"","year","county","municip_number","municip","production_final","feed_kg","efcr_region","reference_efcr","efcr_score","prop_below_lice","lice_score","proportion_biomass_bad_momb","momb_score","mean_sustain_score","seaarea","prod_area","maxprod_area","prod_prop_area","aqua_score_area"
"656",2007,"Troms",1902,"Tromso",6555547.9752,8165682,1.38309255533183,1.37651251017426,0.995242512778917,0.972222222222222,0.972222222222222,NA,1,0.989080153464895,2767.33,2368.90720485089,135874.461723506,0.0174345287171876,1.72441463391841
"657",2008,"Troms",1902,"Tromso",5349495.41944,7405534,1.38507178070716,1.28814565946673,0.930020867805897,0.955387205387205,0.955387205387205,NA,1,0.961370307931694,2767.33,1933.08908566741,164736.639884867,0.011734420994737,1.12811239251105
"658",2009,"Troms",1902,"Tromso",6956121.56112,9575754,1.37566470803413,1.24147946044329,0.902457883227525,0.957291666666667,0.957291666666667,NA,1,0.952409547652823,2767.33,2513.65813297294,181971.835391191,0.0138134460619647,1.31560579154025
"659",2010,"Troms",1902,"Tromso",9631354.87984,12723576,1.27685660916767,1.27685660916767,1,0.962789661319073,0.962789661319073,0,1,0.987439446825995,2767.33,3480.37815505921,88338.494172657,0.0393982055915152,3.89033423352226
"660",2011,"Troms",1902,"Tromso",7148188.93464,10728430,1.29053062695158,1.29053062695158,1,0.960802469135802,0.960802469135802,0,1,0.986759622495046,2767.33,2583.06343466085,121986.97818055,0.0211749112338673,2.0894547415497
"661",2012,"Troms",1902,"Tromso",7701656.26304,9341699,1.26235960493737,1.26235960493737,1,0.977272727272727,0.977272727272727,NA,1,0.992366114507834,2767.33,2783.06391469033,125686.780826335,0.0221428530223538,2.19738170179113
"662",2013,"Troms",1902,"Tromso",11500688.208,15028995,1.19861379343724,1.19861379343724,1,1,1,0,1,1,2767.33,4155.87884639707,188225.773299608,0.0220792231241466,2.20792231241466
"663",2014,"Troms",1902,"Tromso",9703238.95712,13323579,1.15775147187438,1.15775147187438,1,1,1,0,1,1,2767.33,3506.35412369323,113206.377398058,0.0309731148039843,3.09731148039843
"664",2015,"Troms",1902,"Tromso",12921535.58376,16432849,1.2839955626662,1.26086687479015,0.981986940961054,1,1,0,1,0.993959229557207,2767.33,4669.31503787405,134594.780267383,0.0346916502155439,3.44820859203102
"665",2016,"Troms",1902,"Tromso",19671699.28296,21367450,1.22930794511588,1.20884798699381,0.983356523315933,1,1,NA,1,0.99442110828508,2767.33,7108.54841416094,181158.02372089,0.0392394897457763,3.90205768815359
"666",2017,"Troms",1902,"Tromso",16378509.78624,24490150,1.19277276120228,1.18855767041856,0.996466140977705,0.992592592592593,0.992592592592593,0,1,0.996348318219564,2767.33,5918.52427655538,213718.888359355,0.027693033226917,2.75919070820373
"667",2018,"Troms",1902,"Tromso",20176198.76448,17485742,1.18247659218115,1.15415056810372,0.976045171409957,1,1,0,1,0.991950435506607,2767.33,7290.85391495774,127051.292751092,0.0573851218439892,5.69231966047448
"668",2005,"Troms",1902,"Tromso",4015521.58216,4664052,1.3283143565941,1.17623110307944,0.885506580005196,0.915227272727273,0.915227272727273,NA,1,0.932338421817132,2767.33,1451.0454416929,53364.7520671726,0.0271910837300696,2.53512920923906
"669",2006,"Nordland",1850,"Tysfjord",1371265.28928,1011064,1.2919824295079,1.2919824295079,1,1,1,NA,0.981481481481481,0.993788659623948,465.3,2947.05628471954,107012.283562146,0.0275394205844423,2.73683638694331
"670",2007,"Nordland",1850,"Tysfjord",1967466.60408,2228814,1.37651251017426,1.37651251017426,1,NA,0.94676951977131,NA,0.981481481481481,0.975832906820096,465.3,4228.38298749194,135874.461723506,0.0311197772845376,3.03677027271643
"671",2008,"Nordland",1850,"Tysfjord",3483216.5132,4702270,1.28814565946673,1.28814565946673,1,1,1,NA,0.981481481481481,0.993788659623948,465.3,7485.95854975285,164736.639884867,0.0454419766907029,4.51597211061164
"672",2009,"Nordland",1850,"Tysfjord",3316308.23808,4964387,1.24147946044329,1.24147946044329,1,1,1,NA,0.981481481481481,0.993788659623948,465.3,7127.24744912959,181971.835391191,0.0391667613496777,3.89234832635073
"673",2010,"Nordland",1850,"Tysfjord",3196017.89872,6593548,1.35130646069935,1.27685660916767,0.944905279670493,0.972222222222222,0.972222222222222,0,0.981481481481481,0.966077519672373,465.3,6868.72533574038,88338.494172657,0.0777546119624306,7.51169826677527
"674",2011,"Nordland",1850,"Tysfjord",7851366.8404,11824354,1.31299138677918,1.29053062695158,0.982893444653356,0.925,0.925,0,1,0.968759684528803,465.3,16873.7735663013,121986.97818055,0.138324383618446,13.4003086236847
"675",2012,"Nordland",1850,"Tysfjord",11205436.74344,16996973,1.26483352852117,1.26235960493737,0.998044071786511,0.95,0.95,0,1,0.982406230676039,465.3,24082.1765386632,125686.780826335,0.191604688896744,18.8233640198906
"676",2013,"Nordland",1850,"Tysfjord",16801498.15848,17906533,1.29737123355564,1.19861379343724,0.923878811581367,0.977096546863989,0.977096546863989,0,1,0.966460618072235,465.3,36108.9580023211,188225.773299608,0.191838542455314,18.540439631144
"677",2014,"Nordland",1850,"Tysfjord",17571288.17104,24198710,1.2706993399476,1.15775147187438,0.9111136171064,0.968636194723151,0.968636194723151,0,0.962962962962963,0.947212901696015,465.3,37763.3530432839,113206.377398058,0.333579732089648,31.5971025979615
"678",2015,"Nordland",1850,"Tysfjord",17170727.85248,24282013,1.26086687479015,1.26086687479015,1,0.876554541388301,0.876554541388301,0.111111111111111,0.962962962962963,0.945067530936909,465.3,36902.488399914,134594.780267383,0.274174736394712,25.9113641169829
"679",2016,"Nordland",1850,"Tysfjord",13551617.57488,17259509,1.20884798699381,1.20884798699381,1,0.897387021475257,0.897387021475257,NA,0.981481481481481,0.958562933523798,465.3,29124.4736189125,181158.02372089,0.160768333749239,15.4106565616403
"680",2017,"Nordland",1850,"Tysfjord",5881147.36984,7476301,1.18855767041856,1.18855767041856,1,1,1,0,0.962962962962963,0.987498689469123,465.3,12639.4742528261,213718.888359355,0.059140651300664,5.84013156537561
"681",2018,"Nordland",1850,"Tysfjord",17054111.15056,21543890,1.15415056810372,1.15415056810372,1,0.991269841269841,0.991269841269841,0,0.981481481481481,0.990888225178754,465.3,36651.8614884161,127051.292751092,0.288480822939923,28.5852250641047
"682",2005,"Nordland",1850,"Tysfjord",153419.89488,902635,1.40553419138664,1.17623110307944,0.836856983122572,0.833333333333333,0.833333333333333,NA,0.981481481481481,0.881287011290476,465.3,329.722533591231,53364.7520671726,0.00617865764983214,0.54451707340076
"683",2006,"Nordland",1865,"Vagan",7105063.7248,9030223,1.2919824295079,1.2919824295079,1,0.916666666666667,0.916666666666667,NA,0.673038737627819,0.851302352405686,1608.35,4417.61042360183,107012.283562146,0.0412813396420643,3.51429015477474
"684",2007,"Nordland",1865,"Vagan",4908350.93576,6835143,1.37651251017426,1.37651251017426,1,0.971380471380471,0.971380471380471,NA,0.673038737627819,0.867913565606546,1608.35,3051.79279122082,135874.461723506,0.0224603855096109,1.9493673272544
"685",2008,"Nordland",1865,"Vagan",11623693.2932,13981797,1.28814565946673,1.28814565946673,1,0.94286392619726,0.94286392619726,NA,0.673038737627819,0.859336041809481,1608.35,7227.0919222806,164736.639884867,0.0438705798985068,3.76995704818694
"686",2009,"Nordland",1865,"Vagan",6859177.5224,7656938,1.24147946044329,1.24147946044329,1,0.904673721340388,0.904673721340388,NA,0.673038737627819,0.847573452793028,1608.35,4264.72939497,181971.835391191,0.02343620586011,1.98639059212217
"687",2010,"Nordland",1865,"Vagan",13011588.61048,15767611,1.35130646069935,1.27685660916767,0.944905279670493,0.90021645021645,0.90021645021645,0.421052631578947,0.673038737627819,0.830344717778947,1608.35,8090.02307363447,88338.494172657,0.0915798163575504,7.6042816767658
"688",2011,"Nordland",1865,"Vagan",9713100.60696,11266952,1.31299138677918,1.29053062695158,0.982893444653356,0.876190476190476,0.876190476190476,0.396039603960396,0.616524810375774,0.809751650161402,1608.35,6039.17095592377,121986.97818055,0.0495066854347795,4.00881202248341
"689",2012,"Nordland",1865,"Vagan",12050596.6268,9134900,1.26483352852117,1.26235960493737,0.998044071786511,0.850976609597299,0.850976609597299,0.333333333333333,0.674059952579109,0.830338718184945,1608.35,7492.52129623527,125686.780826335,0.0596126438037099,4.94986862435881
"690",2013,"Nordland",1865,"Vagan",5480603.04048,7530128,1.29737123355564,1.19861379343724,0.923878811581367,0.935483870967742,0.935483870967742,0.248447204968944,0.806073153899241,0.886492888742132,1608.35,3407.5935216091,188225.773299608,0.0181037562596971,1.60488511837424
"691",2014,"Nordland",1865,"Vagan",8184426.77816,10201809,1.2706993399476,1.15775147187438,0.9111136171064,0.833870967741935,0.833870967741935,0,0.591981012977832,0.766172199382746,1608.35,5088.71003087636,113206.377398058,0.0449507364146399,3.44400045826787
"692",2015,"Nordland",1865,"Vagan",907446.14536,1247480,1.26086687479015,1.26086687479015,1,NA,0.894322253210042,0.975609756097561,0.67479674796748,0.845062842379331,1608.35,564.209373183698,134594.780267383,0.00419191124695067,0.354242843335001
"693",2016,"Nordland",1865,"Vagan",8352825.19496,8944166,1.20884798699381,1.20884798699381,1,0.926829268292683,0.926829268292683,NA,0.673038737627819,0.854436778149644,1608.35,5193.41262471477,181158.02372089,0.028667858690688,2.44948728161207
"694",2017,"Nordland",1865,"Vagan",6545597.54552,7286959,1.18855767041856,1.18855767041856,1,0.924450549450549,0.924450549450549,0,0.67479674796748,0.854447838113185,1608.35,4069.7594090341,213718.888359355,0.019042581777756,1.62708928320971
"695",2018,"Nordland",1865,"Vagan",850722.06408,969566,1.15415056810372,1.15415056810372,1,NA,0.894322253210042,0,0.673038737627819,0.844328339122407,1608.35,528.94087983337,127051.292751092,0.0041632073816803,0.351511397399627
"696",2005,"Nordland",1865,"Vagan",7040704.78304,12689536,1.40553419138664,1.17623110307944,0.836856983122572,0.947390572390572,0.947390572390572,NA,0.673038737627819,0.811098232141601,1608.35,4377.59491593248,53364.7520671726,0.0820315797667757,6.65356693286144
"697",2006,"Nordland",1824,"Vefsn",1515523.44768,2491000,1.2919824295079,1.2919824295079,1,NA,0.90355694980695,NA,1,0.966759637573958,101.49,14932.7366999704,107012.283562146,0.139542267512668,13.4903831966795
"698",2007,"Nordland",1824,"Vefsn",1069062.99616,1528000,1.37651251017426,1.37651251017426,1,NA,0.90355694980695,NA,1,0.966759637573958,101.49,10533.6781570598,135874.461723506,0.077525077365127,7.49481156964032
"699",2008,"Nordland",1824,"Vefsn",2159381.77136,3250500,1.28814565946673,1.28814565946673,1,NA,0.90355694980695,NA,1,0.966759637573958,101.49,21276.7934905902,164736.639884867,0.129156412959864,12.486320698343
"700",2009,"Nordland",1824,"Vefsn",1221135.86688,1350000,1.24147946044329,1.24147946044329,1,NA,0.90355694980695,NA,1,0.966759637573958,101.49,12032.0806668637,181971.835391191,0.0661205655314625,6.39226939693819
"701",2010,"Nordland",1824,"Vefsn",2387768.23912,3496500,1.35130646069935,1.27685660916767,0.944905279670493,NA,0.90355694980695,0,1,0.948668766016834,101.49,23527.1281812987,88338.494172657,0.26632928715442,25.2658276198927
"702",2011,"Nordland",1824,"Vefsn",808260.99568,1003000,1.31299138677918,1.29053062695158,0.982893444653356,NA,0.90355694980695,NA,1,0.961215258862001,101.49,7963.9471443492,121986.97818055,0.0652852235798643,6.27531530831828
"703",2012,"Nordland",1824,"Vefsn",2873721.30936,4229750,1.26483352852117,1.26235960493737,0.998044071786511,0.67741935483871,0.67741935483871,0,1,0.877679133764791,101.49,28315.3149015667,125686.780826335,0.225284749242569,19.7727723565636
"704",2013,"Nordland",1824,"Vefsn",1212841.25832,1592750,1.29737123355564,1.19861379343724,0.923878811581367,0.96875,0.96875,0,1,0.963700847356306,101.49,11950.3523334319,188225.773299608,0.0634894580266112,6.11848444984378
"705",2014,"Nordland",1824,"Vefsn",2366568.42312,3576999,1.2706993399476,1.15775147187438,0.9111136171064,0.657142857142857,0.657142857142857,0,1,0.842838003554099,101.49,23318.2424191546,113206.377398058,0.205979936423216,17.3607718387143
"706",2015,"Nordland",1824,"Vefsn",1556436.4584,1819499,1.26086687479015,1.26086687479015,1,1,1,0,1,1,101.49,15335.8602660361,134594.780267383,0.113940973309442,11.3940973309442
"707",2016,"Nordland",1824,"Vefsn",2081056.2916,3094240,1.20884798699381,1.20884798699381,1,0.891891891891892,0.891891891891892,NA,1,0.962581266433825,101.49,20505.0378520051,181158.02372089,0.113188681521483,10.8953304404924
"708",2017,"Nordland",1824,"Vefsn",2169724.5032,2790407,1.18855767041856,1.18855767041856,1,1,1,NA,1,1,101.49,21378.7023667356,213718.888359355,0.100031880807787,10.0031880807787
"709",2018,"Nordland",1824,"Vefsn",1025037.59864,1385867,1.15415056810372,1.15415056810372,1,NA,0.90355694980695,0,1,0.966759637573958,101.49,10099.8876602621,127051.292751092,0.0794945682296122,7.68521399707582
"710",2005,"Nordland",1824,"Vefsn",1595082.91008,1665500,1.40553419138664,1.17623110307944,0.836856983122572,NA,0.90355694980695,NA,1,0.911036111280845,101.49,15716.6510008868,53364.7520671726,0.294513707870385,26.8312623137138
"711",2006,"Nordland",1815,"Vega",1501494.16824,2003500,1.2919824295079,1.2919824295079,1,0.804861111111111,0.804861111111111,NA,1,0.930194244357596,2756.44,544.722238916864,107012.283562146,0.00509027768387472,0.473494700372218
"712",2007,"Nordland",1815,"Vega",1027929.97368,1179000,1.37651251017426,1.37651251017426,1,0.939393939393939,0.939393939393939,NA,1,0.97937553559886,2756.44,372.919408251223,135874.461723506,0.00274458793448679,0.268798227833617
"713",2008,"Nordland",1815,"Vega",3316924.1028,4660000,1.28814565946673,1.28814565946673,1,0.923333333333333,0.923333333333333,NA,1,0.973762034625519,2756.44,1203.33622455051,164736.639884867,0.00730460585690899,0.711294786136119
"714",2009,"Nordland",1815,"Vega",635181.33008,854000,1.24147946044329,1.24147946044329,1,0.958333333333333,0.958333333333333,NA,1,0.985913616616786,2756.44,230.435391330847,181971.835391191,0.0012663244882675,0.124848655603821
"715",2010,"Nordland",1815,"Vega",2403524.95592,3328000,1.35130646069935,1.27685660916767,0.944905279670493,0.755347593582888,0.755347593582888,0,1,0.893672461145598,2756.44,871.967086502881,88338.494172657,0.009870748813067,0.882121638512357
"716",2011,"Nordland",1815,"Vega",1231202.93688,1451236,1.31299138677918,1.29053062695158,0.982893444653356,0.854166666666667,0.854166666666667,NA,1,0.94337208123455,2756.44,446.664152631655,121986.97818055,0.00366157240136369,0.345422517686546
"717",2012,"Nordland",1815,"Vega",4694964.43592,6259611,1.26483352852117,1.26235960493737,0.998044071786511,0.757575757575758,0.757575757575758,0,1,0.911014444028396,2756.44,1703.27104378111,125686.780826335,0.0135517119030566,1.23458052849961
"718",2013,"Nordland",1815,"Vega",2969266.06152,3370264,1.29737123355564,1.19861379343724,0.923878811581367,0.898275862068965,0.898275862068965,NA,1,0.939741152479288,2756.44,1077.21048218717,188225.773299608,0.00572297015070579,0.537811056502883
"719",2014,"Nordland",1815,"Vega",5748823.6528,8128364,1.2706993399476,1.15775147187438,0.9111136171064,0.737986909323116,0.737986909323116,0,1,0.876073207157012,2756.44,2085.59723875724,113206.377398058,0.0184229659732316,1.61398668855135
"720",2015,"Nordland",1815,"Vega",1904613.706,3993259,1.26086687479015,1.26086687479015,1,1,1,0,1,1,2756.44,690.968679165881,134594.780267383,0.0051336959560632,0.51336959560632
"721",2016,"Nordland",1815,"Vega",5237995.55752,7870296,1.20884798699381,1.20884798699381,1,0.894642857142857,0.894642857142857,NA,1,0.963569917545653,2756.44,1900.27555742915,181158.02372089,0.0104896019419869,1.0107464878327
"722",2017,"Nordland",1815,"Vega",5821231.19048,6588360,1.18855767041856,1.18855767041856,1,1,1,NA,1,1,2756.44,2111.86573641364,213718.888359355,0.00988151188987409,0.988151188987409
"723",2018,"Nordland",1815,"Vega",4323362.30104,7078508,1.15415056810372,1.15415056810372,1,0.98780487804878,0.98780487804878,0,1,0.9959183219207,2756.44,1568.45870072993,127051.292751092,0.0123450825785986,1.22946939256503
"724",2005,"Nordland",1815,"Vega",630623.62664,712805,1.40553419138664,1.17623110307944,0.836856983122572,0.668518518518519,0.668518518518519,NA,1,0.823989281057042,2756.44,228.781916762201,53364.7520671726,0.00428713538243788,0.353255360156919
"725",2006,"Nordland",1816,"Vevelstad",4176280.70592,5216731,1.2919824295079,1.2919824295079,1,0.8875,0.8875,NA,1,0.960998671387336,122.2,34175.7831908347,107012.283562146,0.319363180124903,30.6907591790066
"726",2007,"Nordland",1816,"Vevelstad",4532255.43192,6804301,1.37651251017426,1.37651251017426,1,1,1,NA,1,1,122.2,37088.8333217676,135874.461723506,0.272963976094642,27.2963976094642
"727",2008,"Nordland",1816,"Vevelstad",4131822.18496,5327425,1.28814565946673,1.28814565946673,1,0.944444444444444,0.944444444444444,NA,1,0.981127552813889,122.2,33811.9655070376,164736.639884867,0.205248604868161,20.1375061412764
"728",2009,"Nordland",1816,"Vevelstad",4397495.99776,6282812,1.24147946044329,1.24147946044329,1,0.815007215007215,0.815007215007215,NA,1,0.934086619829203,122.2,35986.0556281506,181971.835391191,0.197756183262043,18.4721404773566
"729",2010,"Nordland",1816,"Vevelstad",3076939.07416,4009000,1.35130646069935,1.27685660916767,0.944905279670493,0.805555555555556,0.805555555555556,NA,1,0.913050063301045,122.2,25179.5341584288,88338.494172657,0.285034677059534,26.02509299322
"730",2011,"Nordland",1816,"Vevelstad",5953062.0204,8077763,1.31299138677918,1.29053062695158,0.982893444653356,0.844494047619048,0.844494047619048,NA,1,0.939797626365052,122.2,48715.7284811784,121986.97818055,0.399351875157327,37.5309944357289
"731",2012,"Nordland",1816,"Vevelstad",2893854.42632,3902322,1.26483352852117,1.26235960493737,0.998044071786511,NA,0.904116831239473,0,1,0.966328432039665,122.2,23681.2964510638,125686.780826335,0.188415172187319,18.2070937912256
"732",2013,"Nordland",1816,"Vevelstad",6130110.24856,7903120,1.29737123355564,1.19861379343724,0.923878811581367,0.87989417989418,0.87989417989418,NA,1,0.933286858647115,122.2,50164.5683188216,188225.773299608,0.266512749234253,24.8732846522242
"733",2014,"Nordland",1816,"Vevelstad",3481545.2408,5589771,1.2706993399476,1.15775147187438,0.9111136171064,0.607954545454545,0.607954545454545,NA,1,0.821261030662395,122.2,28490.5502520458,113206.377398058,0.251669127719429,20.6686047216764
"734",2015,"Nordland",1816,"Vevelstad",6047307.44752,7380405,1.26086687479015,1.26086687479015,1,0.993710691823899,0.993710691823899,NA,1,0.997899153475917,122.2,49486.9676556465,134594.780267383,0.367673750477817,36.6901324357129
"735",2016,"Nordland",1816,"Vevelstad",4033965.77848,6216392,1.20884798699381,1.20884798699381,1,0.918918918918919,0.918918918918919,NA,1,0.972207717705613,122.2,33011.1765833061,181158.02372089,0.182223099508782,17.7158703686676
"736",2017,"Nordland",1816,"Vevelstad",4317012.97664,4892360,1.18855767041856,1.18855767041856,1,1,1,0,1,1,122.2,35327.4384340426,213718.888359355,0.165298625241966,16.5298625241966
"737",2018,"Nordland",1816,"Vevelstad",7453728.51912,10007870,1.15415056810372,1.15415056810372,1,1,1,0,1,1,122.2,60996.1417276596,127051.292751092,0.480090681541967,48.0090681541967
"738",2005,"Nordland",1816,"Vevelstad",1019308.49424,1661570,1.40553419138664,1.17623110307944,0.836856983122572,0.681356837606838,0.681356837606838,NA,1,0.829230538417799,122.2,8341.31337348609,53364.7520671726,0.156307544781366,12.9614989517817
"739",2016,"Finnmark",2028,"Batsfjord",774799.41752,1112188,1.3295319373519,1.20884798699381,0.90922824268632,1,1,NA,1,0.968778084690756,1379.46,561.668636654923,181158.02372089,0.00310043477577502,0.300363326378394
"740",2017,"Finnmark",2028,"Batsfjord",2907591.54224,4087230,1.36427577657528,1.18855767041856,0.871200449957546,1,1,0,1,0.955079148783996,1379.46,2107.77517451756,213718.888359355,0.00986237197235219,0.941934582834527
"741",2018,"Finnmark",2028,"Batsfjord",2907591.54224,109320,1.40866664437296,1.15415056810372,0.819321287058278,NA,1,0,1,0.935731851750103,1379.46,2107.77517451756,127051.292751092,0.016589954567774,1.55237489081532
"742",2005,"Troms",1929,"Berg",2821578.82752,4605120,1.3283143565941,1.17623110307944,0.885506580005196,0.8,0.8,NA,1,0.891443713290611,836.66,3372.43184509837,53364.7520671726,0.0631958683299669,5.63355595286902
"743",2006,"Troms",1929,"Berg",2808754.85816,6568715,1.42578423069247,1.2919824295079,0.906155645220182,NA,0.972902334045191,NA,1,0.958864739552657,836.66,3357.10426954796,107012.283562146,0.0313712048542388,3.00807421720128
"744",2007,"Troms",1929,"Berg",865085.61408,3258979,1.38309255533183,1.37651251017426,0.995242512778917,NA,0.972902334045191,NA,1,0.989310734599632,836.66,1033.97510826381,135874.461723506,0.00760978255330915,0.752843956795774
"745",2008,"Troms",1929,"Berg",739872.48168,3218243,1.38507178070716,1.28814565946673,0.930020867805897,NA,0.972902334045191,NA,1,0.967209706389182,836.66,884.316785408649,164736.639884867,0.00536806375331371,0.519204336672096
"746",2009,"Troms",1929,"Berg",2023196.96148,5125708,1.37566470803413,1.24147946044329,0.902457883227525,NA,0.972902334045191,NA,1,0.957558677139364,836.66,2418.18296737026,181971.835391191,0.0132887760469735,1.27247828123412
"747",2010,"Troms",1929,"Berg",3306521.44128,4460042,1.27685660916767,1.27685660916767,1,NA,0.972902334045191,0,1,0.990884606754923,836.66,3952.04914933187,88338.494172657,0.0447375652748575,4.43297647745499
"748",2011,"Troms",1929,"Berg",4310270.02864,5410500,1.29053062695158,1.29053062695158,1,NA,0.972902334045191,NA,1,0.990884606754923,836.66,5151.75821557144,121986.97818055,0.0422320340450312,4.18470724471712
"749",2012,"Troms",1929,"Berg",3608814.61768,5045302,1.26235960493737,1.26235960493737,1,1,1,0,1,1,836.66,4313.35861363039,125686.780826335,0.0343183156197649,3.43183156197649
"750",2013,"Troms",1929,"Berg",7973970.6384,8118693,1.19861379343724,1.19861379343724,1,0.947916666666667,0.947916666666667,0,1,0.982328444530089,836.66,9530.71813926804,188225.773299608,0.0506345011748076,4.97397107786057
"751",2014,"Troms",1929,"Berg",2632820.25208,2714257,1.15775147187438,1.15775147187438,1,1,1,0,1,1,836.66,3146.82218832023,113206.377398058,0.0277972165583509,2.77972165583509
"752",2015,"Troms",1929,"Berg",15347546.31256,15584330,1.2839955626662,1.26086687479015,0.981986940961054,0.993197278911565,0.993197278911565,0,1,0.991700223520394,836.66,18343.8270176177,134594.780267383,0.136289289831123,13.515811918896
"753",2016,"Troms",1929,"Berg",5935698.01336,7196386,1.22930794511588,1.20884798699381,0.983356523315933,0.946869946869947,0.946869946869947,NA,1,0.976488452466637,836.66,7094.51630693472,181158.02372089,0.0391620319167604,3.82412719418464
"754",2017,"Troms",1929,"Berg",18654849.13864,19374527,1.19277276120228,1.18855767041856,0.996466140977705,0.924444444444444,0.924444444444444,0,1,0.973003616334298,836.66,22296.810100447,213718.888359355,0.104327746937165,10.1511275053871
"755",2018,"Troms",1929,"Berg",5737237.44128,8621596,1.18247659218115,1.15415056810372,0.976045171409957,1,1,0,1,0.991950435506607,836.66,6857.31054583702,127051.292751092,0.0539727727074079,5.35383153926124
"756",2005,"Nordland",1804,"Bodo",296382.60552,425852,1.40553419138664,1.17623110307944,0.836856983122572,1,1,NA,1,0.942360516381353,3431.45,86.3724097742937,53364.7520671726,0.00161852920567443,0.152523801803766
"757",2006,"Nordland",1804,"Bodo",1377272.75928,1739372,1.2919824295079,1.2919824295079,1,1,1,NA,1,1,3431.45,401.367573264946,107012.283562146,0.00375066824017318,0.375066824017318
"758",2007,"Nordland",1804,"Bodo",126641.7856,1615891,1.37651251017426,1.37651251017426,1,1,1,NA,1,1,3431.45,36.9062016348774,135874.461723506,0.000271619855318938,0.0271619855318938
"759",2008,"Nordland",1804,"Bodo",377608.25036,59185,1.28814565946673,1.28814565946673,1,NA,0.958620581272961,NA,1,0.986012111700055,3431.45,110.043349126463,164736.639884867,0.000667995591043808,0.0658651743331431
"760",2009,"Nordland",1804,"Bodo",628574.71512,344639,1.24147946044329,1.24147946044329,1,NA,0.958620581272961,NA,1,0.986012111700055,3431.45,183.180496618048,181971.835391191,0.00100664202360909,0.0992561227424813
"761",2010,"Nordland",1804,"Bodo",1708426.33104,2374241,1.35130646069935,1.27685660916767,0.944905279670493,1,1,NA,1,0.981287105032103,3431.45,497.87300734092,88338.494172657,0.00563596891710459,0.553050362271648
"762",2011,"Nordland",1804,"Bodo",1248783.59808,772045,1.31299138677918,1.29053062695158,0.982893444653356,1,1,0,1,0.994264987390381,3431.45,363.923005749756,121986.97818055,0.00298329388249231,0.296618465445802
"763",2012,"Nordland",1804,"Bodo",789140.86512,817942,1.26483352852117,1.26235960493737,0.998044071786511,1,1,0,1,0.999347598393541,3431.45,229.973004158592,125686.780826335,0.00182973103970537,0.182853732023568
"764",2013,"Nordland",1804,"Bodo",3093376.77776,3997971,1.29737123355564,1.19861379343724,0.923878811581367,1,1,0,1,0.973953753558323,3431.45,901.478027586006,188225.773299608,0.00478934426345048,0.466459982247062
"765",2014,"Nordland",1804,"Bodo",1135513.08856,1517740,1.2706993399476,1.15775147187438,0.9111136171064,1,1,0,1,0.96944724134612,3431.45,330.913488047327,113206.377398058,0.00292309934875633,0.283379059983246
"766",2015,"Nordland",1804,"Bodo",4110636.0448,5034743,1.26086687479015,1.26086687479015,1,1,1,0,1,1,3431.45,1197.92975121304,134594.780267383,0.00890026900622194,0.890026900622194
"767",2016,"Nordland",1804,"Bodo",5579443.08536,7995613,1.20884798699381,1.20884798699381,1,0.961900049480455,0.961900049480455,NA,1,0.987135223742743,3431.45,1625.97242721299,181158.02372089,0.00897543699040415,0.88599700017115
"768",2017,"Nordland",1804,"Bodo",13032084.20056,13212554,1.18855767041856,1.18855767041856,1,0.860614621590231,0.860614621590231,0,1,0.951195032241086,3431.45,3797.83595872299,213718.888359355,0.017770240093787,1.69029640989416
"769",2018,"Nordland",1804,"Bodo",15492066.37144,12916994,1.15415056810372,1.15415056810372,1,0.970588235294118,0.970588235294118,0,1,0.990098359541409,3431.45,4514.72886722523,127051.292751092,0.0355346944487224,3.51828426804853
"770",2005,"Troms",1919,"Gratangen",3304879.09552,4882763,1.3283143565941,1.17623110307944,0.885506580005196,1,1,NA,0.981707317073171,0.954387201837782,61.93,53364.7520671726,53364.7520671726,1,95.4387201837782
"771",2006,"Troms",1919,"Gratangen",1630754.93312,2712326,1.42578423069247,1.2919824295079,0.906155645220182,0.7,0.7,NA,0.981707317073171,0.853940522380231,61.93,26332.2288570967,107012.283562146,0.246067348350759,21.0126879991365
"772",2007,"Troms",1919,"Gratangen",4321388.53376,5836552,1.38309255533183,1.37651251017426,0.995242512778917,0.857142857142857,0.857142857142857,NA,0.981707317073171,0.94258686990137,61.93,69778.5973479735,135874.461723506,0.513551968948862,48.4067342943194
"773",2008,"Troms",1919,"Gratangen",2943260.39028,617259,1.38507178070716,1.28814565946673,0.930020867805897,NA,0.905367965367965,NA,0.981707317073171,0.93849784930146,61.93,47525.5997138705,164736.639884867,0.288494409908359,27.0751383234489
"774",2009,"Troms",1919,"Gratangen",1565132.2468,1811595,1.37566470803413,1.24147946044329,0.902457883227525,NA,0.905367965367965,NA,0.981707317073171,0.929133313219297,61.93,25272.6020797675,181971.835391191,0.138881943051452,12.9039839893729
"775",2010,"Troms",1919,"Gratangen",2405405.1032,3899171,1.27685660916767,1.27685660916767,1,NA,0.905367965367965,NA,0.981707317073171,0.961469954449808,61.93,38840.7089165186,88338.494172657,0.439680450524827,42.2739542738576
"776",2013,"Troms",1919,"Gratangen",1146993.9536,292112,1.19861379343724,1.19861379343724,1,NA,0.905367965367965,0,0.981707317073171,0.961469954449808,61.93,18520.8130728242,188225.773299608,0.0983967962949672,9.46055632517291
