"year","kommunenr","kommune","production_final_correctweight","county","efcr_region","ref_efcr","efcr_score"
2006,2004,"Hammerfest",1075346.97312,"Finnmark",1.25548717083127,1.17422373632855,0.935273385192051
2006,2012,"Alta",12813447.61032,"Finnmark",1.25548717083127,1.17422373632855,0.935273385192051
2006,2014,"Loppa",6396495.74004,"Finnmark",1.25548717083127,1.17422373632855,0.935273385192051
2006,2017,"Kvalsund",2529845.0436,"Finnmark",1.25548717083127,1.17422373632855,0.935273385192051
2006,2019,"Nordkapp",108495.53568,"Finnmark",1.25548717083127,1.17422373632855,0.935273385192051
2006,2027,"Nesseby",NA,"Finnmark",1.25548717083127,1.17422373632855,0.935273385192051
2006,2030,"Sor-Varanger",710198.89668,"Finnmark",1.25548717083127,1.17422373632855,0.935273385192051
2006,1902,"Tromso",3857348.45328,"Troms",1.32325850614146,1.17422373632855,0.887372898703305
2006,1903,"Harstad",3155776.89,"Troms",1.32325850614146,1.17422373632855,0.887372898703305
2006,1911,"Kvaefjord",3739759.99824,"Troms",1.32325850614146,1.17422373632855,0.887372898703305
2006,1913,"Skanland",5281165.3944,"Troms",1.32325850614146,1.17422373632855,0.887372898703305
2006,1917,"Ibestad",3814610.73504,"Troms",1.32325850614146,1.17422373632855,0.887372898703305
2006,1919,"Gratangen",NA,"Troms",1.32325850614146,1.17422373632855,0.887372898703305
2006,1920,"Lavangen",1895948.55744,"Troms",1.32325850614146,1.17422373632855,0.887372898703305
2006,1923,"Salangen",430361.21016,"Troms",1.32325850614146,1.17422373632855,0.887372898703305
2006,1926,"Dyroy",2678131.4574,"Troms",1.32325850614146,1.17422373632855,0.887372898703305
2006,1927,"Tranoy",3768127.839,"Troms",1.32325850614146,1.17422373632855,0.887372898703305
2006,1928,"Torsken",7288314.43536,"Troms",1.32325850614146,1.17422373632855,0.887372898703305
2006,1929,"Berg",2501218.57188,"Troms",1.32325850614146,1.17422373632855,0.887372898703305
2006,1931,"Lenvik",1825784.21592,"Troms",1.32325850614146,1.17422373632855,0.887372898703305
2006,1936,"Karlsoy",5019853.75164,"Troms",1.32325850614146,1.17422373632855,0.887372898703305
2006,1938,"Lyngen",727017.36828,"Troms",1.32325850614146,1.17422373632855,0.887372898703305
2006,1940,"Kafjord",1688486.2764,"Troms",1.32325850614146,1.17422373632855,0.887372898703305
2006,1941,"Skjervoy",6340336.37244,"Troms",1.32325850614146,1.17422373632855,0.887372898703305
2006,1942,"Nordreisa",4198085.13936,"Troms",1.32325850614146,1.17422373632855,0.887372898703305
2006,1943,"Kvaenangen",3754475.03004,"Troms",1.32325850614146,1.17422373632855,0.887372898703305
2006,1804,"Bodo",1314669.45204,"Nordland",1.17422373632855,1.17422373632855,1
2006,1811,"Bindal",3867947.92692,"Nordland",1.17422373632855,1.17422373632855,1
2006,1812,"Somna",3122295.91884,"Nordland",1.17422373632855,1.17422373632855,1
2006,1813,"Bronnoy",2600538.79848,"Nordland",1.17422373632855,1.17422373632855,1
2006,1815,"Vega",1433244.43332,"Nordland",1.17422373632855,1.17422373632855,1
2006,1816,"Vevelstad",4109032.39656,"Nordland",1.17422373632855,1.17422373632855,1
2006,1818,"Heroy",5335190.84028,"Nordland",1.17422373632855,1.17422373632855,1
2006,1820,"Alstahaug",2524544.0556,"Nordland",1.17422373632855,1.17422373632855,1
2006,1824,"Vefsn",1348318.21824,"Nordland",1.17422373632855,1.17422373632855,1
2006,1827,"Donna",780624.74952,"Nordland",1.17422373632855,1.17422373632855,1
2006,1828,"Nesna",844529.62356,"Nordland",1.17422373632855,1.17422373632855,1
2006,1833,"Rana",779902.42008,"Nordland",1.17422373632855,1.17422373632855,1
2006,1834,"Luroy",10317834.23244,"Nordland",1.17422373632855,1.17422373632855,1
2006,1835,"Traena",369847.78404,"Nordland",1.17422373632855,1.17422373632855,1
2006,1836,"Rodoy",11212650.0906,"Nordland",1.17422373632855,1.17422373632855,1
2006,1837,"Meloy",5014864.76148,"Nordland",1.17422373632855,1.17422373632855,1
2006,1838,"Gildeskal",7359615.05076,"Nordland",1.17422373632855,1.17422373632855,1
2006,1840,"Saltdal",228726.86508,"Nordland",1.17422373632855,1.17422373632855,1
2006,1841,"Fauske",1949160.80184,"Nordland",1.17422373632855,1.17422373632855,1
2006,1845,"Sorfold",4379726.88888,"Nordland",1.17422373632855,1.17422373632855,1
2006,1848,"Steigen",10252056.38268,"Nordland",1.17422373632855,1.17422373632855,1
2006,1849,"Hamaroy",327335.86032,"Nordland",1.17422373632855,1.17422373632855,1
2006,1850,"Tysfjord",772522.00704,"Nordland",1.17422373632855,1.17422373632855,1
2006,1851,"Lodingen",4125472.9194,"Nordland",1.17422373632855,1.17422373632855,1
2006,1854,"Ballangen",727757.26464,"Nordland",1.17422373632855,1.17422373632855,1
2006,1859,"Flakstad",2438340.0342,"Nordland",1.17422373632855,1.17422373632855,1
2006,1860,"Vestvagoy",867143.07288,"Nordland",1.17422373632855,1.17422373632855,1
2006,1865,"Vagan",6893720.9964,"Nordland",1.17422373632855,1.17422373632855,1
2006,1866,"Hadsel",5157250.55496,"Nordland",1.17422373632855,1.17422373632855,1
2006,1867,"Bo",3140746.28028,"Nordland",1.17422373632855,1.17422373632855,1
2006,1868,"Oksnes",5847554.7942,"Nordland",1.17422373632855,1.17422373632855,1
2006,1870,"Sortland",3505594.09788,"Nordland",1.17422373632855,1.17422373632855,1
2007,2004,"Hammerfest",6062160.867,"Finnmark",1.23832526577447,1.22505305372734,0.989282127713979
2007,2012,"Alta",12172588.33392,"Finnmark",1.23832526577447,1.22505305372734,0.989282127713979
2007,2014,"Loppa",5244909.88644,"Finnmark",1.23832526577447,1.22505305372734,0.989282127713979
2007,2017,"Kvalsund",1155363.26808,"Finnmark",1.23832526577447,1.22505305372734,0.989282127713979
2007,2019,"Nordkapp",933071.1054,"Finnmark",1.23832526577447,1.22505305372734,0.989282127713979
2007,2027,"Nesseby",93315.92844,"Finnmark",1.23832526577447,1.22505305372734,0.989282127713979
2007,2030,"Sor-Varanger",1681894.77792,"Finnmark",1.23832526577447,1.22505305372734,0.989282127713979
2007,1902,"Tromso",5625667.3536,"Troms",1.37265625670187,1.22505305372734,0.892468924937423
2007,1903,"Harstad",854320.1268,"Troms",1.37265625670187,1.22505305372734,0.892468924937423
2007,1911,"Kvaefjord",5267902.80492,"Troms",1.37265625670187,1.22505305372734,0.892468924937423
2007,1913,"Skanland",4769531.088,"Troms",1.37265625670187,1.22505305372734,0.892468924937423
2007,1917,"Ibestad",1585300.98888,"Troms",1.37265625670187,1.22505305372734,0.892468924937423
2007,1919,"Gratangen",1870222.32768,"Troms",1.37265625670187,1.22505305372734,0.892468924937423
2007,1920,"Lavangen",NA,"Troms",1.37265625670187,1.22505305372734,0.892468924937423
2007,1923,"Salangen",NA,"Troms",1.37265625670187,1.22505305372734,0.892468924937423
2007,1926,"Dyroy",7058430.9432,"Troms",1.37265625670187,1.22505305372734,0.892468924937423
2007,1927,"Tranoy",7829278.36236,"Troms",1.37265625670187,1.22505305372734,0.892468924937423
2007,1928,"Torsken",5524475.56752,"Troms",1.37265625670187,1.22505305372734,0.892468924937423
2007,1929,"Berg",1193128.66344,"Troms",1.37265625670187,1.22505305372734,0.892468924937423
2007,1931,"Lenvik",1611764.36568,"Troms",1.37265625670187,1.22505305372734,0.892468924937423
2007,1936,"Karlsoy",3370166.99796,"Troms",1.37265625670187,1.22505305372734,0.892468924937423
2007,1938,"Lyngen",2936480.6352,"Troms",1.37265625670187,1.22505305372734,0.892468924937423
2007,1940,"Kafjord",3890627.66652,"Troms",1.37265625670187,1.22505305372734,0.892468924937423
2007,1941,"Skjervoy",4286099.03148,"Troms",1.37265625670187,1.22505305372734,0.892468924937423
2007,1942,"Nordreisa",4060568.11356,"Troms",1.37265625670187,1.22505305372734,0.892468924937423
2007,1943,"Kvaenangen",5264020.81632,"Troms",1.37265625670187,1.22505305372734,0.892468924937423
2007,1804,"Bodo",120885.3408,"Nordland",1.22505305372734,1.22505305372734,1
2007,1811,"Bindal",3238407.26916,"Nordland",1.22505305372734,1.22505305372734,1
2007,1812,"Somna",2303931.17976,"Nordland",1.22505305372734,1.22505305372734,1
2007,1813,"Bronnoy",3631209.39552,"Nordland",1.22505305372734,1.22505305372734,1
2007,1815,"Vega",1078408.01124,"Nordland",1.22505305372734,1.22505305372734,1
2007,1816,"Vevelstad",4407896.68956,"Nordland",1.22505305372734,1.22505305372734,1
2007,1818,"Heroy",2795624.3322,"Nordland",1.22505305372734,1.22505305372734,1
2007,1820,"Alstahaug",2960458.74852,"Nordland",1.22505305372734,1.22505305372734,1
2007,1824,"Vefsn",1134357.95088,"Nordland",1.22505305372734,1.22505305372734,1
2007,1827,"Donna",3562217.17152,"Nordland",1.22505305372734,1.22505305372734,1
2007,1828,"Nesna",1131709.77696,"Nordland",1.22505305372734,1.22505305372734,1
2007,1833,"Rana",2425655.50332,"Nordland",1.22505305372734,1.22505305372734,1
2007,1834,"Luroy",10290858.30612,"Nordland",1.22505305372734,1.22505305372734,1
2007,1835,"Traena",1610454.57804,"Nordland",1.22505305372734,1.22505305372734,1
2007,1836,"Rodoy",8141132.71104,"Nordland",1.22505305372734,1.22505305372734,1
2007,1837,"Meloy",6580785.43752,"Nordland",1.22505305372734,1.22505305372734,1
2007,1838,"Gildeskal",6161821.05,"Nordland",1.22505305372734,1.22505305372734,1
2007,1840,"Saltdal",2905352.16972,"Nordland",1.22505305372734,1.22505305372734,1
2007,1841,"Fauske",294478.74036,"Nordland",1.22505305372734,1.22505305372734,1
2007,1845,"Sorfold",5365013.58204,"Nordland",1.22505305372734,1.22505305372734,1
2007,1848,"Steigen",9281573.48916,"Nordland",1.22505305372734,1.22505305372734,1
2007,1849,"Hamaroy",4376817.11292,"Nordland",1.22505305372734,1.22505305372734,1
2007,1850,"Tysfjord",1859525.75844,"Nordland",1.22505305372734,1.22505305372734,1
2007,1851,"Lodingen",2811861.36504,"Nordland",1.22505305372734,1.22505305372734,1
2007,1854,"Ballangen",655848.81852,"Nordland",1.22505305372734,1.22505305372734,1
2007,1859,"Flakstad",2310187.36956,"Nordland",1.22505305372734,1.22505305372734,1
2007,1860,"Vestvagoy",2088592.38756,"Nordland",1.22505305372734,1.22505305372734,1
2007,1865,"Vagan",3709883.07984,"Nordland",1.22505305372734,1.22505305372734,1
2007,1866,"Hadsel",7831006.53048,"Nordland",1.22505305372734,1.22505305372734,1
2007,1867,"Bo",2499737.4486,"Nordland",1.22505305372734,1.22505305372734,1
2007,1868,"Oksnes",7248698.58552,"Nordland",1.22505305372734,1.22505305372734,1
2007,1870,"Sortland",2717294.99664,"Nordland",1.22505305372734,1.22505305372734,1
2008,2004,"Hammerfest",9909816.3612,"Finnmark",1.23026096907728,1.23026096907728,1
2008,2012,"Alta",7505107.07352,"Finnmark",1.23026096907728,1.23026096907728,1
2008,2014,"Loppa",5620750.0272,"Finnmark",1.23026096907728,1.23026096907728,1
2008,2017,"Kvalsund",1409422.2786,"Finnmark",1.23026096907728,1.23026096907728,1
2008,2019,"Nordkapp",2777688.13308,"Finnmark",1.23026096907728,1.23026096907728,1
2008,2027,"Nesseby",1721111.03136,"Finnmark",1.23026096907728,1.23026096907728,1
2008,2030,"Sor-Varanger",2521009.18692,"Finnmark",1.23026096907728,1.23026096907728,1
2008,1902,"Tromso",4851587.67492,"Troms",1.34345670839986,1.23026096907728,0.915742920025014
2008,1903,"Harstad",4583689.6602,"Troms",1.34345670839986,1.23026096907728,0.915742920025014
2008,1911,"Kvaefjord",4832751.74592,"Troms",1.34345670839986,1.23026096907728,0.915742920025014
2008,1913,"Skanland",2256316.6374,"Troms",1.34345670839986,1.23026096907728,0.915742920025014
2008,1917,"Ibestad",5083476.53436,"Troms",1.34345670839986,1.23026096907728,0.915742920025014
2008,1919,"Gratangen",NA,"Troms",1.34345670839986,1.23026096907728,0.915742920025014
2008,1920,"Lavangen",3692808.24108,"Troms",1.34345670839986,1.23026096907728,0.915742920025014
2008,1926,"Dyroy",7429051.67844,"Troms",1.34345670839986,1.23026096907728,0.915742920025014
2008,1927,"Tranoy",992693.772,"Troms",1.34345670839986,1.23026096907728,0.915742920025014
2008,1928,"Torsken",7904761.06728,"Troms",1.34345670839986,1.23026096907728,0.915742920025014
2008,1929,"Berg",NA,"Troms",1.34345670839986,1.23026096907728,0.915742920025014
2008,1931,"Lenvik",6054971.92944,"Troms",1.34345670839986,1.23026096907728,0.915742920025014
2008,1936,"Karlsoy",6044576.8572,"Troms",1.34345670839986,1.23026096907728,0.915742920025014
2008,1938,"Lyngen",1007019.77376,"Troms",1.34345670839986,1.23026096907728,0.915742920025014
2008,1940,"Kafjord",1385809.14528,"Troms",1.34345670839986,1.23026096907728,0.915742920025014
2008,1941,"Skjervoy",6542506.90296,"Troms",1.34345670839986,1.23026096907728,0.915742920025014
2008,1942,"Nordreisa",4603320.31488,"Troms",1.34345670839986,1.23026096907728,0.915742920025014
2008,1943,"Kvaenangen",5637611.43288,"Troms",1.34345670839986,1.23026096907728,0.915742920025014
2008,1804,"Bodo",0,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1811,"Bindal",4773459.73608,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1812,"Somna",4429015.87968,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1813,"Bronnoy",3919317.71532,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1815,"Vega",3166154.8254,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1816,"Vevelstad",4056055.82928,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1818,"Heroy",4741721.02068,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1820,"Alstahaug",5212644.02232,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1824,"Vefsn",2061228.05448,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1827,"Donna",2340358.61556,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1828,"Nesna",936631.65624,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1833,"Rana",234013.57308,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1834,"Luroy",7559166.33276,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1835,"Traena",1322735.9208,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1836,"Rodoy",10458981.87096,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1837,"Meloy",4706740.8444,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1838,"Gildeskal",8190650.13228,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1840,"Saltdal",2075147.04264,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1841,"Fauske",1184071.77756,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1845,"Sorfold",7707077.99904,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1848,"Steigen",13083698.7792,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1849,"Hamaroy",271549.652640001,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1850,"Tysfjord",3412392.9126,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1851,"Lodingen",7291236.48288,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1854,"Ballangen",928502.7108,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1859,"Flakstad",1861228.85172,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1860,"Vestvagoy",4224907.1802,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1865,"Vagan",9852557.37144,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1866,"Hadsel",3636806.45748,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1867,"Bo",4195621.25388,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1868,"Oksnes",7569105.94776,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2008,1870,"Sortland",1775415.08256,"Nordland",1.24465193450164,1.23026096907728,0.988437759163469
2009,2004,"Hammerfest",9537043.74924,"Finnmark",1.26156735154926,1.19674426655679,0.948617023963991
2009,2012,"Alta",12603268.50384,"Finnmark",1.26156735154926,1.19674426655679,0.948617023963991
2009,2014,"Loppa",9614893.72704,"Finnmark",1.26156735154926,1.19674426655679,0.948617023963991
2009,2017,"Kvalsund",1154870.88612,"Finnmark",1.26156735154926,1.19674426655679,0.948617023963991
2009,2019,"Nordkapp",3845421.741,"Finnmark",1.26156735154926,1.19674426655679,0.948617023963991
2009,2022,"Lebesby",275608.25292,"Finnmark",1.26156735154926,1.19674426655679,0.948617023963991
2009,2027,"Nesseby",5008402.1316,"Finnmark",1.26156735154926,1.19674426655679,0.948617023963991
2009,2030,"Sor-Varanger",4124000.1768,"Finnmark",1.26156735154926,1.19674426655679,0.948617023963991
2009,1902,"Tromso",6791375.45016,"Troms",1.24445820476854,1.19674426655679,0.961658866461789
2009,1903,"Harstad",8020510.1172,"Troms",1.24445820476854,1.19674426655679,0.961658866461789
2009,1911,"Kvaefjord",10214345.71668,"Troms",1.24445820476854,1.19674426655679,0.961658866461789
2009,1913,"Skanland",1819569.066,"Troms",1.24445820476854,1.19674426655679,0.961658866461789
2009,1917,"Ibestad",4742584.04256,"Troms",1.24445820476854,1.19674426655679,0.961658866461789
2009,1919,"Gratangen",1597043.2674,"Troms",1.24445820476854,1.19674426655679,0.961658866461789
2009,1920,"Lavangen",3982949.90436,"Troms",1.24445820476854,1.19674426655679,0.961658866461789
2009,1923,"Salangen",1542354.09384,"Troms",1.24445820476854,1.19674426655679,0.961658866461789
2009,1926,"Dyroy",2559942.33432,"Troms",1.24445820476854,1.19674426655679,0.961658866461789
2009,1927,"Tranoy",10460434.86936,"Troms",1.24445820476854,1.19674426655679,0.961658866461789
2009,1928,"Torsken",7534401.31752,"Troms",1.24445820476854,1.19674426655679,0.961658866461789
2009,1929,"Berg",NA,"Troms",1.24445820476854,1.19674426655679,0.961658866461789
2009,1931,"Lenvik",4760651.78484,"Troms",1.24445820476854,1.19674426655679,0.961658866461789
2009,1936,"Karlsoy",5581528.27176,"Troms",1.24445820476854,1.19674426655679,0.961658866461789
2009,1938,"Lyngen",3703452.1692,"Troms",1.24445820476854,1.19674426655679,0.961658866461789
2009,1940,"Kafjord",3039175.39128,"Troms",1.24445820476854,1.19674426655679,0.961658866461789
2009,1941,"Skjervoy",4536457.41108,"Troms",1.24445820476854,1.19674426655679,0.961658866461789
2009,1942,"Nordreisa",4760489.538,"Troms",1.24445820476854,1.19674426655679,0.961658866461789
2009,1943,"Kvaenangen",5171013.0024,"Troms",1.24445820476854,1.19674426655679,0.961658866461789
2009,1804,"Bodo",636301.63716,"Nordland",1.19674426655679,1.19674426655679,1
2009,1811,"Bindal",3739750.19544,"Nordland",1.19674426655679,1.19674426655679,1
2009,1812,"Somna",7549111.7562,"Nordland",1.19674426655679,1.19674426655679,1
2009,1813,"Bronnoy",4996608.65508,"Nordland",1.19674426655679,1.19674426655679,1
2009,1815,"Vega",692409.45144,"Nordland",1.19674426655679,1.19674426655679,1
2009,1816,"Vevelstad",4242101.17968,"Nordland",1.19674426655679,1.19674426655679,1
2009,1818,"Heroy",4351075.85892,"Nordland",1.19674426655679,1.19674426655679,1
2009,1820,"Alstahaug",6136546.43364,"Nordland",1.19674426655679,1.19674426655679,1
2009,1824,"Vefsn",1237950.06384,"Nordland",1.19674426655679,1.19674426655679,1
2009,1827,"Donna",5560764.9678,"Nordland",1.19674426655679,1.19674426655679,1
2009,1828,"Nesna",1266269.29044,"Nordland",1.19674426655679,1.19674426655679,1
2009,1833,"Rana",2732415.9954,"Nordland",1.19674426655679,1.19674426655679,1
2009,1834,"Luroy",11477060.81424,"Nordland",1.19674426655679,1.19674426655679,1
2009,1835,"Traena",1323097.65,"Nordland",1.19674426655679,1.19674426655679,1
2009,1836,"Rodoy",7228515.21336,"Nordland",1.19674426655679,1.19674426655679,1
2009,1837,"Meloy",10147474.29108,"Nordland",1.19674426655679,1.19674426655679,1
2009,1838,"Gildeskal",5139304.93608,"Nordland",1.19674426655679,1.19674426655679,1
2009,1840,"Saltdal",1173853.39344,"Nordland",1.19674426655679,1.19674426655679,1
2009,1841,"Fauske",2259768.40656,"Nordland",1.19674426655679,1.19674426655679,1
2009,1845,"Sorfold",9969444.06948,"Nordland",1.19674426655679,1.19674426655679,1
2009,1848,"Steigen",12961924.34712,"Nordland",1.19674426655679,1.19674426655679,1
2009,1849,"Hamaroy",669461.37468,"Nordland",1.19674426655679,1.19674426655679,1
2009,1850,"Tysfjord",3225030.74544,"Nordland",1.19674426655679,1.19674426655679,1
2009,1851,"Lodingen",6485487.98856,"Nordland",1.19674426655679,1.19674426655679,1
2009,1854,"Ballangen",1038310.0854,"Nordland",1.19674426655679,1.19674426655679,1
2009,1859,"Flakstad",1903390.59708,"Nordland",1.19674426655679,1.19674426655679,1
2009,1860,"Vestvagoy",5417894.8236,"Nordland",1.19674426655679,1.19674426655679,1
2009,1865,"Vagan",5056608.5682,"Nordland",1.19674426655679,1.19674426655679,1
2009,1866,"Hadsel",9689602.97424,"Nordland",1.19674426655679,1.19674426655679,1
2009,1867,"Bo",3844926.27708,"Nordland",1.19674426655679,1.19674426655679,1
2009,1868,"Oksnes",9244108.96668,"Nordland",1.19674426655679,1.19674426655679,1
2009,1870,"Sortland",3644316.26076,"Nordland",1.19674426655679,1.19674426655679,1
2010,2004,"Hammerfest",8419870.7838,"Finnmark",1.39240036683872,1.27146238686878,0.913144248701597
2010,2012,"Alta",17733418.55124,"Finnmark",1.39240036683872,1.27146238686878,0.913144248701597
2010,2014,"Loppa",6003230.92236,"Finnmark",1.39240036683872,1.27146238686878,0.913144248701597
2010,2017,"Kvalsund",2317491.86004,"Finnmark",1.39240036683872,1.27146238686878,0.913144248701597
2010,2019,"Nordkapp",521042.402999999,"Finnmark",1.39240036683872,1.27146238686878,0.913144248701597
2010,2022,"Lebesby",1450261.43472,"Finnmark",1.39240036683872,1.27146238686878,0.913144248701597
2010,2027,"Nesseby",3347911.82124,"Finnmark",1.39240036683872,1.27146238686878,0.913144248701597
2010,2030,"Sor-Varanger",4438048.87848,"Finnmark",1.39240036683872,1.27146238686878,0.913144248701597
2010,1902,"Tromso",8381658.23712,"Troms",1.27146238686878,1.27146238686878,1
2010,1903,"Harstad",9343252.674,"Troms",1.27146238686878,1.27146238686878,1
2010,1911,"Kvaefjord",5954596.6704,"Troms",1.27146238686878,1.27146238686878,1
2010,1913,"Skanland",4436606.0718,"Troms",1.27146238686878,1.27146238686878,1
2010,1917,"Ibestad",5773207.32324,"Troms",1.27146238686878,1.27146238686878,1
2010,1919,"Gratangen",2296068.5076,"Troms",1.27146238686878,1.27146238686878,1
2010,1920,"Lavangen",1091668.57632,"Troms",1.27146238686878,1.27146238686878,1
2010,1923,"Salangen",1057227.50616,"Troms",1.27146238686878,1.27146238686878,1
2010,1926,"Dyroy",4097564.4108,"Troms",1.27146238686878,1.27146238686878,1
2010,1927,"Tranoy",4733510.7498,"Troms",1.27146238686878,1.27146238686878,1
2010,1928,"Torsken",8653847.63124,"Troms",1.27146238686878,1.27146238686878,1
2010,1929,"Berg",3313592.90304,"Troms",1.27146238686878,1.27146238686878,1
2010,1931,"Lenvik",2435934.95796,"Troms",1.27146238686878,1.27146238686878,1
2010,1936,"Karlsoy",8665983.9378,"Troms",1.27146238686878,1.27146238686878,1
2010,1938,"Lyngen",918795.024,"Troms",1.27146238686878,1.27146238686878,1
2010,1941,"Skjervoy",8331403.1724,"Troms",1.27146238686878,1.27146238686878,1
2010,1942,"Nordreisa",4466821.50516,"Troms",1.27146238686878,1.27146238686878,1
2010,1943,"Kvaenangen",6351385.9794,"Troms",1.27146238686878,1.27146238686878,1
2010,1804,"Bodo",1482315.70872,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1811,"Bindal",4619750.95092,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1812,"Somna",3359873.89752,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1813,"Bronnoy",3845269.86816,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1815,"Vega",2294273.82156,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1816,"Vevelstad",3090796.88988,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1818,"Heroy",3071945.52084,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1820,"Alstahaug",7119008.13876,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1824,"Vefsn",2279233.31916,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1827,"Donna",6198887.86776,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1828,"Nesna",1227581.47932,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1833,"Rana",822376.29012,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1834,"Luroy",6067817.04732,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1835,"Traena",1538397.60228,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1836,"Rodoy",11108152.41564,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1837,"Meloy",8508112.87872,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1838,"Gildeskal",5399564.83668,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1840,"Saltdal",2510298.92736,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1841,"Fauske",900136.90452,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1845,"Sorfold",9914977.1112,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1848,"Steigen",13248148.9896,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1849,"Hamaroy",4372732.39368,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1850,"Tysfjord",3369080.01696,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1851,"Lodingen",4782133.94736,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1854,"Ballangen",1423899.62064,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1859,"Flakstad",2671347.87528,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1860,"Vestvagoy",6423537.897,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1865,"Vagan",10690834.49364,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1866,"Hadsel",6392231.54304,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1867,"Bo",4249986.2034,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1868,"Oksnes",7410567.51792,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2010,1870,"Sortland",2045749.78272,"Nordland",1.28183948090808,1.27146238686878,0.991904529237972
2011,2004,"Hammerfest",14843602.77288,"Finnmark",1.22138953940473,1.22109308118756,0.99975727791372
2011,2012,"Alta",13920317.43984,"Finnmark",1.22138953940473,1.22109308118756,0.99975727791372
2011,2014,"Loppa",9548007.98532,"Finnmark",1.22138953940473,1.22109308118756,0.99975727791372
2011,2017,"Kvalsund",5323074.6996,"Finnmark",1.22138953940473,1.22109308118756,0.99975727791372
2011,2019,"Nordkapp",1559210.0412,"Finnmark",1.22138953940473,1.22109308118756,0.99975727791372
2011,2022,"Lebesby",3020048.28048,"Finnmark",1.22138953940473,1.22109308118756,0.99975727791372
2011,2027,"Nesseby",3458337.77268,"Finnmark",1.22138953940473,1.22109308118756,0.99975727791372
