"","Week","Year","Municip_number","Municip_name","locs_above_thr_count","locs_below_thr_count","locs_active","locs_above_thr_prop","locs_below_thr_prop"
"8397",22,2018,1827,"Donna",0,6,6,0,1
"8398",22,2018,1828,"Nesna",0,2,2,0,1
"8399",22,2018,1833,"Rana",0,1,1,0,1
"8400",22,2018,1834,"Luroy",0,7,7,0,1
"8401",22,2018,1835,"Traena",0,1,1,0,1
"8402",22,2018,1836,"Rodoy",0,9,9,0,1
"8403",22,2018,1837,"Meloy",0,4,4,0,1
"8404",22,2018,1838,"Gildeskal",0,5,5,0,1
"8405",22,2018,1841,"Fauske",0,1,1,0,1
"8406",22,2018,1845,"Sorfold",0,4,4,0,1
"8407",22,2018,1848,"Steigen",0,6,6,0,1
"8408",22,2018,1849,"Hamaroy",0,1,1,0,1
"8409",22,2018,1850,"Tysfjord",0,5,5,0,1
"8410",22,2018,1851,"Lodingen",0,3,3,0,1
"8411",22,2018,1852,"Tjeldsund",0,1,1,0,1
"8412",22,2018,1854,"Ballangen",0,1,1,0,1
"8413",22,2018,1859,"Flakstad",0,1,1,0,1
"8414",22,2018,1860,"Vestvagoy",0,3,3,0,1
"8415",22,2018,1866,"Hadsel",1,2,3,0.333333333333333,0.666666666666667
"8416",22,2018,1867,"Bo",0,4,4,0,1
"8417",22,2018,1868,"Oksnes",0,5,5,0,1
"8418",22,2018,1870,"Sortland",0,5,5,0,1
"8419",22,2018,1902,"Tromso",0,8,8,0,1
"8420",22,2018,1903,"Harstad",1,5,6,0.166666666666667,0.833333333333333
"8421",22,2018,1911,"Kvaefjord",0,1,1,0,1
"8422",22,2018,1913,"Skanland",0,2,2,0,1
"8423",22,2018,1917,"Ibestad",0,6,6,0,1
"8424",22,2018,1919,"Gratangen",0,1,1,0,1
"8425",22,2018,1923,"Salangen",0,2,2,0,1
"8426",22,2018,1926,"Dyroy",0,4,4,0,1
"8427",22,2018,1927,"Tranoy",0,5,5,0,1
"8428",22,2018,1928,"Torsken",0,1,1,0,1
"8429",22,2018,1929,"Berg",0,3,3,0,1
"8430",22,2018,1931,"Lenvik",0,6,6,0,1
"8431",22,2018,1936,"Karlsoy",0,5,5,0,1
"8432",22,2018,1938,"Lyngen",0,1,1,0,1
"8433",22,2018,1941,"Skjervoy",0,7,7,0,1
"8434",22,2018,1942,"Nordreisa",0,3,3,0,1
"8435",22,2018,1943,"Kvaenangen",0,2,2,0,1
"8436",22,2018,2004,"Hammerfest",0,4,4,0,1
"8437",22,2018,2012,"Alta",0,9,9,0,1
"8438",22,2018,2014,"Loppa",0,6,6,0,1
"8439",22,2018,2015,"Hasvik",0,2,2,0,1
"8440",22,2018,2017,"Kvalsund",0,6,6,0,1
"8441",22,2018,2018,"Masoy",0,3,3,0,1
"8442",22,2018,2019,"Nordkapp",0,3,3,0,1
"8443",22,2018,2022,"Lebesby",0,1,1,0,1
"8444",22,2018,2027,"Nesseby",0,1,1,0,1
"8445",22,2018,2030,"Sor-Varanger",0,1,1,0,1
"8446",23,2012,1813,"Bronnoy",0,3,3,0,1
"8447",23,2012,1815,"Vega",0,1,1,0,1
"8448",23,2012,1816,"Vevelstad",0,2,2,0,1
"8449",23,2012,1818,"Heroy",0,6,6,0,1
"8450",23,2012,1820,"Alstahaug",0,3,3,0,1
"8451",23,2012,1822,"Leirfjord",0,1,1,0,1
"8452",23,2012,1824,"Vefsn",0,1,1,0,1
"8453",23,2012,1827,"Donna",1,2,3,0.333333333333333,0.666666666666667
"8454",23,2012,1828,"Nesna",0,2,2,0,1
"8455",23,2012,1834,"Luroy",0,7,7,0,1
"8456",23,2012,1836,"Rodoy",0,6,6,0,1
"8457",23,2012,1837,"Meloy",0,4,4,0,1
"8458",23,2012,1838,"Gildeskal",0,5,5,0,1
"8459",23,2012,1845,"Sorfold",0,3,3,0,1
"8460",23,2012,1848,"Steigen",0,4,4,0,1
"8461",23,2012,1850,"Tysfjord",0,4,4,0,1
"8462",23,2012,1851,"Lodingen",0,2,2,0,1
"8463",23,2012,1859,"Flakstad",0,2,2,0,1
"8464",23,2012,1860,"Vestvagoy",0,4,4,0,1
"8465",23,2012,1865,"Vagan",0,3,3,0,1
"8466",23,2012,1866,"Hadsel",0,1,1,0,1
"8467",23,2012,1867,"Bo",0,1,1,0,1
"8468",23,2012,1868,"Oksnes",0,3,3,0,1
"8469",23,2012,1870,"Sortland",0,4,4,0,1
"8470",23,2012,1902,"Tromso",0,2,2,0,1
"8471",23,2012,1903,"Harstad",0,2,2,0,1
"8472",23,2012,1913,"Skanland",0,1,1,0,1
"8473",23,2012,1917,"Ibestad",0,2,2,0,1
"8474",23,2012,1920,"Lavangen",0,1,1,0,1
"8475",23,2012,1925,"Sorreisa",0,1,1,0,1
"8476",23,2012,1926,"Dyroy",0,2,2,0,1
"8477",23,2012,1927,"Tranoy",1,3,4,0.25,0.75
"8478",23,2012,1928,"Torsken",0,2,2,0,1
"8479",23,2012,1929,"Berg",0,1,1,0,1
"8480",23,2012,1936,"Karlsoy",0,1,1,0,1
"8481",23,2012,1940,"Kafjord",0,1,1,0,1
"8482",23,2012,1941,"Skjervoy",0,5,5,0,1
"8483",23,2012,1942,"Nordreisa",0,2,2,0,1
"8484",23,2012,1943,"Kvaenangen",1,2,3,0.333333333333333,0.666666666666667
"8485",23,2012,2004,"Hammerfest",0,1,1,0,1
"8486",23,2012,2012,"Alta",0,10,10,0,1
"8487",23,2012,2014,"Loppa",0,5,5,0,1
"8488",23,2012,2018,"Masoy",0,1,1,0,1
"8489",23,2012,2019,"Nordkapp",0,3,3,0,1
"8490",23,2012,2022,"Lebesby",0,1,1,0,1
"8491",23,2012,2027,"Nesseby",0,2,2,0,1
"8492",23,2012,2030,"Sor-Varanger",0,1,1,0,1
"8493",23,2013,1804,"Bodo",0,1,1,0,1
"8494",23,2013,1811,"Bindal",0,1,1,0,1
"8495",23,2013,1812,"Somna",0,2,2,0,1
"8496",23,2013,1813,"Bronnoy",0,3,3,0,1
"8497",23,2013,1815,"Vega",0,2,2,0,1
"8498",23,2013,1816,"Vevelstad",0,4,4,0,1
"8499",23,2013,1818,"Heroy",0,5,5,0,1
"8500",23,2013,1820,"Alstahaug",0,2,2,0,1
"8501",23,2013,1824,"Vefsn",0,1,1,0,1
"8502",23,2013,1827,"Donna",0,4,4,0,1
"8503",23,2013,1834,"Luroy",0,5,5,0,1
"8504",23,2013,1835,"Traena",0,1,1,0,1
"8505",23,2013,1836,"Rodoy",0,8,8,0,1
"8506",23,2013,1837,"Meloy",0,1,1,0,1
"8507",23,2013,1838,"Gildeskal",0,7,7,0,1
"8508",23,2013,1840,"Saltdal",0,1,1,0,1
"8509",23,2013,1841,"Fauske",0,1,1,0,1
"8510",23,2013,1845,"Sorfold",0,5,5,0,1
"8511",23,2013,1848,"Steigen",0,5,5,0,1
"8512",23,2013,1849,"Hamaroy",0,2,2,0,1
"8513",23,2013,1850,"Tysfjord",0,5,5,0,1
"8514",23,2013,1851,"Lodingen",0,2,2,0,1
"8515",23,2013,1854,"Ballangen",0,3,3,0,1
"8516",23,2013,1860,"Vestvagoy",0,4,4,0,1
"8517",23,2013,1865,"Vagan",0,2,2,0,1
"8518",23,2013,1866,"Hadsel",0,7,7,0,1
"8519",23,2013,1867,"Bo",0,3,3,0,1
"8520",23,2013,1868,"Oksnes",0,6,6,0,1
"8521",23,2013,1870,"Sortland",0,3,3,0,1
"8522",23,2013,1902,"Tromso",0,2,2,0,1
"8523",23,2013,1903,"Harstad",0,6,6,0,1
"8524",23,2013,1911,"Kvaefjord",0,1,1,0,1
"8525",23,2013,1913,"Skanland",0,1,1,0,1
"8526",23,2013,1917,"Ibestad",0,4,4,0,1
"8527",23,2013,1920,"Lavangen",0,2,2,0,1
"8528",23,2013,1923,"Salangen",0,1,1,0,1
"8529",23,2013,1925,"Sorreisa",0,1,1,0,1
"8530",23,2013,1927,"Tranoy",0,5,5,0,1
"8531",23,2013,1928,"Torsken",1,3,4,0.25,0.75
"8532",23,2013,1929,"Berg",0,1,1,0,1
"8533",23,2013,1931,"Lenvik",0,4,4,0,1
"8534",23,2013,1936,"Karlsoy",0,3,3,0,1
"8535",23,2013,1941,"Skjervoy",0,4,4,0,1
"8536",23,2013,1942,"Nordreisa",0,3,3,0,1
"8537",23,2013,1943,"Kvaenangen",0,1,1,0,1
"8538",23,2013,2004,"Hammerfest",0,6,6,0,1
"8539",23,2013,2012,"Alta",0,6,6,0,1
"8540",23,2013,2014,"Loppa",0,7,7,0,1
"8541",23,2013,2017,"Kvalsund",0,3,3,0,1
"8542",23,2013,2018,"Masoy",0,2,2,0,1
"8543",23,2013,2019,"Nordkapp",0,2,2,0,1
"8544",23,2013,2022,"Lebesby",0,1,1,0,1
"8545",23,2013,2027,"Nesseby",0,1,1,0,1
"8546",23,2013,2030,"Sor-Varanger",0,1,1,0,1
"8547",23,2014,1804,"Bodo",0,1,1,0,1
"8548",23,2014,1805,"Narvik",0,1,1,0,1
"8549",23,2014,1811,"Bindal",0,1,1,0,1
"8550",23,2014,1812,"Somna",0,1,1,0,1
"8551",23,2014,1813,"Bronnoy",0,3,3,0,1
"8552",23,2014,1815,"Vega",0,3,3,0,1
"8553",23,2014,1816,"Vevelstad",0,1,1,0,1
"8554",23,2014,1818,"Heroy",0,4,4,0,1
"8555",23,2014,1820,"Alstahaug",0,2,2,0,1
"8556",23,2014,1824,"Vefsn",0,1,1,0,1
"8557",23,2014,1827,"Donna",0,4,4,0,1
"8558",23,2014,1828,"Nesna",0,3,3,0,1
"8559",23,2014,1834,"Luroy",0,6,6,0,1
"8560",23,2014,1835,"Traena",0,1,1,0,1
"8561",23,2014,1836,"Rodoy",0,7,7,0,1
"8562",23,2014,1837,"Meloy",0,5,5,0,1
"8563",23,2014,1838,"Gildeskal",0,5,5,0,1
"8564",23,2014,1845,"Sorfold",0,5,5,0,1
"8565",23,2014,1848,"Steigen",0,6,6,0,1
"8566",23,2014,1849,"Hamaroy",0,1,1,0,1
"8567",23,2014,1850,"Tysfjord",0,6,6,0,1
"8568",23,2014,1851,"Lodingen",0,3,3,0,1
"8569",23,2014,1854,"Ballangen",0,1,1,0,1
"8570",23,2014,1859,"Flakstad",0,1,1,0,1
"8571",23,2014,1860,"Vestvagoy",0,2,2,0,1
"8572",23,2014,1865,"Vagan",0,1,1,0,1
"8573",23,2014,1866,"Hadsel",0,5,5,0,1
"8574",23,2014,1867,"Bo",1,3,4,0.25,0.75
"8575",23,2014,1868,"Oksnes",0,5,5,0,1
"8576",23,2014,1870,"Sortland",0,5,5,0,1
"8577",23,2014,1902,"Tromso",0,4,4,0,1
"8578",23,2014,1903,"Harstad",0,5,5,0,1
"8579",23,2014,1911,"Kvaefjord",0,2,2,0,1
"8580",23,2014,1913,"Skanland",0,2,2,0,1
"8581",23,2014,1917,"Ibestad",0,4,4,0,1
"8582",23,2014,1919,"Gratangen",0,1,1,0,1
"8583",23,2014,1920,"Lavangen",0,1,1,0,1
"8584",23,2014,1923,"Salangen",0,1,1,0,1
"8585",23,2014,1925,"Sorreisa",0,1,1,0,1
"8586",23,2014,1926,"Dyroy",0,3,3,0,1
"8587",23,2014,1927,"Tranoy",0,5,5,0,1
"8588",23,2014,1928,"Torsken",0,5,5,0,1
"8589",23,2014,1931,"Lenvik",0,5,5,0,1
"8590",23,2014,1936,"Karlsoy",0,4,4,0,1
"8591",23,2014,1941,"Skjervoy",0,3,3,0,1
"8592",23,2014,1942,"Nordreisa",0,1,1,0,1
"8593",23,2014,1943,"Kvaenangen",0,3,3,0,1
"8594",23,2014,2004,"Hammerfest",0,3,3,0,1
"8595",23,2014,2012,"Alta",0,14,14,0,1
"8596",23,2014,2014,"Loppa",0,7,7,0,1
"8597",23,2014,2017,"Kvalsund",0,4,4,0,1
"8598",23,2014,2018,"Masoy",0,1,1,0,1
"8599",23,2014,2019,"Nordkapp",0,2,2,0,1
"8600",23,2014,2022,"Lebesby",0,3,3,0,1
"8601",23,2015,1804,"Bodo",0,2,2,0,1
"8602",23,2015,1805,"Narvik",0,1,1,0,1
"8603",23,2015,1811,"Bindal",0,2,2,0,1
"8604",23,2015,1813,"Bronnoy",0,4,4,0,1
"8605",23,2015,1815,"Vega",0,1,1,0,1
"8606",23,2015,1816,"Vevelstad",0,3,3,0,1
"8607",23,2015,1818,"Heroy",0,5,5,0,1
"8608",23,2015,1820,"Alstahaug",0,2,2,0,1
"8609",23,2015,1824,"Vefsn",0,1,1,0,1
"8610",23,2015,1827,"Donna",0,6,6,0,1
"8611",23,2015,1828,"Nesna",0,1,1,0,1
"8612",23,2015,1833,"Rana",0,1,1,0,1
"8613",23,2015,1834,"Luroy",0,6,6,0,1
"8614",23,2015,1836,"Rodoy",0,8,8,0,1
"8615",23,2015,1837,"Meloy",0,2,2,0,1
"8616",23,2015,1838,"Gildeskal",0,7,7,0,1
"8617",23,2015,1845,"Sorfold",0,6,6,0,1
"8618",23,2015,1848,"Steigen",1,5,6,0.166666666666667,0.833333333333333
"8619",23,2015,1849,"Hamaroy",0,1,1,0,1
"8620",23,2015,1850,"Tysfjord",0,7,7,0,1
"8621",23,2015,1851,"Lodingen",0,3,3,0,1
"8622",23,2015,1854,"Ballangen",0,2,2,0,1
"8623",23,2015,1866,"Hadsel",0,6,6,0,1
"8624",23,2015,1867,"Bo",0,2,2,0,1
"8625",23,2015,1868,"Oksnes",0,4,4,0,1
"8626",23,2015,1870,"Sortland",0,3,3,0,1
"8627",23,2015,1874,"Moskenes",0,1,1,0,1
"8628",23,2015,1902,"Tromso",0,6,6,0,1
"8629",23,2015,1903,"Harstad",0,5,5,0,1
"8630",23,2015,1911,"Kvaefjord",0,3,3,0,1
"8631",23,2015,1913,"Skanland",0,3,3,0,1
"8632",23,2015,1917,"Ibestad",0,3,3,0,1
"8633",23,2015,1919,"Gratangen",0,1,1,0,1
"8634",23,2015,1920,"Lavangen",0,1,1,0,1
"8635",23,2015,1923,"Salangen",0,1,1,0,1
"8636",23,2015,1926,"Dyroy",0,2,2,0,1
"8637",23,2015,1927,"Tranoy",0,4,4,0,1
"8638",23,2015,1928,"Torsken",0,1,1,0,1
"8639",23,2015,1929,"Berg",0,3,3,0,1
"8640",23,2015,1931,"Lenvik",0,5,5,0,1
"8641",23,2015,1936,"Karlsoy",0,4,4,0,1
"8642",23,2015,1941,"Skjervoy",0,4,4,0,1
"8643",23,2015,1942,"Nordreisa",0,2,2,0,1
"8644",23,2015,1943,"Kvaenangen",0,5,5,0,1
"8645",23,2015,2004,"Hammerfest",0,4,4,0,1
"8646",23,2015,2012,"Alta",0,14,14,0,1
"8647",23,2015,2014,"Loppa",0,5,5,0,1
"8648",23,2015,2015,"Hasvik",0,2,2,0,1
"8649",23,2015,2017,"Kvalsund",0,1,1,0,1
"8650",23,2015,2018,"Masoy",0,2,2,0,1
"8651",23,2015,2019,"Nordkapp",0,1,1,0,1
"8652",23,2015,2022,"Lebesby",0,3,3,0,1
"8653",23,2015,2030,"Sor-Varanger",0,1,1,0,1
"8654",23,2016,1804,"Bodo",0,3,3,0,1
"8655",23,2016,1811,"Bindal",0,2,2,0,1
"8656",23,2016,1813,"Bronnoy",0,2,2,0,1
"8657",23,2016,1815,"Vega",0,2,2,0,1
"8658",23,2016,1816,"Vevelstad",0,1,1,0,1
"8659",23,2016,1818,"Heroy",0,6,6,0,1
"8660",23,2016,1820,"Alstahaug",0,3,3,0,1
"8661",23,2016,1822,"Leirfjord",0,1,1,0,1
"8662",23,2016,1824,"Vefsn",0,1,1,0,1
"8663",23,2016,1827,"Donna",0,4,4,0,1
"8664",23,2016,1828,"Nesna",0,1,1,0,1
"8665",23,2016,1834,"Luroy",0,9,9,0,1
"8666",23,2016,1835,"Traena",0,1,1,0,1
"8667",23,2016,1836,"Rodoy",0,4,4,0,1
"8668",23,2016,1837,"Meloy",0,4,4,0,1
"8669",23,2016,1838,"Gildeskal",0,5,5,0,1
"8670",23,2016,1845,"Sorfold",0,4,4,0,1
"8671",23,2016,1848,"Steigen",0,6,6,0,1
"8672",23,2016,1849,"Hamaroy",0,1,1,0,1
"8673",23,2016,1850,"Tysfjord",0,5,5,0,1
"8674",23,2016,1851,"Lodingen",0,4,4,0,1
"8675",23,2016,1852,"Tjeldsund",0,1,1,0,1
"8676",23,2016,1854,"Ballangen",0,2,2,0,1
"8677",23,2016,1859,"Flakstad",0,1,1,0,1
"8678",23,2016,1860,"Vestvagoy",0,2,2,0,1
"8679",23,2016,1865,"Vagan",0,2,2,0,1
"8680",23,2016,1866,"Hadsel",0,6,6,0,1
"8681",23,2016,1867,"Bo",0,3,3,0,1
"8682",23,2016,1868,"Oksnes",0,3,3,0,1
"8683",23,2016,1870,"Sortland",0,2,2,0,1
"8684",23,2016,1902,"Tromso",0,7,7,0,1
"8685",23,2016,1903,"Harstad",0,4,4,0,1
"8686",23,2016,1911,"Kvaefjord",0,1,1,0,1
"8687",23,2016,1913,"Skanland",0,2,2,0,1
"8688",23,2016,1917,"Ibestad",0,4,4,0,1
"8689",23,2016,1919,"Gratangen",0,1,1,0,1
"8690",23,2016,1920,"Lavangen",0,2,2,0,1
"8691",23,2016,1926,"Dyroy",0,4,4,0,1
"8692",23,2016,1927,"Tranoy",0,4,4,0,1
"8693",23,2016,1928,"Torsken",0,5,5,0,1
"8694",23,2016,1931,"Lenvik",0,4,4,0,1
"8695",23,2016,1936,"Karlsoy",0,2,2,0,1
"8696",23,2016,1938,"Lyngen",0,1,1,0,1
"8697",23,2016,1941,"Skjervoy",0,5,5,0,1
"8698",23,2016,1943,"Kvaenangen",0,2,2,0,1
"8699",23,2016,2004,"Hammerfest",0,4,4,0,1
"8700",23,2016,2012,"Alta",0,12,12,0,1
"8701",23,2016,2015,"Hasvik",0,2,2,0,1
"8702",23,2016,2017,"Kvalsund",0,4,4,0,1
"8703",23,2016,2018,"Masoy",0,2,2,0,1
"8704",23,2016,2019,"Nordkapp",0,3,3,0,1
"8705",23,2016,2022,"Lebesby",0,3,3,0,1
"8706",23,2016,2027,"Nesseby",0,1,1,0,1
"8707",23,2016,2030,"Sor-Varanger",0,1,1,0,1
"8708",23,2017,1804,"Bodo",1,3,4,0.25,0.75
"8709",23,2017,1811,"Bindal",0,3,3,0,1
"8710",23,2017,1812,"Somna",0,2,2,0,1
"8711",23,2017,1813,"Bronnoy",0,4,4,0,1
"8712",23,2017,1815,"Vega",0,2,2,0,1
"8713",23,2017,1816,"Vevelstad",0,2,2,0,1
"8714",23,2017,1818,"Heroy",0,6,6,0,1
"8715",23,2017,1820,"Alstahaug",0,1,1,0,1
"8716",23,2017,1824,"Vefsn",0,1,1,0,1
"8717",23,2017,1827,"Donna",0,8,8,0,1
"8718",23,2017,1828,"Nesna",0,1,1,0,1
"8719",23,2017,1833,"Rana",0,1,1,0,1
"8720",23,2017,1834,"Luroy",0,8,8,0,1
"8721",23,2017,1835,"Traena",0,1,1,0,1
"8722",23,2017,1836,"Rodoy",0,3,3,0,1
"8723",23,2017,1837,"Meloy",0,3,3,0,1
"8724",23,2017,1838,"Gildeskal",0,5,5,0,1
"8725",23,2017,1845,"Sorfold",0,6,6,0,1
"8726",23,2017,1848,"Steigen",0,5,5,0,1
"8727",23,2017,1849,"Hamaroy",0,1,1,0,1
"8728",23,2017,1850,"Tysfjord",0,1,1,0,1
"8729",23,2017,1851,"Lodingen",1,3,4,0.25,0.75
"8730",23,2017,1852,"Tjeldsund",0,1,1,0,1
"8731",23,2017,1854,"Ballangen",0,2,2,0,1
"8732",23,2017,1859,"Flakstad",0,1,1,0,1
"8733",23,2017,1860,"Vestvagoy",0,2,2,0,1
"8734",23,2017,1865,"Vagan",0,2,2,0,1
"8735",23,2017,1866,"Hadsel",0,5,5,0,1
"8736",23,2017,1867,"Bo",1,3,4,0.25,0.75
"8737",23,2017,1868,"Oksnes",0,6,6,0,1
"8738",23,2017,1870,"Sortland",0,4,4,0,1
"8739",23,2017,1902,"Tromso",0,9,9,0,1
"8740",23,2017,1903,"Harstad",0,8,8,0,1
"8741",23,2017,1911,"Kvaefjord",0,1,1,0,1
"8742",23,2017,1913,"Skanland",0,3,3,0,1
"8743",23,2017,1917,"Ibestad",0,4,4,0,1
"8744",23,2017,1919,"Gratangen",1,0,1,1,0
"8745",23,2017,1920,"Lavangen",0,1,1,0,1
"8746",23,2017,1923,"Salangen",0,1,1,0,1
"8747",23,2017,1926,"Dyroy",0,2,2,0,1
"8748",23,2017,1927,"Tranoy",0,1,1,0,1
"8749",23,2017,1928,"Torsken",0,3,3,0,1
"8750",23,2017,1929,"Berg",0,3,3,0,1
"8751",23,2017,1931,"Lenvik",1,4,5,0.2,0.8
"8752",23,2017,1936,"Karlsoy",0,6,6,0,1
"8753",23,2017,1938,"Lyngen",0,1,1,0,1
"8754",23,2017,1941,"Skjervoy",0,5,5,0,1
"8755",23,2017,1942,"Nordreisa",0,3,3,0,1
"8756",23,2017,1943,"Kvaenangen",0,4,4,0,1
"8757",23,2017,2004,"Hammerfest",0,4,4,0,1
"8758",23,2017,2012,"Alta",0,13,13,0,1
"8759",23,2017,2014,"Loppa",0,5,5,0,1
"8760",23,2017,2015,"Hasvik",0,2,2,0,1
"8761",23,2017,2017,"Kvalsund",0,5,5,0,1
"8762",23,2017,2018,"Masoy",0,3,3,0,1
"8763",23,2017,2019,"Nordkapp",0,3,3,0,1
"8764",23,2017,2022,"Lebesby",0,3,3,0,1
"8765",23,2017,2027,"Nesseby",0,2,2,0,1
"8766",23,2017,2028,"Batsfjord",0,1,1,0,1
"8767",23,2018,1804,"Bodo",0,5,5,0,1
"8768",23,2018,1805,"Narvik",0,1,1,0,1
"8769",23,2018,1813,"Bronnoy",0,5,5,0,1
"8770",23,2018,1815,"Vega",0,2,2,0,1
"8771",23,2018,1816,"Vevelstad",0,3,3,0,1
"8772",23,2018,1818,"Heroy",0,6,6,0,1
"8773",23,2018,1820,"Alstahaug",0,2,2,0,1
"8774",23,2018,1822,"Leirfjord",0,1,1,0,1
"8775",23,2018,1827,"Donna",0,6,6,0,1
"8776",23,2018,1828,"Nesna",0,2,2,0,1
"8777",23,2018,1833,"Rana",0,1,1,0,1
"8778",23,2018,1834,"Luroy",0,7,7,0,1
"8779",23,2018,1835,"Traena",0,1,1,0,1
"8780",23,2018,1836,"Rodoy",0,9,9,0,1
"8781",23,2018,1837,"Meloy",0,4,4,0,1
"8782",23,2018,1838,"Gildeskal",0,5,5,0,1
"8783",23,2018,1841,"Fauske",0,2,2,0,1
"8784",23,2018,1845,"Sorfold",0,4,4,0,1
"8785",23,2018,1848,"Steigen",0,7,7,0,1
"8786",23,2018,1849,"Hamaroy",0,1,1,0,1
"8787",23,2018,1850,"Tysfjord",0,5,5,0,1
"8788",23,2018,1851,"Lodingen",0,5,5,0,1
"8789",23,2018,1852,"Tjeldsund",0,1,1,0,1
"8790",23,2018,1854,"Ballangen",0,1,1,0,1
"8791",23,2018,1859,"Flakstad",0,1,1,0,1
"8792",23,2018,1860,"Vestvagoy",0,3,3,0,1
"8793",23,2018,1866,"Hadsel",0,2,2,0,1
"8794",23,2018,1867,"Bo",0,4,4,0,1
"8795",23,2018,1868,"Oksnes",0,6,6,0,1
"8796",23,2018,1870,"Sortland",0,5,5,0,1
"8797",23,2018,1902,"Tromso",0,8,8,0,1
"8798",23,2018,1903,"Harstad",0,5,5,0,1
"8799",23,2018,1911,"Kvaefjord",0,1,1,0,1
"8800",23,2018,1913,"Skanland",0,2,2,0,1
"8801",23,2018,1917,"Ibestad",0,6,6,0,1
"8802",23,2018,1919,"Gratangen",0,1,1,0,1
"8803",23,2018,1923,"Salangen",0,2,2,0,1
"8804",23,2018,1926,"Dyroy",0,4,4,0,1
"8805",23,2018,1927,"Tranoy",0,5,5,0,1
"8806",23,2018,1928,"Torsken",0,1,1,0,1
"8807",23,2018,1929,"Berg",0,3,3,0,1
"8808",23,2018,1931,"Lenvik",0,5,5,0,1
"8809",23,2018,1936,"Karlsoy",0,4,4,0,1
"8810",23,2018,1938,"Lyngen",0,1,1,0,1
"8811",23,2018,1941,"Skjervoy",0,4,4,0,1
"8812",23,2018,1942,"Nordreisa",0,3,3,0,1
"8813",23,2018,1943,"Kvaenangen",0,3,3,0,1
"8814",23,2018,2004,"Hammerfest",0,4,4,0,1
"8815",23,2018,2012,"Alta",0,12,12,0,1
"8816",23,2018,2014,"Loppa",0,4,4,0,1
"8817",23,2018,2015,"Hasvik",0,2,2,0,1
"8818",23,2018,2017,"Kvalsund",0,6,6,0,1
"8819",23,2018,2018,"Masoy",0,3,3,0,1
"8820",23,2018,2019,"Nordkapp",0,3,3,0,1
"8821",23,2018,2022,"Lebesby",0,2,2,0,1
"8822",23,2018,2027,"Nesseby",0,1,1,0,1
"8823",23,2018,2030,"Sor-Varanger",0,1,1,0,1
"8824",24,2012,1805,"Narvik",0,1,1,0,1
"8825",24,2012,1811,"Bindal",0,1,1,0,1
"8826",24,2012,1813,"Bronnoy",0,4,4,0,1
"8827",24,2012,1818,"Heroy",0,2,2,0,1
"8828",24,2012,1820,"Alstahaug",0,2,2,0,1
"8829",24,2012,1822,"Leirfjord",0,1,1,0,1
"8830",24,2012,1827,"Donna",0,2,2,0,1
"8831",24,2012,1828,"Nesna",0,1,1,0,1
"8832",24,2012,1834,"Luroy",0,1,1,0,1
"8833",24,2012,1835,"Traena",0,2,2,0,1
"8834",24,2012,1836,"Rodoy",0,6,6,0,1
"8835",24,2012,1838,"Gildeskal",0,3,3,0,1
"8836",24,2012,1845,"Sorfold",0,2,2,0,1
"8837",24,2012,1848,"Steigen",0,3,3,0,1
"8838",24,2012,1849,"Hamaroy",0,1,1,0,1
"8839",24,2012,1850,"Tysfjord",0,1,1,0,1
"8840",24,2012,1851,"Lodingen",0,2,2,0,1
"8841",24,2012,1854,"Ballangen",0,2,2,0,1
"8842",24,2012,1859,"Flakstad",0,2,2,0,1
"8843",24,2012,1865,"Vagan",0,4,4,0,1
"8844",24,2012,1866,"Hadsel",0,5,5,0,1
"8845",24,2012,1867,"Bo",0,4,4,0,1
"8846",24,2012,1868,"Oksnes",0,3,3,0,1
"8847",24,2012,1870,"Sortland",0,1,1,0,1
"8848",24,2012,1902,"Tromso",0,4,4,0,1
"8849",24,2012,1903,"Harstad",0,5,5,0,1
"8850",24,2012,1911,"Kvaefjord",0,2,2,0,1
"8851",24,2012,1913,"Skanland",0,1,1,0,1
"8852",24,2012,1917,"Ibestad",0,1,1,0,1
"8853",24,2012,1926,"Dyroy",0,3,3,0,1
"8854",24,2012,1927,"Tranoy",0,2,2,0,1
"8855",24,2012,1928,"Torsken",0,1,1,0,1
"8856",24,2012,1929,"Berg",0,1,1,0,1
"8857",24,2012,1936,"Karlsoy",0,2,2,0,1
"8858",24,2012,1940,"Kafjord",0,1,1,0,1
"8859",24,2012,1941,"Skjervoy",0,1,1,0,1
"8860",24,2012,1942,"Nordreisa",0,1,1,0,1
"8861",24,2012,1943,"Kvaenangen",1,2,3,0.333333333333333,0.666666666666667
"8862",24,2012,2004,"Hammerfest",0,3,3,0,1
"8863",24,2012,2012,"Alta",0,5,5,0,1
"8864",24,2012,2014,"Loppa",0,4,4,0,1
"8865",24,2012,2018,"Masoy",0,1,1,0,1
"8866",24,2012,2022,"Lebesby",0,2,2,0,1
"8867",24,2012,2030,"Sor-Varanger",0,2,2,0,1
"8868",24,2013,1804,"Bodo",0,1,1,0,1
"8869",24,2013,1811,"Bindal",0,1,1,0,1
"8870",24,2013,1812,"Somna",0,2,2,0,1
"8871",24,2013,1813,"Bronnoy",0,4,4,0,1
"8872",24,2013,1815,"Vega",0,2,2,0,1
"8873",24,2013,1816,"Vevelstad",0,4,4,0,1
"8874",24,2013,1818,"Heroy",0,5,5,0,1
"8875",24,2013,1820,"Alstahaug",0,2,2,0,1
