What,Farmname,Municipality,Location,Latlon,Temperature,Sitting_lice,Moving_lice,Adult_females,Year,Month,Date
Fishfarm:,,1834,10963,"(-999.0,-999.0)",12.5,,0,0,2006,10,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",10.81,,2,,2006,11,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",8.3,,0,0,2006,12,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",7,,3.5,0.4,2007,1,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",6.68,,0.4,0.4,2007,2,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",5,,0.8,0,2007,3,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",5.06,,0.4,0.2,2007,4,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",6,,0.6,0,2007,5,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",6.5,,0,0,2007,9,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",11.16,,0.4,0,2007,10,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",11,,1,1.2,2007,11,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",10,,0.2,0,2007,12,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",7,,0.2,0,2008,1,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",4.68,,1.8,0.67,2008,2,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",4,,0.8,0.2,2008,3,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",5,,0.6,0.4,2008,4,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",4.5,,0,0,2008,5,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",6,,1,1.5,2008,6,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",8.2,,0.2,0.2,2008,7,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",10.5,,1,1,2008,8,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",12,,0,0,2008,9,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",10.13,,1,0.6,2008,10,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",10.46,,2.2,0.4,2008,11,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",10,,9.33,2.07,2008,12,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",6.31,,0,0.4,2009,1,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",6.5,,0,0.2,2009,2,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",5,,0,0,2009,3,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",5,,0,0,2009,4,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",5.43,,0,0,2009,5,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",6,,0.45,0.05,2010,10,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",11.47,,15.4,1.2,2010,11,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",7.26,,17.7,4.35,2010,12,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",5.76,,0.35,0.48,2011,1,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",,,,,2011,2,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",,,,,2011,3,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",3.03,,0.6,0.43,2011,4,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",4.06,,0.6,0.45,2011,5,1
Fishfarm:,,1834,10963,"(-999.0,-999.0)",6.4,,0.15,0.05,2011,6,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",6.2,,0.4,0.6,2005,2,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",4.8,,0.8,0,2005,3,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",4.11,,1.5,2,2005,4,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",,,,,2005,5,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",9.76,,0,0,2005,11,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",7.13,,0,0,2005,12,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",6,,0,0,2006,1,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",6,,0,0,2006,2,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",5,,0,0,2006,3,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",4,,0,0,2006,4,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",4.48,,0,0,2006,5,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",6.61,,0,0,2006,6,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",7,,0,0,2006,7,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",12,,0,0,2006,8,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",13,,0,0,2006,9,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",12.27,,0,0,2006,10,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",10.42,,0,0,2006,11,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",9,,0,0,2006,12,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",7,,0.8,0,2007,1,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",5.77,,1,0,2007,2,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",4.61,,0.4,0,2007,3,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",5.1,,0.4,0,2007,4,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",6.05,,1,0.88,2007,5,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",6.89,,5,0,2007,6,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",8,,0.4,0,2007,9,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",11.2,,0.4,0,2007,10,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",10.5,,0.2,0.8,2007,11,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",9.87,,0.6,0,2007,12,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",6,,0,0,2008,1,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",5.94,,1.25,0.47,2008,2,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",4,,0.6,0.2,2008,3,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",5,,1,0.5,2008,4,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",4.7,,0.6,0.2,2008,5,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",6,,0.6,0.4,2008,6,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",8.2,,2,0.2,2008,7,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",10.5,,0.4,0.6,2008,8,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",12,,0,0,2008,9,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",8.4,,1,0,2008,10,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",10.94,,0.2,0,2008,11,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",9.06,,12.2,4.9,2008,12,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",6.31,,0.6,0.8,2009,1,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",5.6,,0,0,2009,2,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",4.39,,0,0,2009,3,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",5,,0,0,2009,4,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",5.31,,0,0,2009,5,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",6,,0,0,2009,8,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",12.11,,0.2,0,2009,9,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",12,,0,0,2009,10,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",11,,0,0,2009,11,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",9.5,,1,0,2009,12,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",6,,0.14,0.02,2010,1,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",3.75,,0.05,0.03,2010,2,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",,,,,2010,3,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",2.5,,0.1,0.13,2010,4,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",3.2,,0,0,2010,5,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",5.5,,0.06,0,2010,6,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",7.5,,0.04,0,2010,7,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",11,,0.22,0.03,2010,8,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",11,,3.15,0.75,2010,9,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",11,,4.97,0.15,2010,10,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",11.97,,4.6,3.6,2010,11,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",7.73,,2.4,3.6,2010,12,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",6,,0.14,0,2011,1,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",,,,,2011,2,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",,,,,2011,3,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",2.78,,1.04,0.06,2011,4,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",4.13,,0.07,0,2011,5,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",6.83,,0.1,0.05,2011,6,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",10.26,,0.75,0.5,2011,7,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",10.95,,1.08,0.88,2011,8,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",10.82,,3.17,0.7,2011,9,1
Fishfarm:,,1834,10964,"(-999.0,-999.0)",,,,,2011,10,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",5,,0,0,2005,2,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",5.1,,0,0,2005,2,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",4.9,,0,0,2005,3,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",4.9,,0,0,2005,3,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",4.97,,0.1,0,2005,4,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",4.96,,0.1,0.1,2005,4,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",4.97,,0.1,0.1,2005,4,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",6.01,,0.15,0.15,2005,5,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",6.03,,0.3,0.1,2005,5,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",6.02,,0.2,0.2,2005,5,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",7.65,,0.05,0,2005,6,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",7.78,,0.15,0.1,2005,6,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",7.78,,0.1,0,2005,6,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",9.63,,0.2,0.05,2005,7,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",9.64,,0.2,0.1,2005,7,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",9.63,,0.2,0.1,2005,7,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",13.77,,0.75,0.15,2005,8,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",13.71,,0.25,0.1,2005,8,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",12.41,,0.2,0,2005,9,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",12.23,,0.35,0.25,2005,9,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",11.23,,0.2,0.1,2005,10,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",11.3,,0.2,0,2005,10,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",9.87,,0,0,2005,11,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",8.65,,0.15,0.1,2005,12,1
Fishfarm:,,1820,10966,"(-999.0,-999.0)",,,,,2006,1,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",5,,0,0,2005,2,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",4,,0,0,2005,3,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",4,,0,0,2005,4,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",4,,0,0,2005,5,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",9,,0,0,2007,7,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",9,,0,0,2007,7,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",11,,0,0,2007,8,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",12,,0,0,2007,8,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",10,,1,1,2007,9,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",12,,0,0,2007,9,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",10,,1,1,2007,10,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",8,,0,0,2007,11,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",8,,0,0,2007,11,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",7,,0,0,2007,12,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",7,,0,0,2007,12,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",5,,0,0,2008,1,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",5,,0,0,2008,1,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",5,,0,0,2008,2,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",5,,0,0,2008,2,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",4,,0,0,2008,3,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",4,,0,0,2008,3,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",6,,0,0,2008,6,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",6,,0,0,2008,6,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",8,,0,0,2008,7,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",8,,0,0,2008,7,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",10,,0,0,2008,8,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",10,,0,0,2008,8,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",11,,0,0,2008,9,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",11,,0,0,2008,9,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",10,,0,0,2008,10,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",10,,0,0,2008,10,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",9,,4,2,2008,11,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",9,,4,2,2008,11,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",7,,3,2,2008,12,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",7,,3,2,2008,12,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",6,,0,0,2009,1,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",6,,0,0,2009,1,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",5,,0,0,2009,2,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",5,,0,0,2009,2,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",4,,0,0,2009,3,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",4,,0,0,2009,3,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",3.5,,0,0,2009,4,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",3,,0,0,2009,4,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",4,,0,0,2009,5,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",9,,0,0,2011,7,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",9,,0,0,2011,7,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",11,,0,0,2011,8,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",11,,0,0,2011,8,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",12,,0.1,0,2011,9,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",12,,0.1,0,2011,9,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",11,,0.1,0,2011,10,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",11,,0.1,0,2011,10,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",9,,0.4,0.5,2011,11,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",9,,0.3,0.7,2011,11,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",8,,0,0,2011,12,1
Fishfarm:,,1928,11356,"(69.33725,17.02415)",8,,0,0,2011,12,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",6.3,,0,0,2005,2,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",5,,0,0,2005,3,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",4,,0,0,2005,4,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",5,,0.2,0,2005,5,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",6,,0,0,2005,6,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",9,,0.4,0.2,2005,7,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",11,,0,0,2005,8,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",13,,0.6,0,2005,9,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",11,,1,1,2005,10,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",9.93,,0,0,2005,11,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",8.2,,0,0,2005,12,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",6,,0,0,2006,2,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",5,,0,0,2006,3,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",3.91,,0,0,2006,4,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",4.22,,0,0,2006,5,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",6.88,,0,0,2006,6,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",11,,0,0,2006,10,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",10.82,,0,0,2006,11,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",9,,0,0,2006,12,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",7,,0,0,2007,1,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",6,,0,0,2007,2,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",5,,0,0,2007,3,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",5.06,,0,0,2007,4,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",6.27,,2,0,2007,5,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",6.8,,0,0,2007,6,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",8,,0,0,2007,7,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",13,,0,0,2007,8,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",11,,0.6,0,2007,9,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",11.16,,0.2,0,2007,10,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",10.5,,0.6,0.2,2007,11,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",9.6,,0,0,2007,12,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",5.92,,0,1.5,2008,1,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",4.68,,1.43,0.36,2008,2,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",,,,,2008,3,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",4.97,,1.33,0.44,2008,4,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",4.5,,0.2,0,2008,5,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",8.54,,0,0,2008,10,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",10.94,,0,0,2008,11,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",10,,0,0,2008,12,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",6.31,,0,0,2009,1,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",6.5,,0,0,2009,2,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",5,,0,0,2009,3,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",5,,0,0,2009,4,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",4.5,,0,0,2009,5,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",6.35,,0.4,0.2,2009,6,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",8,,0,0,2009,7,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",12,,0.2,0,2009,8,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",12.3,,0.6,0,2009,9,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",12,,0,0,2009,10,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",11,,1,0,2009,11,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",8.08,,31.73,9.53,2009,12,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",6,,0.4,0.03,2010,1,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",3.81,,0.37,0.08,2010,2,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",,,,,2010,3,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",,,,,2010,4,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",,,,,2010,5,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",4.86,,0,0,2010,9,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",11,,0.52,0.01,2010,10,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",11.98,,0.53,0,2010,11,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",12,,0.13,0,2010,12,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",12,,0.07,0,2011,1,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",,,,,2011,2,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",,,,,2011,3,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",3.25,,0,0,2011,4,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",4.33,,0,0,2011,5,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",7.01,,0,0,2011,6,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",10.33,,0.23,0,2011,7,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",11.61,,0.85,0,2011,8,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",11.25,,2.83,0.48,2011,9,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",10.9,,2.74,1.74,2011,10,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",11.16,,3.34,2.9,2011,11,1
Fishfarm:,,1834,10970,"(-999.0,-999.0)",9.22,,0.15,0.18,2011,12,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2005,6,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2005,7,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",14.17,,1,,2005,8,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",13.19,,0.55,0,2005,9,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",11.15,,0.65,0.05,2005,10,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",9.65,,0.71,0,2005,11,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2005,12,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2006,1,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2006,2,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2006,3,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2006,4,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2006,5,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2006,6,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2006,7,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2006,8,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2006,9,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2006,10,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2006,11,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2006,12,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2007,1,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2007,2,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2007,4,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2007,5,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2007,6,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2007,7,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2007,8,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2007,9,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",11.22,,,0.2,2007,10,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2007,11,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2007,12,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2008,1,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2008,2,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2008,3,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2008,4,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2008,5,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2008,6,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",10.04,,0.1,0.05,2008,7,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",12.44,,0.05,0.05,2008,8,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",11.81,,,0.14,2008,9,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",9.98,,,0.38,2008,10,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2008,11,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2009,6,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2009,7,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2009,8,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2009,9,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2009,10,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",9.09,,0.1,0,2009,11,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",8.41,,0.03,0,2009,12,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",7.44,,0.01,0,2010,1,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2010,2,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",,,,,2010,3,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",4.08,,0,0,2010,4,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",4.6,,0.07,0,2010,5,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",6.67,,0.22,0,2010,6,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",9.17,,0.17,0.15,2010,7,1
Fishfarm:,,1848,13139,"(67.76622,15.580983)",11,,0.2,0.17,2010,8,1
