"","Week","Year","Municip_number","Municip_name","locs_above_thr_count","locs_below_thr_count","locs_active","locs_above_thr_prop","locs_below_thr_prop","key","tot_loc"
"10201",27,2016,1828,"Nesna",0,1,1,0,1,"Nesna _ 2016 _ 27",3
"10202",27,2016,1834,"Luroy",0,7,7,0,1,"Luroy _ 2016 _ 27",12
"10203",27,2016,1835,"Traena",0,1,1,0,1,"Traena _ 2016 _ 27",1
"10204",27,2016,1836,"Rodoy",0,4,4,0,1,"Rodoy _ 2016 _ 27",12
"10205",27,2016,1837,"Meloy",0,4,4,0,1,"Meloy _ 2016 _ 27",8
"10206",27,2016,1838,"Gildeskal",0,5,5,0,1,"Gildeskal _ 2016 _ 27",14
"10207",27,2016,1845,"Sorfold",0,3,3,0,1,"Sorfold _ 2016 _ 27",7
"10208",27,2016,1848,"Steigen",0,7,7,0,1,"Steigen _ 2016 _ 27",12
"10209",27,2016,1849,"Hamaroy",0,1,1,0,1,"Hamaroy _ 2016 _ 27",2
"10210",27,2016,1850,"Tysfjord",0,5,5,0,1,"Tysfjord _ 2016 _ 27",10
"10211",27,2016,1851,"Lodingen",0,3,3,0,1,"Lodingen _ 2016 _ 27",8
"10212",27,2016,1852,"Tjeldsund",0,1,1,0,1,"Tjeldsund _ 2016 _ 27",1
"10213",27,2016,1854,"Ballangen",0,2,2,0,1,"Ballangen _ 2016 _ 27",4
"10214",27,2016,1859,"Flakstad",0,1,1,0,1,"Flakstad _ 2016 _ 27",3
"10215",27,2016,1860,"Vestvagoy",0,2,2,0,1,"Vestvagoy _ 2016 _ 27",12
"10216",27,2016,1865,"Vagan",0,3,3,0,1,"Vagan _ 2016 _ 27",10
"10217",27,2016,1866,"Hadsel",0,6,6,0,1,"Hadsel _ 2016 _ 27",15
"10218",27,2016,1867,"Bo",0,2,2,0,1,"Bo _ 2016 _ 27",9
"10219",27,2016,1868,"Oksnes",0,3,3,0,1,"Oksnes _ 2016 _ 27",13
"10220",27,2016,1870,"Sortland",0,3,3,0,1,"Sortland _ 2016 _ 27",9
"10221",27,2016,1902,"Tromso",0,7,7,0,1,"Tromso _ 2016 _ 27",13
"10222",27,2016,1903,"Harstad",0,5,5,0,1,"Harstad _ 2016 _ 27",11
"10223",27,2016,1911,"Kvaefjord",0,1,1,0,1,"Kvaefjord _ 2016 _ 27",5
"10224",27,2016,1913,"Skanland",0,2,2,0,1,"Skanland _ 2016 _ 27",3
"10225",27,2016,1917,"Ibestad",0,4,4,0,1,"Ibestad _ 2016 _ 27",8
"10226",27,2016,1920,"Lavangen",0,2,2,0,1,"Lavangen _ 2016 _ 27",2
"10227",27,2016,1926,"Dyroy",0,5,5,0,1,"Dyroy _ 2016 _ 27",6
"10228",27,2016,1927,"Tranoy",0,4,4,0,1,"Tranoy _ 2016 _ 27",5
"10229",27,2016,1928,"Torsken",0,5,5,0,1,"Torsken _ 2016 _ 27",9
"10230",27,2016,1929,"Berg",0,1,1,0,1,"Berg _ 2016 _ 27",4
"10231",27,2016,1931,"Lenvik",0,4,4,0,1,"Lenvik _ 2016 _ 27",10
"10232",27,2016,1936,"Karlsoy",0,3,3,0,1,"Karlsoy _ 2016 _ 27",7
"10233",27,2016,1938,"Lyngen",0,1,1,0,1,"Lyngen _ 2016 _ 27",1
"10234",27,2016,1941,"Skjervoy",0,7,7,0,1,"Skjervoy _ 2016 _ 27",15
"10235",27,2016,1943,"Kvaenangen",0,4,4,0,1,"Kvaenangen _ 2016 _ 27",10
"10236",27,2016,2004,"Hammerfest",0,5,5,0,1,"Hammerfest _ 2016 _ 27",8
"10237",27,2016,2012,"Alta",0,15,15,0,1,"Alta _ 2016 _ 27",21
"10238",27,2016,2014,"Loppa",0,1,1,0,1,"Loppa _ 2016 _ 27",11
"10239",27,2016,2015,"Hasvik",0,2,2,0,1,"Hasvik _ 2016 _ 27",2
"10240",27,2016,2017,"Kvalsund",0,5,5,0,1,"Kvalsund _ 2016 _ 27",8
"10241",27,2016,2018,"Masoy",0,2,2,0,1,"Masoy _ 2016 _ 27",5
"10242",27,2016,2019,"Nordkapp",0,3,3,0,1,"Nordkapp _ 2016 _ 27",4
"10243",27,2016,2022,"Lebesby",0,3,3,0,1,"Lebesby _ 2016 _ 27",6
"10244",27,2016,2027,"Nesseby",0,2,2,0,1,"Nesseby _ 2016 _ 27",4
"10245",27,2016,2028,"Batsfjord",0,1,1,0,1,"Batsfjord _ 2016 _ 27",1
"10246",27,2016,2030,"Sor-Varanger",0,1,1,0,1,"Sor-Varanger _ 2016 _ 27",6
"10247",27,2017,1804,"Bodo",0,4,4,0,1,"Bodo _ 2017 _ 27",8
"10248",27,2017,1811,"Bindal",0,4,4,0,1,"Bindal _ 2017 _ 27",7
"10249",27,2017,1812,"Somna",0,2,2,0,1,"Somna _ 2017 _ 27",4
"10250",27,2017,1813,"Bronnoy",0,4,4,0,1,"Bronnoy _ 2017 _ 27",10
"10251",27,2017,1815,"Vega",0,2,2,0,1,"Vega _ 2017 _ 27",3
"10252",27,2017,1816,"Vevelstad",0,2,2,0,1,"Vevelstad _ 2017 _ 27",5
"10253",27,2017,1818,"Heroy",0,6,6,0,1,"Heroy _ 2017 _ 27",10
"10254",27,2017,1820,"Alstahaug",0,1,1,0,1,"Alstahaug _ 2017 _ 27",4
"10255",27,2017,1824,"Vefsn",0,1,1,0,1,"Vefsn _ 2017 _ 27",1
"10256",27,2017,1827,"Donna",0,9,9,0,1,"Donna _ 2017 _ 27",9
"10257",27,2017,1833,"Rana",0,1,1,0,1,"Rana _ 2017 _ 27",1
"10258",27,2017,1834,"Luroy",0,8,8,0,1,"Luroy _ 2017 _ 27",13
"10259",27,2017,1835,"Traena",0,1,1,0,1,"Traena _ 2017 _ 27",1
"10260",27,2017,1836,"Rodoy",0,4,4,0,1,"Rodoy _ 2017 _ 27",13
"10261",27,2017,1837,"Meloy",0,3,3,0,1,"Meloy _ 2017 _ 27",8
"10262",27,2017,1838,"Gildeskal",0,5,5,0,1,"Gildeskal _ 2017 _ 27",15
"10263",27,2017,1841,"Fauske",0,2,2,0,1,"Fauske _ 2017 _ 27",3
"10264",27,2017,1845,"Sorfold",0,5,5,0,1,"Sorfold _ 2017 _ 27",7
"10265",27,2017,1848,"Steigen",1,5,6,0.166666666666667,0.833333333333333,"Steigen _ 2017 _ 27",12
"10266",27,2017,1849,"Hamaroy",0,1,1,0,1,"Hamaroy _ 2017 _ 27",2
"10267",27,2017,1850,"Tysfjord",0,3,3,0,1,"Tysfjord _ 2017 _ 27",10
"10268",27,2017,1851,"Lodingen",0,4,4,0,1,"Lodingen _ 2017 _ 27",8
"10269",27,2017,1852,"Tjeldsund",0,1,1,0,1,"Tjeldsund _ 2017 _ 27",1
"10270",27,2017,1854,"Ballangen",0,2,2,0,1,"Ballangen _ 2017 _ 27",4
"10271",27,2017,1859,"Flakstad",0,1,1,0,1,"Flakstad _ 2017 _ 27",3
"10272",27,2017,1860,"Vestvagoy",0,1,1,0,1,"Vestvagoy _ 2017 _ 27",11
"10273",27,2017,1865,"Vagan",0,4,4,0,1,"Vagan _ 2017 _ 27",10
"10274",27,2017,1866,"Hadsel",0,5,5,0,1,"Hadsel _ 2017 _ 27",14
"10275",27,2017,1867,"Bo",0,4,4,0,1,"Bo _ 2017 _ 27",9
"10276",27,2017,1868,"Oksnes",0,6,6,0,1,"Oksnes _ 2017 _ 27",13
"10277",27,2017,1870,"Sortland",0,4,4,0,1,"Sortland _ 2017 _ 27",9
"10278",27,2017,1902,"Tromso",0,8,8,0,1,"Tromso _ 2017 _ 27",14
"10279",27,2017,1903,"Harstad",0,8,8,0,1,"Harstad _ 2017 _ 27",12
"10280",27,2017,1913,"Skanland",0,3,3,0,1,"Skanland _ 2017 _ 27",3
"10281",27,2017,1917,"Ibestad",0,4,4,0,1,"Ibestad _ 2017 _ 27",9
"10282",27,2017,1920,"Lavangen",0,1,1,0,1,"Lavangen _ 2017 _ 27",2
"10283",27,2017,1923,"Salangen",0,1,1,0,1,"Salangen _ 2017 _ 27",3
"10284",27,2017,1926,"Dyroy",0,1,1,0,1,"Dyroy _ 2017 _ 27",6
"10285",27,2017,1927,"Tranoy",0,1,1,0,1,"Tranoy _ 2017 _ 27",6
"10286",27,2017,1928,"Torsken",0,4,4,0,1,"Torsken _ 2017 _ 27",9
"10287",27,2017,1929,"Berg",0,4,4,0,1,"Berg _ 2017 _ 27",4
"10288",27,2017,1931,"Lenvik",0,5,5,0,1,"Lenvik _ 2017 _ 27",10
"10289",27,2017,1936,"Karlsoy",0,7,7,0,1,"Karlsoy _ 2017 _ 27",11
"10290",27,2017,1938,"Lyngen",0,1,1,0,1,"Lyngen _ 2017 _ 27",1
"10291",27,2017,1941,"Skjervoy",0,5,5,0,1,"Skjervoy _ 2017 _ 27",16
"10292",27,2017,1942,"Nordreisa",0,3,3,0,1,"Nordreisa _ 2017 _ 27",4
"10293",27,2017,1943,"Kvaenangen",0,4,4,0,1,"Kvaenangen _ 2017 _ 27",10
"10294",27,2017,2004,"Hammerfest",0,5,5,0,1,"Hammerfest _ 2017 _ 27",9
"10295",27,2017,2012,"Alta",0,13,13,0,1,"Alta _ 2017 _ 27",22
"10296",27,2017,2014,"Loppa",0,7,7,0,1,"Loppa _ 2017 _ 27",11
"10297",27,2017,2015,"Hasvik",0,2,2,0,1,"Hasvik _ 2017 _ 27",3
"10298",27,2017,2017,"Kvalsund",0,6,6,0,1,"Kvalsund _ 2017 _ 27",8
"10299",27,2017,2018,"Masoy",0,4,4,0,1,"Masoy _ 2017 _ 27",6
"10300",27,2017,2019,"Nordkapp",0,4,4,0,1,"Nordkapp _ 2017 _ 27",4
"10301",27,2017,2022,"Lebesby",0,3,3,0,1,"Lebesby _ 2017 _ 27",6
"10302",27,2017,2027,"Nesseby",0,3,3,0,1,"Nesseby _ 2017 _ 27",4
"10303",27,2017,2028,"Batsfjord",0,1,1,0,1,"Batsfjord _ 2017 _ 27",1
"10304",27,2018,1804,"Bodo",0,5,5,0,1,"Bodo _ 2018 _ 27",8
"10305",27,2018,1805,"Narvik",0,1,1,0,1,"Narvik _ 2018 _ 27",1
"10306",27,2018,1813,"Bronnoy",0,4,4,0,1,"Bronnoy _ 2018 _ 27",8
"10307",27,2018,1815,"Vega",0,2,2,0,1,"Vega _ 2018 _ 27",3
"10308",27,2018,1816,"Vevelstad",0,4,4,0,1,"Vevelstad _ 2018 _ 27",5
"10309",27,2018,1818,"Heroy",1,6,7,0.142857142857143,0.857142857142857,"Heroy _ 2018 _ 27",12
"10310",27,2018,1820,"Alstahaug",0,2,2,0,1,"Alstahaug _ 2018 _ 27",3
"10311",27,2018,1822,"Leirfjord",0,1,1,0,1,"Leirfjord _ 2018 _ 27",1
"10312",27,2018,1827,"Donna",0,3,3,0,1,"Donna _ 2018 _ 27",9
"10313",27,2018,1828,"Nesna",0,2,2,0,1,"Nesna _ 2018 _ 27",2
"10314",27,2018,1833,"Rana",0,1,1,0,1,"Rana _ 2018 _ 27",1
"10315",27,2018,1834,"Luroy",0,7,7,0,1,"Luroy _ 2018 _ 27",13
"10316",27,2018,1835,"Traena",0,1,1,0,1,"Traena _ 2018 _ 27",1
"10317",27,2018,1836,"Rodoy",0,9,9,0,1,"Rodoy _ 2018 _ 27",12
"10318",27,2018,1837,"Meloy",0,4,4,0,1,"Meloy _ 2018 _ 27",7
"10319",27,2018,1838,"Gildeskal",0,6,6,0,1,"Gildeskal _ 2018 _ 27",14
"10320",27,2018,1841,"Fauske",0,1,1,0,1,"Fauske _ 2018 _ 27",3
"10321",27,2018,1845,"Sorfold",0,4,4,0,1,"Sorfold _ 2018 _ 27",7
"10322",27,2018,1848,"Steigen",0,6,6,0,1,"Steigen _ 2018 _ 27",13
"10323",27,2018,1849,"Hamaroy",0,1,1,0,1,"Hamaroy _ 2018 _ 27",2
"10324",27,2018,1850,"Tysfjord",0,6,6,0,1,"Tysfjord _ 2018 _ 27",9
"10325",27,2018,1851,"Lodingen",0,5,5,0,1,"Lodingen _ 2018 _ 27",7
"10326",27,2018,1852,"Tjeldsund",0,1,1,0,1,"Tjeldsund _ 2018 _ 27",1
"10327",27,2018,1854,"Ballangen",0,1,1,0,1,"Ballangen _ 2018 _ 27",3
"10328",27,2018,1859,"Flakstad",0,1,1,0,1,"Flakstad _ 2018 _ 27",1
"10329",27,2018,1860,"Vestvagoy",0,3,3,0,1,"Vestvagoy _ 2018 _ 27",10
"10330",27,2018,1866,"Hadsel",0,2,2,0,1,"Hadsel _ 2018 _ 27",14
"10331",27,2018,1867,"Bo",0,5,5,0,1,"Bo _ 2018 _ 27",9
"10332",27,2018,1868,"Oksnes",0,6,6,0,1,"Oksnes _ 2018 _ 27",13
"10333",27,2018,1870,"Sortland",0,6,6,0,1,"Sortland _ 2018 _ 27",9
"10334",27,2018,1902,"Tromso",0,8,8,0,1,"Tromso _ 2018 _ 27",14
"10335",27,2018,1903,"Harstad",0,6,6,0,1,"Harstad _ 2018 _ 27",12
"10336",27,2018,1911,"Kvaefjord",0,1,1,0,1,"Kvaefjord _ 2018 _ 27",5
"10337",27,2018,1913,"Skanland",0,2,2,0,1,"Skanland _ 2018 _ 27",3
"10338",27,2018,1917,"Ibestad",0,6,6,0,1,"Ibestad _ 2018 _ 27",9
"10339",27,2018,1919,"Gratangen",0,1,1,0,1,"Gratangen _ 2018 _ 27",5
"10340",27,2018,1923,"Salangen",0,1,1,0,1,"Salangen _ 2018 _ 27",3
"10341",27,2018,1926,"Dyroy",0,4,4,0,1,"Dyroy _ 2018 _ 27",6
"10342",27,2018,1927,"Tranoy",0,5,5,0,1,"Tranoy _ 2018 _ 27",6
"10343",27,2018,1931,"Lenvik",0,5,5,0,1,"Lenvik _ 2018 _ 27",10
"10344",27,2018,1936,"Karlsoy",0,5,5,0,1,"Karlsoy _ 2018 _ 27",11
"10345",27,2018,1938,"Lyngen",0,1,1,0,1,"Lyngen _ 2018 _ 27",1
"10346",27,2018,1941,"Skjervoy",0,6,6,0,1,"Skjervoy _ 2018 _ 27",15
"10347",27,2018,1942,"Nordreisa",0,3,3,0,1,"Nordreisa _ 2018 _ 27",4
"10348",27,2018,1943,"Kvaenangen",0,3,3,0,1,"Kvaenangen _ 2018 _ 27",8
"10349",27,2018,2004,"Hammerfest",0,5,5,0,1,"Hammerfest _ 2018 _ 27",9
"10350",27,2018,2012,"Alta",0,13,13,0,1,"Alta _ 2018 _ 27",21
"10351",27,2018,2014,"Loppa",0,4,4,0,1,"Loppa _ 2018 _ 27",10
"10352",27,2018,2015,"Hasvik",0,3,3,0,1,"Hasvik _ 2018 _ 27",3
"10353",27,2018,2017,"Kvalsund",0,5,5,0,1,"Kvalsund _ 2018 _ 27",8
"10354",27,2018,2018,"Masoy",0,4,4,0,1,"Masoy _ 2018 _ 27",6
"10355",27,2018,2019,"Nordkapp",0,4,4,0,1,"Nordkapp _ 2018 _ 27",5
"10356",27,2018,2022,"Lebesby",0,2,2,0,1,"Lebesby _ 2018 _ 27",5
"10357",27,2018,2027,"Nesseby",0,2,2,0,1,"Nesseby _ 2018 _ 27",3
"10358",27,2018,2030,"Sor-Varanger",0,1,1,0,1,"Sor-Varanger _ 2018 _ 27",6
"10359",28,2012,1804,"Bodo",0,1,1,0,1,"Bodo _ 2012 _ 28",4
"10360",28,2012,1813,"Bronnoy",0,3,3,0,1,"Bronnoy _ 2012 _ 28",7
"10361",28,2012,1815,"Vega",0,1,1,0,1,"Vega _ 2012 _ 28",2
"10362",28,2012,1818,"Heroy",0,5,5,0,1,"Heroy _ 2012 _ 28",7
"10363",28,2012,1820,"Alstahaug",0,2,2,0,1,"Alstahaug _ 2012 _ 28",5
"10364",28,2012,1822,"Leirfjord",1,0,1,1,0,"Leirfjord _ 2012 _ 28",1
"10365",28,2012,1827,"Donna",0,2,2,0,1,"Donna _ 2012 _ 28",7
"10366",28,2012,1828,"Nesna",0,3,3,0,1,"Nesna _ 2012 _ 28",4
"10367",28,2012,1834,"Luroy",0,4,4,0,1,"Luroy _ 2012 _ 28",18
"10368",28,2012,1835,"Traena",0,1,1,0,1,"Traena _ 2012 _ 28",3
"10369",28,2012,1836,"Rodoy",0,6,6,0,1,"Rodoy _ 2012 _ 28",11
"10370",28,2012,1837,"Meloy",0,3,3,0,1,"Meloy _ 2012 _ 28",8
"10371",28,2012,1838,"Gildeskal",0,5,5,0,1,"Gildeskal _ 2012 _ 28",12
"10372",28,2012,1841,"Fauske",0,1,1,0,1,"Fauske _ 2012 _ 28",3
"10373",28,2012,1845,"Sorfold",0,4,4,0,1,"Sorfold _ 2012 _ 28",8
"10374",28,2012,1848,"Steigen",0,6,6,0,1,"Steigen _ 2012 _ 28",9
"10375",28,2012,1849,"Hamaroy",0,1,1,0,1,"Hamaroy _ 2012 _ 28",2
"10376",28,2012,1850,"Tysfjord",0,3,3,0,1,"Tysfjord _ 2012 _ 28",8
"10377",28,2012,1851,"Lodingen",0,4,4,0,1,"Lodingen _ 2012 _ 28",7
"10378",28,2012,1859,"Flakstad",0,2,2,0,1,"Flakstad _ 2012 _ 28",3
"10379",28,2012,1865,"Vagan",0,3,3,0,1,"Vagan _ 2012 _ 28",11
"10380",28,2012,1866,"Hadsel",0,2,2,0,1,"Hadsel _ 2012 _ 28",13
"10381",28,2012,1867,"Bo",1,4,5,0.2,0.8,"Bo _ 2012 _ 28",8
"10382",28,2012,1868,"Oksnes",0,3,3,0,1,"Oksnes _ 2012 _ 28",14
"10383",28,2012,1870,"Sortland",0,1,1,0,1,"Sortland _ 2012 _ 28",6
"10384",28,2012,1902,"Tromso",0,4,4,0,1,"Tromso _ 2012 _ 28",14
"10385",28,2012,1903,"Harstad",0,3,3,0,1,"Harstad _ 2012 _ 28",9
"10386",28,2012,1911,"Kvaefjord",0,3,3,0,1,"Kvaefjord _ 2012 _ 28",6
"10387",28,2012,1913,"Skanland",0,1,1,0,1,"Skanland _ 2012 _ 28",4
"10388",28,2012,1917,"Ibestad",0,3,3,0,1,"Ibestad _ 2012 _ 28",8
"10389",28,2012,1925,"Sorreisa",0,1,1,0,1,"Sorreisa _ 2012 _ 28",1
"10390",28,2012,1926,"Dyroy",0,2,2,0,1,"Dyroy _ 2012 _ 28",6
"10391",28,2012,1927,"Tranoy",0,5,5,0,1,"Tranoy _ 2012 _ 28",8
"10392",28,2012,1928,"Torsken",0,2,2,0,1,"Torsken _ 2012 _ 28",11
"10393",28,2012,1929,"Berg",0,2,2,0,1,"Berg _ 2012 _ 28",4
"10394",28,2012,1936,"Karlsoy",0,3,3,0,1,"Karlsoy _ 2012 _ 28",5
"10395",28,2012,1941,"Skjervoy",0,1,1,0,1,"Skjervoy _ 2012 _ 28",13
"10396",28,2012,1942,"Nordreisa",0,1,1,0,1,"Nordreisa _ 2012 _ 28",4
"10397",28,2012,1943,"Kvaenangen",0,4,4,0,1,"Kvaenangen _ 2012 _ 28",11
"10398",28,2012,2004,"Hammerfest",0,2,2,0,1,"Hammerfest _ 2012 _ 28",11
"10399",28,2012,2012,"Alta",0,5,5,0,1,"Alta _ 2012 _ 28",23
"10400",28,2012,2014,"Loppa",0,3,3,0,1,"Loppa _ 2012 _ 28",11
"10401",28,2012,2018,"Masoy",0,2,2,0,1,"Masoy _ 2012 _ 28",3
"10402",28,2012,2022,"Lebesby",0,3,3,0,1,"Lebesby _ 2012 _ 28",4
"10403",28,2012,2030,"Sor-Varanger",0,2,2,0,1,"Sor-Varanger _ 2012 _ 28",7
"10404",28,2013,1804,"Bodo",0,1,1,0,1,"Bodo _ 2013 _ 28",4
"10405",28,2013,1811,"Bindal",0,1,1,0,1,"Bindal _ 2013 _ 28",3
"10406",28,2013,1812,"Somna",0,2,2,0,1,"Somna _ 2013 _ 28",4
"10407",28,2013,1813,"Bronnoy",0,4,4,0,1,"Bronnoy _ 2013 _ 28",7
"10408",28,2013,1815,"Vega",0,2,2,0,1,"Vega _ 2013 _ 28",3
"10409",28,2013,1816,"Vevelstad",0,4,4,0,1,"Vevelstad _ 2013 _ 28",6
"10410",28,2013,1818,"Heroy",0,5,5,0,1,"Heroy _ 2013 _ 28",7
"10411",28,2013,1820,"Alstahaug",0,2,2,0,1,"Alstahaug _ 2013 _ 28",5
"10412",28,2013,1824,"Vefsn",0,1,1,0,1,"Vefsn _ 2013 _ 28",1
"10413",28,2013,1827,"Donna",0,3,3,0,1,"Donna _ 2013 _ 28",8
"10414",28,2013,1828,"Nesna",0,1,1,0,1,"Nesna _ 2013 _ 28",4
"10415",28,2013,1833,"Rana",0,1,1,0,1,"Rana _ 2013 _ 28",1
"10416",28,2013,1834,"Luroy",0,6,6,0,1,"Luroy _ 2013 _ 28",16
"10417",28,2013,1836,"Rodoy",0,9,9,0,1,"Rodoy _ 2013 _ 28",11
"10418",28,2013,1837,"Meloy",0,2,2,0,1,"Meloy _ 2013 _ 28",8
"10419",28,2013,1838,"Gildeskal",0,7,7,0,1,"Gildeskal _ 2013 _ 28",12
"10420",28,2013,1845,"Sorfold",0,5,5,0,1,"Sorfold _ 2013 _ 28",8
"10421",28,2013,1848,"Steigen",0,6,6,0,1,"Steigen _ 2013 _ 28",10
"10422",28,2013,1849,"Hamaroy",0,1,1,0,1,"Hamaroy _ 2013 _ 28",2
"10423",28,2013,1850,"Tysfjord",0,6,6,0,1,"Tysfjord _ 2013 _ 28",10
"10424",28,2013,1851,"Lodingen",0,3,3,0,1,"Lodingen _ 2013 _ 28",7
"10425",28,2013,1854,"Ballangen",0,3,3,0,1,"Ballangen _ 2013 _ 28",4
"10426",28,2013,1859,"Flakstad",0,1,1,0,1,"Flakstad _ 2013 _ 28",3
"10427",28,2013,1860,"Vestvagoy",0,5,5,0,1,"Vestvagoy _ 2013 _ 28",14
"10428",28,2013,1865,"Vagan",1,3,4,0.25,0.75,"Vagan _ 2013 _ 28",12
"10429",28,2013,1866,"Hadsel",0,9,9,0,1,"Hadsel _ 2013 _ 28",13
"10430",28,2013,1867,"Bo",0,3,3,0,1,"Bo _ 2013 _ 28",8
"10431",28,2013,1868,"Oksnes",0,5,5,0,1,"Oksnes _ 2013 _ 28",13
"10432",28,2013,1870,"Sortland",0,5,5,0,1,"Sortland _ 2013 _ 28",8
"10433",28,2013,1902,"Tromso",0,5,5,0,1,"Tromso _ 2013 _ 28",13
"10434",28,2013,1903,"Harstad",0,4,4,0,1,"Harstad _ 2013 _ 28",9
"10435",28,2013,1911,"Kvaefjord",0,2,2,0,1,"Kvaefjord _ 2013 _ 28",6
"10436",28,2013,1913,"Skanland",0,1,1,0,1,"Skanland _ 2013 _ 28",4
"10437",28,2013,1917,"Ibestad",0,4,4,0,1,"Ibestad _ 2013 _ 28",7
"10438",28,2013,1920,"Lavangen",0,2,2,0,1,"Lavangen _ 2013 _ 28",2
"10439",28,2013,1923,"Salangen",0,1,1,0,1,"Salangen _ 2013 _ 28",4
"10440",28,2013,1925,"Sorreisa",0,1,1,0,1,"Sorreisa _ 2013 _ 28",1
"10441",28,2013,1926,"Dyroy",0,2,2,0,1,"Dyroy _ 2013 _ 28",6
"10442",28,2013,1927,"Tranoy",0,4,4,0,1,"Tranoy _ 2013 _ 28",8
"10443",28,2013,1928,"Torsken",0,6,6,0,1,"Torsken _ 2013 _ 28",11
"10444",28,2013,1929,"Berg",0,2,2,0,1,"Berg _ 2013 _ 28",4
"10445",28,2013,1931,"Lenvik",0,4,4,0,1,"Lenvik _ 2013 _ 28",8
"10446",28,2013,1936,"Karlsoy",0,3,3,0,1,"Karlsoy _ 2013 _ 28",6
"10447",28,2013,1938,"Lyngen",0,1,1,0,1,"Lyngen _ 2013 _ 28",2
"10448",28,2013,1940,"Kafjord",0,1,1,0,1,"Kafjord _ 2013 _ 28",1
"10449",28,2013,1941,"Skjervoy",1,4,5,0.2,0.8,"Skjervoy _ 2013 _ 28",14
"10450",28,2013,1942,"Nordreisa",0,3,3,0,1,"Nordreisa _ 2013 _ 28",4
"10451",28,2013,1943,"Kvaenangen",0,3,3,0,1,"Kvaenangen _ 2013 _ 28",11
"10452",28,2013,2004,"Hammerfest",0,7,7,0,1,"Hammerfest _ 2013 _ 28",9
"10453",28,2013,2012,"Alta",0,8,8,0,1,"Alta _ 2013 _ 28",21
"10454",28,2013,2014,"Loppa",0,5,5,0,1,"Loppa _ 2013 _ 28",10
"10455",28,2013,2017,"Kvalsund",0,3,3,0,1,"Kvalsund _ 2013 _ 28",6
"10456",28,2013,2018,"Masoy",0,2,2,0,1,"Masoy _ 2013 _ 28",4
"10457",28,2013,2019,"Nordkapp",0,2,2,0,1,"Nordkapp _ 2013 _ 28",5
"10458",28,2013,2022,"Lebesby",0,2,2,0,1,"Lebesby _ 2013 _ 28",4
"10459",28,2013,2027,"Nesseby",0,1,1,0,1,"Nesseby _ 2013 _ 28",3
"10460",28,2013,2030,"Sor-Varanger",0,3,3,0,1,"Sor-Varanger _ 2013 _ 28",6
"10461",28,2014,1804,"Bodo",0,2,2,0,1,"Bodo _ 2014 _ 28",4
"10462",28,2014,1805,"Narvik",0,1,1,0,1,"Narvik _ 2014 _ 28",1
"10463",28,2014,1811,"Bindal",0,1,1,0,1,"Bindal _ 2014 _ 28",4
"10464",28,2014,1813,"Bronnoy",0,2,2,0,1,"Bronnoy _ 2014 _ 28",8
"10465",28,2014,1815,"Vega",0,3,3,0,1,"Vega _ 2014 _ 28",3
"10466",28,2014,1816,"Vevelstad",0,1,1,0,1,"Vevelstad _ 2014 _ 28",6
"10467",28,2014,1818,"Heroy",1,2,3,0.333333333333333,0.666666666666667,"Heroy _ 2014 _ 28",8
"10468",28,2014,1820,"Alstahaug",1,2,3,0.333333333333333,0.666666666666667,"Alstahaug _ 2014 _ 28",5
"10469",28,2014,1824,"Vefsn",1,0,1,1,0,"Vefsn _ 2014 _ 28",1
"10470",28,2014,1827,"Donna",0,3,3,0,1,"Donna _ 2014 _ 28",8
"10471",28,2014,1828,"Nesna",0,3,3,0,1,"Nesna _ 2014 _ 28",4
"10472",28,2014,1834,"Luroy",0,7,7,0,1,"Luroy _ 2014 _ 28",11
"10473",28,2014,1835,"Traena",0,1,1,0,1,"Traena _ 2014 _ 28",2
"10474",28,2014,1836,"Rodoy",2,6,8,0.25,0.75,"Rodoy _ 2014 _ 28",11
"10475",28,2014,1837,"Meloy",0,4,4,0,1,"Meloy _ 2014 _ 28",8
"10476",28,2014,1838,"Gildeskal",0,5,5,0,1,"Gildeskal _ 2014 _ 28",13
"10477",28,2014,1841,"Fauske",0,1,1,0,1,"Fauske _ 2014 _ 28",3
"10478",28,2014,1845,"Sorfold",0,5,5,0,1,"Sorfold _ 2014 _ 28",8
"10479",28,2014,1848,"Steigen",0,6,6,0,1,"Steigen _ 2014 _ 28",11
"10480",28,2014,1849,"Hamaroy",0,1,1,0,1,"Hamaroy _ 2014 _ 28",2
"10481",28,2014,1850,"Tysfjord",0,5,5,0,1,"Tysfjord _ 2014 _ 28",10
"10482",28,2014,1851,"Lodingen",0,3,3,0,1,"Lodingen _ 2014 _ 28",8
"10483",28,2014,1854,"Ballangen",0,1,1,0,1,"Ballangen _ 2014 _ 28",4
"10484",28,2014,1859,"Flakstad",0,1,1,0,1,"Flakstad _ 2014 _ 28",3
"10485",28,2014,1860,"Vestvagoy",0,2,2,0,1,"Vestvagoy _ 2014 _ 28",13
"10486",28,2014,1865,"Vagan",0,4,4,0,1,"Vagan _ 2014 _ 28",12
"10487",28,2014,1866,"Hadsel",0,5,5,0,1,"Hadsel _ 2014 _ 28",13
"10488",28,2014,1867,"Bo",0,2,2,0,1,"Bo _ 2014 _ 28",9
"10489",28,2014,1868,"Oksnes",0,5,5,0,1,"Oksnes _ 2014 _ 28",13
"10490",28,2014,1870,"Sortland",0,5,5,0,1,"Sortland _ 2014 _ 28",8
