"year","county","municip_number","municip","production_final","feed_kg","efcr_municip"
2018,"Troms",1920,"Lavangen",315222.97048,820387,2.60256097057511
2018,"Troms",1923,"Salangen",3608982.89312,4364449,1.20932936765098
2018,"Troms",1926,"Dyroy",13603577.19424,15798284,1.16133306515063
2018,"Troms",1927,"Tranoy",18740139.43688,23152572,1.23545356095038
2018,"Troms",1928,"Torsken",4254623.34552,3911813,0.919426393906063
2018,"Troms",1929,"Berg",5737237.44128,8621596,1.50274345244398
2018,"Troms",1931,"Lenvik",15768052.87552,17404959,1.10381155729261
2018,"Troms",1936,"Karlsoy",13297196.43264,19241721,1.44705097029087
2018,"Troms",1938,"Lyngen",3224675.132,4058139,1.25846444490769
2018,"Troms",1940,"Kafjord",879652.43168,997433,1.13389443839206
2018,"Troms",1941,"Skjervoy",23702599.416,24006539,1.01282304858913
2018,"Troms",1942,"Nordreisa",6450896.88144,8899699,1.37960645838341
2018,"Troms",1943,"Kvaenangen",10464365.34728,12547636,1.19908236988892
2018,"Nordland",1804,"Bodo",15492066.37144,12916994,0.833781220032261
2018,"Nordland",1805,"Narvik",1344095.1068,1546760,1.15078166133831
2018,"Nordland",1811,"Bindal",8863585.808,7116448,0.80288589225107
2018,"Nordland",1812,"Somna",1485536.09104,2487705,1.67461767842907
2018,"Nordland",1813,"Bronnoy",25835632.85496,16482445,0.637973340638941
2018,"Nordland",1815,"Vega",4323362.30104,7078508,1.63726921481858
2018,"Nordland",1816,"Vevelstad",7453728.51912,10007870,1.34266628766103
2018,"Nordland",1818,"Heroy",17221006.26344,21952216,1.27473480145027
2018,"Nordland",1820,"Alstahaug",5110127.75152,5564015,1.08882111574314
2018,"Nordland",1822,"Leirfjord",1582597.78208,1775468,1.12186938469389
2018,"Nordland",1824,"Vefsn",1025037.59864,1385867,1.35201577175193
2018,"Nordland",1827,"Donna",11884414.58096,15588438,1.31167066697372
2018,"Nordland",1828,"Nesna",1664445.03224,2241404,1.34663744166038
2018,"Nordland",1833,"Rana",4130902.83496,4229532,1.02387593438541
2018,"Nordland",1834,"Luroy",14414279.5284,15567940,1.08003594417099
2018,"Nordland",1835,"Traena",1607598.31624,2158241,1.34252504384795
2018,"Nordland",1836,"Rodoy",29380473.10128,40212446,1.36867932185367
2018,"Nordland",1837,"Meloy",10793296.87328,13621327,1.26201726496758
2018,"Nordland",1838,"Gildeskal",12151644.52744,13237674,1.0893730449494
2018,"Nordland",1840,"Saltdal",3782316.9852,4926147,1.30241516490441
2018,"Nordland",1841,"Fauske",1737525.38728,2705949,1.55735796426895
2018,"Nordland",1845,"Sorfold",14940176.33728,14541634,0.973324120928511
2018,"Nordland",1848,"Steigen",16282222.8308,18885320,1.15987357477235
2018,"Nordland",1849,"Hamaroy",4439950.18856,5710298,1.28611758183981
2018,"Nordland",1850,"Tysfjord",17054111.15056,21543890,1.26326665809801
2018,"Nordland",1851,"Lodingen",7026404.53784,9712485,1.382283776531
2018,"Nordland",1852,"Tjeldsund",1286072.35248,1520046,1.18192883710533
2018,"Nordland",1854,"Ballangen",5291247.13656,7105411,1.34286129840827
2018,"Nordland",1859,"Flakstad",1328570.78176,1639138,1.23376038559916
2018,"Nordland",1860,"Vestvagoy",3681701.04424,3917735,1.064110027654
2018,"Nordland",1865,"Vagan",850722.06408,969566,1.13969772377836
2018,"Nordland",1866,"Hadsel",8185601.44592,9545892,1.16618089251805
2018,"Nordland",1867,"Bo",5899592.26864,7262180,1.23096303427662
2018,"Nordland",1868,"Oksnes",9318586.83264,13146192,1.41074953059976
2018,"Nordland",1870,"Sortland",9099185.75632,11746739,1.29096595174366
2005,"Finnmark",2004,"Hammerfest",3303701.21664,5343202,1.61733814580068
2005,"Finnmark",2012,"Alta",18054320.7396,22288483,1.23452348728429
2005,"Finnmark",2014,"Loppa",4155180.34168,3685929,0.887068357304974
2005,"Finnmark",2017,"Kvalsund",1179536.88512,375500,0.318345280030644
2005,"Finnmark",2019,"Nordkapp",202032.16,25304,0.125247386356707
2005,"Finnmark",2022,"Lebesby",713323.98192,1281592,1.79664785214488
2005,"Finnmark",2023,"Gamvik",681527.44,2287,0.00335569760771481
2005,"Finnmark",2027,"Nesseby",1414475.54864,2281297,1.61282179970763
2005,"Finnmark",2030,"Sor-Varanger",293062.88,0,NA
2005,"Troms",1902,"Tromso",4015521.58216,4664052,1.1615058976949
2005,"Troms",1903,"Harstad",3602967.4884,5235541,1.45311913495089
2005,"Troms",1911,"Kvaefjord",3879889.60472,6324663,1.63011416415195
2005,"Troms",1913,"Skanland",2030020.0316,2185223,1.07645390980584
2005,"Troms",1917,"Ibestad",2944294.10256,3689406,1.25306979244775
2005,"Troms",1919,"Gratangen",3304879.09552,4882763,1.47744073500871
2005,"Troms",1920,"Lavangen",441366.53616,627845,1.42250249749881
2005,"Troms",1923,"Salangen",2363306.79904,1580060,0.668580143992239
2005,"Troms",1926,"Dyroy",4526344.49784,6966975,1.53920564449407
2005,"Troms",1927,"Tranoy",5056359.48808,6777617,1.3404143862749
2005,"Troms",1928,"Torsken",3158253.66768,4219510,1.33602631200285
2005,"Troms",1929,"Berg",2821578.82752,4605120,1.63210751196614
2005,"Troms",1931,"Lenvik",1024499.0448,1341380,1.30930331932311
2005,"Troms",1936,"Karlsoy",2799942.25208,4191541,1.49700980328656
2005,"Troms",1938,"Lyngen",2839127.06088,2356582,0.830037525432048
2005,"Troms",1940,"Kafjord",2589960.58992,5631146,2.17422072826751
2005,"Troms",1941,"Skjervoy",5742368.988,5409717,0.942070600357596
2005,"Troms",1942,"Nordreisa",2824532.74528,4675202,1.65521253305086
2005,"Troms",1943,"Kvaenangen",5281759.44304,5990889,1.1342601011287
2005,"Nordland",1804,"Bodo",296382.60552,425852,1.43683196000267
2005,"Nordland",1811,"Bindal",1552637.3108,3554451,2.28929897231992
2005,"Nordland",1812,"Somna",3745403.20304,5298452,1.4146546346998
2005,"Nordland",1813,"Bronnoy",3721729.8388,4910265,1.31935019807435
2005,"Nordland",1815,"Vega",630623.62664,712805,1.13031762510686
2005,"Nordland",1816,"Vevelstad",1019308.49424,1661570,1.63009531401862
2005,"Nordland",1818,"Heroy",2923917.5276,3376002,1.15461601366406
2005,"Nordland",1820,"Alstahaug",3777819.9932,5291750,1.4007417001141
2005,"Nordland",1824,"Vefsn",1595082.91008,1665500,1.04414635093574
2005,"Nordland",1827,"Donna",3811544.2216,4242586,1.1130884894257
2005,"Nordland",1828,"Nesna",1156231.64936,1441950,1.24711168458168
2005,"Nordland",1833,"Rana",2213665.87112,3016500,1.36267177416157
2005,"Nordland",1834,"Luroy",5763930.6316,10551569,1.830620400279
2005,"Nordland",1835,"Traena",1515884.364,2197500,1.4496488335043
2005,"Nordland",1836,"Rodoy",10843342.46408,14143170,1.30431829916385
2005,"Nordland",1837,"Meloy",6663635.97336,8881568,1.33284111489687
2005,"Nordland",1838,"Gildeskal",8064885.15704,10942564,1.35681584882185
2005,"Nordland",1840,"Saltdal",718322.10648,1115320,1.55267391875967
2005,"Nordland",1841,"Fauske",1235085.2096,1551350,1.25606718301033
2005,"Nordland",1845,"Sorfold",6143572.66304,6672959,1.08616913414971
2005,"Nordland",1848,"Steigen",6107602.04312,8981990,1.47062463084311
2005,"Nordland",1849,"Hamaroy",2167298.61816,2916252,1.34556999924443
2005,"Nordland",1850,"Tysfjord",153419.89488,902635,5.88342861729902
2005,"Nordland",1851,"Lodingen",1511469.8292,2771533,1.83366743183153
2005,"Nordland",1854,"Ballangen",731291.81656,961978,1.31545024601143
2005,"Nordland",1859,"Flakstad",1407711.14472,2684500,1.90699633946136
2005,"Nordland",1860,"Vestvagoy",981802.74232,1169335,1.19100808094797
2005,"Nordland",1865,"Vagan",7040704.78304,12689536,1.80231047757707
2005,"Nordland",1866,"Hadsel",6492945.03688,9109763,1.40302481358712
2005,"Nordland",1867,"Bo",3017801.36288,3461400,1.14699398130587
2005,"Nordland",1868,"Oksnes",8336878.2604,11016155,1.32137649800244
2005,"Nordland",1870,"Sortland",3069241.3764,4056850,1.32177613373582
2008,"Troms",1933,"Balsfjord",0,41515,NA
2010,"Troms",1939,"Storfjord",0,228963,NA
2011,"Finnmark",2018,"Masoy",1778450.89208,2816696,1.58379183397396
2011,"Troms",1925,"Sorreisa",812816.33888,1351737,1.66302882378397
2011,"Nordland",1805,"Narvik",520516.54536,312503,0.600370925354287
2011,"Nordland",1822,"Leirfjord",146486.87776,310971,2.12285908987347
2014,"Finnmark",2015,"Hasvik",533889.05008,962076,1.80201485656212
2014,"Nordland",1874,"Moskenes",162845.4212,235400,1.44554263954951
2015,"Nordland",1853,"Evenes",1493362.48864,1469155,0.983789944622189
2016,"Finnmark",2028,"Batsfjord",774799.41752,1112188,1.43545280862487
2016,"Nordland",1852,"Tjeldsund",1243416.93544,1653018,1.32941570352269
