"","year","county","municip_number","municip","seaarea","lice_score","momb_score","prr_score","escapees_score","sustainability","production_searea","production_max","aquaculture_score"
"417",2005,"Finnmark",2019,"Nordkapp",3172.78,0.991856646965006,0.746855953891621,0.999579124579124,NA,0.904692474536739,72.3598862826921,59747.5723235912,0.109566702097514
"418",2006,"Troms",1942,"Nordreisa",243.72,0.841750841750842,0.579256762279064,0.920855119841181,NA,0.765741161963394,19971.829985229,121604.867684256,12.5761843178293
"419",2007,"Troms",1942,"Nordreisa",243.72,0.9375,0.579256762279064,0.999579124579124,NA,0.815742686517181,19397.1904603644,149998.637316471,10.5488400028855
"420",2008,"Troms",1942,"Nordreisa",243.72,1,0.579256762279064,0.999579124579124,NA,0.833481753445564,21572.4311997374,178392.406948684,10.0790320002875
"421",2009,"Troms",1942,"Nordreisa",243.72,1,0.579256762279064,0.999579124579124,NA,0.833481753445564,19422.9437469227,206786.176580898,7.82869990583069
"422",2010,"Troms",1942,"Nordreisa",243.72,0.925925925925926,0.579256762279064,0.999579124579124,NA,0.812371810517197,21229.9037789266,100384.652468928,17.1804901903015
"423",2011,"Troms",1942,"Nordreisa",243.72,1,0.579256762279064,0.932084316099732,NA,0.814283130461915,5379.11506236665,138621.566114261,3.1597699945825
"424",2012,"Troms",1942,"Nordreisa",243.72,1,0.75173887774424,0.999579124579124,NA,0.90913434134774,29413.0848719842,143049.209439033,18.6931795337837
"425",2013,"Troms",1942,"Nordreisa",243.72,0.882251082251082,0.664335664335664,0.999579124579124,NA,0.836756282416713,25245.6698383391,213892.924204099,9.8761905844492
"426",2014,"Troms",1942,"Nordreisa",243.72,1,0.414335664335664,0.999579124579124,NA,0.745400760694127,10671.6762678484,128643.610679612,6.18349839989086
"427",2015,"Troms",1942,"Nordreisa",243.72,1,0.582167832167832,0.766139430144036,NA,0.764044533820989,41125.4365952733,153175.221263016,20.5135430995502
"428",2016,"Troms",1942,"Nordreisa",243.72,0.976450216450216,0.579256762279064,0.951856817882768,NA,0.813512594964946,2962.72851633021,206784.422546882,1.16556988858771
"429",2017,"Troms",1942,"Nordreisa",243.72,1,0.483705772811918,0.968673164305723,NA,0.77669917939485,10640.041391761,242862.37313563,3.40279612317418
"430",2018,"Troms",1942,"Nordreisa",243.72,1,0.579256762279064,0.929732351920287,0.638528138528139,0.765776922119368,29247.1940669621,143135.447262345,15.6472953985858
"431",2005,"Troms",1942,"Nordreisa",243.72,0.96969696969697,0.579256762279064,0.999579124579124,NA,0.824976244115528,13235.3303216806,59747.5723235912,18.2749401754307
"432",2006,"Nordland",1868,"Oksnes",1495.68,0.854978354978355,0.908370331253626,0.882300116795845,NA,0.881613298585298,4471.71805132114,121604.867684256,3.24191471660887
"433",2007,"Nordland",1868,"Oksnes",1495.68,0.9502442002442,0.908370331253626,0.891314873974479,NA,0.916311437555535,5571.58601973684,149998.637316471,3.40356958339434
"434",2008,"Nordland",1868,"Oksnes",1495.68,0.901785714285714,0.908370331253626,0.999579124579124,NA,0.935537405657974,6125.17671828198,178392.406948684,3.21220618872333
"435",2009,"Nordland",1868,"Oksnes",1495.68,0.914880952380952,0.908370331253626,0.988063275137394,NA,0.936420173983562,7116.38226559157,206786.176580898,3.22261576158682
"436",2010,"Nordland",1868,"Oksnes",1495.68,0.987012987012987,0.908370331253626,0.999579124579124,NA,0.964127184991163,6284.40106707317,100384.652468928,6.03574526696511
"437",2011,"Nordland",1868,"Oksnes",1495.68,0.930047225501771,0.867632850241546,0.946078098055665,NA,0.913950466782723,7013.63990425759,138621.566114261,4.62418629656696
"438",2012,"Nordland",1868,"Oksnes",1495.68,0.913888888888889,0.867632850241546,0.899239716251616,NA,0.893377385271287,5699.33696713201,143049.209439033,3.55937567040274
"439",2013,"Nordland",1868,"Oksnes",1495.68,0.947704517704518,0.956521739130435,0.849152222281879,NA,0.916469005798622,6093.75984301455,213892.924204099,2.61099895926154
"440",2014,"Nordland",1868,"Oksnes",1495.68,0.903476541189307,1,0.782528628015162,NA,0.890852298984736,5012.26419220689,128643.610679612,3.47097462140345
"441",2015,"Nordland",1868,"Oksnes",1495.68,1,0.923076923076923,0.999579124579124,NA,0.973535270810774,4359.65380629546,153175.221263016,2.77086379504244
"442",2016,"Nordland",1868,"Oksnes",1495.68,0.979520697167756,0.908370331253626,0.963135845750144,NA,0.949849288117285,5506.66739810655,206784.422546882,2.52944783923669
"443",2017,"Nordland",1868,"Oksnes",1495.68,0.949458334466288,0.835357624831309,0.999579124579124,NA,0.925525757959964,6684.97519522893,242862.37313563,2.54758143660752
"444",2018,"Nordland",1868,"Oksnes",1495.68,0.963958758726201,0.908370331253626,0.93326388050171,0.778060454038715,0.89296574397102,7021.39988366496,143135.447262345,4.38037515566862
"445",2005,"Nordland",1868,"Oksnes",1495.68,0.986111111111111,0.908370331253626,0.984744451030068,NA,0.959041598660447,6152.8929684157,59747.5723235912,9.8763515894119
"446",2006,"Nordland",1833,"Rana",128.29,0.945753070458953,1,0.984699705626743,NA,0.976548587107039,6690.14936472056,121604.867684256,5.372528282845
"447",2007,"Nordland",1833,"Rana",128.29,0.945753070458953,1,0.999579124579124,NA,0.981442768079181,22509.0429729519,149998.637316471,14.7276920893477
"448",2008,"Nordland",1833,"Rana",128.29,0.945753070458953,1,0.968722598262034,NA,0.971238143904864,1390.58061423338,178392.406948684,0.757086558682185
"449",2009,"Nordland",1833,"Rana",128.29,0.945753070458953,1,0.999579124579124,NA,0.981442768079181,25355.6488034921,206786.176580898,12.0342271227242
"450",2010,"Nordland",1833,"Rana",128.29,0.945753070458953,1,0.588040789465555,NA,0.822359544481516,6842.46155585003,100384.652468928,5.60540225005292
"451",2011,"Nordland",1833,"Rana",128.29,0.945753070458953,1,0.999579124579124,NA,0.981442768079181,25730.20219035,138621.566114261,18.2170217584464
"452",2012,"Nordland",1833,"Rana",128.29,0.945753070458953,1,0.999579124579124,NA,0.981442768079181,14695.2633486632,143049.209439033,10.0822367317671
"453",2013,"Nordland",1833,"Rana",128.29,0.852941176470588,1,0.972422303104918,NA,0.939560313168263,40963.1534414218,213892.924204099,17.9937477684193
"454",2014,"Nordland",1833,"Rana",128.29,0.945753070458953,1,0.999579124579124,NA,0.981442768079181,11480.3588900148,128643.610679612,8.75855018996625
"455",2015,"Nordland",1833,"Rana",128.29,0.961538461538462,1,0.999579124579124,NA,0.986873027814396,29900.9185127446,153175.221263016,19.2644800796044
"456",2016,"Nordland",1833,"Rana",128.29,0.914285714285714,1,0.999579124579124,NA,0.97043481901444,22383.20924468,206784.422546882,10.5043916484564
"457",2017,"Nordland",1833,"Rana",128.29,1,1,0.999579124579124,NA,0.999859688506647,55670.700342973,242862.37313563,22.919519555541
"458",2018,"Nordland",1833,"Rana",128.29,1,1,0.848609629622782,0.785714285714286,0.903635223492563,20817.7392392236,143135.447262345,13.1425463152862
"459",2005,"Nordland",1833,"Rana",128.29,0.945753070458953,1,0.999579124579124,NA,0.981442768079181,19608.1487177489,59747.5723235912,32.2093015766887
"460",2006,"Nordland",1836,"Rodoy",2391.77,0.707551707551707,0.888431964116904,0.999579124579124,NA,0.856511461244244,5430.59753446193,121604.867684256,3.82498588933834
"461",2007,"Nordland",1836,"Rodoy",2391.77,0.8125,0.888431964116904,0.999579124579124,NA,0.896922476773098,3962.69518222906,149998.637316471,2.36950844429534
"462",2008,"Nordland",1836,"Rodoy",2391.77,0.975,0.888431964116904,0.911176076022305,NA,0.9241526214262,5219.53147418021,178392.406948684,2.70395123704326
"463",2009,"Nordland",1836,"Rodoy",2391.77,0.90625,0.888431964116904,0.999579124579124,NA,0.930171704230221,3885.93077678874,206786.176580898,1.74798089162994
"464",2010,"Nordland",1836,"Rodoy",2391.77,0.840972222222222,0.888431964116904,0.910808002996215,NA,0.879584473919929,5724.11075103375,100384.652468928,5.01554652008766
"465",2011,"Nordland",1836,"Rodoy",2391.77,0.950877825877826,0.763275015346839,0.933730985635895,NA,0.878366665811754,4837.27146213892,138621.566114261,3.06510604729649
"466",2012,"Nordland",1836,"Rodoy",2391.77,0.893917378917379,0.763275015346839,0.933862599421156,NA,0.860505802675672,10195.3310962174,143049.209439033,6.13295354996976
"467",2013,"Nordland",1836,"Rodoy",2391.77,0.928707198238448,0.888275015346839,0.974543404564467,NA,0.929841977440755,7617.33091559807,213892.924204099,3.31142980429857
"468",2014,"Nordland",1836,"Rodoy",2391.77,0.937496519075466,1,0.978555137487654,NA,0.971668942870966,10714.8320126935,128643.610679612,8.09311044661463
"469",2015,"Nordland",1836,"Rodoy",2391.77,0.928819597069597,1,0.999579124579124,NA,0.975549960947647,9879.83035074443,153175.221263016,6.2923154498261
"470",2016,"Nordland",1836,"Rodoy",2391.77,0.981628787878788,0.888431964116904,0.956076003376848,NA,0.941213092822042,3994.89197079987,206784.422546882,1.81834036675273
"471",2017,"Nordland",1836,"Rodoy",2391.77,0.966153846153846,0.915766738660907,0.996448726609396,NA,0.958875089719199,5154.92446807176,242862.37313563,2.03527973394938
"472",2018,"Nordland",1836,"Rodoy",2391.77,0.969810178957238,0.888431964116904,0.955894368360915,0.739364035087719,0.883374349294811,13233.0406794968,143135.447262345,8.16689990007632
"473",2005,"Nordland",1836,"Rodoy",2391.77,0.753168044077135,0.888431964116904,0.744049330447057,NA,0.792572981923526,3890.50702659537,59747.5723235912,5.16089714668726
"474",2006,"Nordland",1840,"Saltdal",29.77,1,1,0.999579124579124,NA,0.999859688506647,7980.98377561303,121604.867684256,6.56212543446907
"475",2007,"Nordland",1840,"Saltdal",29.77,0.944444444444444,1,0.807547428332605,NA,0.913653421449543,96102.3978165939,149998.637316471,58.5367214965991
"476",2008,"Nordland",1840,"Saltdal",29.77,1,1,0.905740022471391,NA,0.967537603328565,82983.3102452133,178392.406948684,45.0072256349006
"477",2009,"Nordland",1840,"Saltdal",29.77,1,1,0.999579124579124,NA,0.999859688506647,43317.568558952,206786.176580898,20.9450608944717
"478",2010,"Nordland",1840,"Saltdal",29.77,1,1,0.999579124579124,NA,0.999859688506647,100384.652468928,100384.652468928,99.9859688506647
"479",2011,"Nordland",1840,"Saltdal",29.77,1,1,0.999579124579124,NA,0.999859688506647,34439.0505206584,138621.566114261,24.840448201016
"480",2012,"Nordland",1840,"Saltdal",29.77,0.988888888888889,1,0.999579124579124,NA,0.996142703682878,143049.209439033,143049.209439033,99.6142703682878
"481",2013,"Nordland",1840,"Saltdal",29.77,0.988888888888889,1,0.937149851867387,NA,0.974957114304097,44715.5439368492,213892.924204099,20.3820382761278
"482",2014,"Nordland",1840,"Saltdal",29.77,0.988888888888889,1,0.627506954925429,NA,0.852946936344886,32199.0428955324,128643.610679612,21.348961558131
"483",2015,"Nordland",1840,"Saltdal",29.77,0.988888888888889,1,0.999579124579124,NA,0.996142703682878,153175.221263016,153175.221263016,99.6142703682878
"484",2016,"Nordland",1840,"Saltdal",29.77,0.988888888888889,1,0.999579124579124,NA,0.996142703682878,157601.934161908,206784.422546882,75.9215877424715
"485",2017,"Nordland",1840,"Saltdal",29.77,0.988888888888889,1,0.999579124579124,NA,0.996142703682878,75233.862411824,242862.37313563,30.8584908167584
"486",2018,"Nordland",1840,"Saltdal",29.77,0.988888888888889,1,0.999579124579124,0.734375,0.923040250982156,143135.447262345,143135.447262345,92.3040250982156
"487",2005,"Nordland",1840,"Saltdal",29.77,1,1,0.813303113187884,NA,0.933435137082281,27419.38599261,59747.5723235912,42.837252339068
"488",2006,"Troms",1913,"Skanland",85.75,1,0.899328859060403,0.839735052276881,NA,0.910654428612177,72397.4537609329,121604.867684256,54.2158082510495
"489",2007,"Troms",1913,"Skanland",85.75,0.955,0.899328859060403,0.786648199471267,NA,0.877473786914723,62698.0081632653,149998.637316471,36.6775723028449
"490",2008,"Troms",1913,"Skanland",85.75,1,0.899328859060403,0.990932844577501,NA,0.96232311523883,27059.3671720117,178392.406948684,14.5969522799544
"491",2009,"Troms",1913,"Skanland",85.75,1,0.899328859060403,0.973987128682913,NA,0.956806056892066,23607.7883381924,206786.176580898,10.9233969336299
"492",2010,"Troms",1913,"Skanland",85.75,0.954545454545455,0.899328859060403,0.910095490320036,NA,0.921016411135817,60942.5083965015,100384.652468928,55.9139758802607
"493",2011,"Troms",1913,"Skanland",85.75,0.979166666666667,0.899328859060403,0.979284599498376,NA,0.951834316588497,17390.1478717201,138621.566114261,11.94081121635
"494",2012,"Troms",1913,"Skanland",85.75,0.976290681922722,0.899328859060403,0.999579124579124,NA,0.957425412602319,33891.9248979592,143049.209439033,22.6837955320159
"495",2013,"Troms",1913,"Skanland",85.75,1,0.899328859060403,0.951431945756384,NA,0.94936252940306,61410.2163265306,213892.924204099,27.256889642274
"496",2014,"Troms",1913,"Skanland",85.75,1,0.899328859060403,0.999579124579124,NA,0.965113896960607,42402.2700408163,128643.610679612,31.8111563122925
"497",2015,"Troms",1913,"Skanland",85.75,0.971631205673759,0.899328859060403,0.999579124579124,NA,0.955899836598109,131731.084279883,153175.221263016,82.2076318217375
"498",2016,"Troms",1913,"Skanland",85.75,0.982905982905983,0.899328859060403,0.999579124579124,NA,0.959583036855141,45785.2760466472,206784.422546882,21.246655667272
"499",2017,"Troms",1913,"Skanland",85.75,0.926916221033868,0.899328859060403,0.999579124579124,NA,0.94100528662647,146136.759241983,242862.37313563,56.6227947300703
"500",2018,"Troms",1913,"Skanland",85.75,1,0.899328859060403,0.91323196557467,0.689655172413793,0.867526815965641,43277.9942507289,143135.447262345,26.2302743812303
"501",2005,"Troms",1913,"Skanland",85.75,0.964285714285714,0.899328859060403,0.999579124579124,NA,0.95348488639653,27235.7013994169,59747.5723235912,43.4642423864628
"502",2006,"Troms",1941,"Skjervoy",1088,0.937373737373737,0.923183340614533,0.918349811235096,NA,0.926267217654689,6647.13932996324,121604.867684256,5.06314210095162
"503",2007,"Troms",1941,"Skjervoy",1088,0.94,0.923183340614533,0.999579124579124,NA,0.953698274061188,5024.54489613971,149998.637316471,3.19462888538202
"504",2008,"Troms",1941,"Skjervoy",1088,0.958333333333333,0.923183340614533,0.999579124579124,NA,0.959858562892171,7435.14245772059,178392.406948684,4.0005543265186
"505",2009,"Troms",1941,"Skjervoy",1088,1,0.923183340614533,0.999579124579124,NA,0.973572680927134,5084.044703125,206786.176580898,2.39362568301968
"506",2010,"Troms",1941,"Skjervoy",1088,1,0.923183340614533,0.999579124579124,NA,0.973572680927134,9239.07179227941,100384.652468928,8.96044133526475
"507",2011,"Troms",1941,"Skjervoy",1088,1,1,0.929119531822097,NA,0.975791872774143,6239.55776011029,138621.566114261,4.3921807570706
"508",2012,"Troms",1941,"Skjervoy",1088,1,0.893985728848114,0.999579124579124,NA,0.963198774192573,12353.2638106618,143049.209439033,8.31787089657288
"509",2013,"Troms",1941,"Skjervoy",1088,0.98042328042328,0.893985728848114,0.999579124579124,NA,0.956871882102932,10624.3754990809,213892.924204099,4.75292308887839
"510",2014,"Troms",1941,"Skjervoy",1088,1,0.893985728848114,0.999579124579124,NA,0.963198774192573,10937.6788143382,128643.610679612,8.18941474887594
"511",2015,"Troms",1941,"Skjervoy",1088,1,1,0.72712150692304,NA,0.899226292635336,6211.03776011029,153175.221263016,3.64623495392369
"512",2016,"Troms",1941,"Skjervoy",1088,0.996212121212121,0.923183340614533,0.965895663067328,NA,0.961294960320981,17951.0233713235,206784.422546882,8.34503299954577
"513",2017,"Troms",1941,"Skjervoy",1088,0.976799242424242,0.857142857142857,0.951620832307634,NA,0.927059243295155,13768.1072113971,242862.37313563,5.25559018805937
"514",2018,"Troms",1941,"Skjervoy",1088,0.982972582972583,0.923183340614533,0.938923169163333,0.639888181993445,0.859292214985822,17411.4612132353,143135.447262345,10.4527099039545
"515",2005,"Troms",1941,"Skjervoy",1088,0.949206349206349,0.923183340614533,0.999579124579124,NA,0.956801667785467,6023.41502757353,59747.5723235912,9.64593760049864
"516",2006,"Nordland",1812,"Somna",594.84,0.95,0.833333333333333,0.999579124579124,NA,0.924953384015594,5997.86825196691,121604.867684256,4.56211058174173
"517",2007,"Nordland",1812,"Somna",594.84,0.888888888888889,0.833333333333333,0.839553175027052,NA,0.853568042203977,4409.81846210746,149998.637316471,2.50940953765765
"518",2008,"Nordland",1812,"Somna",594.84,1,0.833333333333333,0.985373089895576,NA,0.9364253253566,7352.09258287943,178392.406948684,3.85929300844914
"519",2009,"Nordland",1812,"Somna",594.84,0.84375,0.833333333333333,0.999579124579124,NA,0.889098557869703,14389.9778175644,206786.176580898,6.18711982440868
"520",2010,"Nordland",1812,"Somna",594.84,0.886363636363636,0.833333333333333,0.854113231938755,NA,0.857660439352375,9100.00735996234,100384.652468928,7.77481031064077
"521",2011,"Nordland",1812,"Somna",594.84,0.838293650793651,0.666666666666667,0.999579124579124,NA,0.82358298407526,760.693257010288,138621.566114261,0.451945566722327
"522",2012,"Nordland",1812,"Somna",594.84,0.830922836741802,0.666666666666667,0.999579124579124,NA,0.821162051868666,807.339809024275,143049.209439033,0.463446681553443
"523",2013,"Nordland",1812,"Somna",594.84,0.586206896551724,1,0.999579124579124,NA,0.83680198240118,9146.65332358281,213892.924204099,3.57839683663727
"524",2014,"Nordland",1812,"Somna",594.84,0.830922836741802,1,0.999579124579124,NA,0.93999589621838,3084.09950574945,128643.610679612,2.25354439572884
"525",2016,"Nordland",1812,"Somna",594.84,0.830922836741802,0.833333333333333,0.999579124579124,NA,0.884570005341808,1117.1330340932,206784.422546882,0.477880471732001
"526",2017,"Nordland",1812,"Somna",594.84,1,0.833333333333333,0.999579124579124,NA,0.940903990710517,6670.48981911102,242862.37313563,2.58429925136668
"527",2018,"Nordland",1812,"Somna",594.84,0.830922836741802,0.833333333333333,0.999579124579124,0.807692307692308,0.864690411959672,1103.50423307108,143135.447262345,0.666633980711007
"528",2005,"Nordland",1812,"Somna",594.84,0.891774891774892,0.833333333333333,0.666904573824878,NA,0.791369357726573,7173.20331181494,59747.5723235912,9.50106100875283
"529",2006,"Nordland",1845,"Sorfold",192.04,0.902777777777778,0.91147389386826,0.999579124579124,NA,0.936944984403558,34423.846500729,121604.867684256,26.522992818413
"530",2007,"Nordland",1845,"Sorfold",192.04,0.842592592592593,0.91147389386826,0.944589752870527,NA,0.898535072689765,30667.6235732139,149998.637316471,18.3707904748774
"531",2008,"Nordland",1845,"Sorfold",192.04,1,0.91147389386826,0.926055372398568,NA,0.945062208130222,42046.8608414914,178392.406948684,22.2749946768948
"532",2009,"Nordland",1845,"Sorfold",192.04,0.875,0.91147389386826,0.949021192344113,NA,0.911330837185623,61718.3544938554,206786.176580898,27.1999998261973
"533",2010,"Nordland",1845,"Sorfold",192.04,0.695887445887446,0.91147389386826,0.910257396923436,NA,0.83268834172425,59086.624036659,100384.652468928,49.0122162871448
"534",2011,"Nordland",1845,"Sorfold",192.04,0.881818181818182,0.741570635936833,0.999579124579124,NA,0.8678598237051,45496.9147260987,138621.566114261,28.4839837697202
"535",2012,"Nordland",1845,"Sorfold",192.04,0.898686073629852,0.863636363636364,0.963131372999857,NA,0.907558901034171,47750.0759320975,143049.209439033,30.2944746127397
"536",2013,"Nordland",1845,"Sorfold",192.04,0.876888111888112,0.863636363636364,0.938580767869942,NA,0.892446624285029,64583.143022287,213892.924204099,26.9466641734063
"537",2014,"Nordland",1845,"Sorfold",192.04,0.813289700495583,1,0.998154052647526,NA,0.932855297777714,64499.4939960425,128643.610679612,46.771615286857
"538",2015,"Nordland",1845,"Sorfold",192.04,0.978690476190476,1,0.915800743731728,NA,0.964159277778024,55944.0655228078,153175.221263016,35.2139134291299
"539",2016,"Nordland",1845,"Sorfold",192.04,0.990740740740741,0.91147389386826,0.987409385797074,NA,0.962499477697175,40098.6958654447,206784.422546882,18.6643526390767
"540",2017,"Nordland",1845,"Sorfold",192.04,0.979050567595459,1,0.945527950721135,NA,0.974600204908758,47920.3065038534,242862.37313563,19.2302907753701
"541",2018,"Nordland",1845,"Sorfold",192.04,0.95949263502455,0.91147389386826,0.999579124579124,0.801963512677798,0.915038604141994,70108.8054884399,143135.447262345,44.8192706553141
"542",2005,"Nordland",1845,"Sorfold",192.04,0.873015873015873,0.91147389386826,0.970066166326245,NA,0.917323622313081,29701.8254426161,59747.5723235912,45.6021643135003
"543",2012,"Troms",1925,"Sorreisa",29.87,0.833333333333333,0.001,0.840462808848454,NA,0.0888067039196031,77552.9125544024,143049.209439033,4.81457994093774
"544",2013,"Troms",1925,"Sorreisa",29.87,1,1,0.914060482080911,NA,0.970491295416507,36887.4545363241,213892.924204099,16.7368573181106
"545",2014,"Troms",1925,"Sorreisa",29.87,0.930232558139535,0.001,0.988670262767381,NA,0.0972480725647418,128643.610679612,128643.610679612,9.72480725647418
"546",2011,"Troms",1925,"Sorreisa",29.87,0.921188630490956,0.333333333333333,0.994428280316442,NA,0.67339040979954,31188.0992969535,138621.566114261,15.1504326167641
"547",2006,"Nordland",1870,"Sortland",371.13,0.772222222222222,0.937455592126745,0.891258338564541,NA,0.864103044149863,11573.917783526,121604.867684256,8.22422472055354
"548",2007,"Nordland",1870,"Sortland",371.13,0.910606060606061,0.937455592126745,0.932517344368229,NA,0.926785832533871,9279.23368092043,149998.637316471,5.73329362593075
"549",2008,"Nordland",1870,"Sortland",371.13,0.892361111111111,0.937455592126745,0.964829695199757,NA,0.93106642746344,5547.2424325708,178392.406948684,2.89521918690911
"550",2009,"Nordland",1870,"Sortland",371.13,0.972222222222222,0.937455592126745,0.99336267025935,NA,0.967404331829118,11100.6702206774,206786.176580898,5.19320809313798
"551",2010,"Nordland",1870,"Sortland",371.13,0.871428571428571,0.937455592126745,0.958087035111709,NA,0.921571751641031,6232.8674803977,100384.652468928,5.7220246924045
"552",2011,"Nordland",1870,"Sortland",371.13,0.975,0.933333333333333,0.911820277520083,NA,0.939687708446647,13750.9901678657,138621.566114261,9.32151958885189
"553",2012,"Nordland",1870,"Sortland",371.13,0.841538461538462,0.910313075506446,0.870817422006354,NA,0.873770315881679,13441.8226820791,143049.209439033,8.21050720727784
"554",2013,"Nordland",1870,"Sortland",371.13,0.98045584045584,0.976979742173112,0.869396505633219,NA,0.940828566813268,12298.481351548,213892.924204099,5.40960512228801
"555",2014,"Nordland",1870,"Sortland",371.13,0.928310053118237,0.976979742173112,0.821139068470347,NA,0.906424792838394,19290.7498720125,128643.610679612,13.5922910310597
"556",2015,"Nordland",1870,"Sortland",371.13,0.951147816349384,0.913563829787234,0.915654904925324,NA,0.926629764000301,21479.7085468704,153175.221263016,12.9940972811817
"557",2016,"Nordland",1870,"Sortland",371.13,0.97037037037037,0.937455592126745,0.939236698570237,NA,0.948901416306285,12174.7273785466,206784.422546882,5.58679223045758
"558",2017,"Nordland",1870,"Sortland",371.13,0.948883861236802,0.913563829787234,0.974682457532802,NA,0.945377007053866,20561.5414113653,242862.37313563,8.00387817549446
"559",2018,"Nordland",1870,"Sortland",371.13,0.996376811594203,0.937455592126745,0.907500215960821,0.77196047008547,0.899402372211833,23464.5572009808,143135.447262345,14.7441313896074
"560",2005,"Nordland",1870,"Sortland",371.13,0.835858585858586,0.937455592126745,0.969560753533306,NA,0.912471929677473,7987.13632689354,59747.5723235912,12.1980482442463
"561",2006,"Nordland",1848,"Steigen",2475.41,0.944444444444444,0.916541013290239,0.999579124579124,NA,0.952902571954939,4349.26049704897,121604.867684256,3.40810494897364
"562",2007,"Nordland",1848,"Steigen",2475.41,1,0.916541013290239,0.979452314189455,NA,0.964669172220734,4373.1681414392,149998.637316471,2.81246587732901
"563",2008,"Nordland",1848,"Steigen",2475.41,1,0.916541013290239,0.914327224363698,NA,0.942796261142895,5383.73351485209,178392.406948684,2.84528019752114
"564",2009,"Nordland",1848,"Steigen",2475.41,0.888888888888889,0.916541013290239,0.987136377063312,NA,0.929948387757383,5436.16278434684,206786.176580898,2.44472377239021
"565",2010,"Nordland",1848,"Steigen",2475.41,0.96141975308642,0.916541013290239,0.920741592101862,NA,0.932683374494871,5511.28824719945,100384.652468928,5.12059044265054
"566",2011,"Nordland",1848,"Steigen",2475.41,0.951111111111111,0.932432432432432,0.999579124579124,NA,0.960628059360002,7042.12143806481,138621.566114261,4.88009163397391
"567",2012,"Nordland",1848,"Steigen",2475.41,0.964319582740635,1,0.965673525778869,NA,0.976525909208158,6644.85011048675,143049.209439033,4.53610916211358
"568",2013,"Nordland",1848,"Steigen",2475.41,0.977305354134622,1,0.955581611219081,NA,0.977460809981848,5944.33871075903,213892.924204099,2.71647982402665
"569",2014,"Nordland",1848,"Steigen",2475.41,0.971243042671614,0.932659932659933,0.991950979923656,NA,0.964970011932285,9083.38278224617,128643.610679612,6.8135463125327
"570",2015,"Nordland",1848,"Steigen",2475.41,0.869417816226327,0.817076857324535,0.922336531984697,NA,0.868547588160149,7295.08723807369,153175.221263016,4.13652441550389
"571",2016,"Nordland",1848,"Steigen",2475.41,0.888457468457468,0.916541013290239,0.996860537077335,NA,0.932841051729025,7517.38713627238,206784.422546882,3.39122610692046
"572",2017,"Nordland",1848,"Steigen",2475.41,0.927735682776005,0.817076857324535,0.950273190384104,NA,0.896420712149592,8433.2663041678,242862.37313563,3.1127730856469
"573",2018,"Nordland",1848,"Steigen",2475.41,0.994791666666667,0.916541013290239,0.999579124579124,0.803403939056113,0.925036339570347,6389.44592410954,143135.447262345,4.12928438242695
"574",2005,"Nordland",1848,"Steigen",2475.41,0.779220779220779,0.916541013290239,0.977428425189572,NA,0.887086148285048,2811.21684852206,59747.5723235912,4.17387925427859
"575",2017,"Nordland",1852,"Tjeldsund",125.56,0.925,1,0.999579124579124,NA,0.974210868023308,22207.477739726,242862.37313563,8.90824127512932
"576",2018,"Nordland",1852,"Tjeldsund",125.56,1,1,0.999579124579124,0.766666666666667,0.935633880406645,10613.3859987257,143135.447262345,6.93765500871404
"577",2016,"Nordland",1852,"Tjeldsund",125.56,1,1,0.977520263909288,NA,0.992449893998124,11344.4800334501,206784.422546882,5.4447176765014
"578",2006,"Troms",1928,"Torsken",832.68,0.86023606023606,1,0.925086540116947,NA,0.926687564835959,10201.9640245953,121604.867684256,7.77438714299117
"579",2007,"Troms",1928,"Torsken",832.68,0.947770979020979,1,0.937012990499509,NA,0.961205704169346,7754.82877936302,149998.637316471,4.96936891623472
"580",2008,"Troms",1928,"Torsken",832.68,0.929365079365079,1,0.693758995091054,NA,0.863903020313586,7216.1250924725,178392.406948684,3.49456143844783
"581",2009,"Troms",1928,"Torsken",832.68,0.991666666666667,1,0.84935896225643,NA,0.944392065678617,7366.79129797761,206786.176580898,3.36441215092469
"582",2010,"Troms",1928,"Torsken",832.68,1,1,0.863169870997186,NA,0.952135499257938,9357.88665633857,100384.652468928,8.87583496520046
"583",2011,"Troms",1928,"Torsken",832.68,0.918367346938776,1,0.999579124579124,NA,0.971876774803952,15965.1671134169,138621.566114261,11.1931898898071
"584",2012,"Troms",1928,"Torsken",832.68,0.961538461538462,1,0.999579124579124,NA,0.986873027814396,11731.2973579286,143049.209439033,8.09322958806303
"585",2013,"Troms",1928,"Torsken",832.68,0.824,1,0.999579124579124,NA,0.937378086154567,10076.5946618149,213892.924204099,4.41603155139169
"586",2014,"Troms",1928,"Torsken",832.68,0.931667350848385,1,0.946458545371834,NA,0.958931292507296,20160.7398328289,128643.610679612,15.0281574060809
"587",2015,"Troms",1928,"Torsken",832.68,0.928571428571429,1,0.994823551720542,NA,0.973913662415542,4637.43417279147,153175.221263016,2.94855816899989
"588",2016,"Troms",1928,"Torsken",832.68,0.983439321674616,1,0.999579124579124,NA,0.994309484873005,11861.1231553538,206784.422546882,5.70334414428208
"589",2017,"Troms",1928,"Torsken",832.68,0.911486950549451,1,0.999579124579124,NA,0.969443592079048,15776.6502570015,242862.37313563,6.29762951693669
"590",2018,"Troms",1928,"Torsken",832.68,0.915833010328776,1,0.967746754497603,0.688932980599647,0.883972487009124,4293.80437743191,143135.447262345,2.6517574834502
