"","yrs","knr2017","kname","county","totalarea","landarea","seaarea","protein_new","momb_mean","lice_stats","sustainability"
"1144",2010,1924,"Malselv","Troms",3356.41,3322.09,34.32,NA,NA,NA,NA
"1145",2011,1924,"Malselv","Troms",3356.41,3322.09,34.32,NA,NA,NA,NA
"1146",2012,1924,"Malselv","Troms",3356.41,3322.09,34.32,NA,NA,NA,NA
"1147",2013,1924,"Malselv","Troms",3356.41,3322.09,34.32,NA,NA,NA,NA
"1148",2014,1924,"Malselv","Troms",3356.41,3322.09,34.32,NA,NA,NA,NA
"1149",2015,1924,"Malselv","Troms",3356.41,3322.09,34.32,NA,NA,NA,NA
"1150",2016,1924,"Malselv","Troms",3356.41,3322.09,34.32,NA,NA,NA,NA
"1151",1994,1925,"Sorreisa","Troms",391.03,361.16,29.87,NA,NA,NA,NA
"1152",1995,1925,"Sorreisa","Troms",391.03,361.16,29.87,NA,NA,NA,NA
"1153",1996,1925,"Sorreisa","Troms",391.03,361.16,29.87,NA,NA,NA,NA
"1154",1997,1925,"Sorreisa","Troms",391.03,361.16,29.87,NA,NA,NA,NA
"1155",1998,1925,"Sorreisa","Troms",391.03,361.16,29.87,NA,NA,NA,NA
"1156",1999,1925,"Sorreisa","Troms",391.03,361.16,29.87,NA,NA,NA,NA
"1157",2000,1925,"Sorreisa","Troms",391.03,361.16,29.87,NA,NA,NA,NA
"1158",2001,1925,"Sorreisa","Troms",391.03,361.16,29.87,NA,NA,NA,NA
"1159",2002,1925,"Sorreisa","Troms",391.03,361.16,29.87,NA,NA,NA,NA
"1160",2003,1925,"Sorreisa","Troms",391.03,361.16,29.87,NA,NA,NA,NA
"1161",2004,1925,"Sorreisa","Troms",391.03,361.16,29.87,NA,NA,NA,NA
"1162",2005,1925,"Sorreisa","Troms",391.03,361.16,29.87,NA,NA,NA,NA
"1163",2006,1925,"Sorreisa","Troms",391.03,361.16,29.87,NA,NA,NA,NA
"1164",2007,1925,"Sorreisa","Troms",391.03,361.16,29.87,NA,NA,NA,NA
"1165",2008,1925,"Sorreisa","Troms",391.03,361.16,29.87,NA,1,NA,1
"1166",2009,1925,"Sorreisa","Troms",391.03,361.16,29.87,NA,NA,NA,NA
"1167",2010,1925,"Sorreisa","Troms",391.03,361.16,29.87,NA,NA,NA,NA
"1168",2011,1925,"Sorreisa","Troms",391.03,361.16,29.87,0.262385087874041,NA,NA,0.262385087874041
"1169",2012,1925,"Sorreisa","Troms",391.03,361.16,29.87,0.169274693904217,0.33,0.833333333333333,0.359728552637079
"1170",2013,1925,"Sorreisa","Troms",391.03,361.16,29.87,0.236509394550171,0.66,1,0.538431893860192
"1171",2014,1925,"Sorreisa","Troms",391.03,361.16,29.87,NA,0.33,0.930232558139535,0.554054820560246
"1172",2015,1925,"Sorreisa","Troms",391.03,361.16,29.87,NA,NA,NA,NA
"1173",2016,1925,"Sorreisa","Troms",391.03,361.16,29.87,NA,1,NA,1
"1174",1994,1926,"Dyroy","Troms",469.75,288.54,181.21,NA,NA,NA,NA
"1175",1995,1926,"Dyroy","Troms",469.75,288.54,181.21,NA,NA,NA,NA
"1176",1996,1926,"Dyroy","Troms",469.75,288.54,181.21,NA,NA,NA,NA
"1177",1997,1926,"Dyroy","Troms",469.75,288.54,181.21,NA,NA,NA,NA
"1178",1998,1926,"Dyroy","Troms",469.75,288.54,181.21,NA,NA,NA,NA
"1179",1999,1926,"Dyroy","Troms",469.75,288.54,181.21,NA,NA,NA,NA
"1180",2000,1926,"Dyroy","Troms",469.75,288.54,181.21,NA,NA,NA,NA
"1181",2001,1926,"Dyroy","Troms",469.75,288.54,181.21,NA,NA,NA,NA
"1182",2002,1926,"Dyroy","Troms",469.75,288.54,181.21,NA,NA,NA,NA
"1183",2003,1926,"Dyroy","Troms",469.75,288.54,181.21,NA,NA,NA,NA
"1184",2004,1926,"Dyroy","Troms",469.75,288.54,181.21,NA,NA,NA,NA
"1185",2005,1926,"Dyroy","Troms",469.75,288.54,181.21,0.192000890517592,NA,NA,0.192000890517592
"1186",2006,1926,"Dyroy","Troms",469.75,288.54,181.21,0.337019335655018,NA,NA,0.337019335655018
"1187",2007,1926,"Dyroy","Troms",469.75,288.54,181.21,0.279097610703323,NA,NA,0.279097610703323
"1188",2008,1926,"Dyroy","Troms",469.75,288.54,181.21,0.351397365830257,NA,NA,0.351397365830257
"1189",2009,1926,"Dyroy","Troms",469.75,288.54,181.21,0.442981308113471,0.66,NA,0.540710332206525
"1190",2010,1926,"Dyroy","Troms",469.75,288.54,181.21,0.360400214776064,0.83,NA,0.54692977452698
"1191",2011,1926,"Dyroy","Troms",469.75,288.54,181.21,0.373968077838139,1,NA,0.611529294341767
"1192",2012,1926,"Dyroy","Troms",469.75,288.54,181.21,0.259548269385509,1,0.882246376811594,0.611790422166603
"1193",2013,1926,"Dyroy","Troms",469.75,288.54,181.21,0.371308513897657,1,0.988095238095238,0.715887157012557
"1194",2014,1926,"Dyroy","Troms",469.75,288.54,181.21,0.289173548365927,0.773333333333333,0.967948717948718,0.600425618917134
"1195",2015,1926,"Dyroy","Troms",469.75,288.54,181.21,NA,0.53,0.990566037735849,0.724568837309472
"1196",2016,1926,"Dyroy","Troms",469.75,288.54,181.21,NA,0.662,0.924038461538461,0.782121129709754
"1197",1994,1927,"Tranoy","Troms",938.43,523.87,414.56,NA,NA,NA,NA
"1198",1995,1927,"Tranoy","Troms",938.43,523.87,414.56,NA,NA,NA,NA
"1199",1996,1927,"Tranoy","Troms",938.43,523.87,414.56,NA,NA,NA,NA
"1200",1997,1927,"Tranoy","Troms",938.43,523.87,414.56,NA,NA,NA,NA
"1201",1998,1927,"Tranoy","Troms",938.43,523.87,414.56,NA,NA,NA,NA
"1202",1999,1927,"Tranoy","Troms",938.43,523.87,414.56,NA,NA,NA,NA
"1203",2000,1927,"Tranoy","Troms",938.43,523.87,414.56,NA,NA,NA,NA
"1204",2001,1927,"Tranoy","Troms",938.43,523.87,414.56,NA,NA,NA,NA
"1205",2002,1927,"Tranoy","Troms",938.43,523.87,414.56,NA,NA,NA,NA
"1206",2003,1927,"Tranoy","Troms",938.43,523.87,414.56,NA,NA,NA,NA
"1207",2004,1927,"Tranoy","Troms",938.43,523.87,414.56,NA,NA,NA,NA
"1208",2005,1927,"Tranoy","Troms",938.43,523.87,414.56,0.301661978941457,NA,NA,0.301661978941457
"1209",2006,1927,"Tranoy","Troms",938.43,523.87,414.56,0.316540103414279,NA,NA,0.316540103414279
"1210",2007,1927,"Tranoy","Troms",938.43,523.87,414.56,0.27395736278259,NA,NA,0.27395736278259
"1211",2008,1927,"Tranoy","Troms",938.43,523.87,414.56,0.233464320909537,1,NA,0.483181457539026
"1212",2009,1927,"Tranoy","Troms",938.43,523.87,414.56,0.285374641305372,1,NA,0.534204681096461
"1213",2010,1927,"Tranoy","Troms",938.43,523.87,414.56,0.190220792943534,0.886666666666667,NA,0.410685325291681
"1214",2011,1927,"Tranoy","Troms",938.43,523.87,414.56,0.255833463064267,1,NA,0.505799825093155
"1215",2012,1927,"Tranoy","Troms",938.43,523.87,414.56,0.277316837020169,1,0.944551282051282,0.639833920074795
"1216",2013,1927,"Tranoy","Troms",938.43,523.87,414.56,0.26292827637819,1,0.982692307692308,0.636920093674299
"1217",2014,1927,"Tranoy","Troms",938.43,523.87,414.56,0.283170102280037,0.915,0.983974358974359,0.634089786235958
"1218",2015,1927,"Tranoy","Troms",938.43,523.87,414.56,NA,0.83,0.995283018867925,0.908892130926645
"1219",2016,1927,"Tranoy","Troms",938.43,523.87,414.56,NA,0.805714285714286,0.951923076923077,0.875772814135048
"1220",1994,1928,"Torsken","Troms",1076.1,243.42,832.68,NA,NA,NA,NA
"1221",1995,1928,"Torsken","Troms",1076.1,243.42,832.68,NA,NA,NA,NA
"1222",1996,1928,"Torsken","Troms",1076.1,243.42,832.68,NA,NA,NA,NA
"1223",1997,1928,"Torsken","Troms",1076.1,243.42,832.68,NA,NA,NA,NA
"1224",1998,1928,"Torsken","Troms",1076.1,243.42,832.68,NA,NA,NA,NA
"1225",1999,1928,"Torsken","Troms",1076.1,243.42,832.68,NA,NA,NA,NA
"1226",2000,1928,"Torsken","Troms",1076.1,243.42,832.68,NA,NA,NA,NA
"1227",2001,1928,"Torsken","Troms",1076.1,243.42,832.68,NA,NA,NA,NA
"1228",2002,1928,"Torsken","Troms",1076.1,243.42,832.68,NA,NA,NA,NA
"1229",2003,1928,"Torsken","Troms",1076.1,243.42,832.68,NA,NA,NA,NA
"1230",2004,1928,"Torsken","Troms",1076.1,243.42,832.68,NA,NA,NA,NA
"1231",2005,1928,"Torsken","Troms",1076.1,243.42,832.68,0.285989461061213,1,NA,0.534779824844966
"1232",2006,1928,"Torsken","Troms",1076.1,243.42,832.68,0.381390999205158,NA,NA,0.381390999205158
"1233",2007,1928,"Torsken","Troms",1076.1,243.42,832.68,0.362127800241196,NA,NA,0.362127800241196
"1234",2008,1928,"Torsken","Troms",1076.1,243.42,832.68,0.464331272483437,0.66,NA,0.553587066177551
"1235",2009,1928,"Torsken","Troms",1076.1,243.42,832.68,0.364251891777119,NA,NA,0.364251891777119
"1236",2010,1928,"Torsken","Troms",1076.1,243.42,832.68,0.35042466648961,0.886666666666667,NA,0.557413554691775
"1237",2011,1928,"Torsken","Troms",1076.1,243.42,832.68,0.358261262383534,0.83,NA,0.545304362515406
"1238",2012,1928,"Torsken","Troms",1076.1,243.42,832.68,0.45559639879918,1,0.971428571428571,0.762073836619435
"1239",2013,1928,"Torsken","Troms",1076.1,243.42,832.68,0.336390043068629,0.886666666666667,0.880128205128205,0.640299482896621
"1240",2014,1928,"Torsken","Troms",1076.1,243.42,832.68,0.317373030335603,0.915,0.930205415499533,0.646432712155785
"1241",2015,1928,"Torsken","Troms",1076.1,243.42,832.68,NA,0.83,0.97156862745098,0.897998864578521
"1242",2016,1928,"Torsken","Troms",1076.1,243.42,832.68,NA,0.932,0.988461538461539,0.959815687434913
"1243",1994,1929,"Berg","Troms",1130.55,293.89,836.66,NA,NA,NA,NA
"1244",1995,1929,"Berg","Troms",1130.55,293.89,836.66,NA,NA,NA,NA
"1245",1996,1929,"Berg","Troms",1130.55,293.89,836.66,NA,NA,NA,NA
"1246",1997,1929,"Berg","Troms",1130.55,293.89,836.66,NA,NA,NA,NA
"1247",1998,1929,"Berg","Troms",1130.55,293.89,836.66,NA,NA,NA,NA
"1248",1999,1929,"Berg","Troms",1130.55,293.89,836.66,NA,NA,NA,NA
"1249",2000,1929,"Berg","Troms",1130.55,293.89,836.66,NA,NA,NA,NA
"1250",2001,1929,"Berg","Troms",1130.55,293.89,836.66,NA,NA,NA,NA
"1251",2002,1929,"Berg","Troms",1130.55,293.89,836.66,NA,NA,NA,NA
"1252",2003,1929,"Berg","Troms",1130.55,293.89,836.66,NA,NA,NA,NA
"1253",2004,1929,"Berg","Troms",1130.55,293.89,836.66,NA,NA,NA,NA
"1254",2005,1929,"Berg","Troms",1130.55,293.89,836.66,0.251759183502133,NA,NA,0.251759183502133
"1255",2006,1929,"Berg","Troms",1130.55,293.89,836.66,0.160338704451109,NA,NA,0.160338704451109
"1256",2007,1929,"Berg","Troms",1130.55,293.89,836.66,0.212008791087329,NA,NA,0.212008791087329
"1257",2008,1929,"Berg","Troms",1130.55,293.89,836.66,NA,0.66,NA,0.66
"1258",2009,1929,"Berg","Troms",1130.55,293.89,836.66,0.154927541145084,NA,NA,0.154927541145084
"1259",2010,1929,"Berg","Troms",1130.55,293.89,836.66,0.281692286450151,1,NA,0.530746913745291
"1260",2011,1929,"Berg","Troms",1130.55,293.89,836.66,0.189228987021787,NA,NA,0.189228987021787
"1261",2012,1929,"Berg","Troms",1130.55,293.89,836.66,0.071544819300275,0.66,1,0.361443741226941
"1262",2013,1929,"Berg","Troms",1130.55,293.89,836.66,0.195234047711845,0.66,0.931372549019608,0.493258194780986
"1263",2014,1929,"Berg","Troms",1130.55,293.89,836.66,0.50028634087386,1,1,0.793852009671927
"1264",2015,1929,"Berg","Troms",1130.55,293.89,836.66,NA,0.66,0.995192307692308,0.810448593728759
"1265",2016,1929,"Berg","Troms",1130.55,293.89,836.66,NA,0.773333333333333,0.965986394557823,0.864308670821975
"1266",1994,1931,"Lenvik","Troms",1586.68,883.73,702.95,NA,NA,NA,NA
"1267",1995,1931,"Lenvik","Troms",1586.68,883.73,702.95,NA,NA,NA,NA
"1268",1996,1931,"Lenvik","Troms",1586.68,883.73,702.95,NA,NA,NA,NA
"1269",1997,1931,"Lenvik","Troms",1586.68,883.73,702.95,NA,NA,NA,NA
"1270",1998,1931,"Lenvik","Troms",1586.68,883.73,702.95,NA,NA,NA,NA
"1271",1999,1931,"Lenvik","Troms",1586.68,883.73,702.95,NA,NA,NA,NA
"1272",2000,1931,"Lenvik","Troms",1586.68,883.73,702.95,NA,NA,NA,NA
"1273",2001,1931,"Lenvik","Troms",1586.68,883.73,702.95,NA,NA,NA,NA
"1274",2002,1931,"Lenvik","Troms",1586.68,883.73,702.95,NA,NA,NA,NA
"1275",2003,1931,"Lenvik","Troms",1586.68,883.73,702.95,NA,NA,NA,NA
"1276",2004,1931,"Lenvik","Troms",1586.68,883.73,702.95,NA,NA,NA,NA
"1277",2005,1931,"Lenvik","Troms",1586.68,883.73,702.95,0.303079454216653,NA,NA,0.303079454216653
"1278",2006,1931,"Lenvik","Troms",1586.68,883.73,702.95,0.510155809122032,NA,NA,0.510155809122032
"1279",2007,1931,"Lenvik","Troms",1586.68,883.73,702.95,0.597488991129447,NA,NA,0.597488991129447
"1280",2008,1931,"Lenvik","Troms",1586.68,883.73,702.95,0.426678956075668,NA,NA,0.426678956075668
"1281",2009,1931,"Lenvik","Troms",1586.68,883.73,702.95,0.325692002311923,1,NA,0.57069431599756
"1282",2010,1931,"Lenvik","Troms",1586.68,883.73,702.95,0.242384885085535,1,NA,0.49232599472863
"1283",2011,1931,"Lenvik","Troms",1586.68,883.73,702.95,0.265508095142268,1,NA,0.515274776349734
"1284",2012,1931,"Lenvik","Troms",1586.68,883.73,702.95,0.358380672738434,0.6625,0.932432432432432,0.604945073994633
"1285",2013,1931,"Lenvik","Troms",1586.68,883.73,702.95,0.273783458321683,0.83,0.895833333333333,0.588262058773662
"1286",2014,1931,"Lenvik","Troms",1586.68,883.73,702.95,0.265903056876619,0.44,0.893790849673203,0.471126250927168
"1287",2015,1931,"Lenvik","Troms",1586.68,883.73,702.95,NA,0.792307692307692,0.984276729559748,0.883091175468109
"1288",2016,1931,"Lenvik","Troms",1586.68,883.73,702.95,NA,0.85,1,0.921954445729289
"1289",1994,1933,"Balsfjord","Troms",1741.71,1496.9,244.81,NA,NA,NA,NA
"1290",1995,1933,"Balsfjord","Troms",1741.71,1496.9,244.81,NA,NA,NA,NA
"1291",1996,1933,"Balsfjord","Troms",1741.71,1496.9,244.81,NA,NA,NA,NA
"1292",1997,1933,"Balsfjord","Troms",1741.71,1496.9,244.81,NA,NA,NA,NA
"1293",1998,1933,"Balsfjord","Troms",1741.71,1496.9,244.81,NA,NA,NA,NA
"1294",1999,1933,"Balsfjord","Troms",1741.71,1496.9,244.81,NA,NA,NA,NA
"1295",2000,1933,"Balsfjord","Troms",1741.71,1496.9,244.81,NA,NA,NA,NA
"1296",2001,1933,"Balsfjord","Troms",1741.71,1496.9,244.81,NA,NA,NA,NA
"1297",2002,1933,"Balsfjord","Troms",1741.71,1496.9,244.81,NA,NA,NA,NA
"1298",2003,1933,"Balsfjord","Troms",1741.71,1496.9,244.81,NA,NA,NA,NA
"1299",2004,1933,"Balsfjord","Troms",1741.71,1496.9,244.81,NA,NA,NA,NA
"1300",2005,1933,"Balsfjord","Troms",1741.71,1496.9,244.81,NA,NA,NA,NA
"1301",2006,1933,"Balsfjord","Troms",1741.71,1496.9,244.81,NA,NA,NA,NA
"1302",2007,1933,"Balsfjord","Troms",1741.71,1496.9,244.81,NA,NA,NA,NA
"1303",2008,1933,"Balsfjord","Troms",1741.71,1496.9,244.81,NA,NA,NA,NA
"1304",2009,1933,"Balsfjord","Troms",1741.71,1496.9,244.81,NA,NA,NA,NA
"1305",2010,1933,"Balsfjord","Troms",1741.71,1496.9,244.81,NA,NA,NA,NA
"1306",2011,1933,"Balsfjord","Troms",1741.71,1496.9,244.81,NA,NA,NA,NA
"1307",2012,1933,"Balsfjord","Troms",1741.71,1496.9,244.81,NA,NA,NA,NA
"1308",2013,1933,"Balsfjord","Troms",1741.71,1496.9,244.81,NA,NA,NA,NA
"1309",2014,1933,"Balsfjord","Troms",1741.71,1496.9,244.81,NA,NA,NA,NA
"1310",2015,1933,"Balsfjord","Troms",1741.71,1496.9,244.81,NA,NA,NA,NA
"1311",2016,1933,"Balsfjord","Troms",1741.71,1496.9,244.81,NA,NA,NA,NA
"1312",1994,1936,"Karlsoy","Troms",5888.34,1091.59,4796.75,NA,NA,NA,NA
"1313",1995,1936,"Karlsoy","Troms",5888.34,1091.59,4796.75,NA,NA,NA,NA
"1314",1996,1936,"Karlsoy","Troms",5888.34,1091.59,4796.75,NA,NA,NA,NA
"1315",1997,1936,"Karlsoy","Troms",5888.34,1091.59,4796.75,NA,NA,NA,NA
"1316",1998,1936,"Karlsoy","Troms",5888.34,1091.59,4796.75,NA,NA,NA,NA
"1317",1999,1936,"Karlsoy","Troms",5888.34,1091.59,4796.75,NA,NA,NA,NA
"1318",2000,1936,"Karlsoy","Troms",5888.34,1091.59,4796.75,NA,NA,NA,NA
"1319",2001,1936,"Karlsoy","Troms",5888.34,1091.59,4796.75,NA,NA,NA,NA
"1320",2002,1936,"Karlsoy","Troms",5888.34,1091.59,4796.75,NA,NA,NA,NA
"1321",2003,1936,"Karlsoy","Troms",5888.34,1091.59,4796.75,NA,NA,NA,NA
"1322",2004,1936,"Karlsoy","Troms",5888.34,1091.59,4796.75,NA,NA,NA,NA
"1323",2005,1936,"Karlsoy","Troms",5888.34,1091.59,4796.75,0.197241398461918,NA,NA,0.197241398461918
"1324",2006,1936,"Karlsoy","Troms",5888.34,1091.59,4796.75,0.271712303665005,NA,NA,0.271712303665005
"1325",2007,1936,"Karlsoy","Troms",5888.34,1091.59,4796.75,0.251198824819996,NA,NA,0.251198824819996
"1326",2008,1936,"Karlsoy","Troms",5888.34,1091.59,4796.75,0.234536275257587,0.83,NA,0.441208690376557
"1327",2009,1936,"Karlsoy","Troms",5888.34,1091.59,4796.75,0.267888587968242,0.915,NA,0.495093989047475
"1328",2010,1936,"Karlsoy","Troms",5888.34,1091.59,4796.75,0.273013509813632,1,NA,0.522506947143894
"1329",2011,1936,"Karlsoy","Troms",5888.34,1091.59,4796.75,0.24772120734924,0.665,NA,0.405875107498902
"1330",2012,1936,"Karlsoy","Troms",5888.34,1091.59,4796.75,0.254262433967133,1,1,0.633520588431145
"1331",2013,1936,"Karlsoy","Troms",5888.34,1091.59,4796.75,0.26424077226911,1,1,0.641701828286758
"1332",2014,1936,"Karlsoy","Troms",5888.34,1091.59,4796.75,0.253191901289308,1,0.995098039215686,0.631594820974202
"1333",2015,1936,"Karlsoy","Troms",5888.34,1091.59,4796.75,NA,1,1,1
"1334",2016,1936,"Karlsoy","Troms",5888.34,1091.59,4796.75,NA,1,0.990196078431373,0.995085965347403
"1335",1994,1938,"Lyngen","Troms",1299.64,812.56,487.07,NA,NA,NA,NA
"1336",1995,1938,"Lyngen","Troms",1299.64,812.56,487.07,NA,NA,NA,NA
"1337",1996,1938,"Lyngen","Troms",1299.64,812.56,487.07,NA,NA,NA,NA
"1338",1997,1938,"Lyngen","Troms",1299.64,812.56,487.07,NA,NA,NA,NA
"1339",1998,1938,"Lyngen","Troms",1299.64,812.56,487.07,NA,NA,NA,NA
"1340",1999,1938,"Lyngen","Troms",1299.64,812.56,487.07,NA,NA,NA,NA
"1341",2000,1938,"Lyngen","Troms",1299.64,812.56,487.07,NA,NA,NA,NA
"1342",2001,1938,"Lyngen","Troms",1299.64,812.56,487.07,NA,NA,NA,NA
"1343",2002,1938,"Lyngen","Troms",1299.64,812.56,487.07,NA,NA,NA,NA
"1344",2003,1938,"Lyngen","Troms",1299.64,812.56,487.07,NA,NA,NA,NA
"1345",2004,1938,"Lyngen","Troms",1299.64,812.56,487.07,NA,NA,NA,NA
"1346",2005,1938,"Lyngen","Troms",1299.64,812.56,487.07,0.466881624375781,NA,NA,0.466881624375781
"1347",2006,1938,"Lyngen","Troms",1299.64,812.56,487.07,0.278885438351106,NA,NA,0.278885438351106
"1348",2007,1938,"Lyngen","Troms",1299.64,812.56,487.07,0.215103546964053,NA,NA,0.215103546964053
"1349",2008,1938,"Lyngen","Troms",1299.64,812.56,487.07,0.544307214642655,1,NA,0.737771790354345
"1350",2009,1938,"Lyngen","Troms",1299.64,812.56,487.07,0.272434027650241,0.83,NA,0.475521022615931
"1351",2010,1938,"Lyngen","Troms",1299.64,812.56,487.07,0.221497461837623,NA,NA,0.221497461837623
"1352",2011,1938,"Lyngen","Troms",1299.64,812.56,487.07,0.269404166283822,1,NA,0.519041584349291
"1353",2012,1938,"Lyngen","Troms",1299.64,812.56,487.07,0.283992899552727,NA,1,0.532909841861385
"1354",2013,1938,"Lyngen","Troms",1299.64,812.56,487.07,0.249751849395615,1,1,0.629752022498862
"1355",2014,1938,"Lyngen","Troms",1299.64,812.56,487.07,0.52050388518838,NA,1,0.721459552011324
"1356",2015,1938,"Lyngen","Troms",1299.64,812.56,487.07,NA,0.66,1,0.812403840463596
"1357",2016,1938,"Lyngen","Troms",1299.64,812.56,487.07,NA,NA,1,1
"1358",1994,1939,"Storfjord","Troms",1605.43,1542.83,62.6,NA,NA,NA,NA
"1359",1995,1939,"Storfjord","Troms",1605.43,1542.83,62.6,NA,NA,NA,NA
"1360",1996,1939,"Storfjord","Troms",1605.43,1542.83,62.6,NA,NA,NA,NA
"1361",1997,1939,"Storfjord","Troms",1605.43,1542.83,62.6,NA,NA,NA,NA
"1362",1998,1939,"Storfjord","Troms",1605.43,1542.83,62.6,NA,NA,NA,NA
"1363",1999,1939,"Storfjord","Troms",1605.43,1542.83,62.6,NA,NA,NA,NA
"1364",2000,1939,"Storfjord","Troms",1605.43,1542.83,62.6,NA,NA,NA,NA
"1365",2001,1939,"Storfjord","Troms",1605.43,1542.83,62.6,NA,NA,NA,NA
"1366",2002,1939,"Storfjord","Troms",1605.43,1542.83,62.6,NA,NA,NA,NA
"1367",2003,1939,"Storfjord","Troms",1605.43,1542.83,62.6,NA,NA,NA,NA
"1368",2004,1939,"Storfjord","Troms",1605.43,1542.83,62.6,NA,NA,NA,NA
"1369",2005,1939,"Storfjord","Troms",1605.43,1542.83,62.6,NA,NA,NA,NA
"1370",2006,1939,"Storfjord","Troms",1605.43,1542.83,62.6,NA,NA,NA,NA
"1371",2007,1939,"Storfjord","Troms",1605.43,1542.83,62.6,NA,NA,NA,NA
"1372",2008,1939,"Storfjord","Troms",1605.43,1542.83,62.6,NA,NA,NA,NA
"1373",2009,1939,"Storfjord","Troms",1605.43,1542.83,62.6,NA,NA,NA,NA
"1374",2010,1939,"Storfjord","Troms",1605.43,1542.83,62.6,NA,NA,NA,NA
"1375",2011,1939,"Storfjord","Troms",1605.43,1542.83,62.6,NA,NA,NA,NA
"1376",2012,1939,"Storfjord","Troms",1605.43,1542.83,62.6,NA,NA,NA,NA
"1377",2013,1939,"Storfjord","Troms",1605.43,1542.83,62.6,NA,NA,NA,NA
"1378",2014,1939,"Storfjord","Troms",1605.43,1542.83,62.6,NA,NA,NA,NA
"1379",2015,1939,"Storfjord","Troms",1605.43,1542.83,62.6,NA,NA,NA,NA
"1380",2016,1939,"Storfjord","Troms",1605.43,1542.83,62.6,NA,NA,NA,NA
"1381",1994,1940,"Kafjord","Troms",1115.35,991.18,124.17,NA,NA,NA,NA
"1382",1995,1940,"Kafjord","Troms",1115.35,991.18,124.17,NA,NA,NA,NA
"1383",1996,1940,"Kafjord","Troms",1115.35,991.18,124.17,NA,NA,NA,NA
"1384",1997,1940,"Kafjord","Troms",1115.35,991.18,124.17,NA,NA,NA,NA
"1385",1998,1940,"Kafjord","Troms",1115.35,991.18,124.17,NA,NA,NA,NA
"1386",1999,1940,"Kafjord","Troms",1115.35,991.18,124.17,NA,NA,NA,NA
"1387",2000,1940,"Kafjord","Troms",1115.35,991.18,124.17,NA,NA,NA,NA
"1388",2001,1940,"Kafjord","Troms",1115.35,991.18,124.17,NA,NA,NA,NA
"1389",2002,1940,"Kafjord","Troms",1115.35,991.18,124.17,NA,NA,NA,NA
"1390",2003,1940,"Kafjord","Troms",1115.35,991.18,124.17,NA,NA,NA,NA
"1391",2004,1940,"Kafjord","Troms",1115.35,991.18,124.17,NA,NA,NA,NA
"1392",2005,1940,"Kafjord","Troms",1115.35,991.18,124.17,0.156753374922771,NA,NA,0.156753374922771
"1393",2006,1940,"Kafjord","Troms",1115.35,991.18,124.17,0.31548512890195,NA,NA,0.31548512890195
"1394",2007,1940,"Kafjord","Troms",1115.35,991.18,124.17,0.275798230260674,NA,NA,0.275798230260674
"1395",2008,1940,"Kafjord","Troms",1115.35,991.18,124.17,0.359321832189704,0.66,NA,0.486982966072946
"1396",2009,1940,"Kafjord","Troms",1115.35,991.18,124.17,0.250235419825511,0.33,NA,0.287363338897673
"1397",2010,1940,"Kafjord","Troms",1115.35,991.18,124.17,NA,NA,NA,NA
"1398",2011,1940,"Kafjord","Troms",1115.35,991.18,124.17,0.327038597604394,1,NA,0.571872885879715
"1399",2012,1940,"Kafjord","Troms",1115.35,991.18,124.17,0.282818963067878,0.66,1,0.571501647973648
"1400",2013,1940,"Kafjord","Troms",1115.35,991.18,124.17,0.467387136514296,1,1,0.776054554142336
"1401",2014,1940,"Kafjord","Troms",1115.35,991.18,124.17,0.202324698458928,1,1,0.587060644826927
"1402",2015,1940,"Kafjord","Troms",1115.35,991.18,124.17,NA,1,1,1
"1403",2016,1940,"Kafjord","Troms",1115.35,991.18,124.17,NA,NA,1,1
"1404",1994,1941,"Skjervoy","Troms",1561.7,473.7,1088,NA,NA,NA,NA
"1405",1995,1941,"Skjervoy","Troms",1561.7,473.7,1088,NA,NA,NA,NA
"1406",1996,1941,"Skjervoy","Troms",1561.7,473.7,1088,NA,NA,NA,NA
"1407",1997,1941,"Skjervoy","Troms",1561.7,473.7,1088,NA,NA,NA,NA
"1408",1998,1941,"Skjervoy","Troms",1561.7,473.7,1088,NA,NA,NA,NA
"1409",1999,1941,"Skjervoy","Troms",1561.7,473.7,1088,NA,NA,NA,NA
"1410",2000,1941,"Skjervoy","Troms",1561.7,473.7,1088,NA,NA,NA,NA
"1411",2001,1941,"Skjervoy","Troms",1561.7,473.7,1088,NA,NA,NA,NA
"1412",2002,1941,"Skjervoy","Troms",1561.7,473.7,1088,NA,NA,NA,NA
"1413",2003,1941,"Skjervoy","Troms",1561.7,473.7,1088,NA,NA,NA,NA
"1414",2004,1941,"Skjervoy","Troms",1561.7,473.7,1088,NA,NA,NA,NA
"1415",2005,1941,"Skjervoy","Troms",1561.7,473.7,1088,0.4320080146136,NA,NA,0.4320080146136
"1416",2006,1941,"Skjervoy","Troms",1561.7,473.7,1088,0.276156342032035,NA,NA,0.276156342032035
"1417",2007,1941,"Skjervoy","Troms",1561.7,473.7,1088,0.34890605114261,NA,NA,0.34890605114261
"1418",2008,1941,"Skjervoy","Troms",1561.7,473.7,1088,0.279278409362549,0.915,NA,0.505509391175607
"1419",2009,1941,"Skjervoy","Troms",1561.7,473.7,1088,0.3670816832086,1,NA,0.605872662536114
"1420",2010,1941,"Skjervoy","Troms",1561.7,473.7,1088,0.298171610098674,0.886666666666667,NA,0.514177817122466
"1421",2011,1941,"Skjervoy","Troms",1561.7,473.7,1088,0.33705723572668,0.886666666666667,NA,0.546678530470748
