Year,Municip_number,Municip_name_new,fish_score
2002,1850,Tysfjord,100
2002,1851,Lodingen,100
2002,1856,Rost,100
2002,1857,Vaeroy,100
2002,1859,Flakstad,100
2002,1860,Vestvagoy,100
2002,1865,Vagan,100
2002,1866,Hadsel,100
2002,1867,Bo,100
2002,1868,Oksnes,100
2002,1870,Sortland,100
2002,1871,Andoy,100
2002,1874,Moskenes,100
2002,1901,Harstad,100
2002,1902,Tromso,100
2002,1911,Kvaefjord,100
2002,1915,Harstad,100
2002,1927,Tranoy,100
2002,1928,Torsken,100
2002,1929,Berg,100
2002,1931,Lenvik,100
2002,1933,Balsfjord,99.99999999999999
2002,1936,Karlsoy,100
2002,1940,Kafjord,100
2002,1941,Skjervoy,100
2002,1942,Nordreisa,100
2002,1943,Kvaenangen,100
2002,2002,Vardo,100
2002,2003,Vadso,100
2002,2004,Hammerfest,100
2002,2012,Alta,100
2002,2014,Loppa,100
2002,2015,Hasvik,100
2002,2017,Kvalsund,100
2002,2018,Masoy,100
2002,2019,Nordkapp,100
2002,2020,Porsanger,100
2002,2022,Lebesby,100
2002,2023,Gamvik,100
2002,2024,Berlevag,100
2002,2025,Tana,100
2002,2027,Nesseby,100
2002,2028,Batsfjord,100
2002,2030,Sor-Varanger,100
2003,1804,Bodo,100
2003,1811,Bindal,100
2003,1813,Bronnoy,100
2003,1815,Vega,100
2003,1818,Heroy,100
2003,1827,Donna,100
2003,1833,Rana,100
2003,1834,Luroy,100
2003,1835,Traena,100
2003,1836,Rodoy,99.99999999999999
2003,1837,Meloy,100
2003,1838,Gildeskal,100.00000000000003
2003,1845,Sorfold,100
2003,1848,Steigen,100
2003,1850,Tysfjord,99.99999999999999
2003,1851,Lodingen,99.99999999999999
2003,1856,Rost,100
2003,1857,Vaeroy,100
2003,1859,Flakstad,99.99999999999999
2003,1860,Vestvagoy,99.99999999999999
2003,1865,Vagan,100
2003,1866,Hadsel,100
2003,1867,Bo,100
2003,1868,Oksnes,100
2003,1870,Sortland,100
2003,1871,Andoy,100
2003,1874,Moskenes,100
2003,1901,Harstad,99.99999999999999
2003,1902,Tromso,100
2003,1911,Kvaefjord,100
2003,1915,Harstad,99.99999999999999
2003,1928,Torsken,100
2003,1929,Berg,99.99999999999999
2003,1931,Lenvik,100
2003,1933,Balsfjord,100
2003,1936,Karlsoy,100
2003,1940,Kafjord,100
2003,1941,Skjervoy,100
2003,1942,Nordreisa,100
2003,1943,Kvaenangen,100
2003,2002,Vardo,100
2003,2004,Hammerfest,100
2003,2012,Alta,100
2003,2014,Loppa,100
2003,2015,Hasvik,100
2003,2017,Kvalsund,99.99999999999999
2003,2018,Masoy,99.99999999999999
2003,2019,Nordkapp,99.99999999999999
2003,2020,Porsanger,99.99999999999999
2003,2022,Lebesby,100
2003,2023,Gamvik,99.99999999999999
2003,2024,Berlevag,100
2003,2027,Nesseby,100
2003,2028,Batsfjord,100
2003,2030,Sor-Varanger,100
2004,1804,Bodo,100
2004,1813,Bronnoy,100
2004,1815,Vega,100
2004,1818,Heroy,99.99999999999999
2004,1827,Donna,99.99999999999999
2004,1834,Luroy,100
2004,1835,Traena,99.99999999999999
2004,1836,Rodoy,100
2004,1837,Meloy,100
2004,1838,Gildeskal,100
2004,1841,Fauske,100
2004,1845,Sorfold,99.99999999999999
2004,1848,Steigen,100
2004,1850,Tysfjord,100
2004,1851,Lodingen,100
2004,1856,Rost,100
2004,1857,Vaeroy,100
2004,1859,Flakstad,100
2004,1860,Vestvagoy,100
2004,1865,Vagan,100
2004,1866,Hadsel,99.99999999999999
2004,1867,Bo,99.99999999999999
2004,1868,Oksnes,100
2004,1870,Sortland,100
2004,1871,Andoy,100
2004,1874,Moskenes,99.99999999999999
2004,1901,Harstad,100
2004,1902,Tromso,100
2004,1911,Kvaefjord,100
2004,1915,Harstad,100
2004,1928,Torsken,100
