"","municip_name","municip_numb","year","part_time_occupation","main_occupation"
"2301","Vardo",2002,"2010",0,1
"2302","Vardo",2002,"2011",1,2
"2303","Vardo",2002,"2012",0,2
"2304","Vardo",2002,"2013",0,2
"2305","Vardo",2002,"2014",0,2
"2306","Vardo",2002,"2015",0,2
"2307","Vardo",2002,"2016",0,3
"2308","Vardo",2002,"2017",0,3
"2309","Vardo",2002,"2018",1,3
"2310","Vardo",2002,"2019",1,3
"2311","Vefsn",1824,"1990",0,0
"2312","Vefsn",1824,"1991",0,0
"2313","Vefsn",1824,"1992",0,0
"2314","Vefsn",1824,"1993",0,0
"2315","Vefsn",1824,"1994",0,0
"2316","Vefsn",1824,"1995",0,0
"2317","Vefsn",1824,"1996",0,0
"2318","Vefsn",1824,"1997",0,0
"2319","Vefsn",1824,"1998",0,0
"2320","Vefsn",1824,"1999",0,0
"2321","Vefsn",1824,"2000",0,0
"2322","Vefsn",1824,"2001",0,0
"2323","Vefsn",1824,"2002",0,0
"2324","Vefsn",1824,"2003",0,0
"2325","Vefsn",1824,"2004",0,0
"2326","Vefsn",1824,"2005",0,0
"2327","Vefsn",1824,"2006",0,0
"2328","Vefsn",1824,"2007",0,0
"2329","Vefsn",1824,"2008",0,0
"2330","Vefsn",1824,"2009",0,0
"2331","Vefsn",1824,"2010",0,0
"2332","Vefsn",1824,"2011",0,0
"2333","Vefsn",1824,"2012",0,0
"2334","Vefsn",1824,"2013",0,0
"2335","Vefsn",1824,"2014",0,0
"2336","Vefsn",1824,"2015",0,0
"2337","Vefsn",1824,"2016",0,0
"2338","Vefsn",1824,"2017",0,0
"2339","Vefsn",1824,"2018",0,0
"2340","Vefsn",1824,"2019",0,0
"2341","Vega",1815,"1990",1,2
"2342","Vega",1815,"1991",3,2
"2343","Vega",1815,"1992",3,2
"2344","Vega",1815,"1993",2,2
"2345","Vega",1815,"1994",2,3
"2346","Vega",1815,"1995",2,3
"2347","Vega",1815,"1996",1,3
"2348","Vega",1815,"1997",1,2
"2349","Vega",1815,"1998",1,2
"2350","Vega",1815,"1999",1,1
"2351","Vega",1815,"2000",1,1
"2352","Vega",1815,"2001",1,1
"2353","Vega",1815,"2002",1,1
"2354","Vega",1815,"2003",1,1
"2355","Vega",1815,"2004",0,1
"2356","Vega",1815,"2005",0,1
"2357","Vega",1815,"2006",0,1
"2358","Vega",1815,"2007",0,1
"2359","Vega",1815,"2008",0,1
"2360","Vega",1815,"2009",0,1
"2361","Vega",1815,"2010",1,1
"2362","Vega",1815,"2011",1,0
"2363","Vega",1815,"2012",1,0
"2364","Vega",1815,"2013",2,0
"2365","Vega",1815,"2014",2,0
"2366","Vega",1815,"2015",2,0
"2367","Vega",1815,"2016",1,0
"2368","Vega",1815,"2017",1,0
"2369","Vega",1815,"2018",1,0
"2370","Vega",1815,"2019",0,0
"2371","Vestvagoy",1860,"1990",1,15
"2372","Vestvagoy",1860,"1991",1,19
"2373","Vestvagoy",1860,"1992",0,19
"2374","Vestvagoy",1860,"1993",0,16
"2375","Vestvagoy",1860,"1994",1,11
"2376","Vestvagoy",1860,"1995",1,13
"2377","Vestvagoy",1860,"1996",1,12
"2378","Vestvagoy",1860,"1997",3,15
"2379","Vestvagoy",1860,"1998",4,12
"2380","Vestvagoy",1860,"1999",4,10
"2381","Vestvagoy",1860,"2000",3,9
"2382","Vestvagoy",1860,"2001",5,7
"2383","Vestvagoy",1860,"2002",2,7
"2384","Vestvagoy",1860,"2003",2,7
"2385","Vestvagoy",1860,"2004",2,5
"2386","Vestvagoy",1860,"2005",2,5
"2387","Vestvagoy",1860,"2006",2,6
"2388","Vestvagoy",1860,"2007",0,4
"2389","Vestvagoy",1860,"2008",0,4
"2390","Vestvagoy",1860,"2009",0,4
"2391","Vestvagoy",1860,"2010",0,4
"2392","Vestvagoy",1860,"2011",0,4
"2393","Vestvagoy",1860,"2012",0,4
"2394","Vestvagoy",1860,"2013",0,5
"2395","Vestvagoy",1860,"2014",0,6
"2396","Vestvagoy",1860,"2015",0,5
"2397","Vestvagoy",1860,"2016",0,5
"2398","Vestvagoy",1860,"2017",1,5
"2399","Vestvagoy",1860,"2018",1,4
"2400","Vestvagoy",1860,"2019",0,4
"2401","Vevelstad",1816,"1990",0,2
"2402","Vevelstad",1816,"1991",0,2
"2403","Vevelstad",1816,"1992",0,1
"2404","Vevelstad",1816,"1993",0,1
"2405","Vevelstad",1816,"1994",0,1
"2406","Vevelstad",1816,"1995",0,1
"2407","Vevelstad",1816,"1996",0,1
"2408","Vevelstad",1816,"1997",0,1
"2409","Vevelstad",1816,"1998",0,1
"2410","Vevelstad",1816,"1999",0,1
"2411","Vevelstad",1816,"2000",0,1
"2412","Vevelstad",1816,"2001",0,1
"2413","Vevelstad",1816,"2002",1,0
"2414","Vevelstad",1816,"2003",1,0
"2415","Vevelstad",1816,"2004",1,0
"2416","Vevelstad",1816,"2005",1,0
"2417","Vevelstad",1816,"2006",1,0
"2418","Vevelstad",1816,"2007",1,0
"2419","Vevelstad",1816,"2008",1,0
"2420","Vevelstad",1816,"2009",1,0
"2421","Vevelstad",1816,"2010",1,0
"2422","Vevelstad",1816,"2011",0,0
"2423","Vevelstad",1816,"2012",0,0
"2424","Vevelstad",1816,"2013",0,0
"2425","Vevelstad",1816,"2014",0,0
"2426","Vevelstad",1816,"2015",0,0
"2427","Vevelstad",1816,"2016",0,0
"2428","Vevelstad",1816,"2017",0,0
"2429","Vevelstad",1816,"2018",0,0
"2430","Vevelstad",1816,"2019",0,0
