"","municip_numb","year","county","part_time_occupation","main_occupation","municip_name"
"2152",1815,"2011","Nordland",1,0,"Vega"
"2153",1815,"2012","Nordland",1,0,"Vega"
"2154",1815,"2013","Nordland",2,0,"Vega"
"2155",1815,"2014","Nordland",2,0,"Vega"
"2156",1815,"2015","Nordland",2,0,"Vega"
"2157",1815,"2016","Nordland",1,0,"Vega"
"2158",1815,"2017","Nordland",1,0,"Vega"
"2159",1815,"2018","Nordland",1,0,"Vega"
"2160",1815,"2019","Nordland",0,0,"Vega"
"2161",1860,"1990","Nordland",1,15,"Vestvagoy"
"2162",1860,"1991","Nordland",1,19,"Vestvagoy"
"2163",1860,"1992","Nordland",0,19,"Vestvagoy"
"2164",1860,"1993","Nordland",0,16,"Vestvagoy"
"2165",1860,"1994","Nordland",1,11,"Vestvagoy"
"2166",1860,"1995","Nordland",1,13,"Vestvagoy"
"2167",1860,"1996","Nordland",1,12,"Vestvagoy"
"2168",1860,"1997","Nordland",3,15,"Vestvagoy"
"2169",1860,"1998","Nordland",4,12,"Vestvagoy"
"2170",1860,"1999","Nordland",4,10,"Vestvagoy"
"2171",1860,"2000","Nordland",3,9,"Vestvagoy"
"2172",1860,"2001","Nordland",5,7,"Vestvagoy"
"2173",1860,"2002","Nordland",2,7,"Vestvagoy"
"2174",1860,"2003","Nordland",2,7,"Vestvagoy"
"2175",1860,"2004","Nordland",2,5,"Vestvagoy"
"2176",1860,"2005","Nordland",2,5,"Vestvagoy"
"2177",1860,"2006","Nordland",2,6,"Vestvagoy"
"2178",1860,"2007","Nordland",0,4,"Vestvagoy"
"2179",1860,"2008","Nordland",0,4,"Vestvagoy"
"2180",1860,"2009","Nordland",0,4,"Vestvagoy"
"2181",1860,"2010","Nordland",0,4,"Vestvagoy"
"2182",1860,"2011","Nordland",0,4,"Vestvagoy"
"2183",1860,"2012","Nordland",0,4,"Vestvagoy"
"2184",1860,"2013","Nordland",0,5,"Vestvagoy"
"2185",1860,"2014","Nordland",0,6,"Vestvagoy"
"2186",1860,"2015","Nordland",0,5,"Vestvagoy"
"2187",1860,"2016","Nordland",0,5,"Vestvagoy"
"2188",1860,"2017","Nordland",1,5,"Vestvagoy"
"2189",1860,"2018","Nordland",1,4,"Vestvagoy"
"2190",1860,"2019","Nordland",0,4,"Vestvagoy"
"2191",1816,"1990","Nordland",0,2,"Vevelstad"
"2192",1816,"1991","Nordland",0,2,"Vevelstad"
"2193",1816,"1992","Nordland",0,1,"Vevelstad"
"2194",1816,"1993","Nordland",0,1,"Vevelstad"
"2195",1816,"1994","Nordland",0,1,"Vevelstad"
"2196",1816,"1995","Nordland",0,1,"Vevelstad"
"2197",1816,"1996","Nordland",0,1,"Vevelstad"
"2198",1816,"1997","Nordland",0,1,"Vevelstad"
"2199",1816,"1998","Nordland",0,1,"Vevelstad"
"2200",1816,"1999","Nordland",0,1,"Vevelstad"
"2201",1816,"2000","Nordland",0,1,"Vevelstad"
"2202",1816,"2001","Nordland",0,1,"Vevelstad"
"2203",1816,"2002","Nordland",1,0,"Vevelstad"
"2204",1816,"2003","Nordland",1,0,"Vevelstad"
"2205",1816,"2004","Nordland",1,0,"Vevelstad"
"2206",1816,"2005","Nordland",1,0,"Vevelstad"
"2207",1816,"2006","Nordland",1,0,"Vevelstad"
"2208",1816,"2007","Nordland",1,0,"Vevelstad"
"2209",1816,"2008","Nordland",1,0,"Vevelstad"
"2210",1816,"2009","Nordland",1,0,"Vevelstad"
"2211",1816,"2010","Nordland",1,0,"Vevelstad"
"2212",1816,"2011","Nordland",0,0,"Vevelstad"
"2213",1816,"2012","Nordland",0,0,"Vevelstad"
"2214",1816,"2013","Nordland",0,0,"Vevelstad"
"2215",1816,"2014","Nordland",0,0,"Vevelstad"
"2216",1816,"2015","Nordland",0,0,"Vevelstad"
"2217",1816,"2016","Nordland",0,0,"Vevelstad"
"2218",1816,"2017","Nordland",0,0,"Vevelstad"
"2219",1816,"2018","Nordland",0,0,"Vevelstad"
"2220",1816,"2019","Nordland",0,0,"Vevelstad"
"2221",1857,"1990","Nordland",0,12,"Vaeroy"
"2222",1857,"1991","Nordland",0,12,"Vaeroy"
"2223",1857,"1992","Nordland",0,13,"Vaeroy"
"2224",1857,"1993","Nordland",0,14,"Vaeroy"
"2225",1857,"1994","Nordland",0,13,"Vaeroy"
"2226",1857,"1995","Nordland",0,12,"Vaeroy"
"2227",1857,"1996","Nordland",0,9,"Vaeroy"
"2228",1857,"1997","Nordland",0,10,"Vaeroy"
"2229",1857,"1998","Nordland",0,10,"Vaeroy"
"2230",1857,"1999","Nordland",0,8,"Vaeroy"
"2231",1857,"2000","Nordland",0,7,"Vaeroy"
"2232",1857,"2001","Nordland",0,7,"Vaeroy"
"2233",1857,"2002","Nordland",0,7,"Vaeroy"
"2234",1857,"2003","Nordland",0,6,"Vaeroy"
"2235",1857,"2004","Nordland",0,6,"Vaeroy"
"2236",1857,"2005","Nordland",0,6,"Vaeroy"
"2237",1857,"2006","Nordland",0,6,"Vaeroy"
"2238",1857,"2007","Nordland",0,7,"Vaeroy"
"2239",1857,"2008","Nordland",0,5,"Vaeroy"
"2240",1857,"2009","Nordland",0,5,"Vaeroy"
"2241",1857,"2010","Nordland",0,6,"Vaeroy"
"2242",1857,"2011","Nordland",0,6,"Vaeroy"
"2243",1857,"2012","Nordland",0,5,"Vaeroy"
"2244",1857,"2013","Nordland",0,4,"Vaeroy"
"2245",1857,"2014","Nordland",0,4,"Vaeroy"
"2246",1857,"2015","Nordland",0,1,"Vaeroy"
"2247",1857,"2016","Nordland",0,0,"Vaeroy"
"2248",1857,"2017","Nordland",0,1,"Vaeroy"
"2249",1857,"2018","Nordland",0,1,"Vaeroy"
"2250",1857,"2019","Nordland",0,1,"Vaeroy"
"2251",1865,"1990","Nordland",4,9,"Vagan"
"2252",1865,"1991","Nordland",3,10,"Vagan"
"2253",1865,"1992","Nordland",1,11,"Vagan"
"2254",1865,"1993","Nordland",0,9,"Vagan"
"2255",1865,"1994","Nordland",0,8,"Vagan"
"2256",1865,"1995","Nordland",0,9,"Vagan"
"2257",1865,"1996","Nordland",0,8,"Vagan"
"2258",1865,"1997","Nordland",0,6,"Vagan"
"2259",1865,"1998","Nordland",0,7,"Vagan"
"2260",1865,"1999","Nordland",1,9,"Vagan"
"2261",1865,"2000","Nordland",2,8,"Vagan"
"2262",1865,"2001","Nordland",3,4,"Vagan"
"2263",1865,"2002","Nordland",3,5,"Vagan"
"2264",1865,"2003","Nordland",2,7,"Vagan"
"2265",1865,"2004","Nordland",2,7,"Vagan"
"2266",1865,"2005","Nordland",3,5,"Vagan"
"2267",1865,"2006","Nordland",3,5,"Vagan"
"2268",1865,"2007","Nordland",2,4,"Vagan"
"2269",1865,"2008","Nordland",1,3,"Vagan"
"2270",1865,"2009","Nordland",1,4,"Vagan"
"2271",1865,"2010","Nordland",0,4,"Vagan"
"2272",1865,"2011","Nordland",0,3,"Vagan"
"2273",1865,"2012","Nordland",0,2,"Vagan"
"2274",1865,"2013","Nordland",0,1,"Vagan"
"2275",1865,"2014","Nordland",0,2,"Vagan"
"2276",1865,"2015","Nordland",1,4,"Vagan"
"2277",1865,"2016","Nordland",1,5,"Vagan"
"2278",1865,"2017","Nordland",0,4,"Vagan"
"2279",1865,"2018","Nordland",0,4,"Vagan"
"2280",1865,"2019","Nordland",1,6,"Vagan"
"2281",1868,"1990","Nordland",5,14,"Oksnes"
"2282",1868,"1991","Nordland",2,14,"Oksnes"
"2283",1868,"1992","Nordland",3,19,"Oksnes"
"2284",1868,"1993","Nordland",2,16,"Oksnes"
"2285",1868,"1994","Nordland",1,13,"Oksnes"
"2286",1868,"1995","Nordland",1,17,"Oksnes"
"2287",1868,"1996","Nordland",1,18,"Oksnes"
"2288",1868,"1997","Nordland",1,19,"Oksnes"
"2289",1868,"1998","Nordland",1,17,"Oksnes"
"2290",1868,"1999","Nordland",1,18,"Oksnes"
"2291",1868,"2000","Nordland",0,19,"Oksnes"
"2292",1868,"2001","Nordland",0,17,"Oksnes"
"2293",1868,"2002","Nordland",0,18,"Oksnes"
"2294",1868,"2003","Nordland",0,15,"Oksnes"
"2295",1868,"2004","Nordland",0,12,"Oksnes"
"2296",1868,"2005","Nordland",0,15,"Oksnes"
"2297",1868,"2006","Nordland",0,17,"Oksnes"
"2298",1868,"2007","Nordland",0,18,"Oksnes"
"2299",1868,"2008","Nordland",0,17,"Oksnes"
"2300",1868,"2009","Nordland",0,17,"Oksnes"
"2301",1868,"2010","Nordland",0,18,"Oksnes"
"2302",1868,"2011","Nordland",0,15,"Oksnes"
"2303",1868,"2012","Nordland",0,15,"Oksnes"
"2304",1868,"2013","Nordland",0,10,"Oksnes"
"2305",1868,"2014","Nordland",0,7,"Oksnes"
"2306",1868,"2015","Nordland",0,11,"Oksnes"
"2307",1868,"2016","Nordland",0,8,"Oksnes"
"2308",1868,"2017","Nordland",0,5,"Oksnes"
"2309",1868,"2018","Nordland",0,4,"Oksnes"
"2310",1868,"2019","Nordland",0,5,"Oksnes"
