"","landing_municip_numb","landing_municip","landing_county","year","local_landings_NOK","local_landings_tonnes","total_landings_NOK","total_landings_tonnes","proportion_local_NOK","proportion_local_tonnes","mean_NOK_per_tonnes","fishing_industry_yes_no"
"801",1902,"Tromso","Troms","2010",111983.38773,14165.7122,1666582.39813,244370.8407,6.71934300132125,5.79680953726817,6.8198905947865,1
"802",1850,"Tysfjord","Nordland","2010",221.53776,28.0323,2236.86056,253.058,9.90395932413418,11.0774209864932,8.83931968165401,1
"803",2003,"Vadso","Finnmark","2010",6072.96419,643.1582,42644.19339,5462.3657,14.2410108088106,11.7743526399194,7.80690926460673,1
"804",1857,"Vaeroy","Nordland","2010",42344.82064,8678.2986,271552.988,81057.277,15.5935756597162,10.7063781577563,3.35013706418981,1
"805",1865,"Vagan","Nordland","2010",47813.4608,7580.9023,227584.03994,63255.7334,21.0091449350339,11.9845299272113,3.59784050721322,1
"806",2002,"Vardo","Finnmark","2010",31207.43377,3087.0632,47669.3452,4514.8911,65.4664620188657,68.3751419829373,10.5582491679589,1
"807",1824,"Vefsn","Nordland","2010",0,0,0,0,0,0,0,0
"808",1815,"Vega","Nordland","2010",1178.63603,158.9639,1210.1863,163.2109,97.3929410703129,97.3978453644947,7.41486199757492,1
"809",1860,"Vestvagoy","Nordland","2010",131730.75198,16293.1258,181364.74608,25016.1875,72.633052909794,65.1303313104765,7.24989553584054,1
"810",1816,"Vevelstad","Nordland","2010",0,0,0,0,0,0,0,0
"811",1820,"Alstahaug","Nordland","2009",13.17612,0.8884,19.80257,1.4289,66.5374241828207,62.1737000489887,13.8586115193505,0
"812",2012,"Alta","Finnmark","2009",3431.38272,332.941,3455.68947,358.7822,99.2966164867817,92.7975245148728,9.63171938295713,1
"813",1871,"Andoy","Nordland","2009",146432.88839,15635.371,197039.84709,19980.2452,74.3163834892316,78.2541497538779,9.86173318283401,1
"814",1854,"Ballangen","Nordland","2009",100.78172,2.0465,100.78172,2.2385,100,91.4228277864641,45.0219879383516,0
"815",1933,"Balsfjord","Troms","2009",241.95814,31.5418,429.62572,57.7828,56.3183554280689,54.5868320676741,7.43518348020518,0
"816",2028,"Batsfjord","Finnmark","2009",73069.22776,8053.4642,312452.79002,43918.3731,23.3856858040291,18.3373463804378,7.11439809731932,1
"817",1929,"Berg","Troms","2009",23509.62203,2161.9517,366376.50288,79633.3358,6.41679306538393,2.71488275391322,4.60079311257485,1
"818",2024,"Berlevag","Finnmark","2009",30009.074,2345.685,76454.35497,6226.9085,39.2509674717356,37.670137597172,12.2780598060819,1
"819",1811,"Bindal","Nordland","2009",988.66526,89.082,1692.53211,172.9951,58.4133827747587,51.4939440481262,9.78369971172594,1
"820",1867,"Bo","Nordland","2009",30833.66121,4281.0771,85959.70664,24909.1688,35.8699004629362,17.186752132813,3.45092633681137,1
"821",1804,"Bodo","Nordland","2009",59804.54084,15552.2279,214661.97247,95933.0996,27.8598673774685,16.2115348767486,2.23762156508076,1
"822",1813,"Bronnoy","Nordland","2009",8562.92966,608.8015,13511.19916,1058.0971,63.3765334860181,57.5373942523801,12.7693376723176,1
"823",1827,"Donna","Nordland","2009",2872.50077,260.8114,8136.91295,789.8586,35.3020953726683,33.0200114298939,10.3017336900554,1
"824",1926,"Dyroy","Troms","2009",0,0,0,0.408,0,0,0,0
"825",1853,"Evenes","Nordland","2009",0,0,0,0.579,0,0,0,0
"826",1841,"Fauske","Nordland","2009",11.19562,1.4881,61.98649,5.0724,18.061387247447,29.3371973819099,12.2203473700812,0
"827",1859,"Flakstad","Nordland","2009",45236.24484,3921.2291,68616.56141,6225.8889,65.9261319868579,62.9826385112654,11.0211670192187,1
"828",2023,"Gamvik","Finnmark","2009",22614.32801,1720.6246,74883.81993,6888.9392,30.1992179767798,24.9766262997357,10.870152538144,1
"829",1838,"Gildeskal","Nordland","2009",2895.46214,262.1834,3358.76526,306.6991,86.206147672255,85.4855459308488,10.9513371900994,1
"830",1919,"Gratangen","Troms","2009",0,0,0,0,0,0,0,0
"831",1866,"Hadsel","Nordland","2009",86168.56681,10014.4555,145407.60997,16541.637,59.2600117887764,60.5408974940026,8.79040024696467,1
"832",1849,"Hamaroy","Nordland","2009",54.11261,1.7691,54.11261,2.0971,100,84.3593533927805,25.8035429879357,0
"833",2004,"Hammerfest","Finnmark","2009",81012.00667,9876.6296,312222.25039,37176.1413,25.9469037100357,26.5671187342942,8.39845770626012,1
"834",1903,"Harstad","Troms","2009",4913.45015,448.4293,8651.85145,804.5537,56.7907363920355,55.7364039218265,10.7536034574199,1
"835",2015,"Hasvik","Finnmark","2009",22150.05892,2275.9134,91217.45442,13025.3598,24.2826979341176,17.4729407474794,7.00306600513254,1
"836",1832,"Hemnes","Nordland","2009",0,0,11.15602,0.4097,0,0,27.2297290700513,0
"837",1818,"Heroy","Nordland","2009",3873.03979,442.0388,5440.48985,677.4256,71.1891740777717,65.2527450985023,8.03112526305472,1
"838",1917,"Ibestad","Troms","2009",109.18682,4.5463,109.18682,4.5463,100,100,24.016633306205,0
"839",1940,"Kafjord","Troms","2009",500.60144,67.3264,1101.08673,156.8079,45.4643059770596,42.9355918930105,7.02188301737349,1
"840",1936,"Karlsoy","Troms","2009",32087.1586,3130.4643,46674.14608,6333.4732,68.7471786736114,49.4272921214856,7.3694392643834,1
"841",1911,"Kvaefjord","Troms","2009",518.55746,72.5749,1330.18912,166.5728,38.9837393948915,43.5694783301956,7.98563222807085,1
"842",1943,"Kvaenangen","Troms","2009",1651.30971,147.9349,2677.53563,267.3687,61.6727445752048,55.3299245573622,10.0143944672656,1
"843",2017,"Kvalsund","Finnmark","2009",0,0,0,5.87,0,0,0,0
"844",1920,"Lavangen","Troms","2009",0,0,0,0,0,0,0,0
"845",2022,"Lebesby","Finnmark","2009",20158.52309,1607.7707,50442.99396,4269.1711,39.9629790134685,37.6600202320305,11.8156412049168,1
"846",1822,"Leirfjord","Nordland","2009",1143.90743,13.745,1143.90743,14.176,100,96.9596501128668,80.6932442155756,1
"847",1931,"Lenvik","Troms","2009",55178.33353,5253.3056,133858.06725,11608.1145,41.2215226647089,45.2554598767957,11.5314220280994,1
"848",1851,"Lodingen","Nordland","2009",24389.39862,11486.787,130583.6987,56041.6623,18.6772153513829,20.4968705933621,2.33011822527613,1
"849",2014,"Loppa","Finnmark","2009",3821.29423,513.6653,5162.28854,911.75,74.0232592655505,56.3383931998903,5.66195617219633,1
"850",1834,"Luroy","Nordland","2009",3365.79158,416.3192,6612.47116,605.8858,50.9006617731698,68.7124867425512,10.9137252597767,1
"851",1938,"Lyngen","Troms","2009",4431.44276,169.9119,9310.76883,376.2573,47.5948102773377,45.1584328064864,24.7457493316409,1
"852",1924,"Malselv","Troms","2009",0,0,0,0.387,0,0,0,0
"853",2018,"Masoy","Finnmark","2009",41390.04265,4524.837,204030.05766,26294.5738,20.286247587585,17.2082538185122,7.75939778343165,1
"854",1837,"Meloy","Nordland","2009",3974.70418,395.2939,5068.70292,804.8502,78.4165938058173,49.1139717676656,6.29769728578063,1
"855",1874,"Moskenes","Nordland","2009",59273.43193,5477.3736,83224.48898,7642.8734,71.2211425464496,71.666418025451,10.889162311651,1
"856",1805,"Narvik","Nordland","2009",481.40526,8.0128,502.80006,8.2668,95.7448692428557,96.9274689117917,60.821606909566,0
"857",1828,"Nesna","Nordland","2009",42.16132,3.3288,42.16132,4.0898,100,81.3927331409849,10.3088953005037,0
"858",2027,"Nesseby","Finnmark","2009",3621.64296,344.2403,5651.26648,542.1073,64.0855102624713,63.5003992751988,10.4246271540708,1
"859",2019,"Nordkapp","Finnmark","2009",46829.24958,4109.5592,192558.44721,49057.018,24.3194989669443,8.37710763422269,3.92519674167721,1
"860",1942,"Nordreisa","Troms","2009",1288.26329,130.3458,3445.02147,381.1948,37.3949277593327,34.1940131397385,9.03743038992137,1
"861",1868,"Oksnes","Nordland","2009",189272.96893,20374.8654,252932.74061,26321.9533,74.8313438875208,77.4063579848385,9.60919342600612,1
"862",2020,"Porsanger","Finnmark","2009",3579.7503,229.0803,7441.23443,445.2203,48.1069415790466,51.4532468532994,16.7136009521578,1
"863",1833,"Rana","Nordland","2009",77.29335,2.9415,78.67015,3.878,98.249908001955,75.8509541000516,20.2862686952037,0
"864",1836,"Rodoy","Nordland","2009",9610.5909,1144.6096,17306.68941,2042.1815,55.5310762926553,56.0483776784776,8.47460884842998,1
"865",1856,"Rost","Nordland","2009",35136.76872,3156.5065,153066.41708,12825.3307,22.9552434755403,24.6115018305142,11.9346955381041,1
"866",1923,"Salangen","Troms","2009",0,0,848.106,379.195,0,0,2.23659594667651,0
"867",1840,"Saltdal","Nordland","2009",42.01209,0.6738,42.01209,0.6738,100,100,62.3509795191451,0
"868",1913,"Skanland","Troms","2009",12.17439,1.6531,12.17439,1.9161,100,86.2742028077867,6.35373414748708,0
"869",1941,"Skjervoy","Troms","2009",14972.99595,1963.7013,36151.06732,6246.9722,41.4178530815228,31.4344491560247,5.78697425930597,1
"870",1812,"Somna","Nordland","2009",11.86223,0.5767,11.86223,0.5767,100,100,20.5691520721346,0
"871",2030,"Sor-Varanger","Finnmark","2009",3986.0944,323.3118,176016.8433,17430.2124,2.26460963920718,1.85489305913449,10.0983762710775,1
"872",1845,"Sorfold","Nordland","2009",1466.00776,197.4846,1675.54697,218.9411,87.4942801513944,90.1998756743252,7.65295766761015,1
"873",1925,"Sorreisa","Troms","2009",54.23584,2.1257,54.23584,2.1257,100,100,25.5143435103731,0
"874",1870,"Sortland","Nordland","2009",3835.19541,1744.7078,141473.49993,24186.6986,2.71089314387332,7.21350122583493,5.84922739021522,1
"875",1848,"Steigen","Nordland","2009",6181.50124,825.2188,8351.44303,1085.6529,74.0171634745618,76.0112923753071,7.69255351319008,1
"876",1939,"Storfjord","Troms","2009",0,0,0,0,0,0,0,0
"877",2025,"Tana","Finnmark","2009",0,0,0,8.943,0,0,0,0
"878",1852,"Tjeldsund","Nordland","2009",0,0,0,0,0,0,0,0
"879",1928,"Torsken","Troms","2009",15015.08283,1533.6112,81195.25298,11534.5673,18.4925624084188,13.2957844027665,7.03929769259745,1
"880",1835,"Traena","Nordland","2009",13567.63208,2915.7916,228466.88809,84744.0498,5.93855511992412,3.44070363274048,2.69596377125229,1
"881",1927,"Tranoy","Troms","2009",0,0,0,0.349,0,0,0,0
"882",1902,"Tromso","Troms","2009",92928.62556,13599.9914,1512158.20636,248117.7255,6.14543009912261,5.48126554545576,6.09451905668062,1
"883",1850,"Tysfjord","Nordland","2009",128.14129,16.6461,535.52705,74.6671,23.9280704868223,22.2937545451745,7.17219565243595,0
"884",2003,"Vadso","Finnmark","2009",26.09749,1.3382,83195.32981,38631.2045,0.0313689362847662,0.00346403902575701,2.15357845779828,1
"885",1857,"Vaeroy","Nordland","2009",49404.10867,8329.797,282193.47234,91933.9162,17.5071762859474,9.06063544805241,3.06952519814445,1
"886",1865,"Vagan","Nordland","2009",45177.86932,6082.1153,218941.67164,66905.2303,20.6346598989546,9.09064249943999,3.27241488682238,1
"887",2002,"Vardo","Finnmark","2009",27628.67102,2505.0451,44246.47571,3612.1455,62.4426478643942,69.3506144755243,12.2493614141512,1
"888",1824,"Vefsn","Nordland","2009",2.47558,0.3618,2.47558,0.3618,100,100,6.84239911553344,0
"889",1815,"Vega","Nordland","2009",761.84814,106.0994,761.84814,106.0994,100,100,7.18051317915087,0
"890",1860,"Vestvagoy","Nordland","2009",157329.85622,16500.2366,198173.57548,21674.1758,79.3899266534039,76.1285538710081,9.143303870406,1
"891",1816,"Vevelstad","Nordland","2009",0,0,0,0,0,0,0,0
"892",1820,"Alstahaug","Nordland","2008",16.42727,0.9215,16.42727,0.9215,100,100,17.826663049376,0
"893",2012,"Alta","Finnmark","2008",6780.31335,509.0998,7953.46818,656.5483,85.2497702455132,77.5418655413471,12.1140640833279,1
"894",1871,"Andoy","Nordland","2008",166252.22591,15268.2562,217525.00252,19330.2335,76.4290191858355,78.9864033458261,11.2530975127641,1
"895",1854,"Ballangen","Nordland","2008",55.26503,1.5446,55.26503,1.5446,100,100,35.7795092580603,0
"896",1933,"Balsfjord","Troms","2008",720.95934,73.1827,1389.39197,133.9512,51.8902768669377,54.6338517310782,10.3723741929897,1
"897",2028,"Batsfjord","Finnmark","2008",85306.10386,6342.4292,429845.28524,38611.9131,19.8457693475387,16.4260941527914,11.1324524150553,1
"898",1929,"Berg","Troms","2008",31056.75196,2258.5026,335598.32171,59349.647,9.25414400219707,3.80541875843002,5.6545967612916,1
"899",2024,"Berlevag","Finnmark","2008",42326.87816,2932.0156,75896.22848,5337.372,55.7694091099057,54.9336939602486,14.2197749154453,1
"900",1811,"Bindal","Nordland","2008",1586.35575,121.4616,2379.48076,183.9194,66.668147802128,66.0406678142708,12.9376278956978,1
"901",1867,"Bo","Nordland","2008",38739.72707,5794.0168,100956.10999,26364.3179,38.3728405084519,21.9767369744847,3.82927069734658,1
"902",1804,"Bodo","Nordland","2008",46000.92489,10042.3016,237893.08944,79648.9438,19.336805872876,12.6082043538661,2.98677017032836,1
"903",1813,"Bronnoy","Nordland","2008",8610.37687,592.4753,14656.29141,1239.0455,58.7486740617421,47.8170737071399,11.8286950802049,1
"904",1827,"Donna","Nordland","2008",2393.6303,176.3164,5435.30044,532.8283,44.0386014797739,33.0906597866517,10.2008478903992,1
"905",1926,"Dyroy","Troms","2008",0,0,0,0,0,0,0,0
"906",1853,"Evenes","Nordland","2008",0,0,0,0.764,0,0,0,0
"907",1841,"Fauske","Nordland","2008",2.57883,0.2193,1434.42658,115.224,0.179781247500308,0.19032493230577,12.4490260709574,1
"908",1859,"Flakstad","Nordland","2008",63080.63758,4567.9777,86776.5462,6683.0644,72.6931876668768,68.351543941429,12.9845443656057,1
"909",2023,"Gamvik","Finnmark","2008",36029.83266,2191.4169,86048.36964,6205.6929,41.8716040881864,35.3130091242511,13.8660373670763,1
"910",1838,"Gildeskal","Nordland","2008",3480.60296,353.9287,3963.90334,402.6572,87.8074630346561,87.8982668135575,9.84436225156287,1
"911",1919,"Gratangen","Troms","2008",0,0,0,0,0,0,0,0
"912",1866,"Hadsel","Nordland","2008",87817.02243,8945.9958,129294.2751,12380.8037,67.920271305191,72.2569876461251,10.4431245525684,1
"913",1849,"Hamaroy","Nordland","2008",27.23875,0.675,27.23875,0.675,100,100,40.3537037037037,0
"914",2004,"Hammerfest","Finnmark","2008",113433.55946,10182.5889,339332.74941,30986.8381,33.4284149281871,32.8610130118439,10.9508672138446,1
"915",1903,"Harstad","Troms","2008",4741.37339,596.97,10313.32521,1203.6963,45.9732752866425,49.5947358150058,8.56804595145802,1
"916",2015,"Hasvik","Finnmark","2008",28780.92884,2408.8904,149595.40418,15236.6328,19.2391798382853,15.8098605618428,9.81814067081803,1
"917",1832,"Hemnes","Nordland","2008",48.92222,3.6383,59.80786,4.0584,81.7989809366194,89.6486300019712,14.7368076089099,0
"918",1818,"Heroy","Nordland","2008",4531.57607,490.9085,10384.16834,1176.9944,43.6392778085491,41.7086521397213,8.82261490793839,1
"919",1917,"Ibestad","Troms","2008",15.32305,0.4885,15.32305,0.4885,100,100,31.3675537359263,0
"920",1940,"Kafjord","Troms","2008",1263.03367,130.3955,2440.19197,280.206,51.7596027496148,46.5355845342355,8.70856430626039,1
"921",1936,"Karlsoy","Troms","2008",48862.71577,3896.3241,101271.19251,7629.4336,48.2493733498547,51.0696377251386,13.273749772198,1
"922",1911,"Kvaefjord","Troms","2008",472.52961,46.7328,1582.30391,136.2811,29.863391413853,34.2914754870631,11.6105895094771,1
"923",1943,"Kvaenangen","Troms","2008",8975.75429,623.0297,21880.53968,1646.3121,41.0216311904058,37.8439604495405,13.2906389256326,1
"924",2017,"Kvalsund","Finnmark","2008",0,0,0,3.053,0,0,0,0
"925",1920,"Lavangen","Troms","2008",0,0,0,0,0,0,0,0
"926",2022,"Lebesby","Finnmark","2008",26812.83866,1870.8142,60698.4364,4286.9482,44.1738539742681,43.63976686259,14.158891959553,1
"927",1822,"Leirfjord","Nordland","2008",927.86005,11.5742,927.86005,11.8822,100,97.407887428254,78.0882370268132,0
"928",1931,"Lenvik","Troms","2008",69477.87356,5440.5699,161725.1959,13124.8536,42.9604510128159,41.4524235150326,12.3220571313649,1
"929",1851,"Lodingen","Nordland","2008",37966.47686,13142.0139,169075.82396,54481.0332,22.4552960741342,24.1221818458465,3.10338872134312,1
"930",2014,"Loppa","Finnmark","2008",14935.92417,1214.3095,20218.26397,1881.1277,73.8734254937122,64.5522098260528,10.7479486746168,1
"931",1834,"Luroy","Nordland","2008",7051.93774,696.0245,12051.46639,959.4862,58.5151840596885,72.5413768327257,12.5603332179243,1
"932",1938,"Lyngen","Troms","2008",6101.62211,213.6417,7341.29769,270.7082,83.1136723730924,78.9195524923146,27.1188596799063,1
"933",1924,"Malselv","Troms","2008",0,0,0,0.597,0,0,0,0
"934",2018,"Masoy","Finnmark","2008",58472.94692,5048.787,310144.85724,30221.8281,18.8534310838989,16.7057630772508,10.2622798400471,1
"935",1837,"Meloy","Nordland","2008",7433.52485,689.0107,9067.31865,829.5225,81.9815111493848,83.0611225132531,10.9307687856568,1
"936",1874,"Moskenes","Nordland","2008",66274.80796,4739.9345,118285.2099,8914.4306,56.0296659371274,53.171477940498,13.2689585243953,1
"937",1805,"Narvik","Nordland","2008",416.57942,8.7075,416.57942,8.7075,100,100,47.8414493252943,0
"938",1828,"Nesna","Nordland","2008",94.4358,7.0919,94.4358,7.0919,100,100,13.3160084039538,0
"939",2027,"Nesseby","Finnmark","2008",3254.85058,192.6775,5744.01419,356.9495,56.665085989281,53.9789241895562,16.0919519147667,1
"940",2019,"Nordkapp","Finnmark","2008",65698.42561,4919.7595,237853.34058,24152.2163,27.6214012591944,20.3698055652143,9.84809582795928,1
"941",1942,"Nordreisa","Troms","2008",2807.98,233.7343,4940.01673,427.5472,56.8415079031524,54.6686541275443,11.5543189851319,1
"942",1868,"Oksnes","Nordland","2008",162337.77878,14256.6847,256784.16217,21221.3562,63.2195449314848,67.1808369155973,12.1002710547783,1
"943",2020,"Porsanger","Finnmark","2008",4605.19649,247.6001,7649.80695,405.308,60.200166097002,61.0893690724091,18.8740586171504,1
"944",1833,"Rana","Nordland","2008",173.19713,6.6412,173.19713,7.2362,100,91.7774522539454,23.9348179983969,0
"945",1836,"Rodoy","Nordland","2008",11515.20604,1233.4409,15650.51155,1650.4605,73.5771862997028,74.7331366003609,9.48251203224797,1
"946",1856,"Rost","Nordland","2008",45431.84533,3594.0151,213732.33432,14659.2185,21.2564212497579,24.5170989162894,14.5800633451231,1
"947",1923,"Salangen","Troms","2008",0,0,0,0,0,0,0,0
"948",1840,"Saltdal","Nordland","2008",26.01549,0.4172,26.01549,0.4172,100,100,62.3573585810163,0
"949",1913,"Skanland","Troms","2008",0,0,0,0.219,0,0,0,0
"950",1941,"Skjervoy","Troms","2008",34332.6475,2711.8964,81452.18312,9210.0007,42.1506780848577,29.4451269694257,8.84388457429759,1
"951",1812,"Somna","Nordland","2008",8.3202,0.3012,8.3202,0.3012,100,100,27.6235059760956,0
"952",2030,"Sor-Varanger","Finnmark","2008",6233.34621,351.2819,383566.35824,33178.6332,1.62510243041173,1.05875940664126,11.5606437410448,1
"953",1845,"Sorfold","Nordland","2008",2035.51459,220.3196,2337.91027,245.4422,87.0655566263456,89.7643518514746,9.52529870576453,1
"954",1925,"Sorreisa","Troms","2008",10.34578,0.2585,10.34578,0.2585,100,100,40.0223597678917,0
"955",1870,"Sortland","Nordland","2008",3871.02969,1629.4839,164095.81606,32133.4024,2.35900572174527,5.07099708806435,5.10670529118946,1
"956",1848,"Steigen","Nordland","2008",5026.02182,529.6758,6508.40506,685.3108,77.2235559044938,77.2898661454044,9.49701224612249,1
"957",1939,"Storfjord","Troms","2008",0,0,0,0,0,0,0,0
"958",2025,"Tana","Finnmark","2008",0,0,0,12.828,0,0,0,0
"959",1852,"Tjeldsund","Nordland","2008",0,0,0,0,0,0,0,0
"960",1928,"Torsken","Troms","2008",22419.54656,1634.6932,100747.13732,9626.1876,22.2532839705306,16.9817301295894,10.4659436847044,1
"961",1835,"Traena","Nordland","2008",14643.87084,2971.3776,216627.91053,68674.7253,6.75991879540011,4.32674115115827,3.15440519905509,1
"962",1927,"Tranoy","Troms","2008",0,0,337.615,264.316,0,0,1.27731578867719,0
"963",1902,"Tromso","Troms","2008",132055.06459,16138.0853,1467383.73586,201678.2014,8.99935452212202,8.00189866231126,7.27586682980008,1
"964",1850,"Tysfjord","Nordland","2008",163.72124,18.6854,431.98627,45.2018,37.8996397269756,41.3377343380131,9.55683778079634,0
"965",2003,"Vadso","Finnmark","2008",0.9905,0.02,37049.82055,4202.9103,0.00267342725361729,0.000475860738688618,8.81527748760186,1
"966",1857,"Vaeroy","Nordland","2008",51358.35011,6691.5796,283192.04633,69276.0479,18.1355199680124,9.65929755354881,4.08787820487086,1
"967",1865,"Vagan","Nordland","2008",61507.5109,5492.4003,220052.90827,55434.0318,27.9512374471923,9.90799355857064,3.96963563941961,1
"968",2002,"Vardo","Finnmark","2008",34451.57274,2428.6501,53413.40495,4035.3363,64.4998624825546,60.1845774291476,13.2364197130237,1
"969",1824,"Vefsn","Nordland","2008",6.64429,0.6754,6.64429,0.6754,100,100,9.83756292567367,0
"970",1815,"Vega","Nordland","2008",2294.16738,224.3693,2736.63765,258.2726,83.831609201167,86.8730558332553,10.5959271328046,1
"971",1860,"Vestvagoy","Nordland","2008",151912.85461,12941.5605,210492.19943,23069.0326,72.170301332482,56.0992770021921,9.12444847947373,1
"972",1816,"Vevelstad","Nordland","2008",0,0,0,0,0,0,0,0
"973",1820,"Alstahaug","Nordland","2007",4.99745,0.3244,4.99745,0.3244,100,100,15.4052096177559,0
"974",2012,"Alta","Finnmark","2007",5337.66872,418.9875,5495.95787,469.6457,97.1198987738965,89.2135284108851,11.702348962207,1
"975",1871,"Andoy","Nordland","2007",196422.46367,17320.5381,255822.52368,21675.6819,76.780754424774,79.9076964679021,11.8022826160777,1
"976",1854,"Ballangen","Nordland","2007",20.3351,1.2038,617.4961,173.3238,3.29315440210878,0.694538199600978,3.56267344703959,0
"977",1933,"Balsfjord","Troms","2007",450.13317,49.1049,992.39578,105.6101,45.3582309670845,46.4964051733688,9.39678856473008,0
"978",2028,"Batsfjord","Finnmark","2007",77276.27979,6258.0184,437750.79375,37949.9595,17.6530301928208,16.4901846601444,11.534947586703,1
"979",1929,"Berg","Troms","2007",28013.84658,2166.3731,320459.86005,45750.7246,8.74176459280395,4.7351667518726,7.00447616626382,1
"980",2024,"Berlevag","Finnmark","2007",40140.66312,3227.37,65730.0826,5614.8639,61.0689375887077,57.4790423682398,11.7064427153791,1
"981",1811,"Bindal","Nordland","2007",1605.08514,124.5673,2415.7655,198.4308,66.4420921649887,62.7761920024512,12.1743474299353,1
"982",1867,"Bo","Nordland","2007",51623.82332,7523.1902,97182.21049,21062.9346,53.1206514646135,35.7176734527771,4.61389698707985,1
"983",1804,"Bodo","Nordland","2007",51605.49947,13429.3794,152764.13266,57088.8999,33.781162221407,23.5236261751823,2.67589904390503,1
"984",1813,"Bronnoy","Nordland","2007",8941.4324,730.3555,14002.65367,1167.0413,63.8552706559942,62.5818040886813,11.9984217096687,1
"985",1827,"Donna","Nordland","2007",3024.11507,219.2873,8514.55746,693.3965,35.5169964405878,31.6250947329558,12.2794929884994,1
"986",1926,"Dyroy","Troms","2007",0,0,0,0.181,0,0,0,0
"987",1853,"Evenes","Nordland","2007",0,0,0,1.187,0,0,0,0
"988",1841,"Fauske","Nordland","2007",231.38076,16.7501,1319.3317,98.6978,17.5377245919279,16.9710976333819,13.3673871150117,1
"989",1859,"Flakstad","Nordland","2007",67138.71114,5326.8405,100394.41183,7646.93611377778,66.8749484320775,69.6598012686732,13.1287106804927,1
"990",2023,"Gamvik","Finnmark","2007",32095.38803,2063.5447,99402.42024,7123.2778,32.2883365943284,28.9690330482408,13.9545898715336,1
"991",1838,"Gildeskal","Nordland","2007",3884.51667,383.7559,4110.45732,398.2076,94.5032722052446,96.3708126113113,10.3223979652824,1
"992",1919,"Gratangen","Troms","2007",0,0,0,0,0,0,0,0
"993",1866,"Hadsel","Nordland","2007",59299.58247,4608.7892,123709.08065,10446.8208,47.9347046784475,44.1166675320017,11.841792160348,1
"994",1849,"Hamaroy","Nordland","2007",23.28802,0.5318,23.28802,1.0808,100,49.2042931162102,21.5470207253886,0
"995",2004,"Hammerfest","Finnmark","2007",111821.84323,10407.1509,383113.30922,33143.7186,29.1876686449927,31.4000701780035,11.5591528471401,1
"996",1903,"Harstad","Troms","2007",5993.8498,687.1056,11015.62583,1225.8881,54.4122494037182,56.0496182318761,8.9858330707346,1
"997",2015,"Hasvik","Finnmark","2007",34107.63018,2542.2007,142238.08327,12335.2454,23.9792532322416,20.6092430070341,11.5310298788219,1
"998",1832,"Hemnes","Nordland","2007",58.00137,3.9107,65.33399,4.2606,88.7767148462844,91.787541660799,15.3344575881331,0
"999",1818,"Heroy","Nordland","2007",6391.88272,721.2985,10570.84187,1129.098,60.4671113105961,63.8827187719755,9.36220050872466,1
"1000",1917,"Ibestad","Troms","2007",0,0,0,0,0,0,0,0
"1001",1940,"Kafjord","Troms","2007",1172.00183,131.8496,2303.32866,234.6548,50.8829612704945,56.1887504538582,9.81581736235525,1
"1002",1936,"Karlsoy","Troms","2007",56789.16294,4414.057,126764.69776,13137.7795,44.7988785075773,33.5981967120091,9.64886781362102,1
"1003",1911,"Kvaefjord","Troms","2007",468.75127,65.9218,1229.95483,131.3786,38.1112589313544,50.1769694607798,9.36191152897047,1
"1004",1943,"Kvaenangen","Troms","2007",7097.09771,505.4035,15014.54664,1133.3903,47.2681452205339,44.5921850575217,13.2474635083784,1
"1005",2017,"Kvalsund","Finnmark","2007",254.65995,8.8556,301.72387,15.9221,84.4016583772441,55.6182915570182,18.9500047104339,0
"1006",1920,"Lavangen","Troms","2007",3.46675,0.21,3.46675,0.21,100,100,16.5083333333333,0
"1007",2022,"Lebesby","Finnmark","2007",17973.42968,1221.0943,51451.43494,3488.3051,34.9328054717224,35.0053755332353,14.7496946124351,1
"1008",1822,"Leirfjord","Nordland","2007",589.06302,8.286,590.24668,9.3601,99.7994635056651,88.5246952489824,63.0598690184934,0
"1009",1931,"Lenvik","Troms","2007",62500.30527,4906.9232,86907.67993,6746.127,71.9157447539055,72.7368933315367,12.8826035931431,1
"1010",1851,"Lodingen","Nordland","2007",40809.13023,15588.3683,99903.52562,36981.0745,40.8485386043576,42.1522860294392,2.70147709255987,1
"1011",2014,"Loppa","Finnmark","2007",14195.61451,1119.3579,21472.66307,1620.0583,66.1101720998596,69.0936801471898,13.2542533006374,1
"1012",1834,"Luroy","Nordland","2007",10401.90325,1020.9497,11309.18643,1103.0533,91.977467295143,92.556696942931,10.2526200955113,1
"1013",1938,"Lyngen","Troms","2007",6312.60466,244.2405,7126.5343,278.065,88.5788855320601,87.8357578264075,25.6290230701455,1
"1014",1924,"Malselv","Troms","2007",0,0,0,0.63,0,0,0,0
"1015",2018,"Masoy","Finnmark","2007",65027.82133,5184.6706,282948.43334,25070.024,22.9822164280586,20.6807564284741,11.2863247893181,1
"1016",1837,"Meloy","Nordland","2007",10094.08798,1010.6419,12516.05903,1262.5197,80.6490921447819,80.0495944736545,9.91355543204593,1
"1017",1874,"Moskenes","Nordland","2007",60860.14723,4730.3381,111141.1272,8988.6339,54.7593395561675,52.6257733113371,12.3646294238327,1
"1018",1805,"Narvik","Nordland","2007",403.01765,8.7583,403.01765,8.7583,100,100,46.0155110009933,0
"1019",1828,"Nesna","Nordland","2007",92.79939,8.1065,130.83459,10.5775,70.9287887859013,76.6390924131411,12.3691411013945,0
