"","county","municip_name","municip_numb","year","age","main_occupation","part_time_occupation"
"21876","Nordland","Tysfjord",1850,"2016","40-49",0,0
"21877","Nordland","Tysfjord",1850,"2016","50-59",0,1
"21878","Nordland","Tysfjord",1850,"2016","60-66",0,1
"21879","Nordland","Tysfjord",1850,"2016","67-69",2,1
"21880","Nordland","Tysfjord",1850,"2016","70 OG OVER",0,3
"21881","Nordland","Tysfjord",1850,"2017","<20",1,0
"21882","Nordland","Tysfjord",1850,"2017","20-29",2,0
"21883","Nordland","Tysfjord",1850,"2017","30-39",2,1
"21884","Nordland","Tysfjord",1850,"2017","40-49",2,0
"21885","Nordland","Tysfjord",1850,"2017","50-59",0,1
"21886","Nordland","Tysfjord",1850,"2017","60-66",0,1
"21887","Nordland","Tysfjord",1850,"2017","67-69",2,1
"21888","Nordland","Tysfjord",1850,"2017","70 OG OVER",0,3
"21889","Nordland","Tysfjord",1850,"2018","<20",0,0
"21890","Nordland","Tysfjord",1850,"2018","20-29",2,0
"21891","Nordland","Tysfjord",1850,"2018","30-39",3,1
"21892","Nordland","Tysfjord",1850,"2018","40-49",2,0
"21893","Nordland","Tysfjord",1850,"2018","50-59",1,0
"21894","Nordland","Tysfjord",1850,"2018","60-66",0,1
"21895","Nordland","Tysfjord",1850,"2018","67-69",1,1
"21896","Nordland","Tysfjord",1850,"2018","70 OG OVER",1,2
"21897","Nordland","Tysfjord",1850,"2019","<20",0,0
"21898","Nordland","Tysfjord",1850,"2019","20-29",2,1
"21899","Nordland","Tysfjord",1850,"2019","30-39",1,1
"21900","Nordland","Tysfjord",1850,"2019","40-49",3,0
"21901","Nordland","Tysfjord",1850,"2019","50-59",0,0
"21902","Nordland","Tysfjord",1850,"2019","60-66",1,0
"21903","Nordland","Tysfjord",1850,"2019","67-69",0,1
"21904","Nordland","Tysfjord",1850,"2019","70 OG OVER",2,2
"21905","Nordland","Vefsn",1824,"1983","<20",0,1
"21906","Nordland","Vefsn",1824,"1983","20-29",0,1
"21907","Nordland","Vefsn",1824,"1983","30-39",1,2
"21908","Nordland","Vefsn",1824,"1983","40-49",0,2
"21909","Nordland","Vefsn",1824,"1983","50-59",3,0
"21910","Nordland","Vefsn",1824,"1983","60-66",2,3
"21911","Nordland","Vefsn",1824,"1983","67-69",0,0
"21912","Nordland","Vefsn",1824,"1983","70 OG OVER",0,1
"21913","Nordland","Vefsn",1824,"1984","<20",0,0
"21914","Nordland","Vefsn",1824,"1984","20-29",0,2
"21915","Nordland","Vefsn",1824,"1984","30-39",1,1
"21916","Nordland","Vefsn",1824,"1984","40-49",0,0
"21917","Nordland","Vefsn",1824,"1984","50-59",3,2
"21918","Nordland","Vefsn",1824,"1984","60-66",1,2
"21919","Nordland","Vefsn",1824,"1984","67-69",0,3
"21920","Nordland","Vefsn",1824,"1984","70 OG OVER",0,1
"21921","Nordland","Vefsn",1824,"1985","<20",0,0
"21922","Nordland","Vefsn",1824,"1985","20-29",0,1
"21923","Nordland","Vefsn",1824,"1985","30-39",0,3
"21924","Nordland","Vefsn",1824,"1985","40-49",0,0
"21925","Nordland","Vefsn",1824,"1985","50-59",3,2
"21926","Nordland","Vefsn",1824,"1985","60-66",0,3
"21927","Nordland","Vefsn",1824,"1985","67-69",0,3
"21928","Nordland","Vefsn",1824,"1985","70 OG OVER",0,1
"21929","Nordland","Vefsn",1824,"1986","<20",0,1
"21930","Nordland","Vefsn",1824,"1986","20-29",0,2
"21931","Nordland","Vefsn",1824,"1986","30-39",0,2
"21932","Nordland","Vefsn",1824,"1986","40-49",0,0
"21933","Nordland","Vefsn",1824,"1986","50-59",2,2
"21934","Nordland","Vefsn",1824,"1986","60-66",0,2
"21935","Nordland","Vefsn",1824,"1986","67-69",0,2
"21936","Nordland","Vefsn",1824,"1986","70 OG OVER",0,2
"21937","Nordland","Vefsn",1824,"1987","<20",1,0
"21938","Nordland","Vefsn",1824,"1987","20-29",1,2
"21939","Nordland","Vefsn",1824,"1987","30-39",0,3
"21940","Nordland","Vefsn",1824,"1987","40-49",0,0
"21941","Nordland","Vefsn",1824,"1987","50-59",2,3
"21942","Nordland","Vefsn",1824,"1987","60-66",1,1
"21943","Nordland","Vefsn",1824,"1987","67-69",0,1
"21944","Nordland","Vefsn",1824,"1987","70 OG OVER",0,5
"21945","Nordland","Vefsn",1824,"1988","<20",0,0
"21946","Nordland","Vefsn",1824,"1988","20-29",2,2
"21947","Nordland","Vefsn",1824,"1988","30-39",1,1
"21948","Nordland","Vefsn",1824,"1988","40-49",0,1
"21949","Nordland","Vefsn",1824,"1988","50-59",2,2
"21950","Nordland","Vefsn",1824,"1988","60-66",1,1
"21951","Nordland","Vefsn",1824,"1988","67-69",0,1
"21952","Nordland","Vefsn",1824,"1988","70 OG OVER",0,5
"21953","Nordland","Vefsn",1824,"1989","<20",0,0
"21954","Nordland","Vefsn",1824,"1989","20-29",3,2
"21955","Nordland","Vefsn",1824,"1989","30-39",0,1
"21956","Nordland","Vefsn",1824,"1989","40-49",1,1
"21957","Nordland","Vefsn",1824,"1989","50-59",2,1
"21958","Nordland","Vefsn",1824,"1989","60-66",1,1
"21959","Nordland","Vefsn",1824,"1989","67-69",0,2
"21960","Nordland","Vefsn",1824,"1989","70 OG OVER",0,5
"21961","Nordland","Vefsn",1824,"1990","<20",0,0
"21962","Nordland","Vefsn",1824,"1990","20-29",3,1
"21963","Nordland","Vefsn",1824,"1990","30-39",0,1
"21964","Nordland","Vefsn",1824,"1990","40-49",2,1
"21965","Nordland","Vefsn",1824,"1990","50-59",0,1
"21966","Nordland","Vefsn",1824,"1990","60-66",2,1
"21967","Nordland","Vefsn",1824,"1990","67-69",0,1
"21968","Nordland","Vefsn",1824,"1990","70 OG OVER",0,6
"21969","Nordland","Vefsn",1824,"1991","<20",0,0
"21970","Nordland","Vefsn",1824,"1991","20-29",4,1
"21971","Nordland","Vefsn",1824,"1991","30-39",0,0
"21972","Nordland","Vefsn",1824,"1991","40-49",2,2
"21973","Nordland","Vefsn",1824,"1991","50-59",0,1
"21974","Nordland","Vefsn",1824,"1991","60-66",2,1
"21975","Nordland","Vefsn",1824,"1991","67-69",0,1
"21976","Nordland","Vefsn",1824,"1991","70 OG OVER",0,5
"21977","Nordland","Vefsn",1824,"1992","<20",0,0
"21978","Nordland","Vefsn",1824,"1992","20-29",1,0
"21979","Nordland","Vefsn",1824,"1992","30-39",0,0
"21980","Nordland","Vefsn",1824,"1992","40-49",2,0
"21981","Nordland","Vefsn",1824,"1992","50-59",1,1
"21982","Nordland","Vefsn",1824,"1992","60-66",2,1
"21983","Nordland","Vefsn",1824,"1992","67-69",0,0
"21984","Nordland","Vefsn",1824,"1992","70 OG OVER",0,6
"21985","Nordland","Vefsn",1824,"1993","<20",0,0
"21986","Nordland","Vefsn",1824,"1993","20-29",2,0
"21987","Nordland","Vefsn",1824,"1993","30-39",0,0
"21988","Nordland","Vefsn",1824,"1993","40-49",3,0
"21989","Nordland","Vefsn",1824,"1993","50-59",1,1
"21990","Nordland","Vefsn",1824,"1993","60-66",2,1
"21991","Nordland","Vefsn",1824,"1993","67-69",0,0
"21992","Nordland","Vefsn",1824,"1993","70 OG OVER",0,7
"21993","Nordland","Vefsn",1824,"1994","<20",0,0
"21994","Nordland","Vefsn",1824,"1994","20-29",1,0
"21995","Nordland","Vefsn",1824,"1994","30-39",0,0
"21996","Nordland","Vefsn",1824,"1994","40-49",3,1
"21997","Nordland","Vefsn",1824,"1994","50-59",2,0
"21998","Nordland","Vefsn",1824,"1994","60-66",1,2
"21999","Nordland","Vefsn",1824,"1994","67-69",1,0
"22000","Nordland","Vefsn",1824,"1994","70 OG OVER",0,6
"22001","Nordland","Vefsn",1824,"1995","<20",0,0
"22002","Nordland","Vefsn",1824,"1995","20-29",1,0
"22003","Nordland","Vefsn",1824,"1995","30-39",0,0
"22004","Nordland","Vefsn",1824,"1995","40-49",2,1
"22005","Nordland","Vefsn",1824,"1995","50-59",1,1
"22006","Nordland","Vefsn",1824,"1995","60-66",0,3
"22007","Nordland","Vefsn",1824,"1995","67-69",0,1
"22008","Nordland","Vefsn",1824,"1995","70 OG OVER",0,4
"22009","Nordland","Vefsn",1824,"1996","<20",0,0
"22010","Nordland","Vefsn",1824,"1996","20-29",2,0
"22011","Nordland","Vefsn",1824,"1996","30-39",0,0
"22012","Nordland","Vefsn",1824,"1996","40-49",2,2
"22013","Nordland","Vefsn",1824,"1996","50-59",3,1
"22014","Nordland","Vefsn",1824,"1996","60-66",0,1
"22015","Nordland","Vefsn",1824,"1996","67-69",0,3
"22016","Nordland","Vefsn",1824,"1996","70 OG OVER",0,5
"22017","Nordland","Vefsn",1824,"1997","<20",0,0
"22018","Nordland","Vefsn",1824,"1997","20-29",1,0
"22019","Nordland","Vefsn",1824,"1997","30-39",0,0
"22020","Nordland","Vefsn",1824,"1997","40-49",2,1
"22021","Nordland","Vefsn",1824,"1997","50-59",2,1
"22022","Nordland","Vefsn",1824,"1997","60-66",0,0
"22023","Nordland","Vefsn",1824,"1997","67-69",0,2
"22024","Nordland","Vefsn",1824,"1997","70 OG OVER",0,6
"22025","Nordland","Vefsn",1824,"1998","<20",0,0
"22026","Nordland","Vefsn",1824,"1998","20-29",1,0
"22027","Nordland","Vefsn",1824,"1998","30-39",0,0
"22028","Nordland","Vefsn",1824,"1998","40-49",2,0
"22029","Nordland","Vefsn",1824,"1998","50-59",3,1
"22030","Nordland","Vefsn",1824,"1998","60-66",0,0
"22031","Nordland","Vefsn",1824,"1998","67-69",0,2
"22032","Nordland","Vefsn",1824,"1998","70 OG OVER",0,6
"22033","Nordland","Vefsn",1824,"1999","<20",0,0
"22034","Nordland","Vefsn",1824,"1999","20-29",2,0
"22035","Nordland","Vefsn",1824,"1999","30-39",0,0
"22036","Nordland","Vefsn",1824,"1999","40-49",2,0
"22037","Nordland","Vefsn",1824,"1999","50-59",4,1
"22038","Nordland","Vefsn",1824,"1999","60-66",0,0
"22039","Nordland","Vefsn",1824,"1999","67-69",0,1
"22040","Nordland","Vefsn",1824,"1999","70 OG OVER",0,7
"22041","Nordland","Vefsn",1824,"2000","<20",0,0
"22042","Nordland","Vefsn",1824,"2000","20-29",1,0
"22043","Nordland","Vefsn",1824,"2000","30-39",0,0
"22044","Nordland","Vefsn",1824,"2000","40-49",2,0
"22045","Nordland","Vefsn",1824,"2000","50-59",4,1
"22046","Nordland","Vefsn",1824,"2000","60-66",0,0
"22047","Nordland","Vefsn",1824,"2000","67-69",0,0
"22048","Nordland","Vefsn",1824,"2000","70 OG OVER",0,8
"22049","Nordland","Vefsn",1824,"2001","<20",0,0
"22050","Nordland","Vefsn",1824,"2001","20-29",1,0
"22051","Nordland","Vefsn",1824,"2001","30-39",1,0
"22052","Nordland","Vefsn",1824,"2001","40-49",2,0
"22053","Nordland","Vefsn",1824,"2001","50-59",5,1
"22054","Nordland","Vefsn",1824,"2001","60-66",0,0
"22055","Nordland","Vefsn",1824,"2001","67-69",0,0
"22056","Nordland","Vefsn",1824,"2001","70 OG OVER",0,8
"22057","Nordland","Vefsn",1824,"2002","<20",0,0
"22058","Nordland","Vefsn",1824,"2002","20-29",2,0
"22059","Nordland","Vefsn",1824,"2002","30-39",1,0
"22060","Nordland","Vefsn",1824,"2002","40-49",2,0
"22061","Nordland","Vefsn",1824,"2002","50-59",2,2
"22062","Nordland","Vefsn",1824,"2002","60-66",1,0
"22063","Nordland","Vefsn",1824,"2002","67-69",0,0
"22064","Nordland","Vefsn",1824,"2002","70 OG OVER",0,7
"22065","Nordland","Vefsn",1824,"2003","<20",0,0
"22066","Nordland","Vefsn",1824,"2003","20-29",0,0
"22067","Nordland","Vefsn",1824,"2003","30-39",1,0
"22068","Nordland","Vefsn",1824,"2003","40-49",2,0
"22069","Nordland","Vefsn",1824,"2003","50-59",2,2
"22070","Nordland","Vefsn",1824,"2003","60-66",1,0
"22071","Nordland","Vefsn",1824,"2003","67-69",0,0
"22072","Nordland","Vefsn",1824,"2003","70 OG OVER",0,7
"22073","Nordland","Vefsn",1824,"2004","<20",0,0
"22074","Nordland","Vefsn",1824,"2004","20-29",0,0
"22075","Nordland","Vefsn",1824,"2004","30-39",0,0
"22076","Nordland","Vefsn",1824,"2004","40-49",0,0
"22077","Nordland","Vefsn",1824,"2004","50-59",2,2
"22078","Nordland","Vefsn",1824,"2004","60-66",2,0
"22079","Nordland","Vefsn",1824,"2004","67-69",0,0
"22080","Nordland","Vefsn",1824,"2004","70 OG OVER",0,3
"22081","Nordland","Vefsn",1824,"2005","<20",0,0
"22082","Nordland","Vefsn",1824,"2005","20-29",0,0
"22083","Nordland","Vefsn",1824,"2005","30-39",2,0
"22084","Nordland","Vefsn",1824,"2005","40-49",0,0
"22085","Nordland","Vefsn",1824,"2005","50-59",3,0
"22086","Nordland","Vefsn",1824,"2005","60-66",2,0
"22087","Nordland","Vefsn",1824,"2005","67-69",0,0
"22088","Nordland","Vefsn",1824,"2005","70 OG OVER",0,0
"22089","Nordland","Vefsn",1824,"2006","<20",0,0
"22090","Nordland","Vefsn",1824,"2006","20-29",1,0
"22091","Nordland","Vefsn",1824,"2006","30-39",1,0
"22092","Nordland","Vefsn",1824,"2006","40-49",0,0
"22093","Nordland","Vefsn",1824,"2006","50-59",3,0
"22094","Nordland","Vefsn",1824,"2006","60-66",3,0
"22095","Nordland","Vefsn",1824,"2006","67-69",0,0
"22096","Nordland","Vefsn",1824,"2006","70 OG OVER",0,0
"22097","Nordland","Vefsn",1824,"2007","<20",0,0
"22098","Nordland","Vefsn",1824,"2007","20-29",2,0
"22099","Nordland","Vefsn",1824,"2007","30-39",1,0
"22100","Nordland","Vefsn",1824,"2007","40-49",0,0
"22101","Nordland","Vefsn",1824,"2007","50-59",3,0
"22102","Nordland","Vefsn",1824,"2007","60-66",2,1
"22103","Nordland","Vefsn",1824,"2007","67-69",0,0
"22104","Nordland","Vefsn",1824,"2007","70 OG OVER",0,0
"22105","Nordland","Vefsn",1824,"2008","<20",0,0
"22106","Nordland","Vefsn",1824,"2008","20-29",0,0
"22107","Nordland","Vefsn",1824,"2008","30-39",1,0
"22108","Nordland","Vefsn",1824,"2008","40-49",0,0
"22109","Nordland","Vefsn",1824,"2008","50-59",3,0
"22110","Nordland","Vefsn",1824,"2008","60-66",2,2
"22111","Nordland","Vefsn",1824,"2008","67-69",0,0
"22112","Nordland","Vefsn",1824,"2008","70 OG OVER",0,0
"22113","Nordland","Vefsn",1824,"2009","<20",0,0
"22114","Nordland","Vefsn",1824,"2009","20-29",0,0
"22115","Nordland","Vefsn",1824,"2009","30-39",0,0
"22116","Nordland","Vefsn",1824,"2009","40-49",1,0
"22117","Nordland","Vefsn",1824,"2009","50-59",3,0
"22118","Nordland","Vefsn",1824,"2009","60-66",1,1
"22119","Nordland","Vefsn",1824,"2009","67-69",1,0
"22120","Nordland","Vefsn",1824,"2009","70 OG OVER",0,0
"22121","Nordland","Vefsn",1824,"2010","<20",0,0
"22122","Nordland","Vefsn",1824,"2010","20-29",0,0
"22123","Nordland","Vefsn",1824,"2010","30-39",1,0
"22124","Nordland","Vefsn",1824,"2010","40-49",0,0
"22125","Nordland","Vefsn",1824,"2010","50-59",3,0
"22126","Nordland","Vefsn",1824,"2010","60-66",1,1
"22127","Nordland","Vefsn",1824,"2010","67-69",1,0
"22128","Nordland","Vefsn",1824,"2010","70 OG OVER",0,0
"22129","Nordland","Vefsn",1824,"2011","<20",0,0
"22130","Nordland","Vefsn",1824,"2011","20-29",1,0
"22131","Nordland","Vefsn",1824,"2011","30-39",1,0
"22132","Nordland","Vefsn",1824,"2011","40-49",0,0
"22133","Nordland","Vefsn",1824,"2011","50-59",4,0
"22134","Nordland","Vefsn",1824,"2011","60-66",1,1
"22135","Nordland","Vefsn",1824,"2011","67-69",1,1
"22136","Nordland","Vefsn",1824,"2011","70 OG OVER",0,0
"22137","Nordland","Vefsn",1824,"2012","<20",0,0
"22138","Nordland","Vefsn",1824,"2012","20-29",0,0
"22139","Nordland","Vefsn",1824,"2012","30-39",1,0
"22140","Nordland","Vefsn",1824,"2012","40-49",0,1
"22141","Nordland","Vefsn",1824,"2012","50-59",2,1
"22142","Nordland","Vefsn",1824,"2012","60-66",1,1
"22143","Nordland","Vefsn",1824,"2012","67-69",0,1
"22144","Nordland","Vefsn",1824,"2012","70 OG OVER",1,0
"22145","Nordland","Vefsn",1824,"2013","<20",0,0
"22146","Nordland","Vefsn",1824,"2013","20-29",0,0
"22147","Nordland","Vefsn",1824,"2013","30-39",1,0
"22148","Nordland","Vefsn",1824,"2013","40-49",0,2
"22149","Nordland","Vefsn",1824,"2013","50-59",2,0
"22150","Nordland","Vefsn",1824,"2013","60-66",0,2
"22151","Nordland","Vefsn",1824,"2013","67-69",1,1
"22152","Nordland","Vefsn",1824,"2013","70 OG OVER",1,0
"22153","Nordland","Vefsn",1824,"2014","<20",0,0
"22154","Nordland","Vefsn",1824,"2014","20-29",0,0
"22155","Nordland","Vefsn",1824,"2014","30-39",0,1
"22156","Nordland","Vefsn",1824,"2014","40-49",1,2
"22157","Nordland","Vefsn",1824,"2014","50-59",2,0
"22158","Nordland","Vefsn",1824,"2014","60-66",0,1
"22159","Nordland","Vefsn",1824,"2014","67-69",1,1
"22160","Nordland","Vefsn",1824,"2014","70 OG OVER",1,1
"22161","Nordland","Vefsn",1824,"2015","<20",0,0
"22162","Nordland","Vefsn",1824,"2015","20-29",0,0
"22163","Nordland","Vefsn",1824,"2015","30-39",0,0
"22164","Nordland","Vefsn",1824,"2015","40-49",1,3
"22165","Nordland","Vefsn",1824,"2015","50-59",0,0
"22166","Nordland","Vefsn",1824,"2015","60-66",1,1
"22167","Nordland","Vefsn",1824,"2015","67-69",0,2
"22168","Nordland","Vefsn",1824,"2015","70 OG OVER",1,1
"22169","Nordland","Vefsn",1824,"2016","<20",0,0
"22170","Nordland","Vefsn",1824,"2016","20-29",0,0
"22171","Nordland","Vefsn",1824,"2016","30-39",0,0
"22172","Nordland","Vefsn",1824,"2016","40-49",1,3
"22173","Nordland","Vefsn",1824,"2016","50-59",0,0
"22174","Nordland","Vefsn",1824,"2016","60-66",0,1
"22175","Nordland","Vefsn",1824,"2016","67-69",0,1
"22176","Nordland","Vefsn",1824,"2016","70 OG OVER",1,2
"22177","Nordland","Vefsn",1824,"2017","<20",0,0
"22178","Nordland","Vefsn",1824,"2017","20-29",0,0
"22179","Nordland","Vefsn",1824,"2017","30-39",0,0
"22180","Nordland","Vefsn",1824,"2017","40-49",1,2
"22181","Nordland","Vefsn",1824,"2017","50-59",0,1
"22182","Nordland","Vefsn",1824,"2017","60-66",0,1
"22183","Nordland","Vefsn",1824,"2017","67-69",0,0
"22184","Nordland","Vefsn",1824,"2017","70 OG OVER",1,2
"22185","Nordland","Vefsn",1824,"2018","<20",0,0
"22186","Nordland","Vefsn",1824,"2018","20-29",0,0
"22187","Nordland","Vefsn",1824,"2018","30-39",0,0
"22188","Nordland","Vefsn",1824,"2018","40-49",0,2
"22189","Nordland","Vefsn",1824,"2018","50-59",0,1
"22190","Nordland","Vefsn",1824,"2018","60-66",1,0
"22191","Nordland","Vefsn",1824,"2018","67-69",0,0
"22192","Nordland","Vefsn",1824,"2018","70 OG OVER",0,2
"22193","Nordland","Vefsn",1824,"2019","<20",0,0
"22194","Nordland","Vefsn",1824,"2019","20-29",1,0
"22195","Nordland","Vefsn",1824,"2019","30-39",0,0
"22196","Nordland","Vefsn",1824,"2019","40-49",0,1
"22197","Nordland","Vefsn",1824,"2019","50-59",0,2
"22198","Nordland","Vefsn",1824,"2019","60-66",1,0
"22199","Nordland","Vefsn",1824,"2019","67-69",0,0
"22200","Nordland","Vefsn",1824,"2019","70 OG OVER",0,2
"22201","Nordland","Vega",1815,"1983","<20",11,1
"22202","Nordland","Vega",1815,"1983","20-29",24,1
"22203","Nordland","Vega",1815,"1983","30-39",20,0
"22204","Nordland","Vega",1815,"1983","40-49",15,6
"22205","Nordland","Vega",1815,"1983","50-59",20,5
"22206","Nordland","Vega",1815,"1983","60-66",11,5
"22207","Nordland","Vega",1815,"1983","67-69",1,7
"22208","Nordland","Vega",1815,"1983","70 OG OVER",0,29
"22209","Nordland","Vega",1815,"1984","<20",16,0
"22210","Nordland","Vega",1815,"1984","20-29",27,0
"22211","Nordland","Vega",1815,"1984","30-39",21,2
"22212","Nordland","Vega",1815,"1984","40-49",15,4
"22213","Nordland","Vega",1815,"1984","50-59",19,4
"22214","Nordland","Vega",1815,"1984","60-66",13,8
"22215","Nordland","Vega",1815,"1984","67-69",1,4
"22216","Nordland","Vega",1815,"1984","70 OG OVER",1,32
"22217","Nordland","Vega",1815,"1985","<20",12,1
"22218","Nordland","Vega",1815,"1985","20-29",26,1
"22219","Nordland","Vega",1815,"1985","30-39",25,1
"22220","Nordland","Vega",1815,"1985","40-49",20,2
"22221","Nordland","Vega",1815,"1985","50-59",15,4
"22222","Nordland","Vega",1815,"1985","60-66",12,9
"22223","Nordland","Vega",1815,"1985","67-69",3,4
"22224","Nordland","Vega",1815,"1985","70 OG OVER",0,31
"22225","Nordland","Vega",1815,"1986","<20",7,2
"22226","Nordland","Vega",1815,"1986","20-29",24,1
"22227","Nordland","Vega",1815,"1986","30-39",20,1
"22228","Nordland","Vega",1815,"1986","40-49",19,2
"22229","Nordland","Vega",1815,"1986","50-59",19,3
"22230","Nordland","Vega",1815,"1986","60-66",10,9
"22231","Nordland","Vega",1815,"1986","67-69",2,3
"22232","Nordland","Vega",1815,"1986","70 OG OVER",0,34
"22233","Nordland","Vega",1815,"1987","<20",5,1
"22234","Nordland","Vega",1815,"1987","20-29",25,2
"22235","Nordland","Vega",1815,"1987","30-39",19,1
"22236","Nordland","Vega",1815,"1987","40-49",18,0
"22237","Nordland","Vega",1815,"1987","50-59",20,4
"22238","Nordland","Vega",1815,"1987","60-66",8,8
"22239","Nordland","Vega",1815,"1987","67-69",3,4
"22240","Nordland","Vega",1815,"1987","70 OG OVER",0,35
"22241","Nordland","Vega",1815,"1988","<20",6,1
"22242","Nordland","Vega",1815,"1988","20-29",22,2
"22243","Nordland","Vega",1815,"1988","30-39",13,1
"22244","Nordland","Vega",1815,"1988","40-49",18,1
"22245","Nordland","Vega",1815,"1988","50-59",20,4
"22246","Nordland","Vega",1815,"1988","60-66",8,8
"22247","Nordland","Vega",1815,"1988","67-69",3,3
"22248","Nordland","Vega",1815,"1988","70 OG OVER",0,37
"22249","Nordland","Vega",1815,"1989","<20",4,1
"22250","Nordland","Vega",1815,"1989","20-29",26,1
"22251","Nordland","Vega",1815,"1989","30-39",14,2
"22252","Nordland","Vega",1815,"1989","40-49",16,2
"22253","Nordland","Vega",1815,"1989","50-59",23,4
"22254","Nordland","Vega",1815,"1989","60-66",10,7
"22255","Nordland","Vega",1815,"1989","67-69",1,4
"22256","Nordland","Vega",1815,"1989","70 OG OVER",1,34
"22257","Nordland","Vega",1815,"1990","<20",6,0
"22258","Nordland","Vega",1815,"1990","20-29",19,1
"22259","Nordland","Vega",1815,"1990","30-39",12,3
"22260","Nordland","Vega",1815,"1990","40-49",17,0
"22261","Nordland","Vega",1815,"1990","50-59",22,3
"22262","Nordland","Vega",1815,"1990","60-66",9,8
"22263","Nordland","Vega",1815,"1990","67-69",2,4
"22264","Nordland","Vega",1815,"1990","70 OG OVER",2,29
"22265","Nordland","Vega",1815,"1991","<20",1,0
"22266","Nordland","Vega",1815,"1991","20-29",21,1
"22267","Nordland","Vega",1815,"1991","30-39",13,2
"22268","Nordland","Vega",1815,"1991","40-49",17,1
"22269","Nordland","Vega",1815,"1991","50-59",20,7
"22270","Nordland","Vega",1815,"1991","60-66",11,6
"22271","Nordland","Vega",1815,"1991","67-69",3,4
"22272","Nordland","Vega",1815,"1991","70 OG OVER",2,30
"22273","Nordland","Vega",1815,"1992","<20",1,0
"22274","Nordland","Vega",1815,"1992","20-29",19,3
"22275","Nordland","Vega",1815,"1992","30-39",12,2
"22276","Nordland","Vega",1815,"1992","40-49",19,0
"22277","Nordland","Vega",1815,"1992","50-59",17,6
"22278","Nordland","Vega",1815,"1992","60-66",11,6
"22279","Nordland","Vega",1815,"1992","67-69",6,4
"22280","Nordland","Vega",1815,"1992","70 OG OVER",2,26
"22281","Nordland","Vega",1815,"1993","<20",1,0
"22282","Nordland","Vega",1815,"1993","20-29",18,1
"22283","Nordland","Vega",1815,"1993","30-39",14,1
"22284","Nordland","Vega",1815,"1993","40-49",18,0
"22285","Nordland","Vega",1815,"1993","50-59",18,3
"22286","Nordland","Vega",1815,"1993","60-66",14,4
"22287","Nordland","Vega",1815,"1993","67-69",3,4
"22288","Nordland","Vega",1815,"1993","70 OG OVER",0,12
"22289","Nordland","Vega",1815,"1994","<20",2,0
"22290","Nordland","Vega",1815,"1994","20-29",14,0
"22291","Nordland","Vega",1815,"1994","30-39",12,2
"22292","Nordland","Vega",1815,"1994","40-49",21,1
"22293","Nordland","Vega",1815,"1994","50-59",16,3
"22294","Nordland","Vega",1815,"1994","60-66",16,3
"22295","Nordland","Vega",1815,"1994","67-69",3,3
"22296","Nordland","Vega",1815,"1994","70 OG OVER",0,14
"22297","Nordland","Vega",1815,"1995","<20",2,0
"22298","Nordland","Vega",1815,"1995","20-29",16,1
"22299","Nordland","Vega",1815,"1995","30-39",10,2
"22300","Nordland","Vega",1815,"1995","40-49",20,0
"22301","Nordland","Vega",1815,"1995","50-59",17,3
"22302","Nordland","Vega",1815,"1995","60-66",13,3
"22303","Nordland","Vega",1815,"1995","67-69",2,2
"22304","Nordland","Vega",1815,"1995","70 OG OVER",3,14
"22305","Nordland","Vega",1815,"1996","<20",2,0
"22306","Nordland","Vega",1815,"1996","20-29",10,1
"22307","Nordland","Vega",1815,"1996","30-39",12,1
"22308","Nordland","Vega",1815,"1996","40-49",17,2
"22309","Nordland","Vega",1815,"1996","50-59",15,3
"22310","Nordland","Vega",1815,"1996","60-66",14,3
"22311","Nordland","Vega",1815,"1996","67-69",1,2
"22312","Nordland","Vega",1815,"1996","70 OG OVER",0,15
"22313","Nordland","Vega",1815,"1997","<20",2,0
"22314","Nordland","Vega",1815,"1997","20-29",11,0
"22315","Nordland","Vega",1815,"1997","30-39",7,2
"22316","Nordland","Vega",1815,"1997","40-49",20,2
"22317","Nordland","Vega",1815,"1997","50-59",16,2
"22318","Nordland","Vega",1815,"1997","60-66",12,3
"22319","Nordland","Vega",1815,"1997","67-69",4,1
"22320","Nordland","Vega",1815,"1997","70 OG OVER",0,16
"22321","Nordland","Vega",1815,"1998","<20",1,0
"22322","Nordland","Vega",1815,"1998","20-29",9,0
"22323","Nordland","Vega",1815,"1998","30-39",7,2
"22324","Nordland","Vega",1815,"1998","40-49",10,4
"22325","Nordland","Vega",1815,"1998","50-59",16,2
"22326","Nordland","Vega",1815,"1998","60-66",10,4
"22327","Nordland","Vega",1815,"1998","67-69",3,1
"22328","Nordland","Vega",1815,"1998","70 OG OVER",0,17
"22329","Nordland","Vega",1815,"1999","<20",0,0
"22330","Nordland","Vega",1815,"1999","20-29",6,0
"22331","Nordland","Vega",1815,"1999","30-39",9,1
"22332","Nordland","Vega",1815,"1999","40-49",11,4
"22333","Nordland","Vega",1815,"1999","50-59",14,4
"22334","Nordland","Vega",1815,"1999","60-66",11,2
"22335","Nordland","Vega",1815,"1999","67-69",4,3
"22336","Nordland","Vega",1815,"1999","70 OG OVER",0,13
"22337","Nordland","Vega",1815,"2000","<20",1,0
"22338","Nordland","Vega",1815,"2000","20-29",1,0
"22339","Nordland","Vega",1815,"2000","30-39",7,1
"22340","Nordland","Vega",1815,"2000","40-49",10,4
"22341","Nordland","Vega",1815,"2000","50-59",14,3
"22342","Nordland","Vega",1815,"2000","60-66",9,3
"22343","Nordland","Vega",1815,"2000","67-69",2,5
