"municip_name","municip_number","municip_number_old","water_entity_id"
"Kvaenangen","5429",1943,"kvaenangen_skorpa_spildra_0403040104_3_c"
"Skjervoy","5427",1941,"kvaenangen_ytre_0403040104_4_c"
"Kvaenangen","5429",1943,"kvaenangen_ytre_0403040104_4_c"
"Skjervoy","5427",1941,"lauksundet_0403040200_c"
"Skjervoy","5427",1941,"skjervoy_havn_0403040300_c"
"Nordreisa","5428",1942,"reisaelva_utlop_0403040401_1_c"
"Nordreisa","5428",1942,"reisafjorden_indre_0403040401_2_c"
"Nordreisa","5428",1942,"reisafjorden_ytre_0403040402_c"
"Nordreisa","5428",1942,"straumfjorden_0403040500_1_c"
"Nordreisa","5428",1942,"straumfjordnes_straumfjorden_0403040500_2_c"
"Nordreisa","5428",1942,"oksfjorden_0403040600_c"
"Kvaenangen","5429",1943,"burfjorden_0403040700_c"
"Kvaenangen","5429",1943,"isfjorden_0403040800_1_c"
"Kvaenangen","5429",1943,"jokelfjorden_0403040800_2_c"
"Kvaenangen","5429",1943,"olderfjorden_0403040900_c"
"Loppa","5432",2014,"mevaer_havn_loppa_oy_0420000030_2_c"
"Skjervoy","5427",1941,"lopphavet_0420000030_3_c"
"Kvaenangen","5429",1943,"lopphavet_0420000030_3_c"
"Loppa","5432",2014,"lopphavet_0420000030_3_c"
"Hasvik","5433",2015,"lopphavet_0420000030_3_c"
"Loppa","5432",2014,"bukt_nord_for_bjorndalen_0420000030_4_c"
"Hammerfest","5406",2004,"trombak_tarhalsen_0420000031_c"
"Kvalsund","5406",2017,"trombak_tarhalsen_0420000031_c"
"Hasvik","5433",2015,"trombak_tarhalsen_0420000031_c"
"Loppa","5432",2014,"frakkfjorden_0420010100_c"
"Loppa","5432",2014,"sandland_havn_0420010200_1_c"
"Loppa","5432",2014,"sandlandsfjorden_0420010200_2_c"
"Loppa","5432",2014,"langfjorden_0420010300_c"
"Loppa","5432",2014,"bergsfjorden_0420010400_c"
"Alta","5403",2012,"soroysundet_0420020100_10_c"
"Hammerfest","5406",2004,"soroysundet_0420020100_10_c"
"Kvalsund","5406",2017,"soroysundet_0420020100_10_c"
"Loppa","5432",2014,"soroysundet_0420020100_10_c"
"Hasvik","5433",2015,"soroysundet_0420020100_10_c"
"Loppa","5432",2014,"trollvika_0420020100_2_c"
"Hammerfest","5406",2004,"rypklubben_0420020100_8_c"
"Kvalsund","5406",2017,"rypklubben_0420020100_8_c"
"Loppa","5432",2014,"ullsfjorden_0420020200_c"
"Loppa","5432",2014,"nuvsfjorden_0420020300_c"
"Hasvik","5433",2015,"sorfjorden_0420020400_c"
"Hasvik","5433",2015,"nordfjorden_0420020500_c"
"Hasvik","5433",2015,"smalfjorden_0420020600_c"
"Hasvik","5433",2015,"lille_kjerringfjorden_0420020700_c"
"Alta","5403",2012,"store_kjerringfjorden_0420020800_c"
"Hammerfest","5406",2004,"bardfjorden_0420020900_c"
"Kvalsund","5406",2017,"bardfjorden_0420020900_c"
"Hammerfest","5406",2004,"skreifjorden_0420021000_c"
"Kvalsund","5406",2017,"skreifjorden_0420021000_c"
"Hammerfest","5406",2004,"jofjorden_0420021100_c"
"Kvalsund","5406",2017,"jofjorden_0420021100_c"
"Hammerfest","5406",2004,"eidvagen_0420021201_c"
"Kvalsund","5406",2017,"eidvagen_0420021201_c"
"Hammerfest","5406",2004,"vinnasundet_0420021202_1_c"
"Kvalsund","5406",2017,"vinnasundet_0420021202_1_c"
"Hammerfest","5406",2004,"honsebyfjorden_njiŋŋevuotna_0420021202_2_c"
"Kvalsund","5406",2017,"honsebyfjorden_njiŋŋevuotna_0420021202_2_c"
"Hammerfest","5406",2004,"hammerfest_havn_0420021300_c"
"Kvalsund","5406",2017,"hammerfest_havn_0420021300_c"
"Hammerfest","5406",2004,"akkarfjorden_0420021400_c"
"Kvalsund","5406",2017,"akkarfjorden_0420021400_c"
"Hammerfest","5406",2004,"skippernesfjorden_0420021500_c"
"Kvalsund","5406",2017,"skippernesfjorden_0420021500_c"
"Hammerfest","5406",2004,"langstrandfjorden_0420021600_c"
"Kvalsund","5406",2017,"langstrandfjorden_0420021600_c"
"Hammerfest","5406",2004,"slettnes_0420021700_c"
"Kvalsund","5406",2017,"slettnes_0420021700_c"
"Hammerfest","5406",2004,"hamnefjorden_0420021800_c"
"Kvalsund","5406",2017,"hamnefjorden_0420021800_c"
"Hammerfest","5406",2004,"husfjorden_0420021900_c"
"Kvalsund","5406",2017,"husfjorden_0420021900_c"
"Hammerfest","5406",2004,"komagfjordbotn_0420022000_c"
"Kvalsund","5406",2017,"komagfjordbotn_0420022000_c"
"Hammerfest","5406",2004,"straumen_0420022100_c"
"Kvalsund","5406",2017,"straumen_0420022100_c"
"Hammerfest","5406",2004,"kobbefjorden_0420022200_c"
"Kvalsund","5406",2017,"kobbefjorden_0420022200_c"
"Hasvik","5433",2015,"oyfjorden_0420022300_c"
"Hasvik","5433",2015,"kipparfjorden_0420022400_c"
"Hasvik","5433",2015,"meltefjorden_0420022500_c"
"Hasvik","5433",2015,"hasfjorden_0420022600_c"
"Hasvik","5433",2015,"hasvik_0420022700_c"
"Loppa","5432",2014,"oksfjorden_midtre_0420030101_2_c"
"Loppa","5432",2014,"vassdalsbotn_0420030101_3_c"
"Loppa","5432",2014,"oksfjorden_ytre_0420030101_4_c"
"Loppa","5432",2014,"oksfjordbotn_0420030102_1_c"
"Loppa","5432",2014,"oksfjorden_indre_0420030102_2_c"
"Alta","5403",2012,"lillebukta_ytre_simavik_0420030200_1_c"
"Loppa","5432",2014,"stjernsundet_deponi_0420030200_5_c"
"Alta","5403",2012,"stjernsundet_0420030200_7_c"
"Loppa","5432",2014,"stjernsundet_0420030200_7_c"
"Alta","5403",2012,"altafjorden_ytre_0420030300_2_c"
"Alta","5403",2012,"hjemmeluft__bossekop_og_tollevika_0420030300_4_c"
"Alta","5403",2012,"talvikbukta_0420030300_5_c"
"Alta","5403",2012,"altafjorden_indre_0420030300_6_c"
"Alta","5403",2012,"langfjordbotn_0420030401_2_c"
"Alta","5403",2012,"tappeluft_0420030401_3_c"
"Alta","5403",2012,"langfjorden_indre_0420030401_4_c"
"Alta","5403",2012,"langfjorden_ytre_0420030402_c"
"Alta","5403",2012,"kafjord_indre_0420030501_1_c"
"Alta","5403",2012,"kafjordbotn_0420030501_2_c"
"Alta","5403",2012,"kafjorden_0420030502_c"
"Alta","5403",2012,"rafsbotn_0420030600_2_c"
"Alta","5403",2012,"russeluft_0420030600_3_c"
"Alta","5403",2012,"bukta_og_utlopet_til_altaelva_0420030600_5_c"
"Alta","5403",2012,"leirbotnen_0420030700_c"
"Alta","5403",2012,"skillefjorden_0420030800_c"
"Alta","5403",2012,"korsfjorden_0420030900_c"
"Alta","5403",2012,"rognsundet_0420031000_c"
"Alta","5403",2012,"innerpollen_0420031100_c"
"Alta","5403",2012,"store_kufjorden_0420031200_c"
"Alta","5403",2012,"store_lerresfjorden_0420031300_c"
"Alta","5403",2012,"vargsundet_0420031400_c"
"Hammerfest","5406",2004,"vargsundet_0420031400_c"
"Kvalsund","5406",2017,"vargsundet_0420031400_c"
"Hammerfest","5406",2004,"kvalsundet_/_beritsfjord_deponi_0420031500_2_c"
"Kvalsund","5406",2017,"kvalsundet_/_beritsfjord_deponi_0420031500_2_c"
"Hammerfest","5406",2004,"kvalsundet_0420031500_4_c"
"Kvalsund","5406",2017,"kvalsundet_0420031500_4_c"
"Hammerfest","5406",2004,"rypefjorden_0420031600_2_c"
"Kvalsund","5406",2017,"rypefjorden_0420031600_2_c"
"Hammerfest","5406",2004,"grotnes_avfallsdeponi_0420031600_3_c"
"Kvalsund","5406",2017,"grotnes_avfallsdeponi_0420031600_3_c"
"Hammerfest","5406",2004,"straumen_0420031600_6_c"
"Kvalsund","5406",2017,"straumen_0420031600_6_c"
"Hasvik","5433",2015,"breivikbotn_0420040100_1_c"
"Hasvik","5433",2015,"breivikfjorden_0420040100_2_c"
"Hasvik","5433",2015,"markeila_0420040200_c"
"Hasvik","5433",2015,"sandfjorden_0420040300_c"
"Hasvik","5433",2015,"ofjorden_0420040400_c"
"Hasvik","5433",2015,"bolefjorden_0420040500_c"
"Hasvik","5433",2015,"borrfjorden_0420040601_c"
"Hasvik","5433",2015,"galtefjorden_0420040602_1_c"
"Hasvik","5433",2015,"donnesfjorden_0420040602_2_c"
"Hammerfest","5406",2004,"honsebyvika_0420040701_c"
"Kvalsund","5406",2017,"honsebyvika_0420040701_c"
"Hammerfest","5406",2004,"sandoyfjorden_0420040702_c"
"Kvalsund","5406",2017,"sandoyfjorden_0420040702_c"
"Hammerfest","5406",2004,"finnfjorden_0420040800_c"
"Kvalsund","5406",2017,"finnfjorden_0420040800_c"
"Hammerfest","5406",2004,"gamvikfjorden_0420040900_c"
"Kvalsund","5406",2017,"gamvikfjorden_0420040900_c"
"Hammerfest","5406",2004,"tarhalsen_furuholmen_fyr_0421000030_c"
"Kvalsund","5406",2017,"tarhalsen_furuholmen_fyr_0421000030_c"
"Masoy","5434",2018,"tarhalsen_furuholmen_fyr_0421000030_c"
"Masoy","5434",2018,"fruholmen_fyr_hjelmsoya_0421000031_c"
"Nordkapp","5435",2019,"gjesvaer_0421000032_4_c"
"Masoy","5434",2018,"masoyfjorden_nord_0421000032_6_c"
"Nordkapp","5435",2019,"masoyfjorden_nord_0421000032_6_c"
"Hammerfest","5406",2004,"revsbotn_ytre_0421010100_c"
"Kvalsund","5406",2017,"revsbotn_ytre_0421010100_c"
"Masoy","5434",2018,"revsbotn_ytre_0421010100_c"
"Hammerfest","5406",2004,"sandbukta_forsolbukta_0421010200_c"
"Kvalsund","5406",2017,"sandbukta_forsolbukta_0421010200_c"
"Hammerfest","5406",2004,"kvalfjorden_0421010300_c"
"Kvalsund","5406",2017,"kvalfjorden_0421010300_c"
"Hammerfest","5406",2004,"sammelsundet_0421010400_c"
"Kvalsund","5406",2017,"sammelsundet_0421010400_c"
"Hammerfest","5406",2004,"repparfjorden_ytre_0421010500_1_c"
"Kvalsund","5406",2017,"repparfjorden_ytre_0421010500_1_c"
"Hammerfest","5406",2004,"repparfjorden_indre_0421010500_2_c"
"Kvalsund","5406",2017,"repparfjorden_indre_0421010500_2_c"
"Hammerfest","5406",2004,"revsbotn_indre_0421010600_c"
"Kvalsund","5406",2017,"revsbotn_indre_0421010600_c"
"Masoy","5434",2018,"revsbotn_indre_0421010600_c"
"Masoy","5434",2018,"lillefjorden_0421010700_c"
"Masoy","5434",2018,"valfjorden_0421010800_c"
"Masoy","5434",2018,"tufjorden_0421010900_c"
"Masoy","5434",2018,"mafjorden_0421011000_c"
"Masoy","5434",2018,"rolvsoysundet_0421020100_c"
"Masoy","5434",2018,"trollsundet_0421020200_c"
"Masoy","5434",2018,"langfjorden_0421020300_c"
"Masoy","5434",2018,"reinoysundet_0421020400_c"
"Masoy","5434",2018,"indre_pollen_0421020501_c"
"Masoy","5434",2018,"ytre_pollen_0421020502_c"
"Masoy","5434",2018,"snefjorden_0421020600_c"
"Masoy","5434",2018,"bakfjorden_0421020700_c"
"Masoy","5434",2018,"selvika_0421020800_c"
"Masoy","5434",2018,"myrfjorden_0421020900_c"
"Masoy","5434",2018,"akkarfjorden_0421021000_c"
"Masoy","5434",2018,"russehamn_0421021100_c"
"Masoy","5434",2018,"masoyfjorden_ost_0421030100_c"
"Nordkapp","5435",2019,"masoyfjorden_ost_0421030100_c"
"Masoy","5434",2018,"breidsundet_0421030200_3_c"
"Masoy","5434",2018,"breidsundet_0421030200_8_c"
"Masoy","5434",2018,"havoysundet_0421030300_c"
"Masoy","5434",2018,"eiterfjorden_0421030400_c"
"Masoy","5434",2018,"masoyfjorden_vest_0421030500_c"
"Masoy","5434",2018,"vesterbotnen_0421030601_c"
"Masoy","5434",2018,"osterbotn_0421030602_c"
"Masoy","5434",2018,"kulfjorden_0421030603_c"
"Masoy","5434",2018,"ryggefjorden_0421030700_c"
"Masoy","5434",2018,"kobbefjorden_0421030800_c"
"Masoy","5434",2018,"mageroysundet_vest_0421030900_c"
"Nordkapp","5435",2019,"mageroysundet_vest_0421030900_c"
"Nordkapp","5435",2019,"mageroysundet_ost_0421031000_c"
"Nordkapp","5435",2019,"vester_lafjorden_0421031100_1_c"
"Nordkapp","5435",2019,"lafjorden_0421031100_2_c"
"Nordkapp","5435",2019,"sarnesfjorden_0421031200_c"
"Nordkapp","5435",2019,"vassfjorden_0421031300_c"
"Nordkapp","5435",2019,"tufjorden_0421031400_c"
"Nordkapp","5435",2019,"ytre_porsangen_0422000030_c"
"Lebesby","5438",2022,"ytre_porsangen_0422000030_c"
"Lebesby","5438",2022,"kinnarodden_vardnesodden_0422000031_c"
"Gamvik","5439",2023,"kinnarodden_vardnesodden_0422000031_c"
"Porsanger","5436",2020,"klubben_0422010100_13_c"
"Nordkapp","5435",2019,"porsangerfjorden_indre_0422010100_16_c"
"Porsanger","5436",2020,"porsangerfjorden_indre_0422010100_16_c"
"Nordkapp","5435",2019,"porsangerfjorden_ytre_0422010100_2_c"
"Nordkapp","5435",2019,"innerbukta/_repvag_0422010100_4_c"
"Nordkapp","5435",2019,"nordvagen_0422010200_c"
"Nordkapp","5435",2019,"even_hansen_bukta_0422010300_7_c"
"Nordkapp","5435",2019,"honningsvag_havn_0422010300_8_c"
"Nordkapp","5435",2019,"strandbukta_0422010400_c"
"Porsanger","5436",2020,"smorfjorden_0422010500_c"
"Porsanger","5436",2020,"leaibevuotna_0422010600_c"
"Porsanger","5436",2020,"vesterbotn_0422010701_c"
"Porsanger","5436",2020,"soggovutna_0422010702_c"
"Porsanger","5436",2020,"roddenjargsjoen_0422010703_c"
"Nordkapp","5435",2019,"risfjorden_0422010801_c"
"Nordkapp","5435",2019,"skipsfjorden_0422010802_c"
"Nordkapp","5435",2019,"kamoyfjorden_0422010803_c"
"Nordkapp","5435",2019,"skarsvag_/_grovavfallsdeponi_0422010900_3_c"
"Nordkapp","5435",2019,"risfjorden_0422010900_4_c"
"Lebesby","5438",2022,"laksefjorden_indre_0422020100_1_c"
"Lebesby","5438",2022,"laksefjorden_ytre_0422020100_2_c"
"Lebesby","5438",2022,"veidnesholmen_0422020200_5_c"
"Lebesby","5438",2022,"lille_porsanger_0422020200_6_c"
"Lebesby","5438",2022,"storfjorden_0422020300_c"
"Lebesby","5438",2022,"friarfjorden_0422020400_1_c"
"Lebesby","5438",2022,"ifjorden_0422020400_2_c"
"Lebesby","5438",2022,"bekkarfjorden_0422020500_c"
"Lebesby","5438",2022,"vardnessundet_maroysundet_0422020600_c"
"Lebesby","5438",2022,"eidsfjorden_0422020700_c"
"Lebesby","5438",2022,"kifjorden_0422020802_c"
"Lebesby","5438",2022,"kjollefjorden_0422020900_c"
"Lebesby","5438",2022,"oksefjorden_0422021000_c"
"Lebesby","5438",2022,"sandfjorden_0422021100_c"
"Gamvik","5439",2023,"mehamn_havn_0422021200_2_c"
"Gamvik","5439",2023,"mehamnsfjorden_0422021200_3_c"
"Gamvik","5439",2023,"vevikneset_0422021200_7_c"
"Gamvik","5439",2023,"skittenfjorden_0422021300_c"
"Gamvik","5439",2023,"sandfjorden_0422021400_c"
"Gamvik","5439",2023,"vardnesodden_kjolnes_0423000030_11_c"
"Gamvik","5439",2023,"flintodden_0423000030_7_c"
"Berlevag","5440",2024,"kjolnes_fyr_makkaur_0423000031_c"
"Batsfjord","5443",2028,"kjolnes_fyr_makkaur_0423000031_c"
"Vardo","5404",2002,"makkaur_blodskytodden_0423000032_c"
"Batsfjord","5443",2028,"makkaur_blodskytodden_0423000032_c"
"Gamvik","5439",2023,"risfjorden_0423010100_c"
"Gamvik","5439",2023,"koifjorden_0423010200_c"
"Berlevag","5440",2024,"strommen_0423020101_c"
"Berlevag","5440",2024,"kongsfjorden_0423020102_c"
"Batsfjord","5443",2028,"batsfjorden_ytre_0423020200_10_c"
"Batsfjord","5443",2028,"batsfjorden_indre_0423020200_5_c"
"Batsfjord","5443",2028,"batsfjord_ytre_havn_0423020200_6_c"
"Batsfjord","5443",2028,"neptunbukt_foma_0423020200_7_c"
"Batsfjord","5443",2028,"neptunbukta_0423020200_8_c"
"Batsfjord","5443",2028,"batsfjord_/_deponi_0423020200_9_c"
"Batsfjord","5443",2028,"syltefjorden_nordfjorden_innenfor_molo_0423020300_1_c"
"Batsfjord","5443",2028,"syltefjorden_0423020300_4_c"
"Batsfjord","5443",2028,"syltefjorden_deponi_0423020300_5_c"
"Vardo","5404",2002,"blodskytodden_vardo_fyr_0424000030_c"
"Vardo","5404",2002,"vardo_fyr_kibergneset_0424000031_c"
"Vardo","5404",2002,"ostervagen_0424010100_1_c"
"Vardo","5404",2002,"bussesundet_0424010100_2_c"
"Vardo","5404",2002,"reinoysundet_0424010200_c"
"Vadso","5405",2003,"ekkeroy_yttersida_0424020100_12_c"
"Vadso","5405",2003,"skittenelv_deponi_0424020100_14_c"
"Vadso","5405",2003,"vadso_oya_vest_0424020100_15_c"
"Vadso","5405",2003,"varangerfjorden_indre_finnmark_0424020100_20_c"
"Nesseby","5442",2027,"varangerfjorden_indre_finnmark_0424020100_20_c"
"Nesseby","5442",2027,"varangerfjorden_indre_finnmark_0424020100_20_c"
"Sor-Varanger","5444",2030,"varangerfjorden_indre_finnmark_0424020100_20_c"
"Sor-Varanger","5444",2030,"varangerfjorden_indre_finnmark_0424020100_20_c"
"Vardo","5404",2002,"varangerfjorden_ytre_finnmark_0424020100_22_c"
"Vadso","5405",2003,"varangerfjorden_ytre_finnmark_0424020100_22_c"
"Sor-Varanger","5444",2030,"varangerfjorden_ytre_finnmark_0424020100_22_c"
"Sor-Varanger","5444",2030,"varangerfjorden_ytre_finnmark_0424020100_22_c"
"Vardo","5404",2002,"kiberg_0424020100_4_c"
"Vadso","5405",2003,"vadso_havn_ost_0424020100_7_c"
"Vadso","5405",2003,"vadso_havn_0424020200_c"
"Nesseby","5442",2027,"meskfjorden_0424020300_c"
"Nesseby","5442",2027,"meskfjorden_0424020300_c"
"Nesseby","5442",2027,"karlebotn/stuorravuonna_0424020400_c"
"Nesseby","5442",2027,"karlebotn/stuorravuonna_0424020400_c"
