"Year","Municip_number","Species","SSB","Stock","Flim","Blim","Fmsy","MSYBtrigger","F","b_score","f_score","stock_score","Total_catch_new","Municip_name_new","catch_runmean","Seaarea","catch_per_area","max_catch_area","weighted_catch","weighted_catch_score","total_tons","catch_prop","fish_score"
2000,"1941","Atlantic cod",239037,"cod.27.1-2",0.74,220000,0.4,460000,0.823,0.0793208333333333,0,0.0396604166666666,3073.3416,"Skjervoy",3857.11436666667,1088,3.54514188112745,5.91757457435674,0.599086980076262,0.0237600392493995,7510.89993333333,0.513535581741519,43.0221509978656
2001,"1941","Atlantic cod",363501,"cod.27.1-2",0.74,220000,0.4,460000,0.707,0.597920833333333,0.0970588235294119,0.347489828431373,4146.512,"Skjervoy",3853.3755,1088,3.54170542279412,5.57334966477031,0.635471598916821,0.220819916880616,8453.54996666667,0.455829268791728,59.2823049276449
2002,"1941","Atlantic cod",505998,"cod.27.1-2",0.74,220000,0.4,460000,0.655,1,0.25,0.625,4340.2729,"Skjervoy",3864.94873333333,1088,3.55234258578431,6.76454968595219,0.525141029440791,0.328213143400495,9390.40036666667,0.411585085025004,66.7710785742749
2003,"1941","Atlantic cod",595218,"cod.27.1-2",0.74,220000,0.4,460000,0.576,1,0.482352941176471,0.741176470588235,3108.0613,"Skjervoy",3682.45063333333,1088,3.38460536151961,7.56612998527849,0.447336401582457,0.331555215290527,8771.63413333333,0.419813523610105,65.8468654636382
2004,"1941","Atlantic cod",709114,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,3599.0177,"Skjervoy",3099.22143333333,1088,2.84854911151961,6.83531205252798,0.416740170694343,0.220627149191123,7635.95746666667,0.405872013675089,62.3340431555456
2005,"1941","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,2590.5853,"Skjervoy",2853.40103333333,1088,2.62261124387255,5.5205201154918,0.475065970054692,0.251505513558366,8922.08103333333,0.319813395851583,71.0583995199842
2006,"1941","Atlantic cod",602187,"cod.27.1-2",0.74,220000,0.4,460000,0.659,1,0.238235294117647,0.619117647058824,2370.6001,"Skjervoy",2608.50056666667,1088,2.39751890318627,4.59229792817479,0.522073903018563,0.323225166427669,9297.92543333333,0.280546513883099,77.0589872009817
2007,"1941","Atlantic cod",653169,"cod.27.1-2",0.74,220000,0.4,460000,0.453,1,0.844117647058824,0.922058823529412,2864.3163,"Skjervoy",2748.17626666667,1088,2.52589730392157,4.60993545856511,0.547924656782023,0.505218764415189,9790.54986666667,0.280696825417664,81.967372998473
2008,"1941","Atlantic cod",688680,"cod.27.1-2",0.74,220000,0.4,460000,0.319,1,1,1,3009.6124,"Skjervoy",2326.2643,1088,2.13811056985294,5.03458199614891,0.424684824179731,0.424684824179731,7354.9182,0.316286903095673,76.6648161352604
2009,"1941","Atlantic cod",1099774,"cod.27.1-2",0.74,220000,0.4,460000,0.272,1,1,1,1104.8642,"Skjervoy",2431.4613,1088,2.23479898897059,6.00892485914991,0.371913285879689,0.371913285879689,6383.2434,0.380913142055652,52.6868736544764
2010,"1941","Atlantic cod",1398250,"cod.27.1-2",0.74,220000,0.4,460000,0.277,1,1,1,3179.9073,"Skjervoy",2548.72853333333,1088,2.34258137254902,7.75275763086578,0.302161048247218,0.302161048247218,5658.1203,0.450454991798837,41.8849182138554
2011,"1941","Atlantic cod",2012786,"cod.27.1-2",0.74,220000,0.4,460000,0.268,1,1,1,3361.4141,"Skjervoy",3161.68226666667,1088,2.90595796568627,9.82878396448438,0.295657934510184,0.295657934510184,6338.42613333333,0.49881188171297,38.0527979439725
2012,"1941","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,2943.7254,"Skjervoy",2810.32623333333,1088,2.58302043504902,12.3516945023891,0.209122759193032,0.209122759193032,6209.77573333333,0.4525648516174,40.7134055315716
2013,"1941","Atlantic cod",2645872,"cod.27.1-2",0.74,220000,0.4,460000,0.271,1,1,1,2125.8392,"Skjervoy",2183.95133333333,1088,2.00730821078431,15.1046429271858,0.132893456698105,0.132893456698105,5441.2683,0.401368065848422,38.0735005788331
2014,"1941","Atlantic cod",2507946,"cod.27.1-2",0.74,220000,0.4,460000,0.299,1,1,1,1482.2894,"Skjervoy",2026.92993333333,1088,1.86298707107843,16.0594070924262,0.116005968362122,0.116005968362122,4904.4352,0.41328508802264,37.4973560262294
2015,"1941","Atlantic cod",2071319,"cod.27.1-2",0.74,220000,0.4,460000,0.318,1,1,1,2472.6612,"Skjervoy",2201.1338,1088,2.02310091911765,15.2378587665811,0.132768058170654,0.132768058170654,4477.08703333333,0.491644183731936,32.1495915159851
2016,"1941","Atlantic cod",1700333,"cod.27.1-2",0.74,220000,0.4,460000,0.33,1,1,1,2648.4508,"Skjervoy",2826.6836,1088,2.59805477941176,436.358408912776,0.00595394686190428,0.00595394686190428,5976.62536666667,0.472956463988058,0.529399162472915
2017,"1941","Atlantic cod",1821497,"cod.27.1-2",0.74,220000,0.4,460000,0.387,1,1,1,3358.9388,"Skjervoy",45785409.4632,1088,42082.1778154412,81419.3973665936,0.516856906051082,0.516856906051082,77445054.6139333,0.591198620640686,52.6930830287997
2018,"1941","Atlantic cod",1525907,"cod.27.1-2",0.74,220000,0.4,460000,0.422,1,0.935294117647059,0.96764705882353,137350221,"Skjervoy",45785409.4632,1088,42082.1778154412,81419.3973665936,0.516856906051082,0.500135064972959,77445054.4776,0.591198621681425,51.7251254332824
2015,"1941","Atlantic herring",4798000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.067,1,1,1,1.304,"Skjervoy",1.304,1088,0.00119852941176471,29.7124617588971,0.0000403376004819196,0.0000403376004819196,4477.08703333333,0.000291260810944998,32.1495915159851
1994,"1941","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,972.2266,"Skjervoy",801.9874,1088,0.737120772058824,3.0420937661597,0.242307051892537,0.242307051892537,4513.54563333333,0.177684566669091,12.8829198874035
1995,"1941","Haddock",208941,"had.27.1-2",0.77,50000,0.35,80000,0.328,1,1,1,664.6127,"Skjervoy",801.9874,1088,0.737120772058824,3.0420937661597,0.242307051892537,0.242307051892537,4513.54563333333,0.177684566669091,14.1542668823715
1996,"1941","Haddock",250661,"had.27.1-2",0.77,50000,0.35,80000,0.391,1,0.902380952380952,0.951190476190476,769.1229,"Skjervoy",839.631033333333,1088,0.771719699754902,2.61231849177698,0.29541562492633,0.280996528947783,5461.86376666667,0.153726103250238,17.9600223856057
1997,"1941","Haddock",220527,"had.27.1-2",0.77,50000,0.35,80000,0.465,1,0.726190476190476,0.863095238095238,1085.1575,"Skjervoy",902.458566666667,1088,0.829465594362745,2.6493601360919,0.313081480717944,0.270219135143463,7290.91883333333,0.123778441002624,24.7312969465313
1998,"1941","Haddock",160426,"had.27.1-2",0.77,50000,0.35,80000,0.46,1,0.738095238095238,0.869047619047619,853.0953,"Skjervoy",794.516066666667,1088,0.730253737745098,2.34939648463163,0.310826096200444,0.270122678840862,7711.3606,0.103031891241951,25.8988022369445
1999,"1941","Haddock",115023,"had.27.1-2",0.77,50000,0.35,80000,0.466,1,0.723809523809524,0.861904761904762,445.2954,"Skjervoy",633.011933333333,1088,0.58181243872549,1.7754590042148,0.327696915188868,0.282443531662786,7484.0706,0.0845812348875134,30.1697840304351
2000,"1941","Haddock",93447,"had.27.1-2",0.77,50000,0.35,80000,0.368,1,0.957142857142857,0.978571428571429,600.6451,"Skjervoy",604.6018,1088,0.555700183823529,1.20286907324863,0.461978943662363,0.452079394869599,7510.89993333333,0.0804965856776737,43.0221509978656
2001,"1941","Haddock",93381,"had.27.1-2",0.77,50000,0.35,80000,0.365,1,0.964285714285714,0.982142857142857,767.8649,"Skjervoy",681.255166666667,1088,0.626153645833333,1.28294465467163,0.488059748761021,0.479344396104574,8453.54996666667,0.0805880570118986,59.2823049276449
2002,"1941","Haddock",107449,"had.27.1-2",0.77,50000,0.35,80000,0.341,1,1,1,675.2555,"Skjervoy",624.940633333333,1088,0.574393964460784,2.12846094365428,0.26986352095079,0.26986352095079,9390.40036666667,0.0665510104927688,66.7710785742749
2003,"1941","Haddock",139684,"had.27.1-2",0.77,50000,0.35,80000,0.407,1,0.864285714285714,0.932142857142857,431.7015,"Skjervoy",564.953333333333,1088,0.519258578431373,2.95863591550317,0.175506075523005,0.163596734683944,8771.63413333333,0.0644068510776616,65.8468654636382
2004,"1941","Haddock",159778,"had.27.1-2",0.77,50000,0.35,80000,0.417,1,0.84047619047619,0.920238095238095,587.903,"Skjervoy",441.404233333333,1088,0.405702420343137,3.4087808031162,0.119016869601078,0.109523857382897,7635.95746666667,0.0578060099549009,62.3340431555456
2005,"1941","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,304.6082,"Skjervoy",473.623133333333,1088,0.435315379901961,3.08364587108965,0.141169057051332,0.126716034543696,8922.08103333333,0.053084379256796,71.0583995199842
2006,"1941","Haddock",172205,"had.27.1-2",0.77,50000,0.35,80000,0.389,1,0.907142857142857,0.953571428571429,528.3582,"Skjervoy",409.347333333333,1088,0.376238357843137,2.76571598064943,0.13603651295922,0.129720532000399,9297.92543333333,0.0440256631727559,77.0589872009817
2007,"1941","Haddock",179156,"had.27.1-2",0.77,50000,0.35,80000,0.355,1,0.988095238095238,0.994047619047619,395.0756,"Skjervoy",504.197366666667,1088,0.463416697303922,2.34137256607658,0.197925227286858,0.19674710093396,9790.54986666667,0.0514983707282141,81.967372998473
2008,"1941","Haddock",198050,"had.27.1-2",0.77,50000,0.35,80000,0.291,1,1,1,589.1583,"Skjervoy",385.181366666667,1088,0.354026991421569,1.98159154065117,0.178657904093208,0.178657904093208,7354.9182,0.0523705847152272,76.6648161352604
2009,"1941","Haddock",211140,"had.27.1-2",0.77,50000,0.35,80000,0.259,1,1,1,171.3102,"Skjervoy",350.9975,1088,0.322607996323529,2.09316503076083,0.15412449165858,0.15412449165858,6383.2434,0.054987328228781,52.6868736544764
2010,"1941","Haddock",311541,"had.27.1-2",0.77,50000,0.35,80000,0.241,1,1,1,292.524,"Skjervoy",274.331266666667,1088,0.252142708333333,3.04667268059472,0.0827600253677773,0.0827600253677773,5658.1203,0.0484845235027376,41.8849182138554
2011,"1941","Haddock",432296,"had.27.1-2",0.77,50000,0.35,80000,0.232,1,1,1,359.1596,"Skjervoy",432.945266666667,1088,0.397927634803922,4.06676078562143,0.0978487931256856,0.0978487931256856,6338.42613333333,0.0683048532174002,38.0527979439725
2012,"1941","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,647.1522,"Skjervoy",474.090066666667,1088,0.435744546568627,4.30105253746635,0.101311142510553,0.101311142510553,6209.77573333333,0.0763457630396872,40.7134055315716
2013,"1941","Haddock",604134,"had.27.1-2",0.77,50000,0.35,80000,0.164,1,1,1,415.9584,"Skjervoy",430.200333333333,1088,0.395404718137255,3.93205063333962,0.100559416703499,0.100559416703499,5441.2683,0.0790625107262829,38.0735005788331
2014,"1941","Haddock",596585,"had.27.1-2",0.77,50000,0.35,80000,0.168,1,1,1,227.4904,"Skjervoy",272.5023,1088,0.250461672794118,3.40508696639748,0.073555147127153,0.073555147127153,4904.4352,0.0555624223559932,37.4973560262294
2015,"1941","Haddock",555089,"had.27.1-2",0.77,50000,0.35,80000,0.201,1,1,1,174.0581,"Skjervoy",148.417933333333,1088,0.136413541666667,3.1317300731204,0.0435585246753871,0.0435585246753871,4477.08703333333,0.0331505579919074,32.1495915159851
2016,"1941","Haddock",526338,"had.27.1-2",0.77,50000,0.35,80000,0.255,1,1,1,43.7053,"Skjervoy",87.4099666666667,1088,0.0803400428921569,90.8430075019595,0.000884383345525234,0.000884383345525234,5976.62536666667,0.0146253046333098,0.529399162472915
2017,"1941","Haddock",388448,"had.27.1-2",0.77,50000,0.35,80000,0.383,1,0.921428571428571,0.960714285714286,44.4665,"Skjervoy",8254400.3906,1088,7586.76506488971,23325.4177187032,0.325257414738872,0.312479444874131,77445054.6139333,0.106583957255225,52.6930830287997
2018,"1941","Haddock",279971,"had.27.1-2",0.77,50000,0.35,80000,0.378,1,0.933333333333333,0.966666666666667,24763113,"Skjervoy",8254400.3906,1088,7586.76506488971,23325.4177187032,0.325257414738872,0.314415500914243,77445054.4776,0.106583957442854,51.7251254332824
1994,"1941","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,420.0184,"Skjervoy",643.795733333333,1088,0.591724019607843,3.87417625720179,0.152735441116773,0.0215811541739878,4513.54563333333,0.142636362991168,12.8829198874035
1995,"1941","Saithe",196889,"pok.27.1-2",0.58,136000,NA,220000,0.372,0.724869047619048,NA,0.724869047619048,417.7747,"Skjervoy",643.795733333333,1088,0.591724019607843,3.87417625720179,0.152735441116773,0.11071319373999,4513.54563333333,0.142636362991168,14.1542668823715
1996,"1941","Saithe",246126,"pok.27.1-2",0.58,136000,NA,220000,0.36,1,NA,1,1093.5941,"Skjervoy",1157.32403333333,1088,1.06371694240196,4.90991455058444,0.216646732125989,0.216646732125989,5461.86376666667,0.211891779578318,17.9600223856057
1997,"1941","Saithe",245371,"pok.27.1-2",0.58,136000,NA,220000,0.255,1,NA,1,1960.6033,"Skjervoy",2286.3464,1088,2.10142132352941,5.60136145292458,0.37516259951984,0.37516259951984,7290.91883333333,0.313588239324111,24.7312969465313
1998,"1941","Saithe",294112,"pok.27.1-2",0.58,136000,NA,220000,0.254,1,NA,1,3804.8418,"Skjervoy",2501.2378,1088,2.29893180147059,4.79545264006449,0.47939829126113,0.47939829126113,7711.3606,0.324357519994591,25.8988022369445
1999,"1941","Saithe",310104,"pok.27.1-2",0.58,136000,NA,220000,0.254,1,NA,1,1738.2683,"Skjervoy",2662.52346666667,1088,2.44717230392157,3.64016136757,0.672270280576925,0.672270280576925,7484.0706,0.355758731974905,30.1697840304351
2000,"1941","Saithe",370374,"pok.27.1-2",0.58,136000,NA,220000,0.225,1,NA,1,2444.4603,"Skjervoy",2861.55776666667,1088,2.63010824142157,2.67068724676428,0.98480578158604,0.98480578158604,7510.89993333333,0.380987337345168,43.0221509978656
2001,"1941","Saithe",376555,"pok.27.1-2",0.58,136000,NA,220000,0.196,1,NA,1,4401.9447,"Skjervoy",3810.09696666667,1088,3.50192735906863,3.50192735906863,1,1,8453.54996666667,0.450709699675323,59.2823049276449
2002,"1941","Saithe",452970,"pok.27.1-2",0.58,136000,NA,220000,0.188,1,NA,1,4583.8859,"Skjervoy",4808.5195,1088,4.41959512867647,4.41959512867647,1,1,9390.40036666667,0.512067570310305,66.7710785742749
2003,"1941","Saithe",442949,"pok.27.1-2",0.58,136000,NA,220000,0.182,1,NA,1,5439.7279,"Skjervoy",4445.5095,1088,4.08594623161765,4.08594623161765,1,1,8771.63413333333,0.506805166794006,65.8468654636382
2004,"1941","Saithe",525691,"pok.27.1-2",0.58,136000,NA,220000,0.176,1,NA,1,3312.9147,"Skjervoy",4006.01546666667,1088,3.68199950980392,3.68199950980392,1,1,7635.95746666667,0.524625167721818,62.3340431555456
2005,"1941","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,3265.4038,"Skjervoy",5557.07203333333,1088,5.10760297181373,5.10760297181373,1,1,8922.08103333333,0.622844828753722,71.0583995199842
2006,"1941","Saithe",543695,"pok.27.1-2",0.58,136000,NA,220000,0.247,1,NA,1,10092.8976,"Skjervoy",6268.1222,1088,5.76114172794118,5.76114172794118,1,1,9297.92543333333,0.674142016403853,77.0589872009817
2007,"1941","Saithe",552527,"pok.27.1-2",0.58,136000,NA,220000,0.261,1,NA,1,5446.0652,"Skjervoy",6537.42556666667,1088,6.00866320465686,6.00866320465686,1,1,9790.54986666667,0.667728131279354,81.967372998473
2008,"1941","Saithe",477066,"pok.27.1-2",0.58,136000,NA,220000,0.329,1,NA,1,4073.3139,"Skjervoy",4551.97776666667,1088,4.18380309436275,4.18380309436275,1,1,7354.9182,0.618902568714723,76.6648161352604
2009,"1941","Saithe",368792,"pok.27.1-2",0.58,136000,NA,220000,0.342,1,NA,1,4136.5542,"Skjervoy",3509.51516666667,1088,3.22565732230392,4.76477832751438,0.676979515222618,0.676979515222618,6383.2434,0.549801244719364,52.6868736544764
2010,"1941","Saithe",333601,"pok.27.1-2",0.58,136000,NA,220000,0.377,1,NA,1,2318.6774,"Skjervoy",2780.89966666667,1088,2.55597395833333,4.54685458435423,0.56214112655559,0.56214112655559,5658.1203,0.491488253911227,41.8849182138554
2011,"1941","Saithe",298212,"pok.27.1-2",0.58,136000,NA,220000,0.373,1,NA,1,1887.4674,"Skjervoy",2710.7794,1088,2.49152518382353,4.71129523039789,0.52884080958202,0.52884080958202,6338.42613333333,0.427673896165517,38.0527979439725
2012,"1941","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,3926.1934,"Skjervoy",2888.7544,1088,2.65510514705882,4.05625313853484,0.654570870302704,0.654570870302704,6209.77573333333,0.465194642133936,40.7134055315716
2013,"1941","Saithe",331872,"pok.27.1-2",0.58,136000,NA,220000,0.289,1,NA,1,2852.6024,"Skjervoy",2787.89626666667,1088,2.56240465686274,4.11384032882258,0.622874115679674,0.622874115679674,5441.2683,0.512361477684654,38.0735005788331
2014,"1941","Saithe",360463,"pok.27.1-2",0.58,136000,NA,220000,0.261,1,NA,1,1584.893,"Skjervoy",2599.9368,1088,2.38964779411765,3.9227229315402,0.60918087660588,0.60918087660588,4904.4352,0.530119513048108,37.4973560262294
2015,"1941","Saithe",372942,"pok.27.1-2",0.58,136000,NA,220000,0.247,1,NA,1,3362.315,"Skjervoy",2123.43763333333,1088,1.95168900122549,3.63326718290938,0.537171890469848,0.537171890469848,4477.08703333333,0.474290005426222,32.1495915159851
2016,"1941","Saithe",413202,"pok.27.1-2",0.58,136000,NA,220000,0.241,1,NA,1,1423.1049,"Skjervoy",3062.39546666667,1088,2.81470171568627,585.064609786138,0.00481092458611562,0.00481092458611562,5976.62536666667,0.512395420289602,0.529399162472915
2017,"1941","Saithe",431671,"pok.27.1-2",0.58,136000,NA,220000,0.22,1,NA,1,4401.7665,"Skjervoy",23405244.6238,1088,21512.1733674632,34570.5528671463,0.622268710892011,0.622268710892011,77445054.6139333,0.302217420343701,52.6930830287997
2018,"1941","Saithe",494841,"pok.27.1-2",0.58,136000,NA,220000,0.231,1,NA,1,70209909,"Skjervoy",23405244.6238,1088,21512.1733674632,34570.5528671463,0.622268710892011,0.622268710892011,77445054.4776,0.302217420875721,51.7251254332824
1994,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,106.797,"Skjervoy",175.6245,1088,0.161419577205882,0.678883254289253,0.237772218103801,0.237772218103801,4513.54563333333,0.038910540463573,12.8829198874035
1995,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,167.4995,"Skjervoy",175.6245,1088,0.161419577205882,0.678883254289253,0.237772218103801,0.237772218103801,4513.54563333333,0.038910540463573,14.1542668823715
1996,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,252.577,"Skjervoy",214.621333333333,1088,0.197262254901961,0.694620212016069,0.283985768754736,0.283985768754736,5461.86376666667,0.0392945233535759,17.9600223856057
1997,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,223.7875,"Skjervoy",236.125,1088,0.217026654411765,0.626519117717508,0.346400689578989,0.346400689578989,7290.91883333333,0.0323861786693415,24.7312969465313
1998,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,232.0105,"Skjervoy",231.612,1088,0.212878676470588,0.746528451277485,0.28515815586975,0.28515815586975,7711.3606,0.0300351665567293,25.8988022369445
1999,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,239.038,"Skjervoy",225.2625,1088,0.207042738970588,0.796185827622939,0.260043235872117,0.260043235872117,7484.0706,0.0300989277145515,30.1697840304351
2000,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,204.739,"Skjervoy",187.626,1088,0.172450367647059,0.669915686314767,0.257421002627533,0.257421002627533,7510.89993333333,0.0249804952356397,43.0221509978656
2001,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,119.101,"Skjervoy",108.822333333333,1088,0.100020526960784,0.455333251209614,0.219664447292341,0.219664447292341,8453.54996666667,0.0128729745210512,59.2823049276449
2002,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.627,"Skjervoy",91.9915,1088,0.0845510110294118,0.319077340012729,0.264985946748957,0.264985946748957,9390.40036666667,0.00979633417192141,66.7710785742749
2003,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,154.2465,"Skjervoy",78.7206666666667,1088,0.0723535539215686,0.335508243168333,0.215653580485255,0.215653580485255,8771.63413333333,0.0089744585182273,65.8468654636382
2004,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,79.2885,"Skjervoy",89.3163333333333,1088,0.0820922181372549,0.33837367661048,0.242608169050205,0.242608169050205,7635.95746666667,0.0116968086481921,62.3340431555456
2005,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,34.414,"Skjervoy",37.9848333333333,1088,0.0349125306372549,0.257293612827725,0.135691400394891,0.135691400394891,8922.08103333333,0.00425739613789879,71.0583995199842
2006,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.252,"Skjervoy",11.9553333333334,1088,0.0109883578431373,0.247313527829675,0.0444308806702436,0.0444308806702436,9297.92543333333,0.00128580654029265,77.0589872009817
2007,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.2,"Skjervoy",0.750666666666683,1088,0.000689950980392172,0.377188562903347,0.00182919379920056,0.00182919379920056,9790.54986666667,0.000076672574767474,81.967372998473
2008,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.8,"Skjervoy",0.906666666666683,1088,0.000833333333333348,0.628921236509468,0.0013250201852912,0.0013250201852912,7354.9182,0.000123273521473928,76.6648161352604
2009,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.72,"Skjervoy",0.681333333333349,1088,0.000626225490196093,0.97305678170831,0.000643565208082394,0.000643565208082394,6383.2434,0.000106737796232766,52.6868736544764
2010,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.524,"Skjervoy",0.490000000000016,1088,0.000450367647058838,1.21009149951068,0.000372176523214114,0.000372176523214114,5658.1203,0.0000866011986348216,41.8849182138554
2011,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.226,"Skjervoy",20.0922,1088,0.0184670955882353,1.56721313158273,0.0117833976860476,0.0117833976860476,6338.42613333333,0.00316990362865263,38.0527979439725
2012,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,59.5266,"Skjervoy",22.2373666666667,1088,0.020438756127451,1.54848639141533,0.0131991835645192,0.0131991835645192,6209.77573333333,0.0035810257280789,40.7134055315716
2013,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6.9595,"Skjervoy",24.8527,1088,0.0228425551470588,1.44277386549503,0.0158323876619579,0.0158323876619579,5441.2683,0.00456744615956541,38.0735005788331
2014,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8.072,"Skjervoy",5.06616666666668,1088,0.00465640318627453,1.08050013345104,0.00430948876554257,0.00430948876554257,4904.4352,0.00103297657325897,37.4973560262294
2015,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.167,"Skjervoy",2.79366666666668,1088,0.00256770833333335,0.796502213918602,0.00322373031545114,0.00322373031545114,4477.08703333333,0.000623992038990296,32.1495915159851
2016,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.142,"Skjervoy",0.13633333333335,1088,0.000125306372549035,0.738784295207397,0.000169611581299056,0.000169611581299056,5976.62536666667,0.0000228110890292238,0.529399162472915
2017,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.1,"Skjervoy",0.13633333333335,1088,0.000125306372549035,26821.186781503,0.00000000467191752437486,0.00000000467191752437486,77445054.6139333,0.00000000176038785191614,52.6930830287997
2008,"1941","Kingcrab",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,114.9028,"Skjervoy",90.5881,1088,0.0832611213235294,0.252166123504729,0.330183611368273,0.330183611368273,7354.9182,0.0123166699529031,76.6648161352604
2009,"1941","Kingcrab",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,146.1795,"Skjervoy",90.5881,1088,0.0832611213235294,0.261247181756483,0.31870629479609,0.31870629479609,6383.2434,0.0141915471999705,52.6868736544764
2010,"1941","Kingcrab",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10.682,"Skjervoy",53.6708333333333,1088,0.0493298100490196,0.191704982171261,0.257321481634476,0.257321481634476,5658.1203,0.00948562958856377,41.8849182138554
2011,"1941","Kingcrab",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4.151,"Skjervoy",12.927,1088,0.0118814338235294,0.153385437197408,0.0774612899413515,0.0774612899413515,6338.42613333333,0.00203946527545976,38.0527979439725
2012,"1941","Kingcrab",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,23.948,"Skjervoy",14.3676666666667,1088,0.0132055759803922,0.147148794679967,0.089743011549044,0.089743011549044,6209.77573333333,0.00231371748089754,40.7134055315716
2013,"1941","Kingcrab",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15.004,"Skjervoy",14.3676666666667,1088,0.0132055759803922,0.147551122194514,0.0894983093587286,0.0894983093587286,5441.2683,0.002640499581075,38.0735005788331
1994,"1942","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,1984.2421,"Nordreisa",2189.64253333333,243.72,8.98425460911428,11.5957758976268,0.774786843798268,0.387393421899134,2867.49646666667,0.763607752890692,31.7917497387124
1995,"1942","Atlantic cod",523318,"cod.27.1-2",0.74,220000,0.4,460000,0.782,1,0,0.5,1660.7892,"Nordreisa",2189.64253333333,243.72,8.98425460911428,11.5957758976268,0.774786843798268,0.387393421899134,2864.64096666667,0.764368923998608,38.8624771693101
1996,"1942","Atlantic cod",546404,"cod.27.1-2",0.74,220000,0.4,460000,0.766,1,0,0.5,2923.8963,"Nordreisa",1869.66526666667,243.72,7.67136577493298,11.203589232838,0.684723941185562,0.342361970592781,2645.33333333333,0.706778704637097,39.960840737283
1997,"1942","Atlantic cod",544203,"cod.27.1-2",0.74,220000,0.4,460000,0.947,1,0,0.5,1024.3103,"Nordreisa",1552.7528,243.72,6.37105202691613,11.0830323623589,0.574847371965997,0.287423685982999,2245.52116666667,0.691488828094621,33.7568679068791
1998,"1942","Atlantic cod",377854,"cod.27.1-2",0.74,220000,0.4,460000,0.96,0.657725,0,0.3288625,710.0518,"Nordreisa",772.212833333333,243.72,3.16844261174025,10.2268746645112,0.309815336129542,0.101886645977901,1358.83056666667,0.568292215583316,25.0463930010744
1999,"1942","Atlantic cod",283058,"cod.27.1-2",0.74,220000,0.4,460000,0.96,0.262741666666667,0,0.131370833333333,582.2764,"Nordreisa",674.602066666667,243.72,2.76793889162427,8.22380253054373,0.336576526654667,0.0442163387870624,1187.38106666667,0.568142852875763,23.7671630790947
2000,"1942","Atlantic cod",239037,"cod.27.1-2",0.74,220000,0.4,460000,0.823,0.0793208333333333,0,0.0396604166666666,731.478,"Nordreisa",617.5733,243.72,2.53394592154932,5.91757457435674,0.428206842129196,0.0169828617783614,1084.02303333333,0.569704961066172,26.3037147821946
