"Year","Municip_number","Species","SSB","Stock","Flim","Blim","Fmsy","MSYBtrigger","F","b_score","f_score","stock_score","Total_catch_new","Municip_name_new","catch_runmean","Seaarea","catch_per_area","max_catch_area","weighted_catch","weighted_catch_score"
2016,"1840","Haddock",526338,"had.27.1-2",0.77,50000,0.35,80000,0.255,1,1,1,0.119,"Saltdal",2704.39633333333,29.77,90.8430075019595,23325.4177187032,0.0038945929542397,0.0038945929542397
2018,"1840","Haddock",279971,"had.27.1-2",0.77,50000,0.35,80000,0.378,1,0.933333333333333,0.966666666666667,8113,"Saltdal",2704.39633333333,29.77,90.8430075019595,23325.4177187032,0.0038945929542397,0.00376477318909838
1994,"1840","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,1.4279,"Saltdal",3.57596666666667,29.77,0.120119807412384,34570.5528671463,0.00000347462789715863,0.00000049095664894495
1995,"1840","Saithe",196889,"pok.27.1-2",0.58,136000,NA,220000,0.372,0.724869047619048,NA,0.724869047619048,5.6377,"Saltdal",3.57596666666667,29.77,0.120119807412384,34570.5528671463,0.00000347462789715863,0.00000251865021464395
1996,"1840","Saithe",246126,"pok.27.1-2",0.58,136000,NA,220000,0.36,1,NA,1,3.6623,"Saltdal",3.28,29.77,0.110178031575411,34570.5528671463,0.00000318704858434931,0.00000318704858434931
1997,"1840","Saithe",245371,"pok.27.1-2",0.58,136000,NA,220000,0.255,1,NA,1,0.54,"Saltdal",1.62576666666667,29.77,0.0546109058336133,34570.5528671463,0.00000157969431508607,0.00000157969431508607
1998,"1840","Saithe",294112,"pok.27.1-2",0.58,136000,NA,220000,0.254,1,NA,1,0.675,"Saltdal",0.45,29.77,0.0151158884783339,34570.5528671463,0.000000437247519194265,0.000000437247519194265
1999,"1840","Saithe",310104,"pok.27.1-2",0.58,136000,NA,220000,0.254,1,NA,1,0.135,"Saltdal",0.330766666666667,29.77,0.0111107378792968,34570.5528671463,0.000000321393120960348,0.000000321393120960348
2005,"1840","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,0.1823,"Saltdal",0.123766666666667,29.77,0.00415742917926324,34570.5528671463,0.000000120259262130986,0.000000120259262130986
2006,"1840","Saithe",543695,"pok.27.1-2",0.58,136000,NA,220000,0.247,1,NA,1,0.054,"Saltdal",0.100866666666667,29.77,0.00338819841003247,34570.5528671463,0.0000000980082217097663,0.0000000980082217097663
2016,"1840","Saithe",413202,"pok.27.1-2",0.58,136000,NA,220000,0.241,1,NA,1,0.0663,"Saltdal",17417.3734333333,29.77,585.064609786138,34570.5528671463,0.0169237851657891,0.0169237851657891
2018,"1840","Saithe",494841,"pok.27.1-2",0.58,136000,NA,220000,0.231,1,NA,1,52252,"Saltdal",17417.3734333333,29.77,585.064609786138,34570.5528671463,0.0169237851657891,0.0169237851657891
1994,"1840","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.777,"Saltdal",0.777,29.77,0.0261001007725899,26821.186781503,0.000000973115059568862,0.000000973115059568862
1995,"1840","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.108,"Saltdal",0.108,29.77,0.00362781323480013,26821.186781503,0.00000013525923607907,0.00000013525923607907
1994,"1841","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,8.1855,"Fauske",12.7192,84.29,0.150898089927631,81419.3973665936,0.00000185334324262076,0.000000926671621310381
1995,"1841","Atlantic cod",523318,"cod.27.1-2",0.74,220000,0.4,460000,0.782,1,0,0.5,5.6678,"Fauske",12.7192,84.29,0.150898089927631,81419.3973665936,0.00000185334324262076,0.000000926671621310381
1996,"1841","Atlantic cod",546404,"cod.27.1-2",0.74,220000,0.4,460000,0.766,1,0,0.5,24.3043,"Fauske",17.9507,84.29,0.212963578123146,81419.3973665936,0.00000261563687537836,0.00000130781843768918
1997,"1841","Atlantic cod",544203,"cod.27.1-2",0.74,220000,0.4,460000,0.947,1,0,0.5,23.88,"Fauske",25.7029333333333,84.29,0.304934551350496,81419.3973665936,0.00000374523223228389,0.00000187261611614194
1998,"1841","Atlantic cod",377854,"cod.27.1-2",0.74,220000,0.4,460000,0.96,0.657725,0,0.3288625,28.9245,"Fauske",30.5347666666667,84.29,0.362258472733025,81419.3973665936,0.00000444928953602965,0.00000146320448004255
1999,"1841","Atlantic cod",283058,"cod.27.1-2",0.74,220000,0.4,460000,0.96,0.262741666666667,0,0.131370833333333,38.7998,"Fauske",22.5857666666667,84.29,0.267953098430023,81419.3973665936,0.00000329102286551638,0.00000043234441636194
2004,"1841","Atlantic cod",709114,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,0.033,"Fauske",23.1099333333333,84.29,0.274171708783169,81419.3973665936,0.00000336740036957903,0.00000178274137213007
2005,"1841","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,30.497,"Fauske",19.5382333333333,84.29,0.231797761695733,81419.3973665936,0.00000284695992838237,0.00000150721407973184
2006,"1841","Atlantic cod",602187,"cod.27.1-2",0.74,220000,0.4,460000,0.659,1,0.238235294117647,0.619117647058824,28.0847,"Fauske",31.8364666666667,84.29,0.377701585795073,81419.3973665936,0.00000463896317107898,0.00000287206396327096
2007,"1841","Atlantic cod",653169,"cod.27.1-2",0.74,220000,0.4,460000,0.453,1,0.844117647058824,0.922058823529412,36.9277,"Fauske",39.6378666666667,84.29,0.470255862696247,81419.3973665936,0.00000577572271358021,0.00000532555609031587
2008,"1841","Atlantic cod",688680,"cod.27.1-2",0.74,220000,0.4,460000,0.319,1,1,1,53.9012,"Fauske",31.036,84.29,0.368205006525092,81419.3973665936,0.00000452232537250597,0.00000452232537250597
2009,"1841","Atlantic cod",1099774,"cod.27.1-2",0.74,220000,0.4,460000,0.272,1,1,1,2.2791,"Fauske",31.3404666666667,84.29,0.371817139241507,81419.3973665936,0.00000456668989537454,0.00000456668989537454
2010,"1841","Atlantic cod",1398250,"cod.27.1-2",0.74,220000,0.4,460000,0.277,1,1,1,37.8411,"Fauske",26.2994666666667,84.29,0.312011705619488,81419.3973665936,0.00000383215444612842,0.00000383215444612842
2011,"1841","Atlantic cod",2012786,"cod.27.1-2",0.74,220000,0.4,460000,0.268,1,1,1,38.7782,"Fauske",32.6678,84.29,0.38756436113418,81419.3973665936,0.0000047600986210836,0.0000047600986210836
2012,"1841","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,21.3841,"Fauske",26.1575666666667,84.29,0.310328231897813,81419.3973665936,0.00000381147787793798,0.00000381147787793798
2013,"1841","Atlantic cod",2645872,"cod.27.1-2",0.74,220000,0.4,460000,0.271,1,1,1,18.3104,"Fauske",21.2889,84.29,0.252567327085063,81419.3973665936,0.00000310205350633917,0.00000310205350633917
2014,"1841","Atlantic cod",2507946,"cod.27.1-2",0.74,220000,0.4,460000,0.299,1,1,1,24.1722,"Fauske",17.2156333333333,84.29,0.204242891604382,81419.3973665936,0.00000250852865791638,0.00000250852865791638
2015,"1841","Atlantic cod",2071319,"cod.27.1-2",0.74,220000,0.4,460000,0.318,1,1,1,9.1643,"Fauske",11.1516666666667,84.29,0.132301182425752,81419.3973665936,0.00000162493443460484,0.00000162493443460484
2017,"1841","Atlantic cod",1821497,"cod.27.1-2",0.74,220000,0.4,460000,0.387,1,1,1,0.1185,"Fauske",11.1516666666667,84.29,0.132301182425752,81419.3973665936,0.00000162493443460484,0.00000162493443460484
1994,"1841","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,0.1106,"Fauske",0.672933333333333,84.29,0.00798354885909756,23325.4177187032,0.000000342268205241874,0.000000342268205241874
1995,"1841","Haddock",208941,"had.27.1-2",0.77,50000,0.35,80000,0.328,1,1,1,0.8036,"Fauske",0.672933333333333,84.29,0.00798354885909756,23325.4177187032,0.000000342268205241874,0.000000342268205241874
1996,"1841","Haddock",250661,"had.27.1-2",0.77,50000,0.35,80000,0.391,1,0.902380952380952,0.951190476190476,1.1046,"Fauske",1.4336,84.29,0.0170079487483687,23325.4177187032,0.000000729159449724713,0.000000693569524202435
1997,"1841","Haddock",220527,"had.27.1-2",0.77,50000,0.35,80000,0.465,1,0.726190476190476,0.863095238095238,2.3926,"Fauske",1.84473333333333,84.29,0.021885553841895,23325.4177187032,0.000000938270607018812,0.000000809816892962665
1998,"1841","Haddock",160426,"had.27.1-2",0.77,50000,0.35,80000,0.46,1,0.738095238095238,0.869047619047619,2.037,"Fauske",2.6404,84.29,0.0313251868549057,23325.4177187032,0.0000013429635958797,0.00000116709931546688
1999,"1841","Haddock",115023,"had.27.1-2",0.77,50000,0.35,80000,0.466,1,0.723809523809524,0.861904761904762,3.4916,"Fauske",1.84566666666667,84.29,0.0218966267251948,23325.4177187032,0.000000938745320202227,0.00000080910906169811
2004,"1841","Haddock",159778,"had.27.1-2",0.77,50000,0.35,80000,0.417,1,0.84047619047619,0.920238095238095,0.0084,"Fauske",3.74563333333333,84.29,0.0444374579823625,23325.4177187032,0.00000190510877525382,0.00000175315367056095
2005,"1841","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,7.7369,"Fauske",5.07806666666667,84.29,0.0602451852730652,23325.4177187032,0.00000258281270670485,0.00000231838188197078
2006,"1841","Haddock",172205,"had.27.1-2",0.77,50000,0.35,80000,0.389,1,0.907142857142857,0.953571428571429,7.4889,"Fauske",8.36346666666667,84.29,0.0992225254083126,23325.4177187032,0.00000425383702040851,0.00000405633744446098
2007,"1841","Haddock",179156,"had.27.1-2",0.77,50000,0.35,80000,0.355,1,0.988095238095238,0.994047619047619,9.8646,"Fauske",9.29966666666667,84.29,0.110329418278167,23325.4177187032,0.00000473000825145781,0.00000470185344043723
2008,"1841","Haddock",198050,"had.27.1-2",0.77,50000,0.35,80000,0.291,1,1,1,10.5455,"Fauske",7.14636666666667,84.29,0.0847830901253609,23325.4177187032,0.00000363479407519371,0.00000363479407519371
2009,"1841","Haddock",211140,"had.27.1-2",0.77,50000,0.35,80000,0.259,1,1,1,1.029,"Fauske",8.93893333333333,84.29,0.106049748882825,23325.4177187032,0.0000045465316060681,0.0000045465316060681
2010,"1841","Haddock",311541,"had.27.1-2",0.77,50000,0.35,80000,0.241,1,1,1,15.2423,"Fauske",9.36873333333333,84.29,0.111148811642346,23325.4177187032,0.00000476513702703049,0.00000476513702703049
2011,"1841","Haddock",432296,"had.27.1-2",0.77,50000,0.35,80000,0.232,1,1,1,11.8349,"Fauske",11.4710666666667,84.29,0.136090481274963,23325.4177187032,0.00000583442847267171,0.00000583442847267171
2012,"1841","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,7.336,"Fauske",8.27213333333333,84.29,0.0981389646854115,23325.4177187032,0.00000420738294460295,0.00000420738294460295
2013,"1841","Haddock",604134,"had.27.1-2",0.77,50000,0.35,80000,0.164,1,1,1,5.6455,"Fauske",5.90053333333333,84.29,0.0700027682208249,23325.4177187032,0.00000300113674554664,0.00000300113674554664
2014,"1841","Haddock",596585,"had.27.1-2",0.77,50000,0.35,80000,0.168,1,1,1,4.7201,"Fauske",4.02686666666667,84.29,0.0477739549966386,23325.4177187032,0.00000204815002984198,0.00000204815002984198
2015,"1841","Haddock",555089,"had.27.1-2",0.77,50000,0.35,80000,0.201,1,1,1,1.715,"Fauske",4.02686666666667,84.29,0.0477739549966386,23325.4177187032,0.00000204815002984198,0.00000204815002984198
1994,"1841","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,12.1437,"Fauske",7.93843333333333,84.29,0.094180013445644,34570.5528671463,0.000002724284271865,0.000000384934881223401
1995,"1841","Saithe",196889,"pok.27.1-2",0.58,136000,NA,220000,0.372,0.724869047619048,NA,0.724869047619048,8.9739,"Fauske",7.93843333333333,84.29,0.094180013445644,34570.5528671463,0.000002724284271865,0.00000197474934559033
1996,"1841","Saithe",246126,"pok.27.1-2",0.58,136000,NA,220000,0.36,1,NA,1,2.6977,"Fauske",5.73453333333333,84.29,0.0680333768339463,34570.5528671463,0.00000196795744330144,0.00000196795744330144
1997,"1841","Saithe",245371,"pok.27.1-2",0.58,136000,NA,220000,0.255,1,NA,1,5.532,"Fauske",3.90816666666667,84.29,0.046365721516985,34570.5528671463,0.00000134119120672346,0.00000134119120672346
1998,"1841","Saithe",294112,"pok.27.1-2",0.58,136000,NA,220000,0.254,1,NA,1,3.4948,"Fauske",6.58456666666667,84.29,0.0781180052991656,34570.5528671463,0.00000225966896159778,0.00000225966896159778
1999,"1841","Saithe",310104,"pok.27.1-2",0.58,136000,NA,220000,0.254,1,NA,1,10.7269,"Fauske",4.8225,84.29,0.0572131925495314,34570.5528671463,0.00000165496897806061,0.00000165496897806061
2004,"1841","Saithe",525691,"pok.27.1-2",0.58,136000,NA,220000,0.176,1,NA,1,0.2458,"Fauske",8.30826666666667,84.29,0.0985676434531577,34570.5528671463,0.0000028512024043107,0.0000028512024043107
2005,"1841","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,13.9521,"Fauske",11.2184,84.29,0.133092893581682,34570.5528671463,0.00000384989196132196,0.00000384989196132196
2006,"1841","Saithe",543695,"pok.27.1-2",0.58,136000,NA,220000,0.247,1,NA,1,19.4573,"Fauske",23.1382,84.29,0.274507058963104,34570.5528671463,0.00000794048796436745,0.00000794048796436745
2007,"1841","Saithe",552527,"pok.27.1-2",0.58,136000,NA,220000,0.261,1,NA,1,36.0052,"Fauske",31.6647666666667,84.29,0.375664570728042,34570.5528671463,0.0000108666058125165,0.0000108666058125165
2008,"1841","Saithe",477066,"pok.27.1-2",0.58,136000,NA,220000,0.329,1,NA,1,39.5318,"Fauske",25.3232666666667,84.29,0.300430260608218,34570.5528671463,0.00000869035163431616,0.00000869035163431616
2009,"1841","Saithe",368792,"pok.27.1-2",0.58,136000,NA,220000,0.342,1,NA,1,0.4328,"Fauske",16.5763,84.29,0.196657966544074,34570.5528671463,0.00000568859767154507,0.00000568859767154507
2010,"1841","Saithe",333601,"pok.27.1-2",0.58,136000,NA,220000,0.377,1,NA,1,9.7643,"Fauske",7.7607,84.29,0.0920714200972832,34570.5528671463,0.00000266329035729082,0.00000266329035729082
2011,"1841","Saithe",298212,"pok.27.1-2",0.58,136000,NA,220000,0.373,1,NA,1,13.085,"Fauske",11.1877333333333,84.29,0.132729070273263,34570.5528671463,0.00000383936788003759,0.00000383936788003759
2012,"1841","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,10.7139,"Fauske",11.8011,84.29,0.140005931901768,34570.5528671463,0.00000404986094494372,0.00000404986094494372
2013,"1841","Saithe",331872,"pok.27.1-2",0.58,136000,NA,220000,0.289,1,NA,1,11.6044,"Fauske",11.0440333333333,84.29,0.131024241705224,34570.5528671463,0.00000379005340784531,0.00000379005340784531
2014,"1841","Saithe",360463,"pok.27.1-2",0.58,136000,NA,220000,0.261,1,NA,1,10.8138,"Fauske",9.79926666666666,84.29,0.116256574524459,34570.5528671463,0.0000033628786606691,0.0000033628786606691
2015,"1841","Saithe",372942,"pok.27.1-2",0.58,136000,NA,220000,0.247,1,NA,1,6.9796,"Fauske",6.2448,84.29,0.0740870803179499,34570.5528671463,0.00000214306900449827,0.00000214306900449827
2017,"1841","Saithe",431671,"pok.27.1-2",0.58,136000,NA,220000,0.22,1,NA,1,0.941,"Fauske",6.2448,84.29,0.0740870803179499,34570.5528671463,0.00000214306900449827,0.00000214306900449827
1996,"1841","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.057,"Fauske",0.057,84.29,0.000676236801518567,26821.186781503,0.0000000252127844687666,0.0000000252127844687666
1999,"1841","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.322,"Fauske",0.322,84.29,0.00382014473840313,26821.186781503,0.000000142430115770927,0.000000142430115770927
2008,"1841","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.477,"Fauske",0.477,84.29,0.00565903428639222,26821.186781503,0.000000210991196343889,0.000000210991196343889
1994,"1845","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,81.6375,"Sorfold",73.5712666666667,192.04,0.383103867249878,81419.3973665936,0.00000470531445381425,0.00000235265722690712
1995,"1845","Atlantic cod",523318,"cod.27.1-2",0.74,220000,0.4,460000,0.782,1,0,0.5,95.8958,"Sorfold",73.5712666666667,192.04,0.383103867249878,81419.3973665936,0.00000470531445381425,0.00000235265722690712
1996,"1845","Atlantic cod",546404,"cod.27.1-2",0.74,220000,0.4,460000,0.766,1,0,0.5,43.1805,"Sorfold",59.6442666666667,192.04,0.31058251753107,81419.3973665936,0.00000381460103582764,0.00000190730051791382
1997,"1845","Atlantic cod",544203,"cod.27.1-2",0.74,220000,0.4,460000,0.947,1,0,0.5,39.8565,"Sorfold",43.418,192.04,0.226088314934389,81419.3973665936,0.00000277683601508887,0.00000138841800754443
1998,"1845","Atlantic cod",377854,"cod.27.1-2",0.74,220000,0.4,460000,0.96,0.657725,0,0.3288625,47.217,"Sorfold",47.16,192.04,0.245573838783587,81419.3973665936,0.00000301615888506129,0.000000991901551338467
1999,"1845","Atlantic cod",283058,"cod.27.1-2",0.74,220000,0.4,460000,0.96,0.262741666666667,0,0.131370833333333,54.4065,"Sorfold",51.366,192.04,0.267475525932097,81419.3973665936,0.00000328515727926332,0.000000431573849407887
2000,"1845","Atlantic cod",239037,"cod.27.1-2",0.74,220000,0.4,460000,0.823,0.0793208333333333,0,0.0396604166666666,52.4745,"Sorfold",52.5385,192.04,0.273581024786503,81419.3973665936,0.00000336014553822715,0.00000013326477210673
2001,"1845","Atlantic cod",363501,"cod.27.1-2",0.74,220000,0.4,460000,0.707,0.597920833333333,0.0970588235294119,0.347489828431373,50.7345,"Sorfold",48.076,192.04,0.250343678400333,81419.3973665936,0.00000307474246306629,0.00000106844173096156
2002,"1845","Atlantic cod",505998,"cod.27.1-2",0.74,220000,0.4,460000,0.655,1,0.25,0.625,41.019,"Sorfold",44.451,192.04,0.231467402624453,81419.3973665936,0.00000284290243002246,0.00000177681401876404
2003,"1845","Atlantic cod",595218,"cod.27.1-2",0.74,220000,0.4,460000,0.576,1,0.482352941176471,0.741176470588235,41.5995,"Sorfold",50.313,192.04,0.261992293272235,81419.3973665936,0.00000321781174690603,0.00000238496635358918
2004,"1845","Atlantic cod",709114,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,68.3205,"Sorfold",57.064,192.04,0.297146427827536,81419.3973665936,0.00000364957783327263,0.00000193212944114433
2005,"1845","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,61.272,"Sorfold",60.006,192.04,0.312466152884816,81419.3973665936,0.00000383773600629745,0.00000203174259156924
2006,"1845","Atlantic cod",602187,"cod.27.1-2",0.74,220000,0.4,460000,0.659,1,0.238235294117647,0.619117647058824,50.4255,"Sorfold",49.45,192.04,0.257498437825453,81419.3973665936,0.0000031626178300738,0.00000195803250950158
2007,"1845","Atlantic cod",653169,"cod.27.1-2",0.74,220000,0.4,460000,0.453,1,0.844117647058824,0.922058823529412,36.6525,"Sorfold",50.751,192.04,0.26427306811081,81419.3973665936,0.00000324582441848485,0.00000299284104469118
2008,"1845","Atlantic cod",688680,"cod.27.1-2",0.74,220000,0.4,460000,0.319,1,1,1,65.175,"Sorfold",55.98,192.04,0.291501770464487,81419.3973665936,0.00000358024966890863,0.00000358024966890863
2009,"1845","Atlantic cod",1099774,"cod.27.1-2",0.74,220000,0.4,460000,0.272,1,1,1,66.1125,"Sorfold",89.0055,192.04,0.463473755467611,81419.3973665936,0.00000569242429271252,0.00000569242429271252
2010,"1845","Atlantic cod",1398250,"cod.27.1-2",0.74,220000,0.4,460000,0.277,1,1,1,135.729,"Sorfold",99.8015,192.04,0.519691210164549,81419.3973665936,0.00000638289187802044,0.00000638289187802044
2011,"1845","Atlantic cod",2012786,"cod.27.1-2",0.74,220000,0.4,460000,0.268,1,1,1,97.563,"Sorfold",105.028,192.04,0.546906894397001,81419.3973665936,0.00000671715723876626,0.00000671715723876626
2012,"1845","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,81.792,"Sorfold",69.4015,192.04,0.361390856071652,81419.3973665936,0.00000443863339401147,0.00000443863339401147
2013,"1845","Atlantic cod",2645872,"cod.27.1-2",0.74,220000,0.4,460000,0.271,1,1,1,28.8495,"Sorfold",42.091,192.04,0.219178296188294,81419.3973665936,0.00000269196657402703,0.00000269196657402703
2014,"1845","Atlantic cod",2507946,"cod.27.1-2",0.74,220000,0.4,460000,0.299,1,1,1,15.6315,"Sorfold",18.6535,192.04,0.0971334097063112,81419.3973665936,0.00000119300084314018,0.00000119300084314018
2015,"1845","Atlantic cod",2071319,"cod.27.1-2",0.74,220000,0.4,460000,0.318,1,1,1,11.4795,"Sorfold",12.3995,192.04,0.0645672776504895,81419.3973665936,0.000000793020824752278,0.000000793020824752278
2016,"1845","Atlantic cod",1700333,"cod.27.1-2",0.74,220000,0.4,460000,0.33,1,1,1,10.0875,"Sorfold",9.478,192.04,0.0493543011872527,81419.3973665936,0.000000606173747086745,0.000000606173747086745
2017,"1845","Atlantic cod",1821497,"cod.27.1-2",0.74,220000,0.4,460000,0.387,1,1,1,6.867,"Sorfold",1290910.6515,192.04,6722.09254061654,81419.3973665936,0.0825613153380403,0.0825613153380403
2018,"1845","Atlantic cod",1525907,"cod.27.1-2",0.74,220000,0.4,460000,0.422,1,0.935294117647059,0.96764705882353,3872715,"Sorfold",1290910.6515,192.04,6722.09254061654,81419.3973665936,0.0825613153380403,0.0798902139594567
1997,"1845","Atlantic herring",5373000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.194,1,0.723880597014925,0.861940298507463,34.569,"Sorfold",34.569,192.04,0.180009373047282,6174.44708334947,0.0000291539259495332,0.0000251289436356051
1994,"1845","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,23.093,"Sorfold",11.3619333333333,192.04,0.059164410192321,23325.4177187032,0.00000253647805607703,0.00000253647805607703
1995,"1845","Haddock",208941,"had.27.1-2",0.77,50000,0.35,80000,0.328,1,1,1,7.5502,"Sorfold",11.3619333333333,192.04,0.059164410192321,23325.4177187032,0.00000253647805607703,0.00000253647805607703
1996,"1845","Haddock",250661,"had.27.1-2",0.77,50000,0.35,80000,0.391,1,0.902380952380952,0.951190476190476,3.4426,"Sorfold",5.0666,192.04,0.0263830451989169,23325.4177187032,0.00000113108564730062,0.00000107587789546809
1997,"1845","Haddock",220527,"had.27.1-2",0.77,50000,0.35,80000,0.465,1,0.726190476190476,0.863095238095238,4.207,"Sorfold",3.9438,192.04,0.0205363465944595,23325.4177187032,0.0000008804278166471,0.0000007598930560347
1998,"1845","Haddock",160426,"had.27.1-2",0.77,50000,0.35,80000,0.46,1,0.738095238095238,0.869047619047619,4.1818,"Sorfold",6.5674,192.04,0.0341980837325557,23325.4177187032,0.00000146612953066793,0.00000127413637784236
1999,"1845","Haddock",115023,"had.27.1-2",0.77,50000,0.35,80000,0.466,1,0.723809523809524,0.861904761904762,11.3134,"Sorfold",7.679,192.04,0.0399864611539263,23325.4177187032,0.00000171428703383363,0.0000014775521577328
2000,"1845","Haddock",93447,"had.27.1-2",0.77,50000,0.35,80000,0.368,1,0.957142857142857,0.978571428571429,7.5418,"Sorfold",8.33513333333333,192.04,0.043403110463098,23325.4177187032,0.00000186076455249484,0.00000182089102636995
2001,"1845","Haddock",93381,"had.27.1-2",0.77,50000,0.35,80000,0.365,1,0.964285714285714,0.982142857142857,6.1502,"Sorfold",6.13293333333333,192.04,0.0319357078386447,23325.4177187032,0.00000136913766020308,0.00000134468877341374
2002,"1845","Haddock",107449,"had.27.1-2",0.77,50000,0.35,80000,0.341,1,1,1,4.7068,"Sorfold",5.6728,192.04,0.029539679233493,23325.4177187032,0.00000126641587257865,0.00000126641587257865
2003,"1845","Haddock",139684,"had.27.1-2",0.77,50000,0.35,80000,0.407,1,0.864285714285714,0.932142857142857,6.1614,"Sorfold",6.40733333333333,192.04,0.0333645768242727,23325.4177187032,0.00000143039568365456,0.00000133333311940657
2004,"1845","Haddock",159778,"had.27.1-2",0.77,50000,0.35,80000,0.417,1,0.84047619047619,0.920238095238095,8.3538,"Sorfold",8.09526666666667,192.04,0.0421540651253211,23325.4177187032,0.00000180721587213078,0.00000166306889185368
2005,"1845","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,9.7706,"Sorfold",10.0767333333333,192.04,0.0524720544331042,23325.4177187032,0.00000224956547685018,0.00000201925282088694
2006,"1845","Haddock",172205,"had.27.1-2",0.77,50000,0.35,80000,0.389,1,0.907142857142857,0.953571428571429,12.1058,"Sorfold",10.0090666666667,192.04,0.0521196972852878,23325.4177187032,0.00000223445933161129,0.00000213071657692934
2007,"1845","Haddock",179156,"had.27.1-2",0.77,50000,0.35,80000,0.355,1,0.988095238095238,0.994047619047619,8.1508,"Sorfold",12.0306333333333,192.04,0.0626464972575158,23325.4177187032,0.00000268576100171117,0.00000266977432908193
2008,"1845","Haddock",198050,"had.27.1-2",0.77,50000,0.35,80000,0.291,1,1,1,15.8353,"Sorfold",10.4937333333333,192.04,0.0546434770533917,23325.4177187032,0.00000234265802706617,0.00000234265802706617
2009,"1845","Haddock",211140,"had.27.1-2",0.77,50000,0.35,80000,0.259,1,1,1,7.4951,"Sorfold",10.4867333333333,192.04,0.0546070263139624,23325.4177187032,0.00000234109532238629,0.00000234109532238629
2010,"1845","Haddock",311541,"had.27.1-2",0.77,50000,0.35,80000,0.241,1,1,1,8.1298,"Sorfold",7.80633333333333,192.04,0.0406495174616399,23325.4177187032,0.00000174271337610582,0.00000174271337610582
2011,"1845","Haddock",432296,"had.27.1-2",0.77,50000,0.35,80000,0.232,1,1,1,7.7941,"Sorfold",7.16716666666667,192.04,0.0373212178018468,23325.4177187032,0.00000160002355593063,0.00000160002355593063
2012,"1845","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,5.5776,"Sorfold",4.9631,192.04,0.0258440949802125,23325.4177187032,0.0000011079799423909,0.0000011079799423909
2013,"1845","Haddock",604134,"had.27.1-2",0.77,50000,0.35,80000,0.164,1,1,1,1.5176,"Sorfold",3.74406666666667,192.04,0.0194962854960772,23325.4177187032,0.000000835838643114387,0.000000835838643114387
2014,"1845","Haddock",596585,"had.27.1-2",0.77,50000,0.35,80000,0.168,1,1,1,4.137,"Sorfold",4.90886666666667,192.04,0.0255616885371103,23325.4177187032,0.00000109587270184722,0.00000109587270184722
2015,"1845","Haddock",555089,"had.27.1-2",0.77,50000,0.35,80000,0.201,1,1,1,9.072,"Sorfold",5.71476666666667,192.04,0.0297582100951191,23325.4177187032,0.0000012757846592071,0.0000012757846592071
2016,"1845","Haddock",526338,"had.27.1-2",0.77,50000,0.35,80000,0.255,1,1,1,3.9353,"Sorfold",5.3979,192.04,0.0281082066236201,23325.4177187032,0.00000120504622736431,0.00000120504622736431
2017,"1845","Haddock",388448,"had.27.1-2",0.77,50000,0.35,80000,0.383,1,0.921428571428571,0.960714285714286,3.1864,"Sorfold",918416.040566667,192.04,4782.42054033882,23325.4177187032,0.205030434953544,0.196975667866083
2018,"1845","Haddock",279971,"had.27.1-2",0.77,50000,0.35,80000,0.378,1,0.933333333333333,0.966666666666667,2755241,"Sorfold",918416.040566667,192.04,4782.42054033882,23325.4177187032,0.205030434953544,0.198196087121759
