Year,Municip_number,Municip_name_new,Species,Spp_year,SSB,Bmsy,SSB.Bmsy,Blim,Total_catch_new,Blim.Bmsy,stock_score,Seaarea,biomass.area,max.biomass.area.tot,max.biomass.area.mp,weighted.biomass,weighted.biomas.sc
2000,1871,Andoy,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,6583.7398,0.6181818181818182,1,2136.96,3.08089051737047,3.55,37.142419137466305,0.8678564837663296,0.8678564837663296
2000,1874,Moskenes,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,18949.0668,0.4782608695652174,0.08917272727272722,1473.84,12.856936166748088,3.55,29.63040669272106,1,0.08917272727272722
2000,1874,Moskenes,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,1527.7767,0.625,1,1473.84,1.0365960348477445,3.55,29.63040669272106,0.2919988830557027,0.2919988830557027
2000,1874,Moskenes,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,4347.2828,0.6181818181818182,1,1473.84,2.949630081962764,3.55,29.63040669272106,0.8308817132289477,0.8308817132289477
2000,1903,Harstad,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,871.2006,0.4782608695652174,0.08917272727272722,1075.25,0.8102307370378982,3.55,33.425780051150895,0.22823401043321076,0.020352249166721483
2000,1903,Harstad,Capelin,Capelin_2000,599e3,427e3,1.4028103044496487,2e5,120,0.468384074941452,1,1075.25,0.1116019530341781,3.55,33.425780051150895,0.03143716986878256,0.03143716986878256
2000,1903,Harstad,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,127.1226,0.625,1,1075.25,0.11822608695652174,3.55,33.425780051150895,0.03330312308634416,0.03330312308634416
2000,1903,Harstad,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,2908.9766,0.6181818181818182,1,1075.25,2.7053955824226925,3.55,33.425780051150895,0.7620832626542796,0.7620832626542796
2000,1902,Tromso,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,27102.672,0.4782608695652174,0.08917272727272722,2767.33,9.793798354370457,3.55,112.32298641650979,1,0.08917272727272722
2000,1902,Tromso,Herring,Herring_2000,4799e3,3184e3,1.5072236180904524,25e5,256976.30000000002,0.785175879396985,1,2767.33,92.86073579948905,3.55,112.32298641650979,1,1
2000,1902,Tromso,Capelin,Capelin_2000,599e3,427e3,1.4028103044496487,2e5,16716.36,0.468384074941452,1,2767.33,6.0406095406041205,3.55,112.32298641650979,1,1
2000,1902,Tromso,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,2634.4749,0.625,1,2767.33,0.9519915947863103,3.55,112.32298641650979,0.268166646418679,0.268166646418679
2000,1902,Tromso,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,4919.0846,0.6181818181818182,1,2767.33,1.7775562003808727,3.55,112.32298641650979,0.5007200564453163,0.5007200564453163
2000,1911,Kvaefjord,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,408.996,0.4782608695652174,0.08917272727272722,189.03,2.1636565624504045,3.55,156.14944717769666,0.6094807218170154,0.05434905818457364
2000,1911,Kvaefjord,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,17.514,0.625,1,189.03,0.09265196000634819,3.55,156.14944717769666,0.026099143663760056,0.026099143663760056
2000,1911,Kvaefjord,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,122.396,0.6181818181818182,1,189.03,0.6474951065968365,3.55,156.14944717769666,0.18239298777375676,0.18239298777375676
2000,1928,Torsken,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,15907.104,0.4782608695652174,0.08917272727272722,832.68,19.10350194552529,3.55,38.90395950425133,1,0.08917272727272722
2000,1928,Torsken,Herring,Herring_2000,4799e3,3184e3,1.5072236180904524,25e5,14106.645,0.785175879396985,1,832.68,16.941255944660615,3.55,38.90395950425133,1,1
2000,1928,Torsken,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,1223.2137,0.625,1,832.68,1.469008142383629,3.55,38.90395950425133,0.4138051105305997,0.4138051105305997
2000,1928,Torsken,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,4376.552,0.6181818181818182,1,832.68,5.255983090743142,3.55,38.90395950425133,1,1
2000,1929,Berg,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,10725.594000000001,0.4782608695652174,0.08917272727272722,836.66,12.819537207467791,3.55,138.4326309372983,1,0.08917272727272722
2000,1929,Berg,Herring,Herring_2000,4799e3,3184e3,1.5072236180904524,25e5,80217.48,0.785175879396985,1,836.66,95.87823010541916,3.55,138.4326309372983,1,1
2000,1929,Berg,Capelin,Capelin_2000,599e3,427e3,1.4028103044496487,2e5,1267.821,0.468384074941452,1,836.66,1.5153359787727392,3.55,138.4326309372983,0.42685520528809556,0.42685520528809556
2000,1929,Berg,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,951.5367,0.625,1,836.66,1.1373039227404202,3.55,138.4326309372983,0.3203673021804001,0.3203673021804001
2000,1929,Berg,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,3150.7864,0.6181818181818182,1,836.66,3.7659101666148733,3.55,138.4326309372983,1,1
2000,1931,Lenvik,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,4305.4218,0.4782608695652174,0.08917272727272722,702.95,6.1247909524148225,3.55,81.35069635109183,1,0.08917272727272722
2000,1931,Lenvik,Herring,Herring_2000,4799e3,3184e3,1.5072236180904524,25e5,5169.59,0.785175879396985,1,702.95,7.354136140550537,3.55,81.35069635109183,1,1
2000,1931,Lenvik,Capelin,Capelin_2000,599e3,427e3,1.4028103044496487,2e5,510,0.468384074941452,1,702.95,0.7255139056831922,3.55,81.35069635109183,0.20437011427695556,0.20437011427695556
2000,1931,Lenvik,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,304.7814,0.625,1,702.95,0.43357479194821824,3.55,81.35069635109183,0.12213374421076571,0.12213374421076571
2000,1931,Lenvik,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,1840.5074,0.6181818181818182,1,702.95,2.6182621808094457,3.55,81.35069635109183,0.737538642481534,0.737538642481534
2000,1933,Balsfjord,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,2111.6334,0.4782608695652174,0.08917272727272722,244.81,8.625601078387321,3.55,8.625601078387321,1,0.08917272727272722
2000,1933,Balsfjord,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,182.685,0.625,1,244.81,0.7462317715779584,3.55,8.625601078387321,0.21020613283886153,0.21020613283886153
2000,1933,Balsfjord,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,109.9344,0.6181818181818182,1,244.81,0.44906008741472975,3.55,8.625601078387321,0.12649579927175486,0.12649579927175486
2000,1936,Karlsoy,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,23957.9304,0.4782608695652174,0.08917272727272722,4796.75,4.994617272111325,3.55,12.351521134101214,1,0.08917272727272722
2000,1936,Karlsoy,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,3005.2668,0.625,1,4796.75,0.6265214572366706,3.55,12.351521134101214,0.17648491753145654,0.17648491753145654
2000,1936,Karlsoy,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,12805.8906,0.6181818181818182,1,4796.75,2.6697014853807266,3.55,12.351521134101214,0.7520285874311906,0.7520285874311906
2000,1938,Lyngen,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,120.924,0.4782608695652174,0.08917272727272722,487.07,0.2482682160675057,3.55,10.33268318722155,0.06993470875141006,0.006236268710387099
2000,1938,Lyngen,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,24.4776,0.625,1,487.07,0.050254788839386534,3.55,10.33268318722155,0.014156278546306066,0.014156278546306066
2000,1938,Lyngen,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,22.7648,0.6181818181818182,1,487.07,0.046738251175395734,3.55,10.33268318722155,0.013165704556449503,0.013165704556449503
2000,1940,Kafjord,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,1168.839,0.4782608695652174,0.08917272727272722,124.17,9.413215752597246,3.55,9.561150036240639,1,0.08917272727272722
2000,1940,Kafjord,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,89.286,0.625,1,124.17,0.7190625755013288,3.55,9.561150036240639,0.2025528381693884,0.2025528381693884
2000,1940,Kafjord,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,389.3864,0.6181818181818182,1,124.17,3.1359136667472014,3.55,9.561150036240639,0.8833559624640004,0.8833559624640004
2000,1941,Skjervoy,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,18440.0496,0.4782608695652174,0.08917272727272722,1088,16.948574999999998,3.55,24.62309007352941,1,0.08917272727272722
2000,1941,Skjervoy,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,1801.9353,0.625,1,1088,1.6561905330882354,3.55,24.62309007352941,0.4665325445318973,0.4665325445318973
2000,1941,Skjervoy,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,4888.9206,0.6181818181818182,1,1088,4.493493198529412,3.55,24.62309007352941,1,1
2000,1942,Nordreisa,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,4388.868,0.4782608695652174,0.08917272727272722,243.72,18.007828655834565,3.55,71.98169128508125,1,0.08917272727272722
2000,1942,Nordreisa,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,165.5328,0.625,1,243.72,0.6791925160019695,3.55,71.98169128508125,0.19132183549351253,0.19132183549351253
2000,1942,Nordreisa,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,828.613,0.6181818181818182,1,243.72,3.3998563925816514,3.55,71.98169128508125,0.9577060260793385,0.9577060260793385
2000,1943,Kvaenangen,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,4342.41,0.4782608695652174,0.08917272727272722,573.01,7.578244707771243,3.55,20.31729882550043,1,0.08917272727272722
2000,1943,Kvaenangen,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,225.2694,0.625,1,573.01,0.3931334531683566,3.55,20.31729882550043,0.11074181779390327,0.11074181779390327
2000,1943,Kvaenangen,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,1702.9768000000001,0.6181818181818182,1,573.01,2.9719844330814476,3.55,20.31729882550043,0.8371787135440698,0.8371787135440698
2000,2002,Vardo,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,16153.0314,0.4782608695652174,0.08917272727272722,1886.91,8.560573318282271,3.55,27.5720457255513,1,0.08917272727272722
2000,2002,Vardo,Capelin,Capelin_2000,599e3,427e3,1.4028103044496487,2e5,834.96,0.468384074941452,1,1886.91,0.4425012321732356,3.55,27.5720457255513,0.12464823441499595,0.12464823441499595
2000,2002,Vardo,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,1974.8787,0.625,1,1886.91,1.0466205065424423,3.55,27.5720457255513,0.2948226778992795,0.2948226778992795
2000,2002,Vardo,Kingcrab,Kingcrab_2000,NA,NA,1,NA,27.291,NA,1,1886.91,0.014463328934607373,3.55,27.5720457255513,0.004074177164678134,0.004074177164678134
2000,2002,Vardo,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,510.7742,0.6181818181818182,1,1886.91,0.27069346179733,3.55,27.5720457255513,0.07625167937952958,0.07625167937952958
2000,2003,Vadso,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,134.478,0.4782608695652174,0.08917272727272722,705.34,0.19065698811920492,3.55,86.02057872798935,0.05370619383639576,0.004789127775829143
2000,2003,Vadso,Herring,Herring_2000,4799e3,3184e3,1.5072236180904524,25e5,5341.369999999999,0.785175879396985,1,705.34,7.572759236680181,3.55,86.02057872798935,1,1
2000,2003,Vadso,Capelin,Capelin_2000,599e3,427e3,1.4028103044496487,2e5,25015.263,0.468384074941452,1,705.34,35.46553860549522,3.55,86.02057872798935,1,1
2000,2003,Vadso,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,24.9957,0.625,1,705.34,0.03543780304533983,3.55,86.02057872798935,0.009982479731081644,0.009982479731081644
2000,2003,Vadso,Kingcrab,Kingcrab_2000,NA,NA,1,NA,15.993,NA,1,705.34,0.02267417132163212,3.55,86.02057872798935,0.006387090513135809,0.006387090513135809
2000,2003,Vadso,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,8.6686,0.6181818181818182,1,705.34,0.01228995945217909,3.55,86.02057872798935,0.0034619604090645327,0.0034619604090645327
2000,2004,Hammerfest,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,39410.643,0.4782608695652174,0.08917272727272722,2379.58,16.562016406256564,3.55,26.87610687600333,1,0.08917272727272722
2000,2004,Hammerfest,Herring,Herring_2000,4799e3,3184e3,1.5072236180904524,25e5,11439.665,0.785175879396985,1,2379.58,4.80743030282655,3.55,26.87610687600333,1,1
2000,2004,Hammerfest,Capelin,Capelin_2000,599e3,427e3,1.4028103044496487,2e5,106.07399999999998,0.468384074941452,1,2379.58,0.04457677405256389,3.55,26.87610687600333,0.012556837761285604,0.012556837761285604
2000,2004,Hammerfest,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,3533.2494,0.625,1,2379.58,1.4848205985930292,3.55,26.87610687600333,0.4182593235473322,0.4182593235473322
2000,2004,Hammerfest,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,6707.127,0.6181818181818182,1,2379.58,2.818617991410249,3.55,26.87610687600333,0.7939768989888026,0.7939768989888026
2000,2012,Alta,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,19.836,0.4782608695652174,0.08917272727272722,708.22,0.02800824602524639,3.55,4.807260455790574,0.00788964676767504,7.035413194920403e-4
2000,2014,Loppa,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,21686.7054,0.4782608695652174,0.08917272727272722,2119.69,10.23107407215206,3.55,10.23107407215206,1,0.08917272727272722
2000,2014,Loppa,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,1152.2844,0.625,1,2119.69,0.5436098674806221,3.55,10.23107407215206,0.15312954013538652,0.15312954013538652
2000,2014,Loppa,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,4289.0736,0.6181818181818182,1,2119.69,2.023443805462119,3.55,10.23107407215206,0.5699841705527097,0.5699841705527097
2000,2015,Hasvik,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,16313.5422,0.4782608695652174,0.08917272727272722,2212.36,7.3738189987163025,3.55,37.33149604946753,1,0.08917272727272722
2000,2015,Hasvik,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,1176.9132,0.625,1,2212.36,0.5319718309859155,3.55,37.33149604946753,0.14985121999603254,0.14985121999603254
2000,2015,Hasvik,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,3044.4622,0.6181818181818182,1,2212.36,1.3761151892097125,3.55,37.33149604946753,0.38763808146752465,0.38763808146752465
2000,2017,Kvalsund,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,3503.6910000000003,0.4782608695652174,0.08917272727272722,299.43,11.701202284340248,3.55,25.53394249073239,1,0.08917272727272722
2000,2017,Kvalsund,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,105.0792,0.625,1,299.43,0.35093076846007415,3.55,25.53394249073239,0.09885373759438709,0.09885373759438709
2000,2017,Kvalsund,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,155.9948,0.6181818181818182,1,299.43,0.5209725144441104,3.55,25.53394249073239,0.14675282097017195,0.14675282097017195
2000,2018,Masoy,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,56709.6798,0.4782608695652174,0.08917272727272722,2746.77,20.645951353771885,3.55,58.40833211371903,1,0.08917272727272722
2000,2018,Masoy,Capelin,Capelin_2000,599e3,427e3,1.4028103044496487,2e5,1644.1380000000001,0.468384074941452,1,2746.77,0.5985714129686869,3.55,58.40833211371903,0.16861166562498223,0.16861166562498223
2000,2018,Masoy,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,4616.9325,0.625,1,2746.77,1.6808587905066679,3.55,58.40833211371903,0.473481349438498,0.473481349438498
2000,2018,Masoy,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,3378.838,0.6181818181818182,1,2746.77,1.2301131874893056,3.55,58.40833211371903,0.34651075703924106,0.34651075703924106
2000,2019,Nordkapp,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,37816.6164,0.4782608695652174,0.08917272727272722,3172.78,11.919079293238106,3.55,19.050239222385414,1,0.08917272727272722
2000,2019,Nordkapp,Herring,Herring_2000,4799e3,3184e3,1.5072236180904524,25e5,16976.285,0.785175879396985,1,3172.78,5.350602626088162,3.55,19.050239222385414,1,1
2000,2019,Nordkapp,Capelin,Capelin_2000,599e3,427e3,1.4028103044496487,2e5,844.404,0.468384074941452,1,3172.78,0.26614010426187756,3.55,19.050239222385414,0.07496904345405002,0.07496904345405002
2000,2019,Nordkapp,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,2969.0009999999997,0.625,1,3172.78,0.9357727292784245,3.55,19.050239222385414,0.2635979519094154,0.2635979519094154
2000,2019,Nordkapp,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,5246.5246,0.6181818181818182,1,3172.78,1.6536049143022835,3.55,19.050239222385414,0.46580420121191085,0.46580420121191085
2000,2020,Porsanger,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,2042.4618,0.4782608695652174,0.08917272727272722,1123.38,1.8181397211985257,3.55,2.392514554291513,0.5121520341404298,0.04566999366257703
2000,2020,Porsanger,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,87.6099,0.625,1,1123.38,0.07798776905410457,3.55,2.392514554291513,0.02196838564904354,0.02196838564904354
2000,2020,Porsanger,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,52.141999999999996,0.6181818181818182,1,1123.38,0.04641528245117413,3.55,2.392514554291513,0.013074727451034966,0.013074727451034966
2000,2022,Lebesby,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,23637.2952,0.4782608695652174,0.08917272727272722,2269.84,10.413639375462587,3.55,13.1675094279773,1,0.08917272727272722
2000,2022,Lebesby,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,2199.9873,0.625,1,2269.84,0.969225716350051,3.55,13.1675094279773,0.27302132854931016,0.27302132854931016
2000,2022,Lebesby,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,1477.285,0.6181818181818182,1,2269.84,0.6508322172487928,3.55,13.1675094279773,0.18333301894332193,0.18333301894332193
2000,2023,Gamvik,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,7321.761,0.4782608695652174,0.08917272727272722,1688.92,4.335173365227483,3.55,21.738498567131657,1,0.08917272727272722
2000,2023,Gamvik,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,806.6649,0.625,1,1688.92,0.47762173459962576,3.55,21.738498567131657,0.13454133369003543,0.13454133369003543
2000,2023,Gamvik,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,351.8014,0.6181818181818182,1,1688.92,0.20829962342798947,3.55,21.738498567131657,0.058675950261405485,0.058675950261405485
2000,2024,Berlevag,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,25007.605199999998,0.4782608695652174,0.08917272727272722,1319.16,18.957219139452377,3.55,37.01550122805421,1,0.08917272727272722
2000,2024,Berlevag,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,3214.1274,0.625,1,1319.16,2.43649549713454,3.55,37.01550122805421,0.6863367597562084,0.6863367597562084
2000,2024,Berlevag,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,1360.7478,0.6181818181818182,1,1319.16,1.0315259710725007,3.55,37.01550122805421,0.2905706960767608,0.2905706960767608
2000,2025,Tana,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,1092.51,0.4782608695652174,0.08917272727272722,314.62,3.472474731422033,3.55,6.348439387197254,0.9781618961752205,0.08722536399620666
2000,2025,Tana,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,147.2544,0.625,1,314.62,0.46803890407475685,3.55,6.348439387197254,0.13184194480979067,0.13184194480979067
2000,2025,Tana,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,16.0436,0.6181818181818182,1,314.62,0.05099357955629013,3.55,6.348439387197254,0.014364388607405671,0.014364388607405671
2000,2027,Nesseby,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,12.942,0.4782608695652174,0.08917272727272722,200.5,0.06454862842892768,3.55,15.829909226932669,0.018182712233500757,0.001621402039076444
2000,2027,Nesseby,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,1.4238,0.625,1,200.5,0.007101246882793017,3.55,15.829909226932669,0.002000351234589582,0.002000351234589582
2000,2027,Nesseby,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,0.3564,0.6181818181818182,1,200.5,0.0017775561097256858,3.55,15.829909226932669,5.007200309086439e-4,5.007200309086439e-4
2000,2028,Batsfjord,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,33877.5168,0.4782608695652174,0.08917272727272722,1379.46,24.558535078943933,3.55,46.98048975686138,1,0.08917272727272722
2000,2028,Batsfjord,Herring,Herring_2000,4799e3,3184e3,1.5072236180904524,25e5,405.85,0.785175879396985,1,1379.46,0.29420932828788077,3.55,46.98048975686138,0.0828758671233467,0.0828758671233467
2000,2028,Batsfjord,Capelin,Capelin_2000,599e3,427e3,1.4028103044496487,2e5,12135.678,0.468384074941452,1,1379.46,8.797412030794659,3.55,46.98048975686138,1,1
2000,2028,Batsfjord,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,2344.152,0.625,1,1379.46,1.6993258231481885,3.55,46.98048975686138,0.47868333046427847,0.47868333046427847
2000,2028,Batsfjord,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,2194.6758,0.6181818181818182,1,1379.46,1.5909673350441476,3.55,46.98048975686138,0.4481598126884923,0.4481598126884923
2000,2030,Sor-Varanger,Cod,Cod_2000,239618,46e4,0.5209086956521739,22e4,1276.3020000000001,0.4782608695652174,0.08917272727272722,1135.7,1.1238020604032757,3.55,3.4938897596196177,0.31656396067697906,0.028228871729822597
2000,2030,Sor-Varanger,Haddock,Haddock_2000,95103,8e4,1.1887875,5e4,170.3433,0.625,1,1135.7,0.14998969798362244,3.55,3.4938897596196177,0.04225061915031618,0.04225061915031618
2000,2030,Sor-Varanger,Kingcrab,Kingcrab_2000,NA,NA,1,NA,475.542,NA,1,1135.7,0.4187214933521176,3.55,3.4938897596196177,0.11794971643721623,0.11794971643721623
2000,2030,Sor-Varanger,Saithe,Saithe_2000,369761,22e4,1.6807318181818183,136e3,1.8354,0.6181818181818182,1,1135.7,0.001616095799947169,3.55,3.4938897596196177,4.552382535062448e-4,4.552382535062448e-4
2001,1804,Bodo,Cod,Cod_2001,364366,46e4,0.7921,22e4,1434.5778,0.4782608695652174,0.656209090909091,3431.45,0.41806752247592127,3.55,135.9976802809308,0.11776549928899191,0.07727879122888458
2001,1804,Bodo,Herring,Herring_2001,3986e3,3184e3,1.2518844221105527,25e5,155152.235,0.785175879396985,1,3431.45,45.21477363796645,3.55,135.9976802809308,1,1
2001,1804,Bodo,Capelin,Capelin_2001,626e3,427e3,1.4660421545667448,2e5,22082.760000000002,0.468384074941452,1,3431.45,6.435401943784698,3.55,135.9976802809308,1,1
2001,1804,Bodo,Haddock,Haddock_2001,100769,8e4,1.2596125,5e4,258.9522,0.625,1,3431.45,0.07546436637573038,3.55,135.9976802809308,0.02125756799316349,0.02125756799316349
2001,1804,Bodo,Saithe,Saithe_2001,376061,22e4,1.7093681818181818,136e3,800.1896,0.6181818181818182,1,3431.45,0.23319284850427663,3.55,135.9976802809308,0.06568812633923285,0.06568812633923285
2001,1811,Bindal,Cod,Cod_2001,364366,46e4,0.7921,22e4,185.58,0.4782608695652174,0.656209090909091,641.29,0.2893854574373529,3.55,1.1335012240951832,0.08151703026404307,0.05349221632317656
2001,1811,Bindal,Haddock,Haddock_2001,100769,8e4,1.2596125,5e4,6.2328,0.625,1,641.29,0.009719159818490855,3.55,1.1335012240951832,0.002737791498166438,0.002737791498166438
2001,1811,Bindal,Saithe,Saithe_2001,376061,22e4,1.7093681818181818,136e3,15.876,0.6181818181818182,1,641.29,0.02475635048106161,3.55,1.1335012240951832,0.006973619853820172,0.006973619853820172
2001,1813,Bronnoy,Cod,Cod_2001,364366,46e4,0.7921,22e4,966.4248,0.4782608695652174,0.656209090909091,1052.81,0.9179479678194546,3.55,6.791330249522707,0.2585768923435084,0.16968050745483151
2001,1813,Bronnoy,Haddock,Haddock_2001,100769,8e4,1.2596125,5e4,55.3728,0.625,1,1052.81,0.05259524510595454,3.55,6.791330249522707,0.014815562001677336,0.014815562001677336
2001,1813,Bronnoy,Saithe,Saithe_2001,376061,22e4,1.7093681818181818,136e3,143.13819999999998,0.6181818181818182,1,1052.81,0.13595824507745935,3.55,6.791330249522707,0.03829809720491813,0.03829809720491813
2001,1818,Heroy,Cod,Cod_2001,364366,46e4,0.7921,22e4,2261.6988,0.4782608695652174,0.656209090909091,2197.73,1.0291067601570711,3.55,3.96314833942295,0.28988922821325946,0.19022794691016098
2001,1818,Heroy,Haddock,Haddock_2001,100769,8e4,1.2596125,5e4,215.16389999999998,0.625,1,2197.73,0.09790279060667142,3.55,3.96314833942295,0.027578250875118712,0.027578250875118712
2001,1818,Heroy,Saithe,Saithe_2001,376061,22e4,1.7093681818181818,136e3,958.7708,0.6181818181818182,1,2197.73,0.43625504497822754,3.55,3.96314833942295,0.12288874506428946,0.12288874506428946
2001,1822,Leirfjord,Cod,Cod_2001,364366,46e4,0.7921,22e4,857.97,0.4782608695652174,0.656209090909091,130.95,6.551890034364262,3.55,6.551890034364262,1,0.656209090909091
2001,1827,Donna,Cod,Cod_2001,364366,46e4,0.7921,22e4,1299.5004,0.4782608695652174,0.656209090909091,567.37,2.2903932178296347,3.55,5.615383259601319,0.6451811881210239,0.4233737609285443
2001,1827,Donna,Herring,Herring_2001,3986e3,3184e3,1.2518844221105527,25e5,83.835,0.785175879396985,1,567.37,0.14776072051747535,3.55,5.615383259601319,0.04162273817393672,0.04162273817393672
2001,1827,Donna,Haddock,Haddock_2001,100769,8e4,1.2596125,5e4,147.6066,0.625,1,567.37,0.2601593316530659,3.55,5.615383259601319,0.07328431877551152,0.07328431877551152
2001,1827,Donna,Saithe,Saithe_2001,376061,22e4,1.7093681818181818,136e3,298.9264,0.6181818181818182,1,567.37,0.5268632462061794,3.55,5.615383259601319,0.1484121820299097,0.1484121820299097
2001,1833,Rana,Cod,Cod_2001,364366,46e4,0.7921,22e4,35.1336,0.4782608695652174,0.656209090909091,128.29,0.2738607841608855,3.55,7.243986281081924,0.07714388286222126,0.050622517242215614
2001,1833,Rana,Haddock,Haddock_2001,100769,8e4,1.2596125,5e4,10.1151,0.625,1,128.29,0.07884558422324421,3.55,7.243986281081924,0.022210023724857527,0.022210023724857527
2001,1833,Rana,Saithe,Saithe_2001,376061,22e4,1.7093681818181818,136e3,14.7752,0.6181818181818182,1,128.29,0.11517031724998052,3.55,7.243986281081924,0.032442342887318454,0.032442342887318454
2001,1834,Luroy,Cod,Cod_2001,364366,46e4,0.7921,22e4,1241.274,0.4782608695652174,0.656209090909091,1072.51,1.1573542437832747,3.55,13.61492666735042,0.32601527993895063,0.2139341904712116
2001,1834,Luroy,Haddock,Haddock_2001,100769,8e4,1.2596125,5e4,34.2387,0.625,1,1072.51,0.03192389814547184,3.55,13.61492666735042,0.008992647364921646,0.008992647364921646
