"","Year","Municip_number","Municip_name_new","Species","Spp_year","SSB","Bmsy","SSB.Bmsy","Blim","Seaarea","Total_catch_new","Blim.Bmsy","stock_score"
"2941",2007,2004,"Hammerfest","Cod","Cod_2007",656899,460000,1.42804130434783,220000,2379.58,35583.0522,0.478260869565217,1
"2942",2007,2004,"Hammerfest","Haddock","Haddock_2007",188665,80000,2.3583125,50000,2379.58,3793.5234,0.625,1
"2943",2007,2004,"Hammerfest","Saithe","Saithe_2007",542961,220000,2.46800454545455,136000,2379.58,7037.9078,0.618181818181818,1
"2944",2007,2012,"Alta","Cod","Cod_2007",656899,460000,1.42804130434783,220000,708.22,1927.9254,0.478260869565217,1
"2945",2007,2012,"Alta","Haddock","Haddock_2007",188665,80000,2.3583125,50000,708.22,46.7925,0.625,1
"2946",2007,2012,"Alta","Kingcrab","Kingcrab_2007",NA,NA,1,NA,708.22,0.4635,NA,1
"2947",2007,2012,"Alta","Saithe","Saithe_2007",542961,220000,2.46800454545455,136000,708.22,121.9144,0.618181818181818,1
"2948",2007,2014,"Loppa","Cod","Cod_2007",656899,460000,1.42804130434783,220000,2119.69,6629.8224,0.478260869565217,1
"2949",2007,2014,"Loppa","Haddock","Haddock_2007",188665,80000,2.3583125,50000,2119.69,476.1453,0.625,1
"2950",2007,2014,"Loppa","Saithe","Saithe_2007",542961,220000,2.46800454545455,136000,2119.69,356.242,0.618181818181818,1
"2951",2007,2015,"Hasvik","Cod","Cod_2007",656899,460000,1.42804130434783,220000,2212.36,39921.4176,0.478260869565217,1
"2952",2007,2015,"Hasvik","Haddock","Haddock_2007",188665,80000,2.3583125,50000,2212.36,2909.9115,0.625,1
"2953",2007,2015,"Hasvik","Saithe","Saithe_2007",542961,220000,2.46800454545455,136000,2212.36,8458.4028,0.618181818181818,1
"2954",2007,2017,"Kvalsund","Cod","Cod_2007",656899,460000,1.42804130434783,220000,299.43,54.6756,0.478260869565217,1
"2955",2007,2017,"Kvalsund","Haddock","Haddock_2007",188665,80000,2.3583125,50000,299.43,0.2922,0.625,1
"2956",2007,2017,"Kvalsund","Kingcrab","Kingcrab_2007",NA,NA,1,NA,299.43,7.7913,NA,1
"2957",2007,2018,"Masoy","Cod","Cod_2007",656899,460000,1.42804130434783,220000,2746.77,69052.7976,0.478260869565217,1
"2958",2007,2018,"Masoy","Haddock","Haddock_2007",188665,80000,2.3583125,50000,2746.77,4349.8644,0.625,1
"2959",2007,2018,"Masoy","Kingcrab","Kingcrab_2007",NA,NA,1,NA,2746.77,26.253,NA,1
"2960",2007,2018,"Masoy","Saithe","Saithe_2007",542961,220000,2.46800454545455,136000,2746.77,19063.752,0.618181818181818,1
"2961",2007,2019,"Nordkapp","Cod","Cod_2007",656899,460000,1.42804130434783,220000,3172.78,31332.7722,0.478260869565217,1
"2962",2007,2019,"Nordkapp","Haddock","Haddock_2007",188665,80000,2.3583125,50000,3172.78,2322.3903,0.625,1
"2963",2007,2019,"Nordkapp","Kingcrab","Kingcrab_2007",NA,NA,1,NA,3172.78,690.7173,NA,1
"2964",2007,2019,"Nordkapp","Saithe","Saithe_2007",542961,220000,2.46800454545455,136000,3172.78,12552.3028,0.618181818181818,1
"2965",2007,2020,"Porsanger","Cod","Cod_2007",656899,460000,1.42804130434783,220000,1123.38,1275.549,0.478260869565217,1
"2966",2007,2020,"Porsanger","Haddock","Haddock_2007",188665,80000,2.3583125,50000,1123.38,4.2426,0.625,1
"2967",2007,2020,"Porsanger","Kingcrab","Kingcrab_2007",NA,NA,1,NA,1123.38,259.9605,NA,1
"2968",2007,2020,"Porsanger","Saithe","Saithe_2007",542961,220000,2.46800454545455,136000,1123.38,1.0162,0.618181818181818,1
"2969",2007,2022,"Lebesby","Cod","Cod_2007",656899,460000,1.42804130434783,220000,2269.84,12327.2418,0.478260869565217,1
"2970",2007,2022,"Lebesby","Haddock","Haddock_2007",188665,80000,2.3583125,50000,2269.84,1351.6317,0.625,1
"2971",2007,2022,"Lebesby","Kingcrab","Kingcrab_2007",NA,NA,1,NA,2269.84,332.655,NA,1
"2972",2007,2022,"Lebesby","Saithe","Saithe_2007",542961,220000,2.46800454545455,136000,2269.84,436.3234,0.618181818181818,1
"2973",2007,2023,"Gamvik","Cod","Cod_2007",656899,460000,1.42804130434783,220000,1688.92,17998.5408,0.478260869565217,1
"2974",2007,2023,"Gamvik","Haddock","Haddock_2007",188665,80000,2.3583125,50000,1688.92,4109.3757,0.625,1
"2975",2007,2023,"Gamvik","Kingcrab","Kingcrab_2007",NA,NA,1,NA,1688.92,841.8465,NA,1
"2976",2007,2023,"Gamvik","Saithe","Saithe_2007",542961,220000,2.46800454545455,136000,1688.92,1100.0392,0.618181818181818,1
"2977",2007,2024,"Berlevag","Cod","Cod_2007",656899,460000,1.42804130434783,220000,1319.16,13751.1144,0.478260869565217,1
"2978",2007,2024,"Berlevag","Haddock","Haddock_2007",188665,80000,2.3583125,50000,1319.16,6197.3124,0.625,1
"2979",2007,2024,"Berlevag","Kingcrab","Kingcrab_2007",NA,NA,1,NA,1319.16,335.2215,NA,1
"2980",2007,2024,"Berlevag","Saithe","Saithe_2007",542961,220000,2.46800454545455,136000,1319.16,1558.8844,0.618181818181818,1
"2981",2007,2027,"Nesseby","Cod","Cod_2007",656899,460000,1.42804130434783,220000,200.5,2285.757,0.478260869565217,1
"2982",2007,2027,"Nesseby","Haddock","Haddock_2007",188665,80000,2.3583125,50000,200.5,8.2011,0.625,1
"2983",2007,2027,"Nesseby","Kingcrab","Kingcrab_2007",NA,NA,1,NA,200.5,55.377,NA,1
"2984",2007,2027,"Nesseby","Saithe","Saithe_2007",542961,220000,2.46800454545455,136000,200.5,6.3942,0.618181818181818,1
"2985",2007,2028,"Batsfjord","Cod","Cod_2007",656899,460000,1.42804130434783,220000,1379.46,37065.471,0.478260869565217,1
"2986",2007,2028,"Batsfjord","Haddock","Haddock_2007",188665,80000,2.3583125,50000,1379.46,10211.8569,0.625,1
"2987",2007,2028,"Batsfjord","Kingcrab","Kingcrab_2007",NA,NA,1,NA,1379.46,287.4354,NA,1
"2988",2007,2028,"Batsfjord","Saithe","Saithe_2007",542961,220000,2.46800454545455,136000,1379.46,5207.1686,0.618181818181818,1
"2989",2007,2030,"Sor-Varanger","Cod","Cod_2007",656899,460000,1.42804130434783,220000,1135.7,2242.602,0.478260869565217,1
"2990",2007,2030,"Sor-Varanger","Haddock","Haddock_2007",188665,80000,2.3583125,50000,1135.7,85.9329,0.625,1
"2991",2007,2030,"Sor-Varanger","Kingcrab","Kingcrab_2007",NA,NA,1,NA,1135.7,597.705,NA,1
"2992",2007,2030,"Sor-Varanger","Saithe","Saithe_2007",542961,220000,2.46800454545455,136000,1135.7,31.5204,0.618181818181818,1
"2993",2008,1804,"Bodo","Cod","Cod_2008",694325,460000,1.50940217391304,220000,3431.45,1112.1852,0.478260869565217,1
"2994",2008,1804,"Bodo","Haddock","Haddock_2008",213691,80000,2.6711375,50000,3431.45,94.1058,0.625,1
"2995",2008,1804,"Bodo","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,3431.45,561.128,0.618181818181818,1
"2996",2008,1805,"Narvik","Cod","Cod_2008",694325,460000,1.50940217391304,220000,200.61,18.1086,0.478260869565217,1
"2997",2008,1805,"Narvik","Haddock","Haddock_2008",213691,80000,2.6711375,50000,200.61,0.5181,0.625,1
"2998",2008,1805,"Narvik","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,200.61,3.2034,0.618181818181818,1
"2999",2008,1811,"Bindal","Cod","Cod_2008",694325,460000,1.50940217391304,220000,641.29,726.903,0.478260869565217,1
"3000",2008,1811,"Bindal","Haddock","Haddock_2008",213691,80000,2.6711375,50000,641.29,23.1966,0.625,1
"3001",2008,1811,"Bindal","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,641.29,67.1048,0.618181818181818,1
"3002",2008,1813,"Bronnoy","Cod","Cod_2008",694325,460000,1.50940217391304,220000,1052.81,1981.521,0.478260869565217,1
"3003",2008,1813,"Bronnoy","Haddock","Haddock_2008",213691,80000,2.6711375,50000,1052.81,88.722,0.625,1
"3004",2008,1813,"Bronnoy","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,1052.81,433.4616,0.618181818181818,1
"3005",2008,1815,"Vega","Cod","Cod_2008",694325,460000,1.50940217391304,220000,2756.44,726.8598,0.478260869565217,1
"3006",2008,1815,"Vega","Haddock","Haddock_2008",213691,80000,2.6711375,50000,2756.44,11.6499,0.625,1
"3007",2008,1815,"Vega","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,2756.44,48.2654,0.618181818181818,1
"3008",2008,1818,"Heroy","Cod","Cod_2008",694325,460000,1.50940217391304,220000,2197.73,1455.183,0.478260869565217,1
"3009",2008,1818,"Heroy","Haddock","Haddock_2008",213691,80000,2.6711375,50000,2197.73,205.9125,0.625,1
"3010",2008,1818,"Heroy","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,2197.73,757.7482,0.618181818181818,1
"3011",2008,1820,"Alstahaug","Cod","Cod_2008",694325,460000,1.50940217391304,220000,397.61,1.692,0.478260869565217,1
"3012",2008,1820,"Alstahaug","Haddock","Haddock_2008",213691,80000,2.6711375,50000,397.61,0.1386,0.625,1
"3013",2008,1820,"Alstahaug","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,397.61,0.8128,0.618181818181818,1
"3014",2008,1824,"Vefsn","Cod","Cod_2008",694325,460000,1.50940217391304,220000,101.49,2.277,0.478260869565217,1
"3015",2008,1824,"Vefsn","Haddock","Haddock_2008",213691,80000,2.6711375,50000,101.49,0.1302,0.625,1
"3016",2008,1824,"Vefsn","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,101.49,0.505,0.618181818181818,1
"3017",2008,1827,"Donna","Cod","Cod_2008",694325,460000,1.50940217391304,220000,567.37,1194.381,0.478260869565217,1
"3018",2008,1827,"Donna","Haddock","Haddock_2008",213691,80000,2.6711375,50000,567.37,80.1528,0.625,1
"3019",2008,1827,"Donna","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,567.37,127.1252,0.618181818181818,1
"3020",2008,1828,"Nesna","Cod","Cod_2008",694325,460000,1.50940217391304,220000,219.63,16.137,0.478260869565217,1
"3021",2008,1828,"Nesna","Haddock","Haddock_2008",213691,80000,2.6711375,50000,219.63,2.6712,0.625,1
"3022",2008,1828,"Nesna","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,219.63,6.2298,0.618181818181818,1
"3023",2008,1832,"Hemnes","Cod","Cod_2008",694325,460000,1.50940217391304,220000,64.42,17.244,0.478260869565217,1
"3024",2008,1832,"Hemnes","Haddock","Haddock_2008",213691,80000,2.6711375,50000,64.42,1.7136,0.625,1
"3025",2008,1832,"Hemnes","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,64.42,0.759,0.618181818181818,1
"3026",2008,1833,"Rana","Cod","Cod_2008",694325,460000,1.50940217391304,220000,128.29,21.285,0.478260869565217,1
"3027",2008,1833,"Rana","Haddock","Haddock_2008",213691,80000,2.6711375,50000,128.29,0.42,0.625,1
"3028",2008,1833,"Rana","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,128.29,1.7934,0.618181818181818,1
"3029",2008,1834,"Luroy","Cod","Cod_2008",694325,460000,1.50940217391304,220000,1072.51,1521.0402,0.478260869565217,1
"3030",2008,1834,"Luroy","Haddock","Haddock_2008",213691,80000,2.6711375,50000,1072.51,67.4817,0.625,1
"3031",2008,1834,"Luroy","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,1072.51,215.1308,0.618181818181818,1
"3032",2008,1835,"Traena","Cod","Cod_2008",694325,460000,1.50940217391304,220000,1777.3,3978.5028,0.478260869565217,1
"3033",2008,1835,"Traena","Capelin","Capelin_2008",330000,427000,0.772833723653396,2e+05,1777.3,701.478,0.468384074941452,0.65
"3034",2008,1835,"Traena","Haddock","Haddock_2008",213691,80000,2.6711375,50000,1777.3,421.221,0.625,1
"3035",2008,1835,"Traena","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,1777.3,1826.7606,0.618181818181818,1
"3036",2008,1836,"Rodoy","Cod","Cod_2008",694325,460000,1.50940217391304,220000,2391.77,2393.5692,0.478260869565217,1
"3037",2008,1836,"Rodoy","Haddock","Haddock_2008",213691,80000,2.6711375,50000,2391.77,439.9902,0.625,1
"3038",2008,1836,"Rodoy","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,2391.77,1004.352,0.618181818181818,1
"3039",2008,1837,"Meloy","Cod","Cod_2008",694325,460000,1.50940217391304,220000,1872.46,2168.3502,0.478260869565217,1
"3040",2008,1837,"Meloy","Haddock","Haddock_2008",213691,80000,2.6711375,50000,1872.46,365.5674,0.625,1
"3041",2008,1837,"Meloy","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,1872.46,222.2926,0.618181818181818,1
"3042",2008,1838,"Gildeskal","Cod","Cod_2008",694325,460000,1.50940217391304,220000,837.6,299.115,0.478260869565217,1
"3043",2008,1838,"Gildeskal","Haddock","Haddock_2008",213691,80000,2.6711375,50000,837.6,31.668,0.625,1
"3044",2008,1838,"Gildeskal","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,837.6,98.054,0.618181818181818,1
"3045",2008,1841,"Fauske","Cod","Cod_2008",694325,460000,1.50940217391304,220000,84.29,323.4072,0.478260869565217,1
"3046",2008,1841,"Fauske","Haddock","Haddock_2008",213691,80000,2.6711375,50000,84.29,31.6365,0.625,1
"3047",2008,1841,"Fauske","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,84.29,79.0636,0.618181818181818,1
"3048",2008,1845,"Sorfold","Cod","Cod_2008",694325,460000,1.50940217391304,220000,192.04,391.05,0.478260869565217,1
"3049",2008,1845,"Sorfold","Haddock","Haddock_2008",213691,80000,2.6711375,50000,192.04,47.5059,0.625,1
"3050",2008,1845,"Sorfold","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,192.04,258.9354,0.618181818181818,1
"3051",2008,1848,"Steigen","Cod","Cod_2008",694325,460000,1.50940217391304,220000,2475.41,1099.7418,0.478260869565217,1
"3052",2008,1848,"Steigen","Haddock","Haddock_2008",213691,80000,2.6711375,50000,2475.41,184.9521,0.625,1
"3053",2008,1848,"Steigen","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,2475.41,619.2268,0.618181818181818,1
"3054",2008,1850,"Tysfjord","Cod","Cod_2008",694325,460000,1.50940217391304,220000,465.3,126.2334,0.478260869565217,1
"3055",2008,1850,"Tysfjord","Haddock","Haddock_2008",213691,80000,2.6711375,50000,465.3,3.045,0.625,1
"3056",2008,1850,"Tysfjord","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,465.3,43.7288,0.618181818181818,1
"3057",2008,1851,"Lodingen","Cod","Cod_2008",694325,460000,1.50940217391304,220000,516.46,550.3302,0.478260869565217,1
"3058",2008,1851,"Lodingen","Capelin","Capelin_2008",330000,427000,0.772833723653396,2e+05,516.46,6858.306,0.468384074941452,0.65
"3059",2008,1851,"Lodingen","Haddock","Haddock_2008",213691,80000,2.6711375,50000,516.46,56.6595,0.625,1
"3060",2008,1851,"Lodingen","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,516.46,934.9532,0.618181818181818,1
"3061",2008,1854,"Ballangen","Cod","Cod_2008",694325,460000,1.50940217391304,220000,260.93,2.286,0.478260869565217,1
"3062",2008,1854,"Ballangen","Haddock","Haddock_2008",213691,80000,2.6711375,50000,260.93,0.2814,0.625,1
"3063",2008,1854,"Ballangen","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,260.93,0.4456,0.618181818181818,1
"3064",2008,1856,"Rost","Cod","Cod_2008",694325,460000,1.50940217391304,220000,3361.27,67765.9734,0.478260869565217,1
"3065",2008,1856,"Rost","Haddock","Haddock_2008",213691,80000,2.6711375,50000,3361.27,1374.0837,0.625,1
"3066",2008,1856,"Rost","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,3361.27,3472.4082,0.618181818181818,1
"3067",2008,1857,"Vaeroy","Cod","Cod_2008",694325,460000,1.50940217391304,220000,1805.51,17895.8496,0.478260869565217,1
"3068",2008,1857,"Vaeroy","Haddock","Haddock_2008",213691,80000,2.6711375,50000,1805.51,879.7038,0.625,1
"3069",2008,1857,"Vaeroy","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,1805.51,1724.3092,0.618181818181818,1
"3070",2008,1859,"Flakstad","Cod","Cod_2008",694325,460000,1.50940217391304,220000,994.01,21163.0134,0.478260869565217,1
"3071",2008,1859,"Flakstad","Haddock","Haddock_2008",213691,80000,2.6711375,50000,994.01,1977.2883,0.625,1
"3072",2008,1859,"Flakstad","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,994.01,1904.5656,0.618181818181818,1
"3073",2008,1860,"Vestvagoy","Cod","Cod_2008",694325,460000,1.50940217391304,220000,1685.01,25643.7528,0.478260869565217,1
"3074",2008,1860,"Vestvagoy","Haddock","Haddock_2008",213691,80000,2.6711375,50000,1685.01,2952.7866,0.625,1
"3075",2008,1860,"Vestvagoy","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,1685.01,4508.3656,0.618181818181818,1
"3076",2008,1865,"Vagan","Cod","Cod_2008",694325,460000,1.50940217391304,220000,1608.35,20310.6948,0.478260869565217,1
"3077",2008,1865,"Vagan","Haddock","Haddock_2008",213691,80000,2.6711375,50000,1608.35,2339.8452,0.625,1
"3078",2008,1865,"Vagan","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,1608.35,2527.787,0.618181818181818,1
"3079",2008,1866,"Hadsel","Cod","Cod_2008",694325,460000,1.50940217391304,220000,617.87,853.1076,0.478260869565217,1
"3080",2008,1866,"Hadsel","Haddock","Haddock_2008",213691,80000,2.6711375,50000,617.87,273.5859,0.625,1
"3081",2008,1866,"Hadsel","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,617.87,341.7564,0.618181818181818,1
"3082",2008,1867,"Bo","Cod","Cod_2008",694325,460000,1.50940217391304,220000,1579.07,6458.0712,0.478260869565217,1
"3083",2008,1867,"Bo","Haddock","Haddock_2008",213691,80000,2.6711375,50000,1579.07,592.5987,0.625,1
"3084",2008,1867,"Bo","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,1579.07,388.7374,0.618181818181818,1
"3085",2008,1868,"Oksnes","Cod","Cod_2008",694325,460000,1.50940217391304,220000,1495.68,43599.468,0.478260869565217,1
"3086",2008,1868,"Oksnes","Haddock","Haddock_2008",213691,80000,2.6711375,50000,1495.68,7007.5488,0.625,1
"3087",2008,1868,"Oksnes","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,1495.68,2976.0778,0.618181818181818,1
"3088",2008,1870,"Sortland","Cod","Cod_2008",694325,460000,1.50940217391304,220000,371.13,4.617,0.478260869565217,1
"3089",2008,1870,"Sortland","Haddock","Haddock_2008",213691,80000,2.6711375,50000,371.13,1.0452,0.625,1
"3090",2008,1870,"Sortland","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,371.13,0.513,0.618181818181818,1
"3091",2008,1871,"Andoy","Cod","Cod_2008",694325,460000,1.50940217391304,220000,2136.96,38820.606,0.478260869565217,1
"3092",2008,1871,"Andoy","Haddock","Haddock_2008",213691,80000,2.6711375,50000,2136.96,4802.9376,0.625,1
"3093",2008,1871,"Andoy","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,2136.96,8135.7326,0.618181818181818,1
"3094",2008,1874,"Moskenes","Cod","Cod_2008",694325,460000,1.50940217391304,220000,1473.84,22342.2708,0.478260869565217,1
"3095",2008,1874,"Moskenes","Haddock","Haddock_2008",213691,80000,2.6711375,50000,1473.84,2461.1526,0.625,1
"3096",2008,1874,"Moskenes","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,1473.84,2332.1322,0.618181818181818,1
"3097",2008,1901,"Harstad","Cod","Cod_2008",694325,460000,1.50940217391304,220000,NA,1022.703,0.478260869565217,1
"3098",2008,1901,"Harstad","Haddock","Haddock_2008",213691,80000,2.6711375,50000,NA,67.3227,0.625,1
"3099",2008,1901,"Harstad","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,NA,1478.6222,0.618181818181818,1
"3100",2008,1902,"Tromso","Cod","Cod_2008",694325,460000,1.50940217391304,220000,2767.33,36117.219,0.478260869565217,1
"3101",2008,1902,"Tromso","Haddock","Haddock_2008",213691,80000,2.6711375,50000,2767.33,3069.2481,0.625,1
"3102",2008,1902,"Tromso","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,2767.33,1467.0194,0.618181818181818,1
"3103",2008,1911,"Kvaefjord","Cod","Cod_2008",694325,460000,1.50940217391304,220000,189.03,456.084,0.478260869565217,1
"3104",2008,1911,"Kvaefjord","Haddock","Haddock_2008",213691,80000,2.6711375,50000,189.03,21.7224,0.625,1
"3105",2008,1911,"Kvaefjord","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,189.03,78.5676,0.618181818181818,1
"3106",2008,1915,"Harstad","Cod","Cod_2008",694325,460000,1.50940217391304,220000,NA,1022.703,0.478260869565217,1
"3107",2008,1915,"Harstad","Haddock","Haddock_2008",213691,80000,2.6711375,50000,NA,67.3227,0.625,1
"3108",2008,1915,"Harstad","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,NA,1478.6222,0.618181818181818,1
"3109",2008,1917,"Ibestad","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,351.66,0.0676,0.618181818181818,1
"3110",2008,1925,"Sorreisa","Cod","Cod_2008",694325,460000,1.50940217391304,220000,29.87,0.675,0.478260869565217,1
"3111",2008,1925,"Sorreisa","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,29.87,0.0594,0.618181818181818,1
"3112",2008,1928,"Torsken","Cod","Cod_2008",694325,460000,1.50940217391304,220000,832.68,17762.7618,0.478260869565217,1
"3113",2008,1928,"Torsken","Haddock","Haddock_2008",213691,80000,2.6711375,50000,832.68,552.0993,0.625,1
"3114",2008,1928,"Torsken","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,832.68,665.6744,0.618181818181818,1
"3115",2008,1929,"Berg","Cod","Cod_2008",694325,460000,1.50940217391304,220000,836.66,16755.2232,0.478260869565217,1
"3116",2008,1929,"Berg","Haddock","Haddock_2008",213691,80000,2.6711375,50000,836.66,434.9364,0.625,1
"3117",2008,1929,"Berg","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,836.66,620.5242,0.618181818181818,1
"3118",2008,1931,"Lenvik","Cod","Cod_2008",694325,460000,1.50940217391304,220000,702.95,9222.777,0.478260869565217,1
"3119",2008,1931,"Lenvik","Haddock","Haddock_2008",213691,80000,2.6711375,50000,702.95,422.2479,0.625,1
"3120",2008,1931,"Lenvik","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,702.95,1183.986,0.618181818181818,1
"3121",2008,1933,"Balsfjord","Cod","Cod_2008",694325,460000,1.50940217391304,220000,244.81,436.0458,0.478260869565217,1
"3122",2008,1933,"Balsfjord","Haddock","Haddock_2008",213691,80000,2.6711375,50000,244.81,98.5479,0.625,1
"3123",2008,1933,"Balsfjord","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,244.81,27.0388,0.618181818181818,1
"3124",2008,1936,"Karlsoy","Cod","Cod_2008",694325,460000,1.50940217391304,220000,4796.75,29139.2976,0.478260869565217,1
"3125",2008,1936,"Karlsoy","Haddock","Haddock_2008",213691,80000,2.6711375,50000,4796.75,1831.9644,0.625,1
"3126",2008,1936,"Karlsoy","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,4796.75,1348.77,0.618181818181818,1
"3127",2008,1938,"Lyngen","Cod","Cod_2008",694325,460000,1.50940217391304,220000,487.07,1.377,0.478260869565217,1
"3128",2008,1938,"Lyngen","Haddock","Haddock_2008",213691,80000,2.6711375,50000,487.07,0.6126,0.625,1
"3129",2008,1940,"Kafjord","Cod","Cod_2008",694325,460000,1.50940217391304,220000,124.17,635.5872,0.478260869565217,1
"3130",2008,1940,"Kafjord","Haddock","Haddock_2008",213691,80000,2.6711375,50000,124.17,145.5939,0.625,1
"3131",2008,1940,"Kafjord","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,124.17,222.5824,0.618181818181818,1
"3132",2008,1941,"Skjervoy","Cod","Cod_2008",694325,460000,1.50940217391304,220000,1088,18057.6744,0.478260869565217,1
"3133",2008,1941,"Skjervoy","Haddock","Haddock_2008",213691,80000,2.6711375,50000,1088,1767.4749,0.625,1
"3134",2008,1941,"Skjervoy","Kingcrab","Kingcrab_2008",NA,NA,1,NA,1088,97.2732,NA,1
"3135",2008,1941,"Skjervoy","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,1088,8146.6278,0.618181818181818,1
"3136",2008,1942,"Nordreisa","Cod","Cod_2008",694325,460000,1.50940217391304,220000,243.72,1508.2944,0.478260869565217,1
"3137",2008,1942,"Nordreisa","Haddock","Haddock_2008",213691,80000,2.6711375,50000,243.72,41.0025,0.625,1
"3138",2008,1942,"Nordreisa","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,243.72,308.0404,0.618181818181818,1
"3139",2008,1943,"Kvaenangen","Cod","Cod_2008",694325,460000,1.50940217391304,220000,573.01,6082.6368,0.478260869565217,1
"3140",2008,1943,"Kvaenangen","Haddock","Haddock_2008",213691,80000,2.6711375,50000,573.01,171.4212,0.625,1
"3141",2008,1943,"Kvaenangen","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,573.01,302.3528,0.618181818181818,1
"3142",2008,2002,"Vardo","Cod","Cod_2008",694325,460000,1.50940217391304,220000,1886.91,11906.742,0.478260869565217,1
"3143",2008,2002,"Vardo","Haddock","Haddock_2008",213691,80000,2.6711375,50000,1886.91,2846.5191,0.625,1
"3144",2008,2002,"Vardo","Kingcrab","Kingcrab_2008",NA,NA,1,NA,1886.91,15.621,NA,1
"3145",2008,2002,"Vardo","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,1886.91,841.451,0.618181818181818,1
"3146",2008,2004,"Hammerfest","Cod","Cod_2008",694325,460000,1.50940217391304,220000,2379.58,26722.5324,0.478260869565217,1
"3147",2008,2004,"Hammerfest","Haddock","Haddock_2008",213691,80000,2.6711375,50000,2379.58,3368.0079,0.625,1
"3148",2008,2004,"Hammerfest","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,2379.58,6893.2532,0.618181818181818,1
"3149",2008,2012,"Alta","Cod","Cod_2008",694325,460000,1.50940217391304,220000,708.22,2996.352,0.478260869565217,1
"3150",2008,2012,"Alta","Haddock","Haddock_2008",213691,80000,2.6711375,50000,708.22,40.0839,0.625,1
"3151",2008,2012,"Alta","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,708.22,130.9166,0.618181818181818,1
"3152",2008,2014,"Loppa","Cod","Cod_2008",694325,460000,1.50940217391304,220000,2119.69,5817.4548,0.478260869565217,1
"3153",2008,2014,"Loppa","Haddock","Haddock_2008",213691,80000,2.6711375,50000,2119.69,348.4776,0.625,1
"3154",2008,2014,"Loppa","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,2119.69,868.7822,0.618181818181818,1
"3155",2008,2015,"Hasvik","Cod","Cod_2008",694325,460000,1.50940217391304,220000,2212.36,39476.4444,0.478260869565217,1
"3156",2008,2015,"Hasvik","Haddock","Haddock_2008",213691,80000,2.6711375,50000,2212.36,4049.313,0.625,1
"3157",2008,2015,"Hasvik","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,2212.36,13472.1786,0.618181818181818,1
"3158",2008,2018,"Masoy","Cod","Cod_2008",694325,460000,1.50940217391304,220000,2746.77,69379.383,0.478260869565217,1
