"Year","Municip_number","Municip_name_new","fish_score"
2000,"1868","Oksnes",47.6736628445184
2000,"1870","Sortland",62.1422912447593
2000,"1871","Andoy",39.7279969696539
2000,"1874","Moskenes",32.4316064426061
2000,"1902","Tromso",61.2892799538833
2000,"1903","Harstad",56.1448582745818
2000,"1911","Kvaefjord",7.44971629740638
2000,"1913","Skanland",37.3612598926801
2000,"1917","Ibestad",8.544153321143
2000,"1928","Torsken",37.3210471271064
2000,"1929","Berg",51.9942117559482
2000,"1931","Lenvik",41.9300746861382
2000,"1933","Balsfjord",4.66706104126865
2000,"1936","Karlsoy",34.8418191561404
2000,"1938","Lyngen",58.2010276740288
2000,"1940","Kafjord",29.459581175758
2000,"1941","Skjervoy",48.7216894862324
2000,"1942","Nordreisa",36.7356530970586
2000,"1943","Kvaenangen",40.1949581818853
2000,"2002","Vardo",38.0427063482316
2000,"2003","Vadso",86.5712353377249
2000,"2004","Hammerfest",27.9568503594192
2000,"2012","Alta",0.169333954705685
2000,"2014","Loppa",18.8788970861878
2000,"2015","Hasvik",12.4698147447476
2000,"2017","Kvalsund",3.86202950950587
2000,"2018","Masoy",18.8399892319204
2000,"2019","Nordkapp",28.8489575908164
2000,"2020","Porsanger",0.687971115097709
2000,"2022","Lebesby",13.1849291107907
2000,"2023","Gamvik",7.68957966663808
2000,"2024","Berlevag",30.1127715330689
2000,"2025","Tana",5.72060608327952
2000,"2027","Nesseby",0.364091845261663
2000,"2028","Batsfjord",40.3783733734713
2000,"2030","Sor-Varanger",44.6027422921446
2001,"1804","Bodo",63.8434986516509
2001,"1811","Bindal",0.401881725345674
2001,"1813","Bronnoy",3.14819001902938
2001,"1818","Heroy",8.07579233986561
2001,"1822","Leirfjord",7.45336135059605
2001,"1827","Donna",10.4019824059396
2001,"1833","Rana",1.65901190657809
2001,"1834","Luroy",11.5969243928609
2001,"1835","Traena",46.0871833239127
2001,"1836","Rodoy",9.38132295606959
2001,"1837","Meloy",7.96296368505089
2001,"1838","Gildeskal",2.24353172296828
2001,"1845","Sorfold",16.0487332688743
2001,"1848","Steigen",9.56403691563622
2001,"1851","Lodingen",82.9678690146362
2001,"1856","Rost",26.1327182812961
2001,"1857","Vaeroy",31.8550180814478
2001,"1859","Flakstad",48.0607749366946
2001,"1860","Vestvagoy",55.5141156198365
2001,"1865","Vagan",47.4782737499541
2001,"1866","Hadsel",18.6594771436265
2001,"1867","Bo",22.0178595692819
2001,"1868","Oksnes",62.0476391353685
2001,"1870","Sortland",80.61620692954
2001,"1871","Andoy",56.5375138445735
2001,"1874","Moskenes",53.9613060430872
2001,"1902","Tromso",75.1588073599005
2001,"1903","Harstad",60.1891724364171
2001,"1911","Kvaefjord",11.7998311535566
2001,"1913","Skanland",64.7923563124063
2001,"1917","Ibestad",15.4815732263842
2001,"1927","Tranoy",3.71658319398835
2001,"1928","Torsken",42.4335771482756
2001,"1929","Berg",73.0148098480184
2001,"1931","Lenvik",25.2034982970146
2001,"1933","Balsfjord",14.1600502382588
2001,"1936","Karlsoy",41.1303605867541
2001,"1938","Lyngen",100
2001,"1940","Kafjord",56.1866642229144
2001,"1941","Skjervoy",69.2094867552095
2001,"1942","Nordreisa",48.6002247511328
2001,"1943","Kvaenangen",31.038219025489
2001,"2002","Vardo",40.9256582936994
2001,"2003","Vadso",96.1284580235847
2001,"2004","Hammerfest",32.6899534715162
2001,"2014","Loppa",34.4148676409144
2001,"2015","Hasvik",19.6019256602807
2001,"2017","Kvalsund",16.7855499772252
2001,"2018","Masoy",41.1571672538748
2001,"2019","Nordkapp",29.328168424183
2001,"2020","Porsanger",2.74033847153547
2001,"2022","Lebesby",22.4737098563802
2001,"2023","Gamvik",18.1905924350159
2001,"2024","Berlevag",49.4199308847977
2001,"2025","Tana",13.1462674008811
2001,"2027","Nesseby",1.95411256885246
2001,"2028","Batsfjord",60.4877301298876
2001,"2030","Sor-Varanger",36.8437773010233
2002,"1804","Bodo",44.729944705143
2002,"1813","Bronnoy",3.77822711966373
2002,"1818","Heroy",9.17928183281727
2002,"1822","Leirfjord",12.0878606473347
2002,"1827","Donna",9.40745951240359
2002,"1833","Rana",1.27414647195075
2002,"1834","Luroy",7.55961630967784
2002,"1835","Traena",45.9367194998376
2002,"1836","Rodoy",10.7561835548585
2002,"1837","Meloy",8.66642487564564
2002,"1838","Gildeskal",2.76448842485065
2002,"1845","Sorfold",20.2813973039748
2002,"1848","Steigen",10.7851127858877
2002,"1850","Tysfjord",48.5803708715629
2002,"1851","Lodingen",72.5529540003559
2002,"1856","Rost",43.3758211699118
2002,"1857","Vaeroy",39.7681933089072
2002,"1859","Flakstad",69.2529051729324
2002,"1860","Vestvagoy",71.2881481313429
2002,"1865","Vagan",54.9876825677576
2002,"1866","Hadsel",22.2758077986771
2002,"1867","Bo",13.8415166255894
2002,"1868","Oksnes",76.2191044678914
2002,"1870","Sortland",71.4893668134737
2002,"1871","Andoy",63.4030698249956
2002,"1874","Moskenes",63.8989768930602
2002,"1902","Tromso",58.5149134938566
2002,"1903","Harstad",52.8704940964349
2002,"1911","Kvaefjord",14.8025917643381
2002,"1913","Skanland",91.4283268429788
2002,"1927","Tranoy",4.4178101689468
2002,"1928","Torsken",55.011205439268
2002,"1929","Berg",69.4212094156757
2002,"1931","Lenvik",28.6722254867671
2002,"1933","Balsfjord",14.2476257216468
2002,"1936","Karlsoy",54.2760535406456
2002,"1938","Lyngen",100
2002,"1940","Kafjord",61.6710826119686
2002,"1941","Skjervoy",83.8995550131362
2002,"1942","Nordreisa",55.2915629861442
2002,"1943","Kvaenangen",32.6813446362
2002,"2002","Vardo",40.972268766473
2002,"2003","Vadso",99.7395767854771
2002,"2004","Hammerfest",42.4120384459556
2002,"2012","Alta",22.2425448866112
2002,"2014","Loppa",40.6076218504093
2002,"2015","Hasvik",32.9834816897734
2002,"2017","Kvalsund",42.7104919440379
2002,"2018","Masoy",48.2310545724706
2002,"2019","Nordkapp",39.5190840489614
2002,"2020","Porsanger",3.16763134090409
2002,"2022","Lebesby",29.1210288989638
2002,"2023","Gamvik",33.2468591134688
2002,"2024","Berlevag",63.5995005233662
2002,"2025","Tana",50.2916798110179
2002,"2027","Nesseby",3.92296059673596
2002,"2028","Batsfjord",63.3181090259306
2002,"2030","Sor-Varanger",40.2059941585059
2003,"1804","Bodo",64.9669277581139
2003,"1811","Bindal",2.09584244878392
2003,"1813","Bronnoy",5.23195288917128
2003,"1815","Vega",2.77788830777703
2003,"1818","Heroy",10.1344012913943
2003,"1827","Donna",14.1378876210968
2003,"1833","Rana",0.332378958477662
2003,"1834","Luroy",12.5533255337328
2003,"1835","Traena",58.8255991685318
2003,"1836","Rodoy",12.6206388207323
2003,"1837","Meloy",8.4065627905126
2003,"1838","Gildeskal",2.33728994356739
2003,"1845","Sorfold",21.4719527907287
2003,"1848","Steigen",11.903685666803
2003,"1850","Tysfjord",68.3056481382697
2003,"1851","Lodingen",99.6644199333021
2003,"1856","Rost",57.5464076702009
2003,"1857","Vaeroy",52.9649076549516
2003,"1859","Flakstad",79.4507463407781
2003,"1860","Vestvagoy",78.1956434891339
2003,"1865","Vagan",62.0542264431568
2003,"1866","Hadsel",20.6659984348637
2003,"1867","Bo",12.8135885199998
2003,"1868","Oksnes",77.5175880887756
2003,"1870","Sortland",52.4548260629005
2003,"1871","Andoy",61.512683492106
2003,"1874","Moskenes",72.7769543486639
2003,"1902","Tromso",66.0785690652659
2003,"1903","Harstad",34.8885037458225
2003,"1911","Kvaefjord",15.2248464075413
2003,"1928","Torsken",66.7228929255728
2003,"1929","Berg",94.2279293820034
2003,"1931","Lenvik",40.6733110075249
2003,"1933","Balsfjord",8.82367757992674
2003,"1936","Karlsoy",49.7126216895789
2003,"1938","Lyngen",100
