Year,Municip_number,Municip_name_new,fish_score,runmean
1994,1865,Vagan,98.15576150451868,NA
1995,1865,Vagan,97.67071268827357,NA
1996,1865,Vagan,99.33402281390882,95.57666974560989
1997,1865,Vagan,99.34355679679625,89.08544959689351
1998,1865,Vagan,83.37929492455214,81.30707558130514
1999,1865,Vagan,65.69966076093678,78.68303563122313
2000,1865,Vagan,58.7788426103317,78.46077469872925
2001,1865,Vagan,86.21382306349878,81.49939851144154
2002,1865,Vagan,98.23225213432687,88.20813196244102
2003,1865,Vagan,98.57241398811358,96.31458408447742
2004,1865,Vagan,99.24332801593417,98.67055477004197
2005,1865,Vagan,99.31110322051369,98.22594437937715
2006,1865,Vagan,97.99367649132158,97.80851484511388
2007,1865,Vagan,96.00920018100277,97.5035905700313
2008,1865,Vagan,96.48526631679722,97.26298305460185
2009,1865,Vagan,97.71870664052128,97.15273594307652
2010,1865,Vagan,98.10806564336643,97.62220645250395
2011,1865,Vagan,97.4424409336949,97.91597061359904
2012,1865,Vagan,98.35655272813989,97.96757212432041
2013,1865,Vagan,97.95408712227271,97.9480922590582
2014,1865,Vagan,97.97671419412815,97.98314670099136
2015,1865,Vagan,98.01066631705531,97.90269240387667
2016,1865,Vagan,97.61771314336076,NA
2017,1865,Vagan,97.9542812425664,NA
1994,1866,Hadsel,58.668257011033504,NA
1995,1866,Hadsel,86.23402445360642,NA
1996,1866,Hadsel,100,81.89441754849683
1997,1866,Hadsel,90.38507945063922,76.93492623742969
1998,1866,Hadsel,74.18472682720501,60.90536680220479
1999,1866,Hadsel,33.87080045569779,51.81831964737752
2000,1866,Hadsel,6.086227277481899,47.15430885070595
2001,1866,Hadsel,54.56476422586368,35.517393500360946
2002,1866,Hadsel,67.06502546728136,46.87662789056747
2003,1866,Hadsel,16.000150075480008,63.97480632186347
2004,1866,Hadsel,90.6669724067304,63.6410185701493
2005,1866,Hadsel,91.57711943396187,56.74662880907266
2006,1866,Hadsel,52.89582546729285,59.255709218678135
2007,1866,Hadsel,32.593076661898174,58.95184969017055
2008,1866,Hadsel,28.545552123507388,56.454028017090636
2009,1866,Hadsel,89.14767476419242,63.76231654136209
2010,1866,Hadsel,79.08801106856232,72.96510859228734
2011,1866,Hadsel,89.43726808865013,86.35783368442574
2012,1866,Hadsel,78.60703691652441,87.45821092503297
2013,1866,Hadsel,95.50917758419939,90.78872679619765
2014,1866,Hadsel,94.64956096722861,91.75986966082364
2015,1866,Hadsel,95.74059042438567,94.16905109228189
2016,1866,Hadsel,94.29298241178013,NA
2017,1866,Hadsel,90.65294407381566,NA
1994,1867,Bo,85.35480709604609,NA
1995,1867,Bo,87.62083339800007,NA
1996,1867,Bo,93.94926354406763,89.06064244932631
1997,1867,Bo,91.73116571775294,87.67839837571134
1998,1867,Bo,86.64714249076482,87.56165434182863
1999,1867,Bo,78.44358672797127,86.539422360249
2000,1867,Bo,87.03711322858643,86.21514617401718
2001,1867,Bo,88.83810363616955,86.57762418300247
2002,1867,Bo,90.1097847865938,89.12850992027174
2003,1867,Bo,88.4595325356913,91.03385225076086
2004,1867,Bo,91.19801541431755,92.38024882578806
2005,1867,Bo,96.56382488103208,93.14241029333974
2006,1867,Bo,95.57008651130555,95.0423985960527
2007,1867,Bo,93.92059212435217,95.96881413984629
2008,1867,Bo,97.95947404925613,96.22372245712481
2009,1867,Bo,95.83009313328553,96.45700423090922
2010,1867,Bo,97.8383664674247,97.30678305369103
2011,1867,Bo,96.73649538022752,97.12478435196525
2012,1867,Bo,98.16948623826131,97.50451922735297
2013,1867,Bo,97.04948054062716,97.38639782058615
2014,1867,Bo,97.72876751022417,96.78953619930391
2015,1867,Bo,97.24775943359053,96.35028096771552
2016,1867,Bo,93.75218727381642,NA
2017,1867,Bo,95.97321008031926,NA
1994,1868,Oksnes,91.54868936172613,NA
1995,1868,Oksnes,91.78517442875547,NA
1996,1868,Oksnes,95.47263117962035,89.49628493462095
1997,1868,Oksnes,97.42655306100501,79.89427909849975
1998,1868,Oksnes,71.24837664199772,67.59844080349777
1999,1868,Oksnes,43.538660181120164,63.51622881563677
2000,1868,Oksnes,30.30598295374555,63.605851245212605
2001,1868,Oksnes,75.06157124031539,68.28130750652277
2002,1868,Oksnes,97.87466520888417,78.30303384632495
2003,1868,Oksnes,94.62565794854852,91.04125157250519
2004,1868,Oksnes,93.64729188013106,95.3502533541139
2005,1868,Oksnes,93.99707158464678,95.4814187265741
2006,1868,Oksnes,96.60658014835896,95.68817154715916
2007,1868,Oksnes,98.53049207118524,96.53333182325034
2008,1868,Oksnes,95.65942205147378,97.42983538224908
2009,1868,Oksnes,97.87309326058688,97.92931897805616
2010,1868,Oksnes,98.47958937964052,98.00751650784538
2011,1868,Oksnes,99.1039981273943,98.69983605736324
2012,1868,Oksnes,98.92147972013139,99.03217836736766
2013,1868,Oksnes,99.1210197990631,99.33626049143957
2014,1868,Oksnes,99.53480481060905,99.5154608659607
2015,1868,Oksnes,100.00000000000001,99.73116492193444
2016,1868,Oksnes,100,NA
2017,1868,Oksnes,99.99999999999999,NA
1994,1870,Sortland,99.8198178582697,NA
1995,1870,Sortland,99.98527617935797,NA
1996,1870,Sortland,99.98438084774095,99.9502984810308
1997,1870,Sortland,99.983102137076,99.921416784086
1998,1870,Sortland,99.9789153827094,99.84098435216107
1999,1870,Sortland,99.67540937354569,99.84278730338251
2000,1870,Sortland,99.58311401973332,99.59089567188744
2001,1870,Sortland,99.99339560384813,99.33011666774398
2002,1870,Sortland,98.72364397960067,98.99577785516838
2003,1870,Sortland,98.67502036199211,99.06962053262313
2004,1870,Sortland,98.00371531066774,99.0505516741409
2005,1870,Sortland,99.95232740700705,99.29341847579452
2006,1870,Sortland,99.89805131143703,99.54538285837445
2007,1870,Sortland,99.93797798786868,99.484603827099
2008,1870,Sortland,99.93484227489179,98.5576098929706
2009,1870,Sortland,97.69982015429039,98.29844719994226
2010,1870,Sortland,95.31735773636517,78.41195128916442
2011,1870,Sortland,98.60223784629527,78.21867205595821
2012,1870,Sortland,0.5054984339795137,78.55542734430063
2013,1870,Sortland,98.96844610886072,78.99365443824541
2014,1870,Sortland,99.3835965960025,78.23966122230317
2015,1870,Sortland,97.5084932060891,78.62297616645444
2016,1870,Sortland,94.83227176658407,NA
2017,1870,Sortland,2.4220731547357475,NA
1994,1871,Andoy,89.50004764235157,NA
1995,1871,Andoy,91.40987880791046,NA
1996,1871,Andoy,88.56429558346133,87.11285213268246
1997,1871,Andoy,94.60001223966704,77.30024004835646
1998,1871,Andoy,71.49002639002192,64.22997010724133
1999,1871,Andoy,40.43698722072155,60.30980456715854
2000,1871,Andoy,26.05852910233481,60.60506037272846
2001,1871,Andoy,68.96346788304739,64.28085815154255
2002,1871,Andoy,96.07629126751665,74.2719684294223
2003,1871,Andoy,89.86901528409234,87.87804392973715
2004,1871,Andoy,90.39253861012037,93.3487025716517
2005,1871,Andoy,94.088906603909,93.38997158060604
2006,1871,Andoy,96.31676109262014,94.59559989782795
2007,1871,Andoy,96.28263631228833,95.17627934820123
2008,1871,Andoy,95.89715687020197,95.12346025855922
2009,1871,Andoy,93.29593586198678,94.62134531760486
2010,1871,Andoy,93.82481115569887,94.34675853176614
2011,1871,Andoy,93.80618638784844,94.24837671582804
2012,1871,Andoy,94.90970238309464,94.71963727134013
2013,1871,Andoy,95.40524779051154,94.91902361572814
2014,1871,Andoy,95.65223863954716,95.22022500613937
2015,1871,Andoy,94.82174287763893,95.56734362014063
2016,1871,Andoy,95.31219333990464,NA
2017,1871,Andoy,96.64529545310091,NA
1994,1874,Moskenes,93.20074979290047,NA
1995,1874,Moskenes,91.20181448922455,NA
1996,1874,Moskenes,95.08616681430674,89.02790298119314
1997,1874,Moskenes,95.2540442075932,77.68733867745956
1998,1874,Moskenes,70.39673960194074,64.07789552847393
1999,1874,Moskenes,36.49792827423256,58.063547573944426
2000,1874,Moskenes,23.154598744296404,57.71097866853431
2001,1874,Moskenes,65.0144270416592,62.27450522265279
2002,1874,Moskenes,93.49119968054265,73.08865325361444
2003,1874,Moskenes,93.2143723725331,85.99186960964644
2004,1874,Moskenes,90.56866842904077,91.31255435807847
2005,1874,Moskenes,87.67068052445646,90.28716615372632
2006,1874,Moskenes,91.61785078381934,89.7308825550186
2007,1874,Moskenes,88.36425865878189,90.06155567234654
2008,1874,Moskenes,90.43295437899447,90.72635178830106
2009,1874,Moskenes,92.22203401568052,90.94705580869217
2010,1874,Moskenes,90.99466110422908,92.27934768925687
2011,1874,Moskenes,92.72137088577483,93.31263515846055
2012,1874,Moskenes,95.02571806160545,93.83946754471263
2013,1874,Moskenes,95.59939172501285,94.40604446978693
2014,1874,Moskenes,94.85619594694094,94.47061593360303
2015,1874,Moskenes,93.82754572960056,94.6945801626417
2016,1874,Moskenes,93.04422820485532,NA
2017,1874,Moskenes,96.14553920679884,NA
1994,1903,Harstad,73.20487741231973,NA
1995,1903,Harstad,84.87334266197402,NA
1996,1903,Harstad,92.61851875141541,84.1250539776438
1997,1903,Harstad,96.9547367398224,78.16462296987518
1998,1903,Harstad,72.97379432268747,72.32704092891794
1999,1903,Harstad,43.4027223734766,65.84829406040168
2000,1903,Harstad,55.68543245718784,57.30007784414088
2001,1903,Harstad,60.22478440883417,54.03009153311312
2002,1903,Harstad,54.213655658518334,52.18005035834865
2003,1903,Harstad,56.62386276754869,49.11312417344876
2004,1903,Harstad,34.152516499654254,43.80300665254948
2005,1903,Harstad,40.350801532688365,40.09918915259543
2006,1903,Harstad,33.674196804337754,35.376795513453246
2007,1903,Harstad,35.6945681587481,37.132105869858705
2008,1903,Harstad,33.01189457183776,37.0170251911668
2009,1903,Harstad,42.92906828168157,44.489676053554376
2010,1903,Harstad,39.77539813922884,53.85588022529549
2011,1903,Harstad,71.03745111627562,64.93066613148522
2012,1903,Harstad,82.52558901745367,75.34250896217996
2013,1903,Harstad,88.38582410278643,86.30683764618267
2014,1903,Harstad,94.98828243515527,90.25375588400975
2015,1903,Harstad,94.59704155924236,91.92348391946908
2016,1903,Harstad,90.77204230541106,NA
2017,1903,Harstad,90.87422919475026,NA
1994,1902,Tromso,85.39120508068717,NA
1995,1902,Tromso,96.45068319151945,NA
1996,1902,Tromso,99.34818411822663,95.1706598183445
1997,1902,Tromso,99.36562803960506,96.57355817712708
1998,1902,Tromso,95.29759866168425,95.39790480727994
1999,1902,Tromso,92.40569687460007,94.63655690599855
2000,1902,Tromso,90.5724163422837,94.46525762371125
2001,1902,Tromso,95.54144461181967,95.0293955498098
2002,1902,Tromso,98.50913162816859,96.29367568589035
2003,1902,Tromso,98.11828829217698,97.76535782267754
2004,1902,Tromso,98.72709755500284,98.01584951090891
2005,1902,Tromso,97.93082702621962,97.55817103197201
2006,1902,Tromso,96.79390305297646,97.4440709310931
2007,1902,Tromso,96.22073923348415,97.26683340938153
2008,1902,Tromso,97.54778778778244,97.05914237224263
2009,1902,Tromso,97.84090994644504,97.52697422694584
2010,1902,Tromso,96.89237184052503,97.79547002791307
2011,1902,Tromso,99.13306232649259,97.90502706523716
2012,1902,Tromso,97.5632182383203,97.78031272264579
2013,1902,Tromso,98.09557297440284,97.71419927032947
2014,1902,Tromso,97.21733823348823,97.4771516242946
2015,1902,Tromso,96.56180457894341,97.78614932332013
2016,1902,Tromso,97.94782409631829,NA
2017,1902,Tromso,99.10820673344789,NA
1994,1911,Kvaefjord,91.9362263432127,NA
1995,1911,Kvaefjord,91.85116424932528,NA
1996,1911,Kvaefjord,90.58160786988527,87.58897554109342
1997,1911,Kvaefjord,99.46662990484431,74.81967543457955
1998,1911,Kvaefjord,64.10924933819952,58.08942538449958
1999,1911,Kvaefjord,28.08972581064334,47.0954957007606
2000,1911,Kvaefjord,8.199913998925446,40.577529161027385
2001,1911,Kvaefjord,35.6119594511904,44.75932893833974
2002,1911,Kvaefjord,66.8767972061782,52.28352058518698
2003,1911,Kvaefjord,85.01824822476132,64.06979040593164
2004,1911,Kvaefjord,65.7106840448795,67.32417094484198
2005,1911,Kvaefjord,67.13126310264877,60.343921913486795
2006,1911,Kvaefjord,51.88386214574208,54.83900119690492
2007,1911,Kvaefjord,31.97555204940228,50.92294067105535
2008,1911,Kvaefjord,57.493644641851965,50.00044538531769
2009,1911,Kvaefjord,46.13038141563166,57.012760709248276
2010,1911,Kvaefjord,62.51878667396045,62.41505271970537
2011,1911,Kvaefjord,86.945438765395,51.573539237060814
2012,1911,Kvaefjord,58.98701210168778,43.71781560906318
2013,1911,Kvaefjord,3.2860772286291615,42.030933651820945
2014,1911,Kvaefjord,6.8517632756435,32.872679101664374
2015,1911,Kvaefjord,54.08437688774925,27.18745498578314
2016,1911,Kvaefjord,41.154166014612166,NA
2017,1911,Kvaefjord,30.560891522281633,NA
1994,1913,Skanland,0.5913029195581653,NA
1998,1913,Skanland,0.42697715047240764,NA
2009,1913,Skanland,0.5410974388594851,0.7869558757019466
2010,1913,Skanland,2.004812233835796,0.814094513849606
2011,1913,Skanland,0.3705896357838787,0.8078608992319729
2012,1913,Skanland,0.7269961102964622,0.8039480301040832
2013,1913,Skanland,0.3958090773842428,0.47798088214540757
2014,1913,Skanland,0.5215330932200367,NA
2015,1913,Skanland,0.3749764940424174,NA
1994,1917,Ibestad,44.393836627196286,NA
1996,1917,Ibestad,0.02324454397869055,NA
1999,1917,Ibestad,0.07314884014889539,8.902877814041997
2005,1917,Ibestad,0.018744097411632396,0.15236647938470044
2008,1917,Ibestad,0.00541496147447158,0.19196954594573784
2009,1917,Ibestad,0.6412799539098113,0.29421631025453443
2010,1917,Ibestad,0.22125987678387762,0.32630416154212477
2011,1917,Ibestad,0.5843826616928783,0.357662876305825
2012,1917,Ibestad,0.17918335384958406,0.27471947031812605
2013,1917,Ibestad,0.16220853529297263,0.25543688918501584
2014,1917,Ibestad,0.22656292397131653,0.17532762484618064
2015,1917,Ibestad,0.12484697111832689,0.1477543775334604
2016,1917,Ibestad,0.1838363399987023,NA
2017,1917,Ibestad,0.04131711728598286,NA
1994,1919,Gratangen,4.476153464638038,NA
1995,1919,Gratangen,9.816699584545875,NA
1996,1919,Gratangen,0.7066129659600218,4.505412938031357
1997,1919,Gratangen,6.7554489839816645,3.613875647241101
1998,1919,Gratangen,0.7721496910311855,1.6534831744021279
2005,1919,Gratangen,0.018467010686759017,1.5220209919280696
2010,1919,Gratangen,0.014737220351009658,0.2228077916460943
2011,1919,Gratangen,0.04930205358973038,0.10460570400902705
2013,1919,Gratangen,0.2593829825717879,0.2167905196686882
2014,1919,Gratangen,0.18113925284584914,NA
2015,1919,Gratangen,0.579391088985065,NA
1994,1920,Lavangen,0.016253259533084187,NA
1996,1920,Lavangen,3.8272866381665924,NA
1997,1920,Lavangen,2.211261463240849,1.774781488348406
1998,1920,Lavangen,1.4370676662759732,1.952162862711067
2005,1920,Lavangen,1.382038414525531,1.4962821399314674
2006,1920,Lavangen,0.9031601313463886,1.297268608239791
2007,1920,Lavangen,1.5478830242685946,NA
2011,1920,Lavangen,1.2161938047824672,NA
1994,1924,Malselv,0.43560600181125625,NA
1995,1924,Malselv,1.0977967332372838,NA
1996,1924,Malselv,0.26339542315998066,0.8684250685997295
1997,1924,Malselv,2.1791588692997146,NA
1998,1924,Malselv,0.36616831549041184,NA
1994,1926,Dyroy,89.18160918123424,NA
1995,1926,Dyroy,88.2593801189066,NA
1996,1926,Dyroy,91.20702634998348,79.62299081024106
1997,1926,Dyroy,93.46840303610331,NA
1998,1926,Dyroy,35.99853536497768,NA
1994,1927,Tranoy,4.933260426865088,NA
1995,1927,Tranoy,16.88655842977607,NA
1996,1927,Tranoy,21.356265425418055,13.943145365910604
1997,1927,Tranoy,12.692578662579619,13.767240700131898
1998,1927,Tranoy,13.847063884914185,12.578644019172495
1999,1927,Tranoy,4.053737097971562,9.544616632897176
2001,1927,Tranoy,10.943575024979053,24.944685709117884
2002,1927,Tranoy,6.186128494041453,NA
2008,1927,Tranoy,89.69292404368318,NA
1994,1928,Torsken,93.71373198510571,NA
1995,1928,Torsken,93.95837119981405,NA
1996,1928,Torsken,97.89222138093861,93.67023345111994
1997,1928,Torsken,98.6854457956863,89.04379441300037
1998,1928,Torsken,84.10139689405501,81.712853043091485
1999,1928,Torsken,70.58153679450783,78.81584697236039
2000,1928,Torsken,57.303664350269685,78.13053851381636
2001,1928,Torsken,83.40719102728313,80.83725141701954
2002,1928,Torsken,95.25890350296615,85.84914170956692
2003,1928,Torsken,97.63496141007093,93.6654317627643
2004,1928,Torsken,95.64098825724474,95.99037380722584
2005,1928,Torsken,96.3851146162565,95.33358491611834
2006,1928,Torsken,95.03190124959086,94.9334484453433
2007,1928,Torsken,91.97495904742867,94.32945955531082
2008,1928,Torsken,95.6342790561957,94.42067281925169
2009,1928,Torsken,92.62104380708233,94.17989697056225
2010,1928,Torsken,96.84118093596092,94.9503514081301
2011,1928,Torsken,93.82802200614361,95.48404603677261
2012,1928,Torsken,95.82723123526792,96.0145133821989
2013,1928,Torsken,98.30275219940825,95.46693689145965
2014,1928,Torsken,95.2733805342138,95.28167203489072
2015,1928,Torsken,94.10329848226463,94.97569820580347
2016,1928,Torsken,92.90169772329901,NA
2017,1928,Torsken,94.29736208983165,NA
1994,1929,Berg,91.34039987330866,NA
1995,1929,Berg,95.198565165447,NA
1996,1929,Berg,95.41342004976079,91.69894609939277
1997,1929,Berg,99.20723760433584,89.6495893621187
1998,1929,Berg,77.33510780411157,88.29607055813236
1999,1929,Berg,81.09361618693835,87.77267367524253
2000,1929,Berg,88.43097114551527,87.72298303103604
2001,1929,Berg,92.79643563531164,92.12977142000359
