"Year","Municip_number","Species","SSB","Stock","Flim","Blim","Fmsy","MSYBtrigger","F","b_score","f_score","stock_score","Total_catch_new","Municip_name_new","Seaarea","catch_per_area","max_catch_area","weighted_catch","weighted_catch_score"
2005,"1840","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,0.2086,"Saltdal",29.77,0.00700705408128989,69976.1695760599,0.00000010013486196431,0.0000000898829594298686
2005,"1840","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,0.1823,"Saltdal",29.77,0.00612361437688949,103707.501604621,0.0000000590469761795574,0.0000000590469761795574
2005,"1841","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,30.497,"Fauske",84.29,0.361810416419504,244232.387275353,0.00000148141866218419,0.000000784280468215158
2005,"1841","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,7.7369,"Fauske",84.29,0.0917890615731403,69976.1695760599,0.00000131171886271041,0.00000117742383629006
2005,"1841","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,13.9521,"Fauske",84.29,0.165524973306442,103707.501604621,0.00000159607521871943,0.00000159607521871943
2005,"1845","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,61.272,"Sorfold",192.04,0.319058529473026,244232.387275353,0.00000130637272571599,0.000000691609090084936
2005,"1845","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,9.7706,"Sorfold",192.04,0.0508779420953968,69976.1695760599,0.000000727075265817395,0.000000652636607650376
2005,"1845","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,92.5626,"Sorfold",192.04,0.481996459071027,103707.501604621,0.00000464765278898155,0.00000464765278898155
2005,"1848","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,256.6371,"Steigen",2475.41,0.103674583200359,244232.387275353,0.000000424491544127085,0.000000224730817479045
2005,"1848","Atlantic herring",5425000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.171,1,0.895522388059701,0.947761194029851,123.279,"Steigen",2475.41,0.0498014470330168,18466.5279014832,0.00000269684952681423,0.0000025559693276523
2005,"1848","Atlantic mackerel",2327648,"mac.27.nea",0.46,1990000,0.23,2500000,0.319,0.662054901960784,0.61304347826087,0.637549190110827,36.72,"Steigen",2475.41,0.0148339063023903,1777.15548515378,0.00000834699407356961,0.00000532161931146418
2005,"1848","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,32.7859,"Steigen",2475.41,0.0132446342222097,69976.1695760599,0.000000189273495569281,0.000000169895494832427
2005,"1848","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,345.1976,"Steigen",2475.41,0.139450676857571,103707.501604621,0.00000134465371067581,0.00000134465371067581
2005,"1850","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,429.5492,"Tysfjord",465.3,0.923166129378895,244232.387275353,0.00000377986777133738,0.00000200110646717861
2005,"1850","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,14.5606,"Tysfjord",465.3,0.0312929292929293,69976.1695760599,0.000000447194087394506,0.000000401409930827926
2005,"1850","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,453.5644,"Tysfjord",465.3,0.974778422523103,103707.501604621,0.00000939930484719792,0.00000939930484719792
2005,"1851","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,0.417,"Lodingen",516.46,0.000807419742090384,244232.387275353,0.0000000033059486954123,0.00000000175020813286533
2005,"1851","Atlantic herring",5425000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.171,1,0.895522388059701,0.947761194029851,31446.069,"Lodingen",516.46,60.8877144406149,18466.5279014832,0.00329719342831766,0.00312495198056972
2005,"1851","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,19.7332,"Lodingen",516.46,0.0382085737520815,103707.501604621,0.0000003684263255878,0.0000003684263255878
2005,"1856","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,11106.983,"Rost",3361.27,3.30440071758591,244232.387275353,0.0000135297400744008,0.0000071628035688004
2005,"1856","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,274.7999,"Rost",3361.27,0.0817547831623166,69976.1695760599,0.00000116832321142491,0.00000104870916835046
2005,"1856","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,1723.377,"Rost",3361.27,0.512716026977898,103707.501604621,0.00000494386634568247,0.00000494386634568247
2005,"1856","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.15,"Rost",3361.27,0.000342132586790112,80462.0896380397,0.00000000425209671199446,0.00000000425209671199446
2005,"1857","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,4256.362,"Vaeroy",1805.51,2.35742920282912,244232.387275353,0.00000965240207954607,0.00000511009521858321
2005,"1857","Atlantic herring",5425000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.171,1,0.895522388059701,0.947761194029851,27537.169,"Vaeroy",1805.51,15.2517399515926,18466.5279014832,0.000825912701779074,0.000782768008402556
2005,"1857","Atlantic mackerel",2327648,"mac.27.nea",0.46,1990000,0.23,2500000,0.319,0.662054901960784,0.61304347826087,0.637549190110827,0.3,"Vaeroy",1805.51,0.00016615803844897,1777.15548515378,0.0000000934966241485574,0.0000000596086970040092
2005,"1857","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,199.4274,"Vaeroy",1805.51,0.11045488532326,69976.1695760599,0.00000157846429709478,0.00000141685961905889
2005,"1857","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,847.9302,"Vaeroy",1805.51,0.469634729245476,103707.501604621,0.00000452845475957883,0.00000452845475957883
2005,"1859","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,4484.4435,"Flakstad",994.01,4.51146718845887,244232.387275353,0.0000184720267397319,0.00000977930827397568
2005,"1859","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,445.3121,"Flakstad",994.01,0.447995593605698,69976.1695760599,0.00000640211655367552,0.00000574666176365636
2005,"1859","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,864.3855,"Flakstad",994.01,0.869594370277965,103707.501604621,0.00000838506720172705,0.00000838506720172705
2005,"1860","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,4917.1946,"Vestvagoy",1685.01,2.91819906113317,244232.387275353,0.0000119484524296244,0.00000632565128627176
2005,"1860","Atlantic herring",5425000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.171,1,0.895522388059701,0.947761194029851,1.2,"Vestvagoy",1685.01,0.000712161945626435,18466.5279014832,0.0000000385650160888792,0.0000000365504256961766
2005,"1860","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,728.1665,"Vestvagoy",1685.01,0.432143726149993,69976.1695760599,0.00000617558418484566,0.00000554332199449241
2005,"1860","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,2056.2051,"Vestvagoy",1685.01,1.22029252051917,103707.501604621,0.0000117666755214243,0.0000117666755214243
2005,"1865","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,5755.8963,"Vagan",1608.35,3.57875854136227,244232.387275353,0.0000146530875011572,0.00000775751691237735
2005,"1865","Atlantic herring",5425000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.171,1,0.895522388059701,0.947761194029851,35568.294,"Vagan",1608.35,22.1147722821525,18466.5279014832,0.00119755984449986,0.00113500074814539
2005,"1865","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,988.9403,"Vagan",1608.35,0.614878788820841,69976.1695760599,0.00000878697408769289,0.00000788735531204814
2005,"1865","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,2805.5257,"Vagan",1608.35,1.74435023471259,103707.501604621,0.0000168199041315529,0.0000168199041315529
2005,"1865","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9.941,"Vagan",1608.35,0.00618086859203532,80462.0896380397,0.0000000768171522743204,0.0000000768171522743204
2005,"1866","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,503.5598,"Hadsel",617.87,0.814993121530419,244232.387275353,0.00000333695760264415,0.00000176662461316455
2005,"1866","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,30.4249,"Hadsel",617.87,0.0492415880363183,69976.1695760599,0.000000703690818383474,0.000000631646282215642
2005,"1866","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,106.7229,"Hadsel",617.87,0.17272711088093,103707.501604621,0.00000166552185915578,0.00000166552185915578
2005,"1866","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.695,"Hadsel",617.87,0.00112483208441905,80462.0896380397,0.0000000139796528959058,0.0000000139796528959058
2005,"1867","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,1376.9331,"Bo",1579.07,0.871989905450677,244232.387275353,0.00000357032871511662,0.00000189017402564998
2005,"1867","Atlantic herring",5425000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.171,1,0.895522388059701,0.947761194029851,6112.612,"Bo",1579.07,3.87102028409127,18466.5279014832,0.000209623612231965,0.000198673125025818
2005,"1867","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,161.5677,"Bo",1579.07,0.102318263281552,69976.1695760599,0.00000146218725462442,0.00000131248713093668
2005,"1867","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,605.5434,"Bo",1579.07,0.38348103630618,103707.501604621,0.00000369771743000983,0.00000369771743000983
2005,"1868","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,5100.44,"Oksnes",1495.68,3.41011446298673,244232.387275353,0.0000139625808887586,0.00000739195458816632
2005,"1868","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,1371.634,"Oksnes",1495.68,0.917063810440736,69976.1695760599,0.0000131053731005374,0.0000117636325211966
2005,"1868","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,1387.342,"Oksnes",1495.68,0.927566056910569,103707.501604621,0.00000894405942249828,0.00000894405942249828
2005,"1870","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,0.87,"Sortland",371.13,0.00234419206208067,244232.387275353,0.00000000959820312216732,0.00000000508140165291211
2005,"1870","Atlantic herring",5425000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.171,1,0.895522388059701,0.947761194029851,5733.635,"Sortland",371.13,15.4491283377792,18466.5279014832,0.000836601683878992,0.000792898610840538
2005,"1870","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,0.224,"Sortland",371.13,0.000603562094144909,69976.1695760599,0.00000000862525196508325,0.00000000774219045437235
2005,"1870","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,3.9246,"Sortland",371.13,0.010574731226255,103707.501604621,0.000000101966888244695,0.000000101966888244695
2005,"1871","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,5874.6761,"Andoy",2136.96,2.74908098420186,244232.387275353,0.0000112560050485953,0.00000595906149631516
2005,"1871","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,771.672,"Andoy",2136.96,0.361107367475292,69976.1695760599,0.00000516043346846515,0.00000463210337526515
2005,"1871","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,3207.0784,"Andoy",2136.96,1.50076669661575,103707.501604621,0.0000144711488888946,0.0000144711488888946
2005,"1874","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,3635.5218,"Moskenes",1473.84,2.4667004559518,244232.387275353,0.000010099808970752,0.00000534695769039814
2005,"1874","Atlantic herring",5425000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.171,1,0.895522388059701,0.947761194029851,311.287,"Moskenes",1473.84,0.21120813656842,18466.5279014832,0.0000114373496574554,0.0000108398761678869
2005,"1874","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,552.5166,"Moskenes",1473.84,0.374882348151767,69976.1695760599,0.00000535728592209227,0.0000048088018872114
2005,"1874","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,1583.1185,"Moskenes",1473.84,1.07414542962601,103707.501604621,0.0000103574516115635,0.0000103574516115635
2005,"1903","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,310.3439,"Harstad",1075.25,0.288624877935364,244232.387275353,0.00000118176332449292,0.000000625639407084487
2005,"1903","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,26.1062,"Harstad",1075.25,0.0242791908858405,69976.1695760599,0.000000346963702542342,0.000000311441228234436
2005,"1903","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,549.6366,"Harstad",1075.25,0.511170983492211,103707.501604621,0.00000492896825767744,0.00000492896825767744
2005,"1903","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,37.512,"Harstad",1075.25,0.0348867705184841,80462.0896380397,0.000000433580219895144,0.000000433580219895144
2005,"1902","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,4660.2092,"Tromso",2767.33,1.68400920743099,244232.387275353,0.00000689511012940475,0.00000365035242144957
2005,"1902","Atlantic herring",5425000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.171,1,0.895522388059701,0.947761194029851,25983.49,"Tromso",2767.33,9.38937170485631,18466.5279014832,0.000508453552013001,0.000481892545564561
2005,"1902","Capelin",174000,"cap.27.1-2",NA,200000,NA,94000,NA,1,NA,1,250.5,"Tromso",2767.33,0.0905204655751212,196.566108096479,0.000460509018831933,0.000460509018831933
2005,"1902","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,517.2784,"Tromso",2767.33,0.186923279840135,69976.1695760599,0.00000267124195240439,0.00000239775765727727
2005,"1902","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,761.9568,"Tromso",2767.33,0.275340057022473,103707.501604621,0.00000265496760371483,0.00000265496760371483
2005,"1902","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,109.0917,"Tromso",2767.33,0.039421283330864,80462.0896380397,0.000000489936111629731,0.000000489936111629731
2005,"1911","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,92.6265,"Kvaefjord",189.03,0.490009522298048,244232.387275353,0.00000200632490950351,0.00000106217201091362
2005,"1911","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,8.1858,"Kvaefjord",189.03,0.0433042374226313,69976.1695760599,0.000000618842638643749,0.000000555484939925461
2005,"1911","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,86.6902,"Kvaefjord",189.03,0.458605512352537,103707.501604621,0.00000442210549147103,0.00000442210549147103
2005,"1917","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,0.045,"Ibestad",351.66,0.000127964511175567,244232.387275353,0.000000000523945708442416,0.000000000277383022116573
2005,"1917","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,0.027,"Ibestad",351.66,0.0000767787067053404,103707.501604621,0.000000000740338987222493,0.000000000740338987222493
2005,"1919","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,0.0203,"Gratangen",61.93,0.000327789439689973,103707.501604621,0.00000000316071098636288,0.00000000316071098636288
2005,"1920","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,0.1875,"Lavangen",22.93,0.00817706061927606,244232.387275353,0.0000000334806563146642,0.0000000177250533430575
2005,"1928","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,3143.3724,"Torsken",832.68,3.77500648508431,244232.387275353,0.0000154566170654029,0.00000818291491697799
2005,"1928","Atlantic herring",5425000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.171,1,0.895522388059701,0.947761194029851,2830.242,"Torsken",832.68,3.3989551808618,18466.5279014832,0.000184060327907598,0.000174445236151231
2005,"1928","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,237.2861,"Torsken",832.68,0.284966733919393,69976.1695760599,0.00000407233970715775,0.00000365540968952017
2005,"1928","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,635.8192,"Torsken",832.68,0.763581688043426,103707.501604621,0.00000736283948826128,0.00000736283948826128
2005,"1929","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,1392.7205,"Berg",836.66,1.66461943919872,244232.387275353,0.0000068157194783589,0.00000360832207677824
2005,"1929","Atlantic herring",5425000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.171,1,0.895522388059701,0.947761194029851,20782.955,"Berg",836.66,24.8403831903043,18466.5279014832,0.00134515721216381,0.00127488780555824
2005,"1929","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,160.6238,"Berg",836.66,0.191982167188583,69976.1695760599,0.00000274353638319557,0.00000246265051539222
2005,"1929","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,137.6735,"Berg",836.66,0.164551311165826,103707.501604621,0.000001586686677625,0.000001586686677625
2005,"1931","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,1738.7035,"Lenvik",702.95,2.47343836688242,244232.387275353,0.0000101273970847028,0.00000536156316248973
2005,"1931","Atlantic herring",5425000,"her.27.1-24a514a",0.291,2500000,0.157,3184000,0.171,1,0.895522388059701,0.947761194029851,928.821,"Lenvik",702.95,1.3213187282168,18466.5279014832,0.0000715520933478067,0.0000678142974266526
2005,"1931","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,166.4699,"Lenvik",702.95,0.236816132015079,69976.1695760599,0.00000338423971260208,0.00000303775802774044
2005,"1931","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,417.5284,"Lenvik",702.95,0.593966000426773,103707.501604621,0.00000572731954040541,0.00000572731954040541
2005,"1931","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15.295,"Lenvik",702.95,0.0217583042890675,80462.0896380397,0.000000270416843347565,0.000000270416843347565
2005,"1933","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,84.515,"Balsfjord",244.81,0.345226910665414,244232.387275353,0.00000141351814358756,0.00000074833313484047
2005,"1933","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,40.3305,"Balsfjord",244.81,0.164742044851109,69976.1695760599,0.00000235425925496028,0.00000211322795028578
2005,"1933","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,11.7345,"Balsfjord",244.81,0.0479330909685062,103707.501604621,0.000000462195021834083,0.000000462195021834083
2005,"1936","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,3898.4805,"Karlsoy",4796.75,0.812733725960286,244232.387275353,0.00000332770659545653,0.00000176172702112404
2005,"1936","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,764.8494,"Karlsoy",4796.75,0.159451587012039,69976.1695760599,0.00000227865554771078,0.00000204536462258801
2005,"1936","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,4136.5317,"Karlsoy",4796.75,0.862361327982488,103707.501604621,0.00000831532256239466,0.00000831532256239466
2005,"1938","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,0.237,"Lyngen",487.07,0.000486583037345761,244232.387275353,0.00000000199229530028373,0.00000000105474457073844
2005,"1938","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,80.436,"Lyngen",487.07,0.165142587307779,80462.0896380397,0.00000205242727414459,0.00000205242727414459
2005,"1939","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,13.4121,"Storfjord",62.6,0.214250798722045,244232.387275353,0.000000877241553064351,0.000000464421998681127
2005,"1939","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,1.6999,"Storfjord",62.6,0.0271549520766773,69976.1695760599,0.000000388059995869902,0.000000348330043911793
2005,"1939","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,6.4038,"Storfjord",62.6,0.102297124600639,103707.501604621,0.000000986400434084708,0.000000986400434084708
2005,"1940","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,163.4457,"Kafjord",124.17,1.31630587098333,244232.387275353,0.00000538956313561844,0.00000285329813062153
2005,"1940","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,77.9644,"Kafjord",124.17,0.62788435209793,69976.1695760599,0.00000897283112096409,0.00000805418412524634
2005,"1940","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,112.377,"Kafjord",124.17,0.905025368446485,103707.501604621,0.00000872671074361467,0.00000872671074361467
2005,"1941","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,2590.5853,"Skjervoy",1088,2.38105266544118,244232.387275353,0.00000974912742738221,0.00000516130275567293
2005,"1941","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,304.6082,"Skjervoy",1088,0.279970772058824,69976.1695760599,0.00000400094451804071,0.00000359132400786035
2005,"1941","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,3265.4038,"Skjervoy",1088,3.00129025735294,103707.501604621,0.0000289399533391054,0.0000289399533391054
2005,"1941","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,34.414,"Skjervoy",1088,0.0316305147058824,80462.0896380397,0.000000393110778606084,0.000000393110778606084
2005,"1942","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,171.3197,"Nordreisa",243.72,0.702936566551781,244232.387275353,0.0000028781464014405,0.0000015237245654685
2005,"1942","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,16.5652,"Nordreisa",243.72,0.0679681601838175,69976.1695760599,0.000000971304382557554,0.000000871861314819519
2005,"1942","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,109.6335,"Nordreisa",243.72,0.449833825701625,103707.501604621,0.00000433752446777273,0.00000433752446777273
2005,"1943","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,466.4816,"Kvaenangen",573.01,0.81408980646062,244232.387275353,0.00000333325901426332,0.00000176466653696293
2005,"1943","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,52.4264,"Kvaenangen",573.01,0.091492993141481,69976.1695760599,0.00000130748787331141,0.00000117362601961524
2005,"1943","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,64.1014,"Kvaenangen",573.01,0.111867855709324,103707.501604621,0.00000107868624717057,0.00000107868624717057
2005,"2002","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,2369.3835,"Vardo",1886.91,1.25569502519993,244232.387275353,0.00000514139438756839,0.0000027219146757715
2005,"2002","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,902.4389,"Vardo",1886.91,0.478262821226238,69976.1695760599,0.000006834652769989,0.00000613491451020442
2005,"2002","Kingcrab",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,227.3717,"Vardo",1886.91,0.120499493881531,113386.708860759,0.00000106273032432316,0.00000106273032432316
2005,"2002","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,129.2443,"Vardo",1886.91,0.0684952117483081,103707.501604621,0.000000660465353889654,0.000000660465353889654
2005,"2002","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.499,"Vardo",1886.91,0.000264453524545421,80462.0896380397,0.00000000328668476962344,0.00000000328668476962344
2005,"2003","Kingcrab",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.02,"Vadso",705.34,0.0000283551195168288,113386.708860759,0.000000000250074455831056,0.000000000250074455831056
2005,"2003","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,70.782,"Vadso",705.34,0.100351603482009,103707.501604621,0.000000967640738898457,0.000000967640738898457
2005,"2004","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,7189.7295,"Hammerfest",2379.58,3.02142794106523,244232.387275353,0.0000123711190590739,0.00000654941597245087
2005,"2004","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,1392.7899,"Hammerfest",2379.58,0.585309130182637,69976.1695760599,0.00000836440653623434,0.00000750805062895321
2005,"2004","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,7092.7882,"Hammerfest",2379.58,2.98068911320485,103707.501604621,0.0000287413067240647,0.0000287413067240647
