KomNr;Komnavn;nbfVassNr;Elvenavn;elvelengde;UTM33X;UTM33Y;GrlX;GrlY;PercEsc;InnslagEsc;GeneticSta
1917;Ibestad;188.22Z;Forselva;6570.414652;581432.0099;7627121.61;76.494;1853.47;-99;-99;-99
1917;Ibestad;188.23Z;Storelva;6672.649808;579245.6901;7626332.93;75.78;1851.283;-99;-99;-99
1917;Ibestad;188.22Z;Forselva;6570.414652;582497.3893;7629047.693;75.388;1869.775;-99;-99;-99
1917;Ibestad;188.23Z;Storelva;6672.649808;579636.0099;7632093;71.378;1868.562;-99;-99;-99
1867;Bo;185.611Z;Ringstadelva;6785.537109;484925.45;7616763.78;15.31;1761.943;-99;-99;-99
1867;Bo;185.612Z;Bøelva;4205.482815;482152.12;7612190.8;14.587;1756.657;-99;-99;-99
1867;Bo;185.6Z;elv fra Saltvatnet;12302.0501;478448.64;7619089.66;8.443;1761.524;-99;-99;-99
1867;Bo;185.71Z;Nykvågvassdraget;5400.024405;478787.98;7629685.08;2.591;1772.409;-99;-99;-99
1867;Bo;185.7Z;Ryggedalselva;8326.776719;489011.03;7626870.16;12.181;1776.957;-99;-99;-99
1867;Bo;185.61Z;Heggedalselva;3734.907524;484179.21;7616270.4;14.822;1761.188;-99;-99;-99
1867;Bo;185.64Z;Husvågelva;3767.430755;481559.97;7623522.44;8.709;1769.584;-99;-99;-99
1867;Bo;185.72Z;elv fra Skatvatnet;1593.964894;484566.06;7627537.88;8.374;1774.563;-99;-99;-99
1828;Nesna;157.31Z;Longsetelva;9103.440221;418055.8716;7350479.688;61.401;1461.837;-99;-99;-99
1828;Nesna;158.5Z;Tomsvikelva;4411.295918;399285.43;7349241.13;44.972;1452.62;-99;-99;-99
1865;Vogan;179.331Z;KYSTFELT;1165.609225;485654.65;7579164.22;34.61;1732.704;-99;-99;-99
1865;Vogan;179.33Z;Kvitforselva;5070.08936;485601.45;7578951.51;34.677;1732.392;-99;-99;-99
1865;Vogan;179.41Z;elv fra Svolværvatna;7037.637849;481047.957;7569947.659;35.586;1722.395;-99;-99;-99
1865;Vogan;179.43Z;elv fra Karlsvatnet;2371.632731;476829.81;7566936.41;33.604;1717.553;-99;-99;-99
1865;Vogan;179.5Z;Botnelva;5217.881718;474688.9988;7572304.204;28.944;1721.068;-99;-99;-99
1865;Vogan;179.62Z;Jenndalselva;3498.964146;465019.17;7574985.67;19.322;1718.178;-99;-99;-99
1865;Vogan;179.32Z;elv fra Kverkan;2568.740663;488118.7188;7582754.54;34.798;1737.078;-99;-99;-99
1865;Vogan;179.332Z;Lakselva;5909.886977;485643.2414;7578747.118;34.821;1732.314;-99;-99;-99
1865;Vogan;179.34Z;elv fra Hellevatnan;3304.968405;484444.6699;7573781.686;36.435;1727.394;-99;-99;-99
1865;Vogan;179.44Z;elv fra Hopsvatnet;3049.128454;472281.97;7566455.24;30.002;1714.82;-99;-99;-99
1865;Vogan;179.4Z;Kongselva;8025.423976;480682.32;7569646.52;35.435;1721.927;-99;-99;-99
1865;Vogan;179.711Z;Krokelva;5111.931303;478771.47;7578429.05;29.162;1728.331;-99;-99;-99
1865;Vogan;179.712Z;elv fra Mørkdalsvatna;4908.696151;483496.65;7579954.33;32.361;1732.079;-99;-99;-99
1865;Vogan;179.71Z;Lomvasselva;5562.542425;479334.6487;7578939.582;29.369;1729.112;-99;-99;-99
1865;Vogan;179.7Z;Hesthauselva;6901.944036;481729.57;7585137.53;28.116;1735.594;-99;-99;-99
1874;Moskenes;181.411Z;elv fra Austrevatnet;1434.702711;420582.91;7540680.99;10.565;1662.753;-99;-99;-99
1874;Moskenes;181.431Z;KYSTFELT;803.4363296;416992.9699;7531901.24;11.5;1651.328;-99;-99;-99
1874;Moskenes;181.432Z;Åvassdraget;4099.483353;411719;7531141;6.786;1648.907;-99;-99;-99
1874;Moskenes;181.41Z;elv fra Festhælvatnet;1786.619481;420438.36;7540668.33;10.445;1662.596;-99;-99;-99
1874;Moskenes;181.43Z;Sørvågvassdraget;7489.697912;416133.71;7531744.74;10.743;1650.938;-99;-99;-99
1874;Moskenes;181.4Z;Tenneselva;4629.60295;415564.57;7537545.62;7.721;1657.585;-99;-99;-99
1815;Vega;147.3Z;Fersetelva;11969.87271;361945.1199;7284677.49;32.586;1373.051;-99;-99;-99
1936;Karlsny;200.6Z;Skogsfjordelva;22039.07078;655049.1807;7771879.73;27.238;1997.612;10.7;1;4
1936;Karlsny;202.11Z;Skipfjordelva;11680.9863;681553.4904;7790715.441;25.169;2045.588;1.3;1;3
1936;Karlsny;202.3Z;Vannareidelva;8720.106997;673707.1;7795033.55;17.835;2040.353;-99;-99;-99
1936;Karlsny;200.1Z;Vassbottelva;12615.81896;666715.4102;7770489.857;36.279;2019.599;-99;-99;-99
1929;Berg;195.52Z;Finnsæterelva;9496.286273;588245.21;7701906.82;13.639;1906.605;3.5;1;-99
1929;Berg;195.53Z;Heggelva;10387.80087;594538.24;7696926.3;21.219;1909.26;-99;-99;-99
1929;Berg;195.6Z;Forselva;6379.42093;597276.94;7704678.34;16.147;1915.743;-99;-99;-99
1903;Harstad;177.34Z;elv fra Kasfjordvatnet;6744.70505;554224.64;7636282.03;52.6;1837.538;-99;-99;-99
1903;Harstad;187.4Z;Dalselva;7750.369235;554135.3694;7647958.6;43.31;1844.723;-99;-99;-99
1903;Harstad;177.42Z;Ervikelva;9512.220904;559981.66;7635208.57;56.972;1841.365;-99;-99;-99
1903;Harstad;177.4Z;Bergselva;20746.85624;561276.22;7634512.73;58.314;1842.068;-99;-99;-99
1903;Harstad;177.52Z;Storelva;9716.767395;562311.17;7619672.16;70.685;1833.79;-99;-99;-99
1903;Harstad;177.5Z;Dalelva;17788.319;560926.99;7611464.84;76.329;1827.699;-99;-99;-99
1923;Salangen;191.4Z;Løkseelva (Røyrbakkelva);12726.05695;608922.89;7649345.42;69.266;1900.842;0;1;-99
1923;Salangen;191.Z;Salangselva;66470.87031;614662.2513;7642123.255;78.364;1900.846;0;2;4
1923;Salangen;191.2Z;Sagelva;20751.11201;613142.9116;7641601.592;78.085;1900.828;-99;-99;-99
1923;Salangen;191.1Z;Håkavikelva;7499.604074;603907.0547;7642567.397;73.019;1895.059;-99;-99;-99
1923;Salangen;191.21Z;Sommarsetelva;6915.128535;609675.67;7642470.2;75.716;1900.057;-99;-99;-99
1870;Sortland;178.51Z;Kjerringnesdalselva;12255.67994;519697.7235;7616081.575;42.491;1788.812;-99;-99;1
1870;Sortland;185.4Z;Holmstadelva;10219.66728;506255.13;7623049.35;27.753;1785.376;-99;-99;3
1870;Sortland;185.52Z;Slåtteelva;8136.238806;503396.4336;7627549.775;22.652;1786.86;-99;-99;1
1870;Sortland;185.43Z;Trollvasselva;5367.871508;502661.33;7618277.71;28.135;1779.363;-99;-99;1
1870;Sortland;185.441Z;Lahaugelva;6901.09273;506963.1002;7620380.229;30.029;1783.814;-99;-99;1
1870;Sortland;185.44Z;Oshaugelva;6692.848408;507154.76;7620795.54;29.904;1784.127;-99;-99;1
1870;Sortland;178.43Z;Blokkelva;15387.58332;515600.38;7609871.81;43.428;1781.315;-99;-99;-99
1870;Sortland;178.442Z;Stridelva;4210.384496;518839.3401;7611193.83;45.024;1784.439;-99;-99;-99
1870;Sortland;178.52Z;Osvollelva;11791.4341;519298.44;7618294.74;40.746;1790.062;-99;-99;-99
1870;Sortland;178.55Z;Bykvannto;5383.347914;526741.07;7625770.99;41.522;1800.683;-99;-99;-99
1870;Sortland;178.61Z;Reinsneselva;7174.905268;519334.87;7629497.91;33.475;1798.808;-99;-99;-99
1870;Sortland;185.2Z;Vikelva;5662.508859;510589.1061;7627121.341;28.388;1791.233;-99;-99;-99
1870;Sortland;185.32Z;Riseelva;4579.641933;508809.32;7613163.45;36.131;1779.441;-99;-99;-99
1870;Sortland;185.51Z;Grindbogelva;3621.674718;506082.63;7626810.96;25.171;1788.031;-99;-99;-99
1870;Sortland;185.54Z;Melfjordelva;3559.36582;494289.6;7620943.08;20.047;1775.904;-99;-99;-99
1870;Sortland;185.5Z;Frøskelandvassdraget;5899.906555;505775.39;7627214.2;24.676;1788.188;-99;-99;-99
1870;Sortland;178.42Z;Fiskfjordelva;8378.597443;513850.69;7606337.32;44.403;1777.532;-99;-99;-99
1870;Sortland;178.44Z;Djupfjordelva;8315.151511;519306.97;7610395.85;45.898;1784.127;-99;-99;-99
1870;Sortland;178.462Z;Botnelva;1824.62009;525688.9;7611810.95;49.818;1789.437;-99;-99;-99
1870;Sortland;178.46Z;Vangpollelva;6179.928698;523320.5201;7611723.28;48.078;1787.875;-99;-99;-99
1870;Sortland;178.54Z;Sørdalselva;10051.11922;529222.5407;7620236.303;47.01;1798.184;-99;-99;-99
1870;Sortland;178.621Z;elv fra Åsvatnet;2553.893021;521669.84;7632254.09;33.451;1802.244;-99;-99;-99
1870;Sortland;178.62Z;Rogsøyelva;6843.365423;521980.04;7632550.37;33.493;1802.791;-99;-99;-99
1870;Sortland;178.8Z;Lakselva;5758.526562;531105.3145;7625189.971;45.211;1803.182;-99;-99;-99
1870;Sortland;185.21Z;Harhalselva;2104.62756;514191.9;7636866.91;24.772;1800.995;-99;-99;-99
1870;Sortland;185.22Z;Storelva;4924.189246;515063.19;7634989;26.657;1800.058;-99;-99;-99
1870;Sortland;185.23Z;Skardelva;2686.184538;510848.42;7631773.72;25.554;1794.904;-99;-99;-99
1870;Sortland;185.42Z;Langvasselva;5859.187009;501808.76;7617972.5;27.687;1778.504;-99;-99;-99
1911;Kvmfjord;177.12Z;Vassvikelva;6512.167175;536758.78;7613834.88;56.898;1798.184;-99;-99;-99
1911;Kvmfjord;177.1Z;Lakselva;13472.5607;530416.7032;7602314.671;59.592;1785.376;-99;-99;-99
1911;Kvmfjord;177.2Z;Melåa;17646.10518;543871.54;7617487.01;59.915;1805.524;-99;-99;-99
1911;Kvmfjord;177.3Z;Botnelva;11827.9551;552474.8061;7622746.864;62.234;1828.011;-99;-99;-99
1911;Kvmfjord;178.9Z;Langvasselva;9438.924543;531104.16;7611760.68;53.959;1792.873;-99;-99;-99
1852;Tjeldsund;177.6Z;Kongsvikelva;12473.29907;550548.7616;7606290.059;72.275;1801.464;0;1;-99
1852;Tjeldsund;176.2Z;Storelva;8295.638791;555982.47;7590598.48;86.62;1793.029;-99;-99;-99
1852;Tjeldsund;176.3Z;Vågeelva;3962.295026;546606.24;7591900.49;78.659;1788.031;-99;-99;-99
1852;Tjeldsund;176.12Z;Gammelmølnelva;8136.23858;558762.2022;7600067.694;82.56;1802.088;-99;-99;-99
1852;Tjeldsund;176.13Z;Mølnelva;6439.442403;559121.57;7599964.26;82.9;1802.244;-99;-99;-99
1860;Vestvng;180.32Z;Storfjordelva;3800.528087;448414.82;7560739.47;17.528;1703.573;-99;-99;-99
1860;Vestvng;180.34Z;Ballstadelva;3794.896411;439167.82;7552820.86;18.801;1691.444;-99;-99;-99
1860;Vestvng;180.4Z;elv fra Farstadvatnet;11887.18803;442355.3433;7563874.275;11.508;1700.371;-99;-99;-99
1860;Vestvng;180.52Z;Saupstadvassdraget;2765.305907;444143.47;7571650.25;6.12;1706.267;-99;-99;-99
1860;Vestvng;180.11Z;Heloselva;5337.373228;459140.47;7572179.18;15.823;1712.664;-99;-99;-99
1860;Vestvng;180.1Z;Lyngedalselva;4990.40927;460285.62;7572106.9;16.833;1713.206;-99;-99;-99
1860;Vestvng;180.54Z;Heimredalsvassdraget;3171.70958;444014.1423;7577302.708;1.392;1709.332;-99;-99;-99
1860;Vestvng;180.621Z;elv fra Torvdalsvatnet;3351.874715;451349.47;7575163.35;7.675;1711.854;-99;-99;-99
1860;Vestvng;180.62Z;elv fra Urdvatnet;6195.673294;453303.1;7577630.02;7.985;1714.2;-99;-99;-99
1860;Vestvng;180.63Z;Bøelva;3189.214303;455016.77;7579241.92;8.584;1716.46;-99;-99;-99
1860;Vestvng;180.6Z;Borgelva;7348.923389;449566.41;7570461.39;10.176;1710.055;-99;-99;-99
1859;Flakstad;181.2Z;Vareidelva;5002.609511;431069.16;7556637;11.063;1686.99;-99;-99;-99
1859;Flakstad;181.311Z;elv fra Markvatnet;2386.231363;421519.47;7549296.86;7.168;1670.719;-99;-99;-99
1859;Flakstad;181.31Z;Fageråa;2549.569915;418654.0499;7547705.31;5.447;1667.907;-99;-99;-99
1859;Flakstad;181.3Z;Solbjørnelva;6463.64725;423247.05;7544494.04;11.024;1667.36;-99;-99;-99
1827;Donna;154.51Z;Olfotvassdraget;6124.120861;385578.52;7332181.575;39.899;1431.335;-99;-99;-99
1827;Donna;154.52Z;Rølvågelva;6083.121283;387637;7343715.7;36.816;1442.622;-99;-99;-99
1827;Donna;154.5Z;Gleinvassdraget;5885.446673;387836.75;7337966.76;39.46;1437.466;-99;-99;-99
1827;Donna;154.2Z;Hestadelva;10253.25128;387745.17;7327994.47;43.651;1428.408;-99;-99;-99
1820;Alstahaug;150.4Z;Lundselva;10455.4135;384647.8814;7314400.249;45.585;1408.213;-99;-99;-99
1938;Lyngen;203.82Z;BOTNELVA;11171.96689;690892.71;7746812.53;68.694;2034.572;-99;-99;-99
1938;Lyngen;203.8Z;JÆGERELVA;15833.04266;687253.0251;7743327.582;69.727;1990.417;-99;-99;-99
1938;Lyngen;204.2Z;Fastdalselva;9798.797933;704335.5688;7736478.592;83.895;2042.15;-99;-99;-99
1938;Lyngen;204.3Z;Storelva (råttenvik);8375.592933;705248.18;7729112.01;90.91;2039.693;-99;-99;-99
1938;Lyngen;204.4Z;Kvalvikelva;13503.7149;703492.997;7719475.097;96.143;1978.701;-99;-99;-99
1938;Lyngen;204.5Z;Lyngsdalselva;17013.50578;701866.365;7712266.168;98.585;1971.827;-99;-99;-99
1845;Sorfold;166.5Z;LAKSÅGA;31719.96;529622.6043;7480032.726;130.691;1711.852;0;2;-99
1845;Sorfold;167.3Z;BONNÅA;18767.28;531162.1142;7495354.873;120.488;1711.852;0;1;1
1845;Sorfold;167.Z;KOBBELVVASSDRAGET;46475.41;537437.9709;7497690.959;123.471;1711.85;0;2;-99
1845;Sorfold;168.5Z;Marsvikelva;11922.34963;536207.5739;7510693.759;114.245;1711.854;0;1;2
1845;Sorfold;166.6Z;KVARVELVA;9960.4;523593.6509;7483260.413;124.36;1711.846;-99;-99;-99
1845;Sorfold;167.2Z;SØRFJORDELVA;30080.4;537805.9551;7496171.366;124.761;1711.85;-99;-99;-99
1845;Sorfold;167.4Z;STYRKESNESELVA;16484.11;519914.69;7490916;116.113;1711.852;-99;-99;-99
1845;Sorfold;167.6Z;GROELVA;9917.82;518604.1624;7499627.52;108.694;1711.849;-99;-99;-99
1845;Sorfold;167.7Z;TROLLELVA;6311.49;516283.45;7500050.37;106.826;1711.849;-99;-99;-99
1845;Sorfold;168.4Z;Sildpollelva;14475.24825;535609.63;7508420.17;115.166;1711.854;-99;-99;-99
1845;Sorfold;166.2Z;KORSVIKVASSELVA;12229.9;512101.58;7487077.55;114.345;1711.852;-99;-99;-99
1845;Sorfold;166.31Z;RØSVIKELVA;5273.18;519731.2857;7484807.836;120.743;1711.846;-99;-99;-99
1845;Sorfold;166.3Z;LAKSELVA;13529.24;524796.88;7471343.5;133.365;1630.509;-99;-99;-99
1845;Sorfold;166.4Z;ELV FRA STRAUMVATNET;14436.51;525506.82;7470241.49;134.403;1629.534;-99;-99;-99
1845;Sorfold;166.Z;FAGERBAKKVASSDRAGET;39172.71;546340.7441;7468595.579;150.313;1711.849;-99;-99;-99
1845;Sorfold;167.62Z;SAGELVA;6917.16;516889.1446;7498179.676;108.629;1711.849;-99;-99;-99
1845;Sorfold;167.63Z;STORELVA I BOTNFJORDEN;7007.7;518725.44;7495899.62;111.554;1711.849;-99;-99;-99
1804;Bodm;162.1Z;Valnesforsen;14054.1527;476561.0774;7451638.796;98.231;1516.634;0;1;-99
1804;Bodm;165.2Z;Breidvadelva;13871.38438;482939.5;7463473.21;98.033;1625.878;0;1;-99
1804;Bodm;162.7Z;Lakselva;36572.51265;500030.4818;7444893.697;118.567;1503.186;0;1;-99
1804;Bodm;165.1Z;Vatnvassdraget;26363.33788;488634.72;7466495.4;101.647;1625.878;-99;-99;-99
1804;Bodm;165.61Z;Finnskardelva;4265.075661;496208.85;7481792.94;102.928;1630.509;-99;-99;-99
1804;Bodm;165.7Z;Fjærelva;11579.13778;487881.5516;7487544.207;93.155;1633.433;-99;-99;-99
1804;Bodm;165.8Z;elv i Strandvassbotn;12134.77929;493515.59;7491574.04;97.113;1638.988;-99;-99;-99
1804;Bodm;162.12Z;Åselielva;10671.87585;482779.97;7452936.42;103.498;1625.878;-99;-99;-99
1804;Bodm;162.2Z;Børelva;15254.15501;488971.3311;7452511.298;108.88;1625.881;-99;-99;-99
1804;Bodm;162.62Z;Skredelva;11825.30937;495522.1063;7449219.362;115.576;1508.519;-99;-99;-99
1804;Bodm;162.6Z;Oldereidelva;18965.47783;496269.69;7448432.73;116.051;1507.592;-99;-99;-99
1804;Bodm;163.1Z;MØLNELVA;23226.91;506216.3677;7454722.87;122.661;1625.881;-99;-99;-99
1804;Bodm;165.5Z;Storelva;7626.652921;489556.8584;7479812.893;97.324;1626.61;-99;-99;-99
1804;Bodm;166.1Z;ELV FRA RYVATNET;5129.34;496869.4447;7486015.086;102.136;1634.927;-99;-99;-99
1841;Fauske;164.3Z;Valnesfjordvassdraget;15901.26637;510501.6666;7469374.692;120.575;1625.894;0;1;-99
1841;Fauske;164.2Z;Liosen;5923.879393;515067.02;7460836.6;128.009;1625.883;-99;-99;-99
1841;Fauske;164.Z;Sulitjelmavassdraget;86455.76621;521907.8103;7458571.011;135.188;1625.878;-99;-99;-99
1837;Melmy;159.813Z;Engabreelva;14408.49117;443345.3426;7398570.294;56.91;1502.258;-99;-99;4
1837;Melmy;160.41Z;Spilderelva;12282.50718;444490.5187;7416319.137;57.792;1502.261;1.3;1;2
1837;Melmy;160.43Z;Reipåga;14045.86332;440140.7803;7421802.493;54.586;1502.258;-99;-99;2
1837;Melmy;159.811Z;Ågelva;4905.218298;432714.91;7400433.98;46.118;1502.258;-99;-99;-99
1837;Melmy;159.8Z;Storflatelva;5871.306373;451487.5647;7401754.578;64.551;1502.26;-99;-99;-99
1837;Melmy;159.91Z;elv fra Grønåsvatna;8614.222177;437456.623;7405019.316;50.296;1502.26;-99;-99;-99
1837;Melmy;159.92Z;Kildalselva;2922.149343;441201.16;7406016.63;53.983;1502.26;-99;-99;-99
1837;Melmy;159.9Z;Storåga;8424.263457;445301.1879;7405007.041;58.127;1502.26;-99;-99;-99
1837;Melmy;160.2Z;Vassdalselva;4212.689371;438721.94;7410517.94;51.508;1502.258;-99;-99;-99
1837;Melmy;160.321Z;elv gjennom Glomfjord sentrum;4326.845111;453572.26;7410714.89;66.354;1502.258;-99;-99;-99
1837;Melmy;160.32Z;Tverrfjellelva (selstadelva);5765.053196;447267.01;7411644.17;60.099;1502.261;-99;-99;-99
1837;Melmy;160.3Z;Neverdalsåga;7200.332833;454644.36;7410251.8;67.41;1502.258;-99;-99;-99
1837;Melmy;159.8121Z;Reindalsvikelva;3936.689859;439669.1;7398296.81;53.342;1502.258;-99;-99;-99
1837;Melmy;159.812Z;Fonndalselva;9878.705471;441823.094;7398447.674;55.432;1502.258;-99;-99;-99
1837;Melmy;159.8141Z;Botteløyrabekken;3007.879038;448705.11;7401197.92;61.844;1502.26;-99;-99;-99
1837;Melmy;159.8142Z;Frokosttindbrebekken;2156.229519;451552.1;7401457.84;64.646;1502.26;-99;-99;-99
1837;Melmy;159.814Z;Dimdalsbekken;5640.662725;449840.54;7401298.12;62.961;1502.26;-99;-99;-99
1837;Melmy;160.23Z;Reindalselva;3170.379666;445829.16;7409870.49;58.587;1502.258;-99;-99;-99
1837;Melmy;160.Z;Fykanåga;28828.93592;456054.52;7409126.37;68.796;1502.26;-99;-99;-99
1838;Gildesk;160.51Z;Skromma;10060.96452;444784.18;7426074;60.218;1502.258;-99;-99;-99
1838;Gildesk;160.61Z;Vigdelelva;3098.457334;452306.78;7432170.43;69.23;1505.273;-99;-99;-99
1838;Gildesk;161.1A2Z;Mølnelva;4517.622119;462846.8792;7428660.207;78.29;1502.258;-99;-99;-99
1838;Gildesk;161.31Z;Kjellingelva;6844.94104;470614.88;7439318.69;88.841;1506.664;-99;-99;-99
1838;Gildesk;160.71Z;elv fra Laksådalsvatnet;10182.05637;452258.76;7425955.91;67.363;1502.258;-99;-99;-99
1838;Gildesk;160.72Z;Skauvollelva;14409.79024;459123.2026;7430713.481;75.288;1502.317;-99;-99;-99
1838;Gildesk;161.1Z;Sundfjordelva;33832.92733;462929.9621;7429121.493;78.492;1502.258;-99;-99;-99
1838;Gildesk;161.2Z;Forsåga;14308.09714;465957.92;7430787.64;81.857;1502.258;-99;-99;-99
1838;Gildesk;161.52Z;Rovikelva;5034.58469;463340.39;7445215.7;83.688;1514.547;-99;-99;-99
1840;Saltdal;164.1Z;Storelva;13309.93635;521015.4312;7449776.107;138.086;1625.878;0;1;-99
1840;Saltdal;163.Z;SALTDALSVASSDRAGET;78981.42;518334.3914;7442809.452;135.55;1502.258;15.7;3;2
1840;Saltdal;163.5Z;SAKSENVIKELVA;21970.43;519775.28;7443396.08;137.093;1502.258;-99;-99;-99
1840;Saltdal;163.2Z;DVERSETELVA;22143.67;517643.76;7449414.28;135.248;1625.881;-99;-99;-99
1840;Saltdal;163.3Z;VIKELVA;14816.44;516899.8404;7445341.834;134.838;1502.258;-99;-99;-99
1840;Saltdal;163.4Z;BOTNELVA;25495.52;520413.8975;7442384.479;137.455;1502.258;-99;-99;-99
1836;Rodmy;159.21Z;Gjervalelva;10120.71525;429882.654;7373646.491;54.897;1502.259;0;3;1
1836;Rodmy;159.2Z;Oldervikelva;7704.271104;424786.4323;7377237.541;48.679;1502.259;-99;-99;-99
1836;Rodmy;159.33Z;Indre stelåga;8279.075892;437872.52;7381563.38;57.213;1502.259;-99;-99;-99
1836;Rodmy;159.3Z;Storvasselva;12548.48952;440771.96;7377942.9;61.495;1502.257;-99;-99;-99
1836;Rodmy;159.42Z;elv til Nordfjordbotnen;4074.855917;443779.4512;7387963.911;60.046;1502.258;-99;-99;-99
1836;Rodmy;159.52Z;Østerdalselva;7763.280998;429591.7676;7390344.64;45.959;1502.259;-99;-99;-99
1836;Rodmy;159.72Z;Segeråga;6755.694508;423930.6641;7400855.217;37.405;1502.258;-99;-99;-99
1836;Rodmy;159.7Z;Reppaelva;5941.542508;436543.8993;7393120.635;51.55;1502.259;-99;-99;-99
1836;Rodmy;159.211Z;Sørfjordelva;7635.255708;422202.18;7370640.31;51.278;1499.915;-99;-99;-99
1836;Rodmy;159.521Z;Langvasselva;10413.2643;425681.42;7390492.14;42.323;1502.259;-99;-99;-99
1836;Rodmy;159.712Z;elv fra Sølvfastvatnet;2763.653488;436162.4512;7392639.429;51.329;1502.259;-99;-99;-99
1836;Rodmy;159.71Z;Mølnelva;3763.745713;423228.51;7395357.19;38.205;1502.258;-99;-99;-99
1833;Rana;156.Z;Ranavassdraget;97570.82028;461571.8762;7357847.583;89.789;1502.259;0;1;4
1833;Rana;156.22Z;Skramdalselva;11219.5668;451044.33;7346383.1;88.856;1502.219;-99;-99;-99
1833;Rana;156.3Z;Andfiskåga;23595.80123;458996.92;7352854.84;90.632;1502.256;-99;-99;-99
1833;Rana;156.4Z;Sletterelva;12665.04943;452330.83;7354062.05;84.676;1502.259;-99;-99;-99
1833;Rana;156.5Z;Straumdalselva;15600.44482;444866.3307;7352650.551;80.058;1502.219;-99;-99;-99
1833;Rana;157.1Z;Holmelva;21112.53803;438963.9299;7352715.34;75.797;1498.822;-99;-99;-99
1833;Rana;157.2Z;Sagelva;9294.871012;426151.4699;7348694.97;69.467;1486.949;-99;-99;-99
1833;Rana;157.4Z;Helgåga;22423.53407;429722.6314;7359668.827;64.331;1497.416;-99;-99;-99
1833;Rana;156.2Z;Dalselva;39442.80304;454437.2459;7348120.117;90.154;1502.259;-99;-99;-99
1833;Rana;156.61Z;Botnelva;4464.097327;443122.234;7353190.59;78.432;1502.102;-99;-99;-99
1833;Rana;157.12Z;Daloselva;8461.508017;435593.1973;7352899.639;73.262;1496.635;-99;-99;-99
1833;Rana;157.3Z;Aurelva;6969.773652;430574.91;7354323.14;68.683;1494.135;-99;-99;-99
1833;Rana;157.42Z;Flostrandvatn-vassdraget;10221.28239;427154.416;7358268.714;63.478;1494.448;-99;-99;-99
1834;Lurmy;157.52Z;elv fra Silavatnet;7755.730729;416928.5299;7358273.66;56.176;1487.418;-99;-99;-99
1834;Lurmy;157.53Z;Stordalselva;5694.849355;411416.6499;7357882.84;52.229;1465.587;-99;-99;-99
1834;Lurmy;157.6Z;Kjerringåga;7347.151708;417753.5683;7366236.345;51.188;1493.667;-99;-99;-99
1834;Lurmy;157.7Z;Vollaelva;5225.600123;415468.1831;7376842.583;42.128;1499.603;-99;-99;-99
1834;Lurmy;157.62Z;Stavlandselva;5112.85035;412350.78;7368708.82;45.6;1491.636;-99;-99;-99
1832;Hemnes;155.Z;Røssåga;99557.97312;446121.32;7338480.5;90.875;1493.823;5.4;2;2
1832;Hemnes;155.4Z;Bjerka;48233.76527;447602.31;7337795.5;92.412;1494.292;-99;-99;-99
1832;Hemnes;156.21Z;Urdlandåga;8295.370807;448285.31;7345246.15;87.681;1500.072;-99;-99;-99
1832;Hemnes;155.1Z;Neverlielva;8590.060796;431661.1818;7342201.066;77.241;1460.119;-99;-99;-99
1832;Hemnes;156.1Z;Sagelva;4583.827895;442023.33;7347228.1;81.824;1496.947;-99;-99;-99
1822;Leirfjord;153.22Z;Leirelva;18902.81482;411901.0566;7329724.34;64.735;1440.435;0;2;-99
1822;Leirfjord;153.3Z;Stillelva;18327.4174;411564.5258;7329964.551;64.328;1440.435;0;1;-99
1822;Leirfjord;153.11Z;Dagsvikelva;10272.55473;407018.2139;7323582.718;62.955;1432.734;-99;-99;-99
1822;Leirfjord;153.1Z;Nylandselva;16951.61868;407232.8447;7325607.809;62.281;1434.643;-99;-99;-99
1822;Leirfjord;153.2Z;Forslandselva;17942.72806;411545.2006;7329333.373;64.581;1439.966;-99;-99;-99
1822;Leirfjord;153.32Z;Breidlandselva;5946.084416;409480.29;7329404.6;62.685;1439.185;-99;-99;-99
1822;Leirfjord;153.4Z;Storelva;12373.5639;402122.1934;7329018.271;56.202;1435.591;-99;-99;-99
1822;Leirfjord;153.61Z;Austvikelva;6300.889571;420040.46;7341605.81;66.997;1454.651;-99;-99;-99
1822;Leirfjord;153.6Z;Bardalselva;14668.44573;427189.0436;7345090.102;71.962;1460.744;-99;-99;-99
1824;Vefsn;149.61Z;HESTDALSELVA;12295.04;394661.5303;7304387.188;58.093;1401.495;-99;-99;1
1824;Vefsn;149.6Z;HALSAELVA;17173.35;394513.5815;7304493.352;57.921;1401.651;0;1;1
1824;Vefsn;152.2Z;DREVJA;29719.41;415146.0344;7315072.212;73.946;1428.408;0;1;-99
1824;Vefsn;152.Z;FUSTA;56822.85;416495.4114;7310268.13;77.223;1424.846;0;2;4
1824;Vefsn;151.Z;Vefsna;166151.7993;416991.8848;7303862.813;79.597;1407.432;0;1;2
1824;Vefsn;151.A21Z;Skjerva;14273.10909;417027.0337;7303367.27;79.776;1407.119;-99;-99;-99
1824;Vefsn;155.2Z;Sannaelva;8562.585322;434447.1432;7332224.163;84.034;1452.308;-99;-99;-99
1824;Vefsn;155.3Z;Kvassteinåga;9852.659625;435564.08;7334924.52;83.886;1455.12;-99;-99;-99
1824;Vefsn;149.5Z;GRYTÅGA;14609.9;396093.5564;7300260.047;60.672;1398.057;-99;-99;-99
1824;Vefsn;149.8Z;STORELVA;8356;396108.8433;7313833.928;56.709;1411.025;-99;-99;-99
