"","Komnum","Name","Year","population"
"1",1804,"Bodo","1986",35792
"2",1804,"Bodo","1987",36227
"3",1804,"Bodo","1988",36634
"4",1804,"Bodo","1989",37108
"5",1804,"Bodo","1990",37771
"6",1804,"Bodo","1991",38170
"7",1804,"Bodo","1992",38605
"8",1804,"Bodo","1993",39178
"9",1804,"Bodo","1994",39763
"10",1804,"Bodo","1995",40419
"11",1804,"Bodo","1996",40828
"12",1804,"Bodo","1997",41050
"13",1804,"Bodo","1998",41513
"14",1804,"Bodo","1999",41878
"15",1804,"Bodo","2000",42465
"16",1804,"Bodo","2001",42624
"17",1804,"Bodo","2002",42840
"18",1804,"Bodo","2003",43247
"19",1804,"Bodo","2004",43775
"20",1804,"Bodo","2005",44414
"21",1804,"Bodo","2006",44992
"22",1804,"Bodo","2007",45575
"23",1804,"Bodo","2008",46049
"24",1804,"Bodo","2009",46495
"25",1804,"Bodo","2010",47282
"26",1804,"Bodo","2011",47847
"27",1804,"Bodo","2012",48422
"28",1804,"Bodo","2013",49203
"29",1804,"Bodo","2014",49731
"30",1804,"Bodo","2015",50185
"31",1804,"Bodo","2016",50488
"32",1804,"Bodo","2017",51022
"33",1804,"Bodo","2018",51558
"34",1805,"Narvik","1986",18750
"35",1805,"Narvik","1987",18643
"36",1805,"Narvik","1988",18470
"37",1805,"Narvik","1989",18594
"38",1805,"Narvik","1990",18597
"39",1805,"Narvik","1991",18639
"40",1805,"Narvik","1992",18733
"41",1805,"Narvik","1993",18884
"42",1805,"Narvik","1994",18976
"43",1805,"Narvik","1995",18920
"44",1805,"Narvik","1996",18739
"45",1805,"Narvik","1997",18581
"46",1805,"Narvik","1998",18498
"47",1805,"Narvik","1999",18499
"48",1805,"Narvik","2000",18600
"49",1805,"Narvik","2001",18577
"50",1805,"Narvik","2002",18495
"51",1805,"Narvik","2003",18470
"52",1805,"Narvik","2004",18542
"53",1805,"Narvik","2005",18512
"54",1805,"Narvik","2006",18365
"55",1805,"Narvik","2007",18301
"56",1805,"Narvik","2008",18384
"57",1805,"Narvik","2009",18348
"58",1805,"Narvik","2010",18402
"59",1805,"Narvik","2011",18380
"60",1805,"Narvik","2012",18473
"61",1805,"Narvik","2013",18509
"62",1805,"Narvik","2014",18705
"63",1805,"Narvik","2015",18853
"64",1805,"Narvik","2016",18787
"65",1805,"Narvik","2017",18756
"66",1805,"Narvik","2018",18638
"67",1811,"Bindal","1986",2173
"68",1811,"Bindal","1987",2162
"69",1811,"Bindal","1988",2141
"70",1811,"Bindal","1989",2083
"71",1811,"Bindal","1990",2095
"72",1811,"Bindal","1991",2097
"73",1811,"Bindal","1992",2088
"74",1811,"Bindal","1993",2064
"75",1811,"Bindal","1994",2052
"76",1811,"Bindal","1995",2042
"77",1811,"Bindal","1996",2022
"78",1811,"Bindal","1997",2008
"79",1811,"Bindal","1998",1969
"80",1811,"Bindal","1999",1951
"81",1811,"Bindal","2000",1921
"82",1811,"Bindal","2001",1911
"83",1811,"Bindal","2002",1867
"84",1811,"Bindal","2003",1822
"85",1811,"Bindal","2004",1804
"86",1811,"Bindal","2005",1778
"87",1811,"Bindal","2006",1741
"88",1811,"Bindal","2007",1692
"89",1811,"Bindal","2008",1631
"90",1811,"Bindal","2009",1616
"91",1811,"Bindal","2010",1601
"92",1811,"Bindal","2011",1592
"93",1811,"Bindal","2012",1562
"94",1811,"Bindal","2013",1545
"95",1811,"Bindal","2014",1503
"96",1811,"Bindal","2015",1482
"97",1811,"Bindal","2016",1465
"98",1811,"Bindal","2017",1473
"99",1811,"Bindal","2018",1486
"100",1812,"Somna","1986",2176
"101",1812,"Somna","1987",2154
"102",1812,"Somna","1988",2130
"103",1812,"Somna","1989",2112
"104",1812,"Somna","1990",2123
"105",1812,"Somna","1991",2113
"106",1812,"Somna","1992",2111
"107",1812,"Somna","1993",2109
"108",1812,"Somna","1994",2090
"109",1812,"Somna","1995",2138
"110",1812,"Somna","1996",2146
"111",1812,"Somna","1997",2119
"112",1812,"Somna","1998",2128
"113",1812,"Somna","1999",2135
"114",1812,"Somna","2000",2116
"115",1812,"Somna","2001",2099
"116",1812,"Somna","2002",2111
"117",1812,"Somna","2003",2100
"118",1812,"Somna","2004",2077
"119",1812,"Somna","2005",2075
"120",1812,"Somna","2006",2048
"121",1812,"Somna","2007",2047
"122",1812,"Somna","2008",2056
"123",1812,"Somna","2009",2054
"124",1812,"Somna","2010",2041
"125",1812,"Somna","2011",2025
"126",1812,"Somna","2012",2038
"127",1812,"Somna","2013",2033
"128",1812,"Somna","2014",2047
"129",1812,"Somna","2015",2063
"130",1812,"Somna","2016",2031
"131",1812,"Somna","2017",2047
"132",1812,"Somna","2018",2020
"133",1813,"Bronnoy","1986",6832
"134",1813,"Bronnoy","1987",6819
"135",1813,"Bronnoy","1988",6843
"136",1813,"Bronnoy","1989",6879
"137",1813,"Bronnoy","1990",6936
"138",1813,"Bronnoy","1991",6924
"139",1813,"Bronnoy","1992",6941
"140",1813,"Bronnoy","1993",6996
"141",1813,"Bronnoy","1994",6971
"142",1813,"Bronnoy","1995",7025
"143",1813,"Bronnoy","1996",7132
"144",1813,"Bronnoy","1997",7206
"145",1813,"Bronnoy","1998",7266
"146",1813,"Bronnoy","1999",7408
"147",1813,"Bronnoy","2000",7433
"148",1813,"Bronnoy","2001",7469
"149",1813,"Bronnoy","2002",7532
"150",1813,"Bronnoy","2003",7519
"151",1813,"Bronnoy","2004",7565
"152",1813,"Bronnoy","2005",7585
"153",1813,"Bronnoy","2006",7565
"154",1813,"Bronnoy","2007",7548
"155",1813,"Bronnoy","2008",7535
"156",1813,"Bronnoy","2009",7597
"157",1813,"Bronnoy","2010",7660
"158",1813,"Bronnoy","2011",7719
"159",1813,"Bronnoy","2012",7778
"160",1813,"Bronnoy","2013",7859
"161",1813,"Bronnoy","2014",7897
"162",1813,"Bronnoy","2015",7934
"163",1813,"Bronnoy","2016",7962
"164",1813,"Bronnoy","2017",7956
"165",1813,"Bronnoy","2018",7948
"166",1815,"Vega","1986",1661
"167",1815,"Vega","1987",1609
"168",1815,"Vega","1988",1580
"169",1815,"Vega","1989",1572
"170",1815,"Vega","1990",1549
"171",1815,"Vega","1991",1546
"172",1815,"Vega","1992",1537
"173",1815,"Vega","1993",1525
"174",1815,"Vega","1994",1492
"175",1815,"Vega","1995",1488
"176",1815,"Vega","1996",1449
"177",1815,"Vega","1997",1448
"178",1815,"Vega","1998",1428
"179",1815,"Vega","1999",1403
"180",1815,"Vega","2000",1414
"181",1815,"Vega","2001",1412
"182",1815,"Vega","2002",1392
"183",1815,"Vega","2003",1391
"184",1815,"Vega","2004",1380
"185",1815,"Vega","2005",1356
"186",1815,"Vega","2006",1308
"187",1815,"Vega","2007",1299
"188",1815,"Vega","2008",1295
"189",1815,"Vega","2009",1288
"190",1815,"Vega","2010",1288
"191",1815,"Vega","2011",1270
"192",1815,"Vega","2012",1256
"193",1815,"Vega","2013",1238
"194",1815,"Vega","2014",1223
"195",1815,"Vega","2015",1225
"196",1815,"Vega","2016",1244
"197",1815,"Vega","2017",1234
"198",1815,"Vega","2018",1221
"199",1816,"Vevelstad","1986",749
"200",1816,"Vevelstad","1987",729
"201",1816,"Vevelstad","1988",706
"202",1816,"Vevelstad","1989",684
"203",1816,"Vevelstad","1990",671
"204",1816,"Vevelstad","1991",659
"205",1816,"Vevelstad","1992",670
"206",1816,"Vevelstad","1993",679
"207",1816,"Vevelstad","1994",655
"208",1816,"Vevelstad","1995",667
"209",1816,"Vevelstad","1996",644
"210",1816,"Vevelstad","1997",624
"211",1816,"Vevelstad","1998",618
"212",1816,"Vevelstad","1999",601
"213",1816,"Vevelstad","2000",592
"214",1816,"Vevelstad","2001",576
"215",1816,"Vevelstad","2002",557
"216",1816,"Vevelstad","2003",538
"217",1816,"Vevelstad","2004",525
"218",1816,"Vevelstad","2005",524
"219",1816,"Vevelstad","2006",516
"220",1816,"Vevelstad","2007",504
"221",1816,"Vevelstad","2008",485
"222",1816,"Vevelstad","2009",501
"223",1816,"Vevelstad","2010",510
"224",1816,"Vevelstad","2011",520
"225",1816,"Vevelstad","2012",511
"226",1816,"Vevelstad","2013",500
"227",1816,"Vevelstad","2014",495
"228",1816,"Vevelstad","2015",510
"229",1816,"Vevelstad","2016",507
"230",1816,"Vevelstad","2017",528
"231",1816,"Vevelstad","2018",506
"232",1818,"Heroy","1986",2124
"233",1818,"Heroy","1987",2100
"234",1818,"Heroy","1988",2077
"235",1818,"Heroy","1989",2060
"236",1818,"Heroy","1990",2094
"237",1818,"Heroy","1991",2058
"238",1818,"Heroy","1992",1995
"239",1818,"Heroy","1993",1969
"240",1818,"Heroy","1994",1963
"241",1818,"Heroy","1995",1933
"242",1818,"Heroy","1996",1927
"243",1818,"Heroy","1997",1934
"244",1818,"Heroy","1998",1921
"245",1818,"Heroy","1999",1895
"246",1818,"Heroy","2000",1881
"247",1818,"Heroy","2001",1874
"248",1818,"Heroy","2002",1835
"249",1818,"Heroy","2003",1793
"250",1818,"Heroy","2004",1748
"251",1818,"Heroy","2005",1739
"252",1818,"Heroy","2006",1725
"253",1818,"Heroy","2007",1682
"254",1818,"Heroy","2008",1683
"255",1818,"Heroy","2009",1652
"256",1818,"Heroy","2010",1618
"257",1818,"Heroy","2011",1649
"258",1818,"Heroy","2012",1711
"259",1818,"Heroy","2013",1759
"260",1818,"Heroy","2014",1733
"261",1818,"Heroy","2015",1737
"262",1818,"Heroy","2016",1743
"263",1818,"Heroy","2017",1788
"264",1818,"Heroy","2018",1790
"265",1820,"Alstahaug","1986",7612
"266",1820,"Alstahaug","1987",7573
"267",1820,"Alstahaug","1988",7505
"268",1820,"Alstahaug","1989",7464
"269",1820,"Alstahaug","1990",7487
"270",1820,"Alstahaug","1991",7491
"271",1820,"Alstahaug","1992",7566
"272",1820,"Alstahaug","1993",7648
"273",1820,"Alstahaug","1994",7631
"274",1820,"Alstahaug","1995",7523
"275",1820,"Alstahaug","1996",7446
"276",1820,"Alstahaug","1997",7418
"277",1820,"Alstahaug","1998",7448
"278",1820,"Alstahaug","1999",7371
"279",1820,"Alstahaug","2000",7440
"280",1820,"Alstahaug","2001",7404
"281",1820,"Alstahaug","2002",7434
"282",1820,"Alstahaug","2003",7445
"283",1820,"Alstahaug","2004",7378
"284",1820,"Alstahaug","2005",7398
"285",1820,"Alstahaug","2006",7306
"286",1820,"Alstahaug","2007",7225
"287",1820,"Alstahaug","2008",7207
"288",1820,"Alstahaug","2009",7208
"289",1820,"Alstahaug","2010",7196
"290",1820,"Alstahaug","2011",7296
"291",1820,"Alstahaug","2012",7372
"292",1820,"Alstahaug","2013",7361
"293",1820,"Alstahaug","2014",7394
"294",1820,"Alstahaug","2015",7454
"295",1820,"Alstahaug","2016",7437
"296",1820,"Alstahaug","2017",7428
"297",1820,"Alstahaug","2018",7450
"298",1822,"Leirfjord","1986",2429
"299",1822,"Leirfjord","1987",2357
"300",1822,"Leirfjord","1988",2389
"301",1822,"Leirfjord","1989",2367
"302",1822,"Leirfjord","1990",2364
"303",1822,"Leirfjord","1991",2376
"304",1822,"Leirfjord","1992",2357
"305",1822,"Leirfjord","1993",2332
"306",1822,"Leirfjord","1994",2315
"307",1822,"Leirfjord","1995",2332
"308",1822,"Leirfjord","1996",2372
"309",1822,"Leirfjord","1997",2349
"310",1822,"Leirfjord","1998",2268
"311",1822,"Leirfjord","1999",2243
"312",1822,"Leirfjord","2000",2242
"313",1822,"Leirfjord","2001",2219
"314",1822,"Leirfjord","2002",2200
"315",1822,"Leirfjord","2003",2214
"316",1822,"Leirfjord","2004",2227
"317",1822,"Leirfjord","2005",2156
"318",1822,"Leirfjord","2006",2156
"319",1822,"Leirfjord","2007",2123
"320",1822,"Leirfjord","2008",2090
"321",1822,"Leirfjord","2009",2088
"322",1822,"Leirfjord","2010",2140
"323",1822,"Leirfjord","2011",2160
"324",1822,"Leirfjord","2012",2107
"325",1822,"Leirfjord","2013",2144
"326",1822,"Leirfjord","2014",2188
"327",1822,"Leirfjord","2015",2188
"328",1822,"Leirfjord","2016",2216
"329",1822,"Leirfjord","2017",2278
"330",1822,"Leirfjord","2018",2307
"331",1824,"Vefsn","1986",13189
"332",1824,"Vefsn","1987",13147
"333",1824,"Vefsn","1988",13196
"334",1824,"Vefsn","1989",13225
"335",1824,"Vefsn","1990",13286
"336",1824,"Vefsn","1991",13417
"337",1824,"Vefsn","1992",13427
"338",1824,"Vefsn","1993",13464
"339",1824,"Vefsn","1994",13565
"340",1824,"Vefsn","1995",13599
"341",1824,"Vefsn","1996",13699
"342",1824,"Vefsn","1997",13635
"343",1824,"Vefsn","1998",13585
"344",1824,"Vefsn","1999",13549
"345",1824,"Vefsn","2000",13553
"346",1824,"Vefsn","2001",13501
"347",1824,"Vefsn","2002",13484
"348",1824,"Vefsn","2003",13456
"349",1824,"Vefsn","2004",13473
"350",1824,"Vefsn","2005",13486
"351",1824,"Vefsn","2006",13440
"352",1824,"Vefsn","2007",13571
"353",1824,"Vefsn","2008",13424
"354",1824,"Vefsn","2009",13342
"355",1824,"Vefsn","2010",13388
"356",1824,"Vefsn","2011",13307
"357",1824,"Vefsn","2012",13258
"358",1824,"Vefsn","2013",13252
"359",1824,"Vefsn","2014",13286
"360",1824,"Vefsn","2015",13352
"361",1824,"Vefsn","2016",13427
"362",1824,"Vefsn","2017",13465
"363",1824,"Vefsn","2018",13448
"364",1827,"Donna","1986",1966
"365",1827,"Donna","1987",1936
"366",1827,"Donna","1988",1860
"367",1827,"Donna","1989",1824
"368",1827,"Donna","1990",1787
"369",1827,"Donna","1991",1793
"370",1827,"Donna","1992",1786
"371",1827,"Donna","1993",1753
"372",1827,"Donna","1994",1737
"373",1827,"Donna","1995",1738
"374",1827,"Donna","1996",1693
"375",1827,"Donna","1997",1678
"376",1827,"Donna","1998",1635
"377",1827,"Donna","1999",1595
"378",1827,"Donna","2000",1582
"379",1827,"Donna","2001",1595
"380",1827,"Donna","2002",1556
"381",1827,"Donna","2003",1541
"382",1827,"Donna","2004",1543
"383",1827,"Donna","2005",1528
"384",1827,"Donna","2006",1507
"385",1827,"Donna","2007",1489
"386",1827,"Donna","2008",1463
"387",1827,"Donna","2009",1432
"388",1827,"Donna","2010",1431
"389",1827,"Donna","2011",1449
"390",1827,"Donna","2012",1433
"391",1827,"Donna","2013",1431
"392",1827,"Donna","2014",1420
"393",1827,"Donna","2015",1407
"394",1827,"Donna","2016",1402
"395",1827,"Donna","2017",1410
"396",1827,"Donna","2018",1403
"397",1828,"Nesna","1986",1832
"398",1828,"Nesna","1987",1770
"399",1828,"Nesna","1988",1751
"400",1828,"Nesna","1989",1767
"401",1828,"Nesna","1990",1810
"402",1828,"Nesna","1991",1765
"403",1828,"Nesna","1992",1777
"404",1828,"Nesna","1993",1791
"405",1828,"Nesna","1994",1783
"406",1828,"Nesna","1995",1795
"407",1828,"Nesna","1996",1833
"408",1828,"Nesna","1997",1836
"409",1828,"Nesna","1998",1897
"410",1828,"Nesna","1999",1865
"411",1828,"Nesna","2000",1882
"412",1828,"Nesna","2001",1913
"413",1828,"Nesna","2002",1855
"414",1828,"Nesna","2003",1838
"415",1828,"Nesna","2004",1822
"416",1828,"Nesna","2005",1801
"417",1828,"Nesna","2006",1769
"418",1828,"Nesna","2007",1776
"419",1828,"Nesna","2008",1792
"420",1828,"Nesna","2009",1786
"421",1828,"Nesna","2010",1786
"422",1828,"Nesna","2011",1808
"423",1828,"Nesna","2012",1813
"424",1828,"Nesna","2013",1875
"425",1828,"Nesna","2014",1902
"426",1828,"Nesna","2015",1871
"427",1828,"Nesna","2016",1838
"428",1828,"Nesna","2017",1837
"429",1828,"Nesna","2018",1805
"430",1832,"Hemnes","1986",4935
"431",1832,"Hemnes","1987",4854
"432",1832,"Hemnes","1988",4870
"433",1832,"Hemnes","1989",4848
"434",1832,"Hemnes","1990",4821
"435",1832,"Hemnes","1991",4842
"436",1832,"Hemnes","1992",4832
"437",1832,"Hemnes","1993",4811
"438",1832,"Hemnes","1994",4881
"439",1832,"Hemnes","1995",4847
"440",1832,"Hemnes","1996",4787
"441",1832,"Hemnes","1997",4733
"442",1832,"Hemnes","1998",4703
"443",1832,"Hemnes","1999",4656
"444",1832,"Hemnes","2000",4689
"445",1832,"Hemnes","2001",4663
"446",1832,"Hemnes","2002",4580
"447",1832,"Hemnes","2003",4551
"448",1832,"Hemnes","2004",4562
"449",1832,"Hemnes","2005",4566
"450",1832,"Hemnes","2006",4542
"451",1832,"Hemnes","2007",4510
"452",1832,"Hemnes","2008",4478
"453",1832,"Hemnes","2009",4527
"454",1832,"Hemnes","2010",4584
"455",1832,"Hemnes","2011",4600
"456",1832,"Hemnes","2012",4585
"457",1832,"Hemnes","2013",4620
"458",1832,"Hemnes","2014",4553
"459",1832,"Hemnes","2015",4528
"460",1832,"Hemnes","2016",4486
"461",1832,"Hemnes","2017",4524
"462",1832,"Hemnes","2018",4503
"463",1833,"Rana","1986",25219
"464",1833,"Rana","1987",25128
"465",1833,"Rana","1988",24891
"466",1833,"Rana","1989",24720
"467",1833,"Rana","1990",24646
"468",1833,"Rana","1991",24641
"469",1833,"Rana","1992",24850
"470",1833,"Rana","1993",24908
"471",1833,"Rana","1994",25018
"472",1833,"Rana","1995",25150
"473",1833,"Rana","1996",25236
"474",1833,"Rana","1997",25261
"475",1833,"Rana","1998",25193
"476",1833,"Rana","1999",25235
"477",1833,"Rana","2000",25255
"478",1833,"Rana","2001",25278
"479",1833,"Rana","2002",25350
"480",1833,"Rana","2003",25313
"481",1833,"Rana","2004",25309
"482",1833,"Rana","2005",25320
"483",1833,"Rana","2006",25355
"484",1833,"Rana","2007",25190
"485",1833,"Rana","2008",25092
"486",1833,"Rana","2009",25281
"487",1833,"Rana","2010",25282
"488",1833,"Rana","2011",25499
"489",1833,"Rana","2012",25652
"490",1833,"Rana","2013",25752
"491",1833,"Rana","2014",25943
"492",1833,"Rana","2015",26078
"493",1833,"Rana","2016",26039
"494",1833,"Rana","2017",26101
"495",1833,"Rana","2018",26230
"496",1834,"Luroy","1986",2435
"497",1834,"Luroy","1987",2405
"498",1834,"Luroy","1988",2343
"499",1834,"Luroy","1989",2298
"500",1834,"Luroy","1990",2265
"501",1834,"Luroy","1991",2250
"502",1834,"Luroy","1992",2206
"503",1834,"Luroy","1993",2213
"504",1834,"Luroy","1994",2213
"505",1834,"Luroy","1995",2189
"506",1834,"Luroy","1996",2191
"507",1834,"Luroy","1997",2189
"508",1834,"Luroy","1998",2141
"509",1834,"Luroy","1999",2102
"510",1834,"Luroy","2000",2107
"511",1834,"Luroy","2001",2116
"512",1834,"Luroy","2002",2066
"513",1834,"Luroy","2003",2016
"514",1834,"Luroy","2004",2024
"515",1834,"Luroy","2005",2028
"516",1834,"Luroy","2006",1971
"517",1834,"Luroy","2007",1970
"518",1834,"Luroy","2008",1899
"519",1834,"Luroy","2009",1883
"520",1834,"Luroy","2010",1900
"521",1834,"Luroy","2011",1912
"522",1834,"Luroy","2012",1937
"523",1834,"Luroy","2013",1916
"524",1834,"Luroy","2014",1901
"525",1834,"Luroy","2015",1917
"526",1834,"Luroy","2016",1923
"527",1834,"Luroy","2017",1920
"528",1834,"Luroy","2018",1920
"529",1835,"Traena","1986",537
"530",1835,"Traena","1987",532
"531",1835,"Traena","1988",556
"532",1835,"Traena","1989",544
"533",1835,"Traena","1990",529
"534",1835,"Traena","1991",503
"535",1835,"Traena","1992",516
"536",1835,"Traena","1993",497
"537",1835,"Traena","1994",494
"538",1835,"Traena","1995",497
"539",1835,"Traena","1996",497
"540",1835,"Traena","1997",520
"541",1835,"Traena","1998",489
"542",1835,"Traena","1999",484
"543",1835,"Traena","2000",466
"544",1835,"Traena","2001",464
"545",1835,"Traena","2002",474
"546",1835,"Traena","2003",464
"547",1835,"Traena","2004",456
"548",1835,"Traena","2005",444
"549",1835,"Traena","2006",453
"550",1835,"Traena","2007",446
"551",1835,"Traena","2008",451
"552",1835,"Traena","2009",455
"553",1835,"Traena","2010",489
"554",1835,"Traena","2011",490
"555",1835,"Traena","2012",497
"556",1835,"Traena","2013",506
"557",1835,"Traena","2014",489
"558",1835,"Traena","2015",486
"559",1835,"Traena","2016",478
"560",1835,"Traena","2017",465
"561",1835,"Traena","2018",454
"562",1836,"Rodoy","1986",1893
"563",1836,"Rodoy","1987",1808
"564",1836,"Rodoy","1988",1793
"565",1836,"Rodoy","1989",1766
"566",1836,"Rodoy","1990",1743
"567",1836,"Rodoy","1991",1725
"568",1836,"Rodoy","1992",1707
"569",1836,"Rodoy","1993",1694
"570",1836,"Rodoy","1994",1672
"571",1836,"Rodoy","1995",1670
"572",1836,"Rodoy","1996",1677
"573",1836,"Rodoy","1997",1651
"574",1836,"Rodoy","1998",1619
"575",1836,"Rodoy","1999",1589
"576",1836,"Rodoy","2000",1570
"577",1836,"Rodoy","2001",1530
"578",1836,"Rodoy","2002",1509
"579",1836,"Rodoy","2003",1462
"580",1836,"Rodoy","2004",1441
"581",1836,"Rodoy","2005",1443
"582",1836,"Rodoy","2006",1376
"583",1836,"Rodoy","2007",1343
"584",1836,"Rodoy","2008",1314
"585",1836,"Rodoy","2009",1292
"586",1836,"Rodoy","2010",1281
"587",1836,"Rodoy","2011",1294
"588",1836,"Rodoy","2012",1320
"589",1836,"Rodoy","2013",1310
"590",1836,"Rodoy","2014",1305
"591",1836,"Rodoy","2015",1269
"592",1836,"Rodoy","2016",1268
"593",1836,"Rodoy","2017",1267
"594",1836,"Rodoy","2018",1249
"595",1837,"Meloy","1986",7007
"596",1837,"Meloy","1987",6959
"597",1837,"Meloy","1988",7012
"598",1837,"Meloy","1989",7087
"599",1837,"Meloy","1990",7111
"600",1837,"Meloy","1991",7082
"601",1837,"Meloy","1992",7086
"602",1837,"Meloy","1993",7108
"603",1837,"Meloy","1994",7038
"604",1837,"Meloy","1995",7000
"605",1837,"Meloy","1996",6934
"606",1837,"Meloy","1997",6931
"607",1837,"Meloy","1998",6833
"608",1837,"Meloy","1999",6763
"609",1837,"Meloy","2000",6796
"610",1837,"Meloy","2001",6813
"611",1837,"Meloy","2002",6830
"612",1837,"Meloy","2003",6845
"613",1837,"Meloy","2004",6772
"614",1837,"Meloy","2005",6759
"615",1837,"Meloy","2006",6715
"616",1837,"Meloy","2007",6663
"617",1837,"Meloy","2008",6622
"618",1837,"Meloy","2009",6641
"619",1837,"Meloy","2010",6639
"620",1837,"Meloy","2011",6650
"621",1837,"Meloy","2012",6657
"622",1837,"Meloy","2013",6582
"623",1837,"Meloy","2014",6491
"624",1837,"Meloy","2015",6454
"625",1837,"Meloy","2016",6471
"626",1837,"Meloy","2017",6435
"627",1837,"Meloy","2018",6346
"628",1838,"Gildeskal","1986",2713
"629",1838,"Gildeskal","1987",2673
"630",1838,"Gildeskal","1988",2639
"631",1838,"Gildeskal","1989",2591
"632",1838,"Gildeskal","1990",2594
"633",1838,"Gildeskal","1991",2571
"634",1838,"Gildeskal","1992",2569
"635",1838,"Gildeskal","1993",2512
"636",1838,"Gildeskal","1994",2505
"637",1838,"Gildeskal","1995",2515
"638",1838,"Gildeskal","1996",2494
"639",1838,"Gildeskal","1997",2458
"640",1838,"Gildeskal","1998",2419
"641",1838,"Gildeskal","1999",2374
"642",1838,"Gildeskal","2000",2351
"643",1838,"Gildeskal","2001",2268
"644",1838,"Gildeskal","2002",2276
"645",1838,"Gildeskal","2003",2220
"646",1838,"Gildeskal","2004",2215
"647",1838,"Gildeskal","2005",2178
"648",1838,"Gildeskal","2006",2107
"649",1838,"Gildeskal","2007",2081
"650",1838,"Gildeskal","2008",2046
"651",1838,"Gildeskal","2009",2053
"652",1838,"Gildeskal","2010",1996
"653",1838,"Gildeskal","2011",2020
"654",1838,"Gildeskal","2012",2000
"655",1838,"Gildeskal","2013",2006
"656",1838,"Gildeskal","2014",2023
"657",1838,"Gildeskal","2015",2014
"658",1838,"Gildeskal","2016",2043
"659",1838,"Gildeskal","2017",2024
"660",1838,"Gildeskal","2018",1998
"661",1840,"Saltdal","1986",5274
"662",1840,"Saltdal","1987",5228
"663",1840,"Saltdal","1988",5248
"664",1840,"Saltdal","1989",5198
"665",1840,"Saltdal","1990",5190
"666",1840,"Saltdal","1991",5163
"667",1840,"Saltdal","1992",5155
"668",1840,"Saltdal","1993",5125
"669",1840,"Saltdal","1994",5161
"670",1840,"Saltdal","1995",5150
"671",1840,"Saltdal","1996",5082
"672",1840,"Saltdal","1997",5067
"673",1840,"Saltdal","1998",5013
"674",1840,"Saltdal","1999",4942
"675",1840,"Saltdal","2000",4887
"676",1840,"Saltdal","2001",4874
"677",1840,"Saltdal","2002",4863
"678",1840,"Saltdal","2003",4834
"679",1840,"Saltdal","2004",4823
"680",1840,"Saltdal","2005",4800
"681",1840,"Saltdal","2006",4751
"682",1840,"Saltdal","2007",4688
"683",1840,"Saltdal","2008",4710
"684",1840,"Saltdal","2009",4727
"685",1840,"Saltdal","2010",4692
"686",1840,"Saltdal","2011",4672
"687",1840,"Saltdal","2012",4710
"688",1840,"Saltdal","2013",4745
"689",1840,"Saltdal","2014",4690
"690",1840,"Saltdal","2015",4734
"691",1840,"Saltdal","2016",4700
"692",1840,"Saltdal","2017",4702
"693",1840,"Saltdal","2018",4691
"694",1841,"Fauske","1986",10054
"695",1841,"Fauske","1987",10063
"696",1841,"Fauske","1988",10072
"697",1841,"Fauske","1989",10108
"698",1841,"Fauske","1990",10017
"699",1841,"Fauske","1991",10000
"700",1841,"Fauske","1992",9996
"701",1841,"Fauske","1993",9923
"702",1841,"Fauske","1994",9897
"703",1841,"Fauske","1995",9962
"704",1841,"Fauske","1996",9925
"705",1841,"Fauske","1997",9769
"706",1841,"Fauske","1998",9729
"707",1841,"Fauske","1999",9613
"708",1841,"Fauske","2000",9632
"709",1841,"Fauske","2001",9657
"710",1841,"Fauske","2002",9627
"711",1841,"Fauske","2003",9528
"712",1841,"Fauske","2004",9627
"713",1841,"Fauske","2005",9549
"714",1841,"Fauske","2006",9551
"715",1841,"Fauske","2007",9465
"716",1841,"Fauske","2008",9480
"717",1841,"Fauske","2009",9477
"718",1841,"Fauske","2010",9552
"719",1841,"Fauske","2011",9533
"720",1841,"Fauske","2012",9513
"721",1841,"Fauske","2013",9513
"722",1841,"Fauske","2014",9556
"723",1841,"Fauske","2015",9622
"724",1841,"Fauske","2016",9604
"725",1841,"Fauske","2017",9729
"726",1841,"Fauske","2018",9775
"727",1845,"Sorfold","1986",3017
"728",1845,"Sorfold","1987",2977
"729",1845,"Sorfold","1988",2900
"730",1845,"Sorfold","1989",2872
"731",1845,"Sorfold","1990",2820
"732",1845,"Sorfold","1991",2826
"733",1845,"Sorfold","1992",2781
"734",1845,"Sorfold","1993",2708
"735",1845,"Sorfold","1994",2676
"736",1845,"Sorfold","1995",2630
"737",1845,"Sorfold","1996",2573
"738",1845,"Sorfold","1997",2536
"739",1845,"Sorfold","1998",2485
"740",1845,"Sorfold","1999",2431
"741",1845,"Sorfold","2000",2367
"742",1845,"Sorfold","2001",2352
"743",1845,"Sorfold","2002",2278
"744",1845,"Sorfold","2003",2228
"745",1845,"Sorfold","2004",2184
"746",1845,"Sorfold","2005",2153
"747",1845,"Sorfold","2006",2119
"748",1845,"Sorfold","2007",2084
"749",1845,"Sorfold","2008",2000
"750",1845,"Sorfold","2009",2021
"751",1845,"Sorfold","2010",1984
"752",1845,"Sorfold","2011",1989
"753",1845,"Sorfold","2012",2003
"754",1845,"Sorfold","2013",1981
"755",1845,"Sorfold","2014",1987
"756",1845,"Sorfold","2015",1953
"757",1845,"Sorfold","2016",1963
"758",1845,"Sorfold","2017",1958
"759",1845,"Sorfold","2018",1979
"760",1848,"Steigen","1986",3525
"761",1848,"Steigen","1987",3449
"762",1848,"Steigen","1988",3393
