"","Komnum","Name","year","population"
"2586",2024,"Berlevag","1987",1469
"2587",2024,"Berlevag","1988",1412
"2588",2024,"Berlevag","1989",1374
"2589",2024,"Berlevag","1990",1367
"2590",2024,"Berlevag","1991",1340
"2591",2024,"Berlevag","1992",1344
"2592",2024,"Berlevag","1993",1320
"2593",2024,"Berlevag","1994",1292
"2594",2024,"Berlevag","1995",1324
"2595",2024,"Berlevag","1996",1332
"2596",2024,"Berlevag","1997",1264
"2597",2024,"Berlevag","1998",1261
"2598",2024,"Berlevag","1999",1252
"2599",2024,"Berlevag","2000",1236
"2600",2024,"Berlevag","2001",1212
"2601",2024,"Berlevag","2002",1210
"2602",2024,"Berlevag","2003",1193
"2603",2024,"Berlevag","2004",1158
"2604",2024,"Berlevag","2005",1133
"2605",2024,"Berlevag","2006",1104
"2606",2024,"Berlevag","2007",1086
"2607",2024,"Berlevag","2008",1077
"2608",2024,"Berlevag","2009",1061
"2609",2024,"Berlevag","2010",1044
"2610",2024,"Berlevag","2011",1031
"2611",2024,"Berlevag","2012",1015
"2612",2024,"Berlevag","2013",1025
"2613",2024,"Berlevag","2014",1057
"2614",2024,"Berlevag","2015",1020
"2615",2024,"Berlevag","2016",1000
"2616",2024,"Berlevag","2017",991
"2617",2024,"Berlevag","2018",983
"2618",2024,"Berlevag","2019",981
"2619",2025,"Tana","1986",3309
"2620",2025,"Tana","1987",3289
"2621",2025,"Tana","1988",3215
"2622",2025,"Tana","1989",3201
"2623",2025,"Tana","1990",3195
"2624",2025,"Tana","1991",3232
"2625",2025,"Tana","1992",3268
"2626",2025,"Tana","1993",3299
"2627",2025,"Tana","1994",3274
"2628",2025,"Tana","1995",3272
"2629",2025,"Tana","1996",3198
"2630",2025,"Tana","1997",3142
"2631",2025,"Tana","1998",3137
"2632",2025,"Tana","1999",3056
"2633",2025,"Tana","2000",3074
"2634",2025,"Tana","2001",3044
"2635",2025,"Tana","2002",3039
"2636",2025,"Tana","2003",3068
"2637",2025,"Tana","2004",3004
"2638",2025,"Tana","2005",3037
"2639",2025,"Tana","2006",3006
"2640",2025,"Tana","2007",2979
"2641",2025,"Tana","2008",2954
"2642",2025,"Tana","2009",2951
"2643",2025,"Tana","2010",2912
"2644",2025,"Tana","2011",2897
"2645",2025,"Tana","2012",2896
"2646",2025,"Tana","2013",2900
"2647",2025,"Tana","2014",2883
"2648",2025,"Tana","2015",2909
"2649",2025,"Tana","2016",2922
"2650",2025,"Tana","2017",2911
"2651",2025,"Tana","2018",2922
"2652",2025,"Tana","2019",2900
"2653",2027,"Nesseby","1986",1006
"2654",2027,"Nesseby","1987",999
"2655",2027,"Nesseby","1988",1008
"2656",2027,"Nesseby","1989",1030
"2657",2027,"Nesseby","1990",1037
"2658",2027,"Nesseby","1991",1056
"2659",2027,"Nesseby","1992",1056
"2660",2027,"Nesseby","1993",1059
"2661",2027,"Nesseby","1994",1072
"2662",2027,"Nesseby","1995",1048
"2663",2027,"Nesseby","1996",1058
"2664",2027,"Nesseby","1997",1041
"2665",2027,"Nesseby","1998",1035
"2666",2027,"Nesseby","1999",1021
"2667",2027,"Nesseby","2000",965
"2668",2027,"Nesseby","2001",963
"2669",2027,"Nesseby","2002",966
"2670",2027,"Nesseby","2003",929
"2671",2027,"Nesseby","2004",927
"2672",2027,"Nesseby","2005",901
"2673",2027,"Nesseby","2006",892
"2674",2027,"Nesseby","2007",884
"2675",2027,"Nesseby","2008",856
"2676",2027,"Nesseby","2009",878
"2677",2027,"Nesseby","2010",884
"2678",2027,"Nesseby","2011",893
"2679",2027,"Nesseby","2012",901
"2680",2027,"Nesseby","2013",882
"2681",2027,"Nesseby","2014",919
"2682",2027,"Nesseby","2015",934
"2683",2027,"Nesseby","2016",959
"2684",2027,"Nesseby","2017",951
"2685",2027,"Nesseby","2018",944
"2686",2027,"Nesseby","2019",941
"2687",2028,"Batsfjord","1986",2643
"2688",2028,"Batsfjord","1987",2550
"2689",2028,"Batsfjord","1988",2461
"2690",2028,"Batsfjord","1989",2401
"2691",2028,"Batsfjord","1990",2346
"2692",2028,"Batsfjord","1991",2341
"2693",2028,"Batsfjord","1992",2321
"2694",2028,"Batsfjord","1993",2370
"2695",2028,"Batsfjord","1994",2474
"2696",2028,"Batsfjord","1995",2547
"2697",2028,"Batsfjord","1996",2622
"2698",2028,"Batsfjord","1997",2550
"2699",2028,"Batsfjord","1998",2544
"2700",2028,"Batsfjord","1999",2454
"2701",2028,"Batsfjord","2000",2470
"2702",2028,"Batsfjord","2001",2451
"2703",2028,"Batsfjord","2002",2407
"2704",2028,"Batsfjord","2003",2404
"2705",2028,"Batsfjord","2004",2290
"2706",2028,"Batsfjord","2005",2185
"2707",2028,"Batsfjord","2006",2171
"2708",2028,"Batsfjord","2007",2113
"2709",2028,"Batsfjord","2008",2090
"2710",2028,"Batsfjord","2009",2074
"2711",2028,"Batsfjord","2010",2070
"2712",2028,"Batsfjord","2011",2071
"2713",2028,"Batsfjord","2012",2089
"2714",2028,"Batsfjord","2013",2162
"2715",2028,"Batsfjord","2014",2207
"2716",2028,"Batsfjord","2015",2235
"2717",2028,"Batsfjord","2016",2211
"2718",2028,"Batsfjord","2017",2267
"2719",2028,"Batsfjord","2018",2263
"2720",2028,"Batsfjord","2019",2270
"2721",2030,"Sor-Varanger","1986",9853
"2722",2030,"Sor-Varanger","1987",9745
"2723",2030,"Sor-Varanger","1988",9564
"2724",2030,"Sor-Varanger","1989",9579
"2725",2030,"Sor-Varanger","1990",9641
"2726",2030,"Sor-Varanger","1991",9693
"2727",2030,"Sor-Varanger","1992",9758
"2728",2030,"Sor-Varanger","1993",9819
"2729",2030,"Sor-Varanger","1994",9930
"2730",2030,"Sor-Varanger","1995",9913
"2731",2030,"Sor-Varanger","1996",10010
"2732",2030,"Sor-Varanger","1997",9843
"2733",2030,"Sor-Varanger","1998",9790
"2734",2030,"Sor-Varanger","1999",9646
"2735",2030,"Sor-Varanger","2000",9532
"2736",2030,"Sor-Varanger","2001",9498
"2737",2030,"Sor-Varanger","2002",9608
"2738",2030,"Sor-Varanger","2003",9547
"2739",2030,"Sor-Varanger","2004",9500
"2740",2030,"Sor-Varanger","2005",9463
"2741",2030,"Sor-Varanger","2006",9464
"2742",2030,"Sor-Varanger","2007",9490
"2743",2030,"Sor-Varanger","2008",9518
"2744",2030,"Sor-Varanger","2009",9623
"2745",2030,"Sor-Varanger","2010",9738
"2746",2030,"Sor-Varanger","2011",9826
"2747",2030,"Sor-Varanger","2012",9860
"2748",2030,"Sor-Varanger","2013",9968
"2749",2030,"Sor-Varanger","2014",10090
"2750",2030,"Sor-Varanger","2015",10221
"2751",2030,"Sor-Varanger","2016",10227
"2752",2030,"Sor-Varanger","2017",10199
"2753",2030,"Sor-Varanger","2018",10171
"2754",2030,"Sor-Varanger","2019",10156
